id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
20938,8,34,56,720,36.4861111111,7,190,42,11,8,0,3.64861111111,1.83161032955,34,10,3,12.9464285714,6.76498242754,19,78,0,70,10,26,0,0,0,0,7,0,12,0,37,3,0,101,23,2,0,97,33,40,3,0,43,18,9,35,17,1,3,0,4,19.2425689549,277,4.73660649819,0
20939,8,31,19,340,39.6470588235,5,101,45,15,5,1,3.96470588235,2.19517872797,18,11,0,17.8947368421,5.59976255927,20,29,4,28,4,16,0,4,1,0,3,0,3,0,14,1,0,42,9,4,0,35,16,27,0,0,17,13,1,9,18,1,5,0,3,8.98251182867,131,5.10877862595,0
20940,8,40,21,440,40.7727272727,16,155,60,10,3,2,4.07727272727,2.0200434868,18,11,7,20.9523809524,13.0437950601,30,32,1,40,2,12,0,1,0,0,2,0,2,0,25,4,0,62,16,13,0,43,29,40,0,0,56,21,2,3,2,0,1,0,1,10.6590064161,181,4.84756906077,8.0
20942,8,40,42,499,39.1783567134,12,166,53,16,2,2,3.91783567134,2.03662808112,24,5,0,11.880952381,5.06247812906,22,40,1,48,8,15,0,0,0,0,6,0,4,0,26,1,0,78,15,8,0,61,25,28,0,0,50,10,13,12,7,1,2,0,5,14.7192081788,187,5.19967914439,15.0
20943,8,40,89,849,43.4746760895,173,370,112,21,6,2,4.34746760895,2.05309736537,34,10,2,9.55056179775,6.83844261782,1,69,0,79,8,13,0,1,5,0,7,0,5,0,91,0,0,118,25,201,0,99,12,54,2,0,111,33,6,23,16,4,1,0,4,28.8578866758,278,4.78697841727,22.0
20944,8,31,67,718,39.8885793872,62,228,94,20,12,10,3.98885793872,2.15763406232,29,8,2,10.7164179104,5.98457213062,26,71,5,80,6,31,0,0,2,0,2,0,9,0,40,0,0,105,19,90,0,83,16,24,2,0,76,13,9,23,7,1,3,0,7,19.6310013742,250,5.1204,0
20945,8,29,2,492,34.2073170732,41,99,26,2,0,0,3.42073170732,1.53300985617,2,2,2,246.0,145.0,41,37,0,50,1,21,0,0,0,0,5,0,9,0,23,0,0,47,15,26,0,59,12,44,0,0,40,13,8,19,10,0,0,0,3,12.0557636737,144,4.78722222222,0
20946,8,43,59,717,43.1659693166,16,268,119,49,16,6,4.31659693166,2.40667498685,35,14,8,12.2542372881,10.8637060511,20,72,3,77,13,27,0,0,0,0,8,0,2,0,45,2,0,100,45,11,0,80,18,52,1,0,47,21,6,22,17,0,4,0,4,18.2286843843,286,5.63398601399,18.0
20947,8,40,43,769,43.7451235371,105,322,115,34,13,4,4.37451235371,2.30718433031,33,15,9,17.8837209302,9.93516026094,30,62,1,75,16,23,0,1,4,1,3,0,11,0,59,1,0,107,20,152,0,64,15,50,0,0,64,21,8,25,9,0,4,0,4,16.5537911888,274,5.31934306569,19.0
20948,8,40,68,846,38.085106383,59,245,90,16,1,0,3.8085106383,1.86115022125,39,11,2,12.4411764706,6.29981874842,25,50,1,103,7,26,0,0,0,0,8,0,6,0,53,2,0,106,24,54,0,131,37,57,1,0,107,17,10,13,10,1,1,0,8,23.4879827095,289,5.0037716263,37.0
20949,8,36,45,737,41.750339213,14,253,99,28,6,0,4.1750339213,2.00014286995,32,14,7,16.3777777778,7.28861788114,48,48,4,68,24,23,0,2,0,1,2,0,4,0,54,8,0,110,31,9,0,77,12,50,3,0,10,19,3,30,34,1,0,0,5,13.248316623,333,5.05555555556,0
20953,8,31,34,540,40.962962963,63,185,79,18,6,4,4.0962962963,2.10793737721,20,12,5,15.9117647059,9.52201056086,19,52,0,49,4,21,0,2,7,1,2,0,11,0,28,1,0,67,10,88,0,57,15,34,1,1,63,13,13,5,4,1,1,0,11,11.3889396567,189,4.9335978836,12.0
20954,8,15,28,266,36.8796992481,71,71,20,9,1,0,3.68796992481,1.85421651436,9,0,0,9.78571428571,4.16067596549,6,18,0,28,14,12,0,0,0,0,1,0,2,0,20,1,0,51,8,3,0,31,3,9,0,0,1,9,1,19,13,0,0,0,0,6.03326612857,56,5.60678571429,0
20955,8,40,35,846,40.8983451537,9,275,108,28,11,3,4.08983451537,2.0661179265,30,22,16,24.1714285714,12.1994981496,37,67,1,112,18,17,0,4,1,0,11,0,9,0,57,2,0,100,39,7,0,98,17,65,1,0,44,27,9,28,17,1,4,0,12,22.2720485704,362,4.99903314917,0
20956,8,36,32,444,41.1261261261,17,158,67,12,5,0,4.11261261261,2.11752302663,21,7,2,13.875,7.62295054424,21,26,1,50,13,13,0,0,0,0,6,0,7,0,33,3,0,58,16,17,0,43,12,36,5,1,4,17,8,17,18,1,0,0,0,10.7554209827,150,5.27573333333,0
20957,8,45,42,813,42.4846248462,29,308,125,39,9,3,4.24846248462,2.19992458953,39,23,9,19.3571428571,7.26643106402,23,86,2,114,6,32,0,0,1,0,7,0,4,0,39,3,0,107,35,31,0,79,22,52,1,1,80,31,18,8,12,4,7,0,6,17.95557639,336,5.25354166667,12.0
20958,8,35,33,510,42.862745098,54,202,80,19,4,3,4.2862745098,2.19044357789,19,9,6,15.6666666667,11.2886820947,22,51,1,58,10,11,0,0,2,0,3,0,7,0,48,1,0,70,15,69,0,44,10,19,0,0,49,22,4,13,5,3,2,0,5,13.6273514684,193,4.9196373057,13.0
20959,8,45,52,787,42.7954256671,52,305,145,33,8,7,4.27954256671,2.26279248185,39,15,2,15.1346153846,5.79465551559,34,74,2,108,11,12,0,1,1,0,8,0,5,0,47,2,0,108,42,69,0,77,16,44,0,0,53,24,17,25,13,7,2,0,10,19.2839596794,303,5.29075907591,15.0
20962,8,40,34,848,42.7004716981,41,304,150,56,21,5,4.27004716981,2.42165535072,33,25,12,24.9411764706,11.8344988623,47,83,2,88,11,29,0,2,1,0,4,0,1,0,56,4,0,115,38,22,0,82,30,57,1,1,99,23,16,7,1,6,1,0,4,20.9594585411,319,5.41463949843,34.0
20963,8,40,36,690,41.9565217391,9,252,115,24,5,2,4.19565217391,2.19531991861,29,18,10,19.1666666667,9.74251849712,33,52,0,75,18,21,0,2,0,0,9,0,7,0,42,3,0,88,25,13,0,69,24,49,5,0,47,23,11,16,15,1,2,0,8,15.5520523211,279,5.24799283154,0
20964,8,36,46,847,39.2561983471,47,264,102,23,3,1,3.92561983471,1.98288005118,38,24,11,18.4347826087,9.2985556941,34,65,1,83,9,30,0,0,2,0,4,0,18,0,46,0,0,90,23,52,0,108,33,75,0,0,110,20,11,20,2,2,3,0,10,33.1953504916,302,5.14814569536,15.0
20965,8,28,8,176,40.6818181818,6,63,23,7,0,0,4.06818181818,1.99596996568,7,4,2,22.0,19.6086715511,5,16,0,11,2,9,0,0,0,0,1,0,0,0,9,0,0,15,16,11,0,26,2,13,0,0,21,5,1,2,1,1,0,0,2,7.82249685293,74,5.1427027027,0
20966,8,40,27,697,39.6413199426,26,213,93,15,1,0,3.96413199426,1.92835142646,24,18,13,25.8148148148,15.2170397594,27,54,1,100,13,20,0,4,0,0,3,0,2,0,33,1,0,88,13,15,0,82,22,51,0,2,67,28,11,9,8,4,6,0,12,17.9889161424,267,4.884082397,21.0
20967,8,20,4,479,37.2651356994,13,124,33,2,0,0,3.72651356994,1.64734684475,3,3,3,119.75,101.267899652,17,47,1,45,10,12,0,0,15,0,5,0,4,0,29,3,0,86,12,8,0,41,33,29,0,0,27,7,12,17,5,3,1,0,8,15.0970329534,192,4.92270833333,8.0
20968,8,36,48,770,39.4285714286,15,249,94,23,6,0,3.94285714286,2.05309424707,40,17,1,16.0416666667,5.52252332624,41,63,2,77,20,8,0,0,1,0,1,0,8,0,41,5,0,108,22,3,0,104,33,48,5,0,60,33,12,18,17,5,3,0,12,22.0848695786,295,5.15311864407,27.0
20971,8,46,38,679,43.1516936672,40,268,98,34,15,3,4.31516936672,2.19564927655,34,19,4,17.8684210526,7.24449356274,38,67,0,79,4,20,0,0,1,0,7,0,5,0,61,0,0,102,36,57,0,53,19,39,1,1,69,14,14,7,0,2,1,0,2,12.2976625275,277,5.29003610108,15.0
20972,8,32,27,328,40.6097560976,25,119,42,10,1,0,4.06097560976,1.97598772406,14,7,1,12.1481481481,7.56063736145,0,25,1,33,7,7,0,1,0,1,2,0,1,0,19,0,0,50,6,36,0,44,13,22,0,1,24,6,3,15,11,2,1,0,3,7.99125203248,118,5.06940677966,0
20973,8,41,30,574,42.2473867596,10,203,94,30,11,2,4.22473867596,2.31393408372,28,17,3,19.1666666667,7.59422295052,37,46,0,55,6,18,0,0,0,0,2,0,6,0,40,5,0,66,26,7,0,60,21,39,6,1,55,10,8,10,10,3,3,0,8,12.918847551,230,5.4267826087,11.0
20974,8,44,47,836,43.6961722488,43,320,140,49,18,11,4.36961722488,2.3473231735,41,21,4,17.7872340426,6.74122335704,38,88,3,84,17,33,0,0,6,1,8,0,8,0,49,0,0,131,47,64,0,75,29,33,1,1,36,11,9,19,33,2,0,0,13,16.890388194,338,5.26588757396,0
20975,8,36,29,557,39.802513465,10,177,68,13,2,0,3.9802513465,1.93824754194,27,13,5,19.2068965517,8.74693763296,25,48,2,66,4,13,0,1,2,0,5,0,7,0,36,1,0,71,23,12,0,68,15,42,1,0,60,9,10,7,7,6,5,0,6,12.5168143304,240,5.294875,11.0
20976,8,42,67,842,41.6152019002,81,344,114,28,5,1,4.16152019002,2.08557506937,43,11,2,12.5671641791,5.59377020376,19,76,2,94,15,32,0,0,1,0,3,0,5,0,72,4,0,118,19,100,0,78,16,51,1,2,86,17,19,19,13,5,4,0,3,22.066171929,316,4.94544303797,19.0
20977,8,42,57,802,40.7356608479,47,286,104,25,8,3,4.07356608479,2.12783103655,35,14,4,14.0701754386,7.99969220707,19,64,4,80,17,26,0,1,1,1,4,0,2,0,63,2,0,115,33,46,0,98,16,46,0,0,27,27,5,45,33,2,13,0,6,20.586536827,316,5.14699367089,0
20979,8,31,15,501,39.7804391218,29,145,62,10,4,4,3.97804391218,2.03408873112,14,12,9,33.4,19.7173358579,29,47,0,43,11,7,0,1,5,0,2,0,4,0,25,3,0,82,11,14,0,61,19,32,2,0,48,16,5,17,7,0,1,0,4,12.7255409021,207,4.85328502415,0
20981,8,40,15,308,43.1818181818,25,122,58,19,4,2,4.31818181818,2.39354328396,12,6,4,20.5333333333,13.8894044349,12,30,1,32,5,4,0,0,1,0,4,0,2,0,41,0,0,51,13,21,0,24,8,15,0,0,4,7,2,11,18,0,0,0,4,8.85035037907,114,5.80570175439,0
20982,8,32,23,457,38.8402625821,36,146,51,6,1,0,3.88402625821,1.84060761307,17,13,7,19.8695652174,14.5402121503,27,22,0,46,7,11,1,1,1,1,2,0,7,0,28,1,0,46,6,40,0,63,16,35,0,0,66,20,2,8,8,3,2,0,2,14.8343766116,182,4.89379120879,15.0
20983,8,43,26,591,44.5177664975,5,228,138,40,17,3,4.45177664975,2.56256480183,25,20,9,22.7307692308,6.8475581965,27,62,0,90,2,8,0,0,6,0,6,0,1,0,50,1,0,109,26,9,0,31,26,45,1,2,35,13,9,10,11,3,3,0,4,15.9074737181,211,6.04260663507,12.0
20984,8,31,27,725,40.6482758621,31,217,80,35,12,5,4.06482758621,2.20119038094,25,17,13,26.8518518519,14.3493546214,38,57,1,79,24,24,1,1,0,0,6,0,11,0,40,1,0,86,22,22,0,90,29,63,3,0,13,13,1,41,19,4,1,0,1,15.4828144464,306,5.10879084967,0
20985,8,36,26,417,46.067146283,71,169,71,30,28,28,4.6067146283,2.80517259129,20,7,3,16.0384615385,7.96376780382,18,32,2,48,3,8,0,1,1,0,3,0,5,0,30,0,0,55,2,103,0,34,2,28,0,0,65,18,4,4,4,0,0,0,6,7.87325230524,116,4.6175862069,21.0
20987,8,35,34,579,45.3713298791,6,227,97,35,11,2,4.53713298791,2.24839490644,32,12,1,17.0294117647,5.20455283787,17,58,3,66,28,14,0,3,0,0,6,0,1,0,37,2,0,84,24,0,0,52,7,51,1,2,10,21,7,28,6,2,3,0,6,8.37270181534,291,5.46914089347,0
20988,8,36,50,837,40.4181600956,42,290,108,26,9,5,4.04181600956,2.22199112173,39,15,9,16.74,9.6846476446,33,83,2,97,13,21,0,0,0,0,2,0,7,0,80,2,0,126,30,45,0,98,22,50,0,0,73,18,12,15,8,3,4,0,7,22.9015632754,342,5.11769005848,22.0
20992,8,40,39,614,40.0651465798,11,206,70,14,3,0,4.00651465798,2.00324937563,29,11,6,15.7692307692,7.6609617742,27,40,2,63,15,23,0,0,2,0,3,0,7,0,43,11,0,64,29,8,0,80,7,46,1,1,44,17,11,18,14,6,2,0,8,15.7248216803,267,5.17775280899,16.0
20993,8,45,43,839,42.8724672229,50,308,160,36,6,2,4.28724672229,2.19833239573,33,18,13,19.511627907,11.891705323,13,72,1,93,21,18,0,3,1,0,11,0,12,0,73,2,0,99,38,69,0,79,27,56,2,1,38,16,16,33,30,4,3,0,11,19.8904431068,348,5.21022988506,13.0
20994,8,40,37,560,44.4821428571,13,222,106,36,10,2,4.44821428571,2.33297057954,27,8,4,15.1621621622,7.50320116733,26,45,4,77,8,19,0,1,0,0,2,0,4,0,37,7,0,86,27,8,0,53,10,34,3,0,22,12,6,16,28,6,1,0,2,11.1379037683,248,5.30858870968,0
20996,8,38,15,178,39.606741573,4,59,18,6,0,0,3.9606741573,1.92914711271,9,3,1,11.8666666667,7.19135283209,11,12,1,12,9,4,0,1,0,0,1,0,4,0,6,4,0,20,8,1,0,23,4,10,2,0,17,7,1,1,0,2,1,0,1,5.13585587168,73,5.24219178082,5.0
20998,8,36,40,597,41.4740368509,13,206,96,28,6,1,4.14740368509,2.26478308209,33,10,1,14.975,5.23205265646,29,53,0,56,11,20,0,0,0,0,3,0,4,0,26,0,0,103,13,13,0,80,14,35,1,0,36,17,10,13,29,1,1,0,12,28.1345970074,240,5.400375,0
20999,8,37,33,649,39.8151001541,25,213,81,20,8,2,3.98151001541,2.08528727637,27,18,9,19.6666666667,9.30515226022,19,68,1,86,3,23,0,0,1,0,5,0,10,0,40,1,0,82,30,40,0,53,25,30,0,1,11,22,9,28,28,7,3,0,15,17.1817321822,244,5.3506557377,0
21000,8,30,14,274,41.0948905109,21,105,37,10,5,3,4.10948905109,2.2011613056,11,7,3,19.5714285714,11.715156762,18,27,1,26,5,8,0,0,1,1,4,0,4,0,23,0,0,43,8,33,0,25,0,11,0,0,28,5,2,1,4,2,1,0,1,6.92713413584,93,5.13139784946,5.0
21001,8,41,60,848,41.6391509434,5,290,110,38,15,1,4.16391509434,2.22421359008,40,14,2,14.1333333333,6.72920665623,44,70,2,89,17,21,0,1,1,0,6,0,5,0,52,6,0,125,35,7,0,94,24,78,0,2,28,23,7,34,27,2,6,0,1,21.3813139331,385,5.31309090909,0
21002,8,40,36,483,40.0207039337,18,172,67,19,1,0,4.00207039337,2.07883921169,23,6,3,13.4166666667,7.47356452215,24,46,0,50,9,15,0,2,0,0,1,0,0,0,33,1,0,56,20,17,0,70,10,22,0,0,56,11,8,10,2,0,5,0,5,13.7724500656,200,4.6641,12.0
21003,8,36,31,603,42.0232172471,46,222,101,25,7,4,4.20232172471,2.22389498096,26,14,8,19.6129032258,12.0821847505,26,48,0,62,11,30,0,0,3,0,7,0,5,0,45,0,0,87,21,47,0,52,31,30,1,0,53,26,8,6,13,5,4,0,3,15.4656139543,221,4.8349321267,11.0
21004,8,29,12,303,44.3234323432,17,123,59,18,6,0,4.43234323432,2.30487752063,11,9,5,25.25,11.7836397886,13,22,0,35,8,13,0,0,0,0,5,0,2,0,18,2,0,37,16,11,0,34,4,19,2,0,17,8,5,9,12,1,1,0,6,9.15349241448,124,5.10233870968,0
21005,8,32,34,420,42.119047619,18,146,56,14,2,0,4.2119047619,1.90724061643,20,6,1,12.3529411765,5.83540085291,20,45,0,46,11,7,0,1,1,0,5,0,1,0,30,4,0,52,34,14,0,36,0,33,1,1,20,9,6,17,10,1,2,0,5,6.88266634229,193,5.18093264249,0
21006,8,36,37,745,41.6644295302,33,270,103,24,9,1,4.16644295302,2.10074265984,29,19,13,20.1351351351,10.4756143138,21,63,0,82,23,21,0,1,0,1,8,0,6,0,44,7,0,87,32,32,0,96,23,56,2,0,52,11,6,24,16,1,9,0,13,13.5348753511,309,5.19533980583,15.0
21007,8,40,31,728,39.0384615385,32,217,77,24,12,12,3.90384615385,2.1832390254,27,18,10,23.4838709677,12.8310886767,32,67,2,78,4,31,0,1,2,1,3,0,6,0,33,2,0,109,20,43,1,75,17,45,3,0,79,35,5,12,9,2,3,0,5,18.6128257481,254,4.81429133858,24.0
21008,8,40,33,650,38.2153846154,13,192,70,18,7,1,3.82153846154,2.03335001104,29,15,5,19.7575757576,8.9308125221,28,68,0,81,3,22,0,0,3,0,4,0,14,0,31,1,0,88,20,8,0,71,24,47,1,0,58,23,12,7,2,3,0,0,10,21.1555264294,249,5.22265060241,11.0
21009,8,33,38,821,43.3130328867,31,316,131,40,11,7,4.33130328867,2.20251671611,35,20,13,21.6052631579,9.98825487546,36,57,2,106,15,31,1,1,2,0,10,0,7,0,54,4,0,109,25,44,0,59,18,57,4,0,40,35,14,27,28,6,2,0,18,16.6153108393,342,5.02675438596,0
21010,8,40,36,658,37.9939209726,30,191,69,8,1,0,3.79939209726,1.80035501185,31,16,6,18.2777777778,8.40175613624,38,63,6,91,11,14,0,0,4,1,4,0,13,0,28,2,0,83,18,23,0,79,19,46,2,0,74,10,7,6,7,1,3,0,3,13.2719256655,234,4.95179487179,14.0
21012,8,30,24,550,39.8,100,183,49,21,12,8,3.98,2.28911258567,20,13,9,23.5416666667,14.9610025474,24,35,2,52,11,28,0,0,0,0,1,0,6,0,53,4,0,94,17,78,0,33,2,52,4,0,11,16,6,31,18,2,1,0,7,17.6167546292,157,5.10872611465,0
21013,8,24,9,228,38.2456140351,6,69,26,4,0,0,3.82456140351,1.88546779171,7,7,7,25.3333333333,12.5255294854,12,9,0,32,7,9,0,0,2,0,0,0,2,0,6,0,0,21,7,0,0,37,4,18,0,0,2,5,5,17,13,1,4,0,2,5.55147574904,89,5.3606741573,0
21014,8,33,24,337,38.8724035608,35,112,35,6,0,0,3.88724035608,1.88644533254,15,6,3,14.0416666667,8.93252095187,15,21,1,41,2,6,0,0,0,0,1,0,1,0,24,3,0,49,14,29,0,31,11,26,0,0,43,11,5,10,4,2,1,0,2,8.9398695254,121,4.83140495868,8.0
21015,8,40,38,638,43.3542319749,26,236,102,39,11,1,4.33542319749,2.2273522432,33,12,3,16.7894736842,7.04555811818,29,60,3,73,12,21,0,0,2,0,12,0,9,0,56,4,0,76,36,34,0,44,11,47,0,0,46,14,9,10,11,0,4,0,2,12.0771295192,228,5.43697368421,10.0
21016,8,31,19,373,42.3324396783,31,148,60,16,10,1,4.23324396783,2.21110818248,15,11,9,19.6315789474,8.92194530544,20,30,0,48,4,12,0,0,1,0,5,0,6,0,26,0,0,51,23,40,0,26,13,20,0,0,28,19,5,4,2,0,1,0,1,13.3565299027,141,5.22212765957,0
21017,8,27,11,137,38.6131386861,11,39,14,4,1,0,3.86131386861,1.85576400056,8,2,1,12.5454545455,10.2546099289,13,11,0,13,0,3,0,0,0,0,0,0,2,0,4,1,0,23,5,15,0,12,10,8,0,0,18,0,5,2,0,1,1,0,0,3.61453717659,55,5.02909090909,0
21020,8,33,8,128,39.0625,4,38,18,2,0,0,3.90625,1.96600037648,6,3,1,16.0,10.3682206767,4,7,0,16,3,2,0,0,0,0,1,0,1,0,10,0,0,14,5,3,0,16,6,9,1,0,14,4,1,2,2,2,1,0,1,4.25868227471,48,4.90458333333,4.0
21021,8,40,30,598,42.508361204,9,221,97,32,12,4,4.2508361204,2.3340658991,27,17,5,19.9333333333,7.87795799825,22,39,1,89,15,20,0,1,1,0,6,0,3,0,38,4,0,66,33,4,0,60,24,50,3,0,58,7,10,6,2,3,4,0,3,13.6270018772,246,5.23573170732,10.0
21022,8,37,52,766,40.9921671018,69,268,114,31,6,3,4.09921671018,2.10584605823,36,14,5,14.7307692308,7.31204323916,38,86,2,89,3,17,1,2,5,0,5,0,4,0,52,4,0,104,19,94,0,85,15,51,1,0,78,19,9,17,7,2,3,0,3,16.9180545122,251,5.04262948207,20.0
21023,8,34,30,497,41.6700201207,26,174,77,24,5,4,4.16700201207,2.2075470043,25,10,2,16.5666666667,6.92667949951,24,45,2,52,4,20,0,0,4,0,3,0,4,0,25,1,0,63,19,35,0,58,6,32,1,2,50,20,4,8,9,3,0,0,7,8.7849191369,179,5.26240223464,11.0
21024,8,33,17,244,36.4754098361,4,51,18,4,1,1,3.64754098361,1.79355100403,12,5,0,14.5294117647,7.1052395502,10,29,2,22,5,4,0,0,0,0,1,0,1,0,11,0,0,33,15,0,0,31,8,11,0,0,34,5,6,2,2,0,3,0,5,6.83779219642,90,4.58255555556,8.0
21025,8,40,37,674,40.6676557864,21,216,82,25,5,2,4.06676557864,2.0375361505,28,20,6,18.2162162162,8.77999918468,36,59,2,73,11,27,0,1,1,0,7,0,6,0,38,0,0,70,22,14,0,86,13,61,2,1,53,13,19,29,4,0,1,0,5,13.0517306985,294,5.10166666667,10.0
21026,8,32,34,621,41.5136876006,33,211,84,18,6,1,4.15136876006,2.0782170307,29,15,6,18.2941176471,8.89325392632,30,43,1,53,9,24,0,1,0,0,4,0,5,0,36,3,0,69,27,19,0,73,16,49,6,0,69,25,2,13,12,7,2,0,8,13.4236145293,260,5.07061538462,16.0
21028,8,32,51,786,43.524173028,80,297,131,29,14,6,4.3524173028,2.10772930226,35,14,6,15.4117647059,8.87865135181,37,93,2,92,7,42,0,2,3,0,1,0,14,0,47,1,0,101,33,121,0,54,7,47,1,0,78,19,7,16,2,2,0,0,2,15.1812030382,309,5.31242718447,13.0
21029,8,30,9,227,38.1057268722,14,66,21,6,1,0,3.81057268722,1.85879233983,9,4,3,25.3333333333,15.2315462117,10,29,1,23,0,6,0,1,0,0,2,0,2,0,10,0,0,45,9,18,0,19,7,7,0,0,27,2,4,5,1,0,1,0,2,6.47810142952,76,4.94763157895,5.0
21030,8,44,31,494,39.8987854251,37,158,58,19,3,3,3.98987854251,2.03864758133,22,13,3,15.9677419355,7.39870900233,20,34,1,56,14,14,0,1,1,0,2,0,2,0,29,0,0,51,13,33,0,80,9,34,0,0,59,9,14,9,2,0,2,0,11,12.3699930724,186,4.87182795699,12.0
21031,8,25,29,836,36.0885167464,74,211,53,14,1,0,3.60885167464,1.71261417211,22,19,16,28.9655172414,29.7813674203,46,64,3,90,6,21,0,0,2,0,3,0,7,0,48,1,0,137,27,59,0,89,19,52,0,0,86,19,8,31,15,1,3,0,4,29.5474758408,261,4.85402298851,23.0
21032,8,40,47,828,44.3357487923,55,330,126,46,17,5,4.43357487923,2.2100535972,36,19,9,17.6170212766,8.86915091402,38,85,2,80,7,23,1,4,3,0,11,0,9,0,78,1,0,117,42,74,0,54,9,64,2,0,70,20,18,16,12,1,3,0,6,14.21440873,360,5.36411111111,13.0
21033,8,27,25,673,38.52897474,73,205,68,8,3,1,3.852897474,1.8453758368,20,13,11,27.12,22.1329076264,37,49,0,79,5,18,0,0,1,1,3,0,12,0,39,0,0,71,13,77,0,74,36,46,1,0,65,24,10,25,17,6,3,0,7,19.4722423797,229,4.98069868996,35.0
21034,8,36,8,486,38.2304526749,37,149,45,16,8,8,3.82304526749,2.16379863242,8,8,7,60.75,31.7755802465,33,43,1,46,1,25,0,0,0,0,0,0,5,0,25,1,0,61,15,57,0,64,12,14,0,0,55,12,7,3,7,1,5,0,4,13.7017605045,145,4.89834482759,10.0
21035,8,45,37,574,40.0696864111,17,180,73,10,3,0,4.00696864111,1.90249772697,28,14,3,15.5405405405,7.92394453572,21,48,1,68,10,21,0,0,0,0,3,0,8,0,44,2,0,83,20,15,0,58,26,36,0,0,49,28,9,8,2,1,1,0,0,15.1803953258,223,5.32910313901,17.0
21036,8,41,33,603,42.1061359867,35,222,84,31,11,7,4.21061359867,2.27226966347,29,14,6,18.2727272727,8.93163505094,26,48,1,80,10,13,0,0,5,0,7,0,5,0,42,0,0,82,24,34,0,65,25,29,0,1,25,13,12,27,20,1,3,0,7,12.8700964609,237,5.1041350211,0
21037,8,50,55,846,47.6359338061,71,416,186,60,14,7,4.76359338061,2.36010196253,41,17,4,15.4,6.9976619472,26,90,1,113,5,0,0,1,11,0,3,0,7,0,80,2,0,163,70,86,0,38,31,47,3,0,9,27,22,30,47,5,3,0,4,17.4731427452,327,6.10247706422,0
21038,8,42,12,488,40.9016393443,56,194,50,11,1,0,4.09016393443,1.85403316784,12,5,4,40.75,42.3342355547,3,48,0,47,3,13,0,1,0,0,5,0,4,0,41,3,0,84,19,74,0,46,18,27,0,0,32,26,2,12,13,0,1,0,7,12.7412231807,171,4.85742690058,10.0
21039,8,36,17,658,40.8510638298,37,214,86,22,1,0,4.08510638298,1.95272671341,15,15,12,38.7058823529,26.4458708128,27,41,2,79,9,23,0,0,0,0,6,0,4,0,56,3,0,77,31,1,0,52,25,51,1,1,14,13,6,48,24,5,8,1,12,16.5665021665,262,5.03221374046,0
21042,8,36,46,845,42.1893491124,19,274,119,41,13,4,4.21893491124,2.16950456305,39,22,9,18.4347826087,10.4041216204,56,72,3,85,12,13,0,3,1,1,2,0,8,0,58,2,0,106,36,7,0,86,35,75,3,2,8,15,11,52,37,8,4,0,14,15.9225325245,361,5.26509695291,0
21043,8,40,32,814,42.0393120393,51,291,135,51,13,8,4.20393120393,2.30464193326,27,19,10,25.4375,18.2413292759,36,85,1,102,14,30,0,0,1,0,16,0,5,0,46,1,0,90,41,66,0,69,15,62,2,0,67,23,8,14,6,5,7,0,4,20.2744834291,297,5.28346801347,19.0
21044,8,36,45,720,41.9444444444,32,263,120,21,3,0,4.19444444444,2.02171032187,39,9,3,16.0,6.28225012767,41,77,0,70,10,21,1,1,0,0,5,0,4,0,32,5,0,99,30,45,0,79,20,36,1,3,64,15,8,19,8,4,2,0,9,15.3558785739,286,5.05370629371,11.0
21045,8,37,31,384,40.5208333333,19,127,65,11,3,1,4.05208333333,2.1708719316,21,4,0,12.3870967742,4.92968244318,11,26,1,45,5,11,0,0,2,0,3,0,5,0,29,1,0,63,19,21,1,31,23,28,1,0,22,6,2,13,8,0,0,0,7,10.3677968147,144,5.28854166667,6.0
21049,8,40,38,826,38.4624697337,38,255,90,24,4,1,3.84624697337,2.00891146934,35,21,14,21.7368421053,11.0921598925,47,75,0,90,8,28,0,2,1,0,1,0,5,0,63,3,0,148,25,54,0,55,25,56,0,0,84,14,17,10,7,3,3,0,7,23.3679006489,299,5.38234113712,24.0
21051,8,42,58,823,40.6925880923,17,289,91,20,0,0,4.06925880923,1.85779486526,42,13,4,14.1896551724,6.06134415658,30,73,3,85,7,28,0,0,1,0,7,0,11,0,51,4,0,122,26,16,0,76,37,58,2,2,53,34,9,25,28,2,4,0,14,19.8721519267,348,4.89951149425,12.0
21052,8,32,24,847,39.3742621015,66,263,104,24,7,2,3.93742621015,2.04491053321,15,13,10,35.375,40.9316630699,45,59,4,100,10,29,0,0,0,1,0,0,11,0,67,0,0,115,15,62,0,80,21,81,1,0,82,17,13,17,13,5,7,0,7,21.201758519,271,5.11273062731,18.0
21053,8,30,27,566,39.1519434629,11,179,76,10,0,0,3.91519434629,1.97593008395,23,14,7,20.962962963,10.577689594,18,48,4,61,14,16,0,1,0,1,7,0,5,0,32,0,0,69,20,9,0,66,11,40,0,1,44,27,11,15,7,3,2,0,11,18.5528404976,221,5.10755656109,18.0
