id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3
6889,3,2,52,116,28,50,5,21,16,13,14,4,8,2,8,3,1,3,2,0,5,5,8,4,6,0,7,1.61310467759,1,1,0,0,2.0642600164,4.70689655172,47.0689655172,0,0,6.0176,1,0,0,1,0,2,0
6890,3,2,25,68,13,28,3,16,5,7,1,2,4,2,3,2,5,4,0,0,4,2,4,6,0,1,1,0.6132764435,1,1,2,0,2.00323487292,4.45588235294,44.5588235294,0,0,6.45,0,0,0,0,1,0,0
6891,3,1,29,72,14,30,3,12,6,9,11,2,7,1,4,4,4,2,0,1,0,3,1,5,9,0,0,0.872580092133,0,0,0,0,2.05708820754,4.27777777778,42.7777777778,0,0,5.90066666667,0,0,0,0,1,0,0
6892,3,1,35,79,19,27,4,12,6,13,6,3,5,2,0,5,4,0,2,1,3,2,4,10,10,1,0,0.927460991255,1,1,0,0,2.26906435227,4.54430379747,45.4430379747,2,1,6.27222222222,0,0,0,0,0,0,0
6893,3,2,28,80,11,30,4,17,10,13,7,6,5,2,6,3,4,2,0,1,3,1,6,3,1,0,0,1.21032957254,1,0,2,1,2.3383159579,4.225,42.25,0,0,5.76033333333,2,0,0,1,1,0,0
6894,3,2,56,130,24,46,7,23,15,17,10,7,8,2,8,6,5,3,2,1,12,3,4,7,1,3,9,3.241209694,1,3,0,0,2.26397468964,4.4,44.0,0,0,6.29217391304,1,0,0,0,0,0,1
6895,3,2,44,121,20,39,6,22,11,22,8,6,8,1,9,8,5,3,1,1,4,4,4,5,10,0,0,1.5514100944,1,0,0,0,2.08870107395,4.23140495868,42.3140495868,2,2,5.92564102564,1,0,0,0,0,0,1
6896,3,3,43,115,16,47,5,17,12,14,14,1,6,4,9,4,3,4,1,1,7,6,6,6,4,1,1,1.61075783348,2,0,1,0,1.8989739893,4.32173913043,43.2173913043,1,0,5.29191489362,0,0,0,1,3,0,0
6897,3,2,53,137,33,48,6,29,12,18,11,14,8,3,4,7,4,4,3,6,3,7,11,3,9,5,2,3.92595235843,1,0,5,0,2.51739333722,4.67883211679,46.7883211679,2,1,5.344375,0,0,0,0,1,0,0
6898,3,3,82,204,29,75,9,31,30,30,11,12,13,5,15,13,4,0,4,6,14,0,12,15,7,2,5,3.73860899457,1,11,3,2,2.28203183032,4.30392156863,43.0392156863,0,0,5.956,0,1,0,0,0,0,4
6899,3,3,63,154,32,61,6,32,17,18,10,11,8,6,8,8,4,2,7,2,2,6,13,5,9,3,1,2.2726071166,2,3,5,0,2.24987149375,4.51298701299,45.1298701299,3,0,5.89508196721,0,0,0,2,1,2,2
6900,3,2,38,93,23,25,4,15,13,8,3,10,6,3,3,2,4,4,3,2,4,7,6,9,5,0,1,2.69181570969,0,1,2,0,2.59278496878,4.59139784946,45.9139784946,0,1,5.1912,1,0,0,0,0,0,0
6901,3,2,41,100,18,33,5,21,16,13,6,5,8,1,7,6,0,5,2,2,4,5,10,3,3,3,4,1.81719444729,1,1,0,0,2.19224989359,4.39,43.9,0,1,5.36151515152,0,0,0,0,0,0,0
6902,3,1,31,64,9,30,3,13,8,7,5,2,5,2,5,4,1,3,1,0,2,3,4,4,3,1,0,0.663275685892,0,0,1,0,1.83630711198,4.34375,43.4375,0,0,5.531,0,0,0,0,1,0,2
6903,3,2,66,184,36,66,7,31,29,22,7,12,10,6,7,11,4,8,3,3,7,4,16,12,4,4,11,3.6579909518,1,5,3,0,2.3548313015,4.33152173913,43.3152173913,1,1,6.01863636364,2,0,0,0,0,0,0
6904,3,3,97,207,57,77,9,38,22,29,13,13,12,6,17,7,3,4,7,3,13,3,17,13,9,4,6,2.85458606535,2,3,2,0,2.37569340209,4.78743961353,47.8743961353,2,1,6.0325974026,1,1,0,0,1,1,0
6905,3,1,19,53,14,15,2,10,7,10,4,3,5,1,1,2,1,1,1,0,4,0,0,4,1,0,0,0.60215437875,0,2,1,0,2.36508222547,4.41509433962,44.1509433962,1,0,6.37,0,0,0,0,0,0,1
6907,3,1,14,35,7,11,1,5,7,3,2,2,2,1,0,3,2,2,1,0,1,0,3,3,0,0,0,0.416720656037,1,2,1,0,2.25924803434,4.31428571429,43.1428571429,0,0,5.29454545455,0,0,0,0,0,1,0
6908,3,2,28,122,10,39,6,22,13,15,10,1,10,2,5,0,7,1,3,1,1,1,5,18,18,0,0,2.13680192497,0,0,2,1,1.85893230606,3.6393442623,36.393442623,1,0,5.53051282051,0,0,0,1,1,0,0
6909,3,1,23,58,10,18,3,11,8,7,4,2,4,2,0,4,2,2,0,1,1,6,8,4,3,1,1,1.03417616546,0,1,0,1,2.37092695287,4.31034482759,43.1034482759,0,1,6.155,1,0,0,1,0,0,0
6910,3,2,61,144,37,50,5,26,20,22,9,12,6,3,8,7,4,2,4,3,8,10,14,6,2,1,11,2.55841683407,3,1,2,2,2.70054240717,4.72222222222,47.2222222222,0,1,6.1874,0,0,0,0,0,0,0
6911,3,1,33,85,16,29,3,15,11,12,9,3,8,1,1,3,2,1,2,1,4,1,6,6,4,0,0,1.10549809686,0,4,1,0,2.05879951967,4.30588235294,43.0588235294,2,1,5.81793103448,0,0,0,0,0,0,1
6912,3,2,44,136,23,42,6,22,25,14,5,8,8,4,8,3,2,3,2,0,11,5,4,15,5,3,2,2.66343167102,2,1,3,0,2.18580038236,3.99264705882,39.9264705882,0,2,5.47714285714,0,0,2,2,0,0,0
6913,3,2,41,119,24,48,5,16,9,8,16,6,10,3,5,7,3,8,2,0,3,6,6,10,9,1,2,2.00675291085,0,4,0,0,2.14769429832,4.28571428571,42.8571428571,0,1,5.38833333333,0,0,0,1,0,0,0
6914,3,1,12,46,6,15,2,12,3,6,3,2,3,2,2,2,2,1,1,0,2,0,10,1,3,1,1,1.29246999837,0,1,1,0,1.98885785202,4.0,40.0,0,0,5.49933333333,0,0,0,0,1,0,0
6915,3,3,80,186,40,75,8,32,32,19,7,17,10,5,10,4,7,0,6,8,8,5,13,19,5,3,11,3.69693638143,4,6,3,2,2.68519247834,4.61827956989,46.1827956989,2,2,5.4192,0,2,0,1,1,1,0
6916,3,1,18,56,11,15,3,10,6,7,2,2,4,2,1,2,1,2,0,1,0,3,4,6,6,2,1,2.00560196168,0,1,1,1,2.38767125584,4.16071428571,41.6071428571,0,0,6.01533333333,0,0,0,0,1,0,0
6917,3,3,53,122,25,46,5,24,11,15,6,8,6,3,9,2,5,2,4,2,15,3,9,10,0,4,3,2.15052664521,2,2,1,0,2.26050364089,4.45901639344,44.5901639344,1,0,5.84260869565,0,0,0,0,0,0,0
6918,3,1,34,78,11,34,4,9,8,10,2,1,7,2,7,4,3,2,2,1,6,2,5,4,2,1,7,1.18728659051,0,3,0,0,1.95474098566,4.29487179487,42.9487179487,1,0,5.42882352941,0,0,0,1,1,0,0
6919,3,3,75,178,42,76,10,31,28,25,15,17,13,2,6,6,3,3,4,5,7,7,9,10,10,1,8,2.25537654542,1,5,0,3,2.5755393923,4.74157303371,47.4157303371,1,0,5.67223684211,0,1,0,1,2,0,1
6920,3,2,51,160,20,53,9,33,19,24,14,6,13,3,6,1,5,3,1,1,12,8,11,10,8,3,0,3.21324628106,0,0,2,0,2.08165655793,3.99375,39.9375,0,2,5.50018867925,0,2,0,0,1,0,0
6921,3,3,74,175,40,62,9,41,22,23,10,14,13,4,9,9,5,4,4,2,5,4,15,9,9,6,8,3.7090333653,0,1,2,0,2.45105787958,4.54857142857,45.4857142857,1,0,6.09225806452,0,0,0,0,2,1,0
6922,3,1,22,60,13,19,4,13,7,13,4,2,6,0,1,2,3,2,0,0,7,0,1,1,1,0,2,0.86904897355,0,2,0,0,2.06504401398,4.2,42.0,0,1,5.94421052632,0,1,0,0,0,0,0
6923,3,3,39,119,23,42,6,16,16,16,6,7,7,2,8,6,4,2,2,0,2,0,4,14,9,1,0,1.86348030012,2,2,4,0,2.19284615903,4.23529411765,42.3529411765,1,0,5.67547619048,0,0,0,0,1,1,1
6924,3,2,55,145,27,58,7,15,18,20,9,6,12,2,9,6,5,3,0,0,10,5,7,21,3,0,2,1.77212282662,0,4,4,0,2.06728300042,4.31724137931,43.1724137931,0,1,6.00810344828,0,0,0,0,0,2,1
6925,3,1,20,68,11,24,3,8,8,1,3,1,5,2,5,1,3,3,1,0,1,5,0,10,8,2,0,1.01027489182,1,0,0,0,1.81206569681,4.0,40.0,0,1,4.80125,0,0,0,0,1,1,0
6926,3,3,101,222,54,83,8,53,24,29,16,19,11,6,6,7,12,9,4,7,18,7,8,9,2,4,4,2.98092510066,4,1,2,1,2.53194904561,4.6981981982,46.981981982,0,2,6.31180722892,2,0,0,0,0,0,0
6927,3,1,34,84,19,21,5,15,13,15,2,3,6,2,4,6,2,0,2,0,3,3,5,5,7,3,5,2.13797792566,1,0,0,0,2.1440855152,4.36904761905,43.6904761905,0,0,6.79619047619,0,0,0,0,1,0,0
6928,3,0,18,58,10,27,2,12,6,8,3,0,4,2,3,2,2,0,1,0,0,0,2,4,4,0,0,0.667458845733,1,0,5,0,1.77022493196,4.24137931034,42.4137931034,0,2,5.69592592593,0,0,0,3,0,0,0
6929,3,2,38,113,12,47,6,20,14,14,10,1,8,3,11,6,3,4,0,1,1,1,6,6,11,2,2,1.18323671488,0,0,1,1,1.80387103068,4.15044247788,41.5044247788,1,0,5.24553191489,0,0,0,0,1,0,0
6930,3,2,77,188,44,64,10,25,21,19,11,20,13,3,9,8,10,7,5,5,6,5,9,15,21,6,4,2.85407458318,1,3,0,1,2.64871694316,4.62765957447,46.2765957447,0,3,5.9021875,0,0,0,2,1,0,0
6931,3,3,74,161,34,63,8,31,23,20,12,8,12,3,13,6,3,1,2,5,3,7,11,6,11,4,3,3.96084718646,1,0,3,1,2.40588370407,4.6149068323,46.149068323,1,0,5.83936507937,0,0,0,3,3,2,1
6932,3,2,49,107,22,34,6,22,9,14,6,13,8,2,7,1,1,4,3,2,3,4,9,4,8,1,13,2.81304151576,0,1,2,0,2.36025396958,4.64485981308,46.4485981308,0,1,5.70264705882,1,0,0,1,0,0,0
6933,3,3,50,147,29,47,8,28,18,17,3,5,14,1,6,4,10,4,2,2,3,4,9,18,12,1,0,2.4487814475,0,4,2,1,2.31671331046,4.3537414966,43.537414966,0,1,5.76829787234,1,1,0,0,1,0,0
6934,3,1,21,68,10,23,4,12,13,13,2,1,5,1,3,2,1,1,0,0,0,2,2,6,6,0,0,1.05638803554,1,1,0,0,1.96970024415,3.97058823529,39.7058823529,0,1,6.01086956522,0,0,0,1,1,0,0
6935,3,2,31,87,14,31,4,16,10,7,6,0,5,2,7,2,2,3,2,0,2,1,8,7,6,3,0,1.13413164412,1,2,1,0,1.81994944573,4.11494252874,41.1494252874,1,4,5.6164516129,1,0,0,0,0,0,0
6936,3,2,43,113,17,33,3,21,14,15,3,4,5,3,9,2,6,2,2,0,5,3,7,10,9,3,7,29.135692187,2,0,0,0,2.02465835797,4.08849557522,40.8849557522,0,1,5.45484848485,0,0,0,0,1,0,0
6937,3,2,52,131,30,44,8,35,21,23,11,13,9,2,2,2,3,2,1,5,11,5,5,5,0,0,2,1.92905456328,0,1,2,1,2.56625648424,4.64122137405,46.4122137405,0,0,5.78840909091,0,0,0,0,2,0,0
6938,3,2,43,99,20,38,5,13,10,16,8,5,8,1,5,8,3,4,2,0,0,1,5,6,13,0,2,1.13206711364,1,0,0,0,2.1503955905,4.37373737374,43.7373737374,0,1,5.92657894737,1,0,0,1,1,1,1
6939,3,2,30,92,13,31,5,13,10,15,4,4,7,1,3,2,3,2,5,0,5,6,5,11,3,1,2,1.47481121988,1,3,2,0,2.01048375065,3.95652173913,39.5652173913,0,0,5.61322580645,0,0,0,0,0,0,0
6940,3,3,70,154,44,42,8,35,18,23,9,23,11,4,12,5,6,2,1,10,10,4,32,12,9,4,8,4.15893527398,1,1,1,4,3.24415990138,5.15584415584,51.5584415584,1,1,5.78357142857,2,0,0,1,0,0,1
6941,3,2,46,130,27,45,5,16,15,18,7,5,6,3,5,5,4,5,6,1,2,2,3,11,10,0,2,1.90239987168,3,1,4,0,2.20917207663,4.26923076923,42.6923076923,0,1,5.35288888889,0,0,0,2,2,3,0
6942,3,2,19,86,12,22,4,15,7,11,6,2,8,0,3,2,2,3,1,0,1,1,5,9,3,3,0,1.46855525849,0,7,1,0,1.92076278737,3.87209302326,38.7209302326,0,2,5.66636363636,1,1,0,0,3,0,0
6943,3,1,36,99,21,33,4,19,15,21,8,3,7,2,6,6,1,0,2,2,0,2,1,3,3,0,1,1.83996652906,1,2,4,0,2.30904399889,4.29292929293,42.9292929293,0,1,6.82272727273,1,0,0,0,0,0,0
6944,3,3,70,164,30,61,8,28,18,21,10,2,9,5,7,6,2,7,2,1,4,8,11,10,12,1,5,3.06376799258,1,1,3,0,1.97268304042,4.37195121951,43.7195121951,1,1,5.9606557377,3,1,0,1,2,0,0
6945,3,2,39,119,17,41,7,22,12,16,8,7,9,2,2,6,7,1,1,1,2,2,6,9,16,1,1,2.5009399401,0,2,0,0,2.17710373157,4.17647058824,41.7647058824,2,1,5.2012195122,1,0,0,1,2,1,1
6946,3,3,61,130,37,55,6,18,15,15,8,11,9,3,9,7,0,3,3,5,3,4,12,8,10,0,16,1.6950231283,0,1,3,3,2.75192782213,4.97692307692,49.7692307692,2,0,5.70654545455,1,0,0,0,1,2,0
6947,3,1,16,66,8,21,3,12,9,9,3,0,4,2,6,2,0,2,1,0,1,1,3,5,5,2,0,1.05677997693,1,3,1,0,1.64160646772,3.83333333333,38.3333333333,0,0,5.84714285714,0,0,0,0,0,0,0
6948,3,1,12,22,8,8,1,6,4,6,1,1,2,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0.521545533276,0,0,0,0,2.24476302512,4.90909090909,49.0909090909,0,0,6.78,0,0,0,0,0,0,0
6949,3,3,57,135,17,51,8,30,16,20,13,6,10,2,6,3,5,2,3,3,4,1,3,7,9,0,1,2.28412697225,0,0,4,1,2.12190658658,4.22222222222,42.2222222222,0,1,5.31058823529,1,0,0,1,1,0,1
6950,3,1,33,86,15,38,3,15,14,12,4,4,6,2,6,7,1,3,0,0,3,1,0,7,0,1,0,1.05536548461,1,4,1,0,2.01444849425,4.41860465116,44.1860465116,0,5,5.89578947368,0,0,0,0,0,0,0
6951,3,0,6,22,5,9,1,4,2,3,0,0,3,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0.28878102698,0,2,0,0,2.02152914562,4.09090909091,40.9090909091,0,0,5.40888888889,0,0,0,0,0,2,0
6952,3,1,25,72,10,28,4,11,10,8,8,1,5,2,3,6,1,3,2,0,1,1,3,1,0,1,0,1.23313968075,0,3,3,0,1.89802632025,4.05555555556,40.5555555556,0,2,5.77142857143,1,0,0,0,0,0,1
6953,3,1,30,75,14,19,3,14,8,10,3,2,4,3,6,1,4,0,1,0,8,0,9,3,3,1,8,1.27164264645,1,1,0,0,2.02239711483,4.33333333333,43.3333333333,0,2,5.23526315789,0,0,0,0,1,0,2
6954,3,1,6,10,2,5,0,2,2,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0.117232554287,0,0,0,0,1.75119007154,4.8,48.0,0,0,6.382,0,0,0,0,0,0,0
6955,3,2,28,101,9,37,2,14,10,9,6,2,3,2,2,6,12,3,1,1,3,1,11,10,10,0,2,1.40863232391,2,0,0,0,1.77485182759,3.90099009901,39.0099009901,1,4,4.66594594595,0,1,0,2,2,0,0
6956,3,2,15,31,7,11,1,5,3,3,1,1,4,1,1,2,1,2,0,0,1,0,1,3,2,0,0,0.377997290236,0,1,0,0,2.07959880333,4.48387096774,44.8387096774,0,1,5.68545454545,0,0,0,1,1,1,0
6957,3,3,62,138,37,54,6,27,17,20,13,8,10,2,7,5,1,2,4,2,3,5,8,6,12,2,2,2.41004573305,2,0,1,2,2.45931670478,4.73913043478,47.3913043478,3,1,6.08944444444,0,0,0,1,2,1,0
6958,3,3,45,118,24,39,4,19,12,17,5,4,10,1,9,6,2,3,2,1,7,2,8,10,7,3,3,1.84804343582,1,2,1,0,2.08429139205,4.39830508475,43.9830508475,1,0,5.65794871795,0,0,0,0,0,2,0
6959,3,2,58,146,26,57,7,34,14,27,8,8,13,2,7,13,4,1,4,0,0,2,9,4,15,0,0,1.58395607862,0,1,3,0,2.08827394015,4.46575342466,44.6575342466,0,3,6.25,1,0,0,0,0,0,0
6960,3,2,45,115,22,37,6,14,15,16,8,5,9,1,6,4,0,1,0,1,8,3,5,15,3,3,3,2.94025059593,1,10,1,1,2.24457987724,4.30434782609,43.0434782609,0,0,5.95297297297,0,0,0,0,0,0,2
6961,3,3,69,180,38,69,9,23,16,22,14,7,11,3,13,6,10,4,2,0,7,5,10,13,17,2,13,3.75115657812,2,1,0,0,2.10419904745,4.28333333333,42.8333333333,2,1,5.38173913043,0,0,0,1,3,2,0
6962,3,1,13,43,1,14,2,1,1,4,5,1,3,1,2,2,3,5,0,0,4,2,1,7,0,0,0,0.610066533655,1,2,0,0,1.64784499696,3.62790697674,36.2790697674,0,0,5.05428571429,0,0,0,0,0,0,1
6963,3,2,33,95,14,37,6,14,7,15,10,4,9,0,2,5,1,3,1,0,0,2,1,7,14,2,1,1.16629374149,0,2,0,0,1.91399630587,4.22105263158,42.2105263158,1,2,5.72783783784,0,0,0,0,2,2,0
6964,3,2,29,87,16,27,2,17,10,15,5,5,9,1,4,3,4,0,0,0,1,2,6,7,9,0,2,1.12429237978,0,1,1,0,2.15075998454,4.28735632184,42.8735632184,0,1,6.14962962963,1,0,0,0,2,0,0
6965,3,3,68,161,42,64,9,31,18,23,15,10,9,3,8,5,3,6,3,2,2,4,10,8,18,1,2,1.95185122526,1,0,0,0,2.3605024994,4.73291925466,47.3291925466,1,6,5.60875,0,2,0,0,1,0,0
6966,3,1,15,49,7,13,2,8,5,7,3,1,5,0,1,2,3,1,1,0,0,4,1,4,7,0,1,0.779939131764,0,0,0,0,1.81991066537,3.97959183673,39.7959183673,0,0,6.09153846154,0,0,0,0,1,0,0
6967,3,3,71,170,43,65,7,27,16,29,13,8,14,2,11,8,5,4,4,1,1,5,9,8,23,0,7,2.43003684306,1,0,1,1,2.26682516866,4.52352941176,45.2352941176,1,2,6.31938461538,0,0,0,0,0,1,3
6968,3,3,81,175,36,77,9,42,22,26,14,14,11,4,2,4,3,4,0,3,14,6,5,9,7,2,1,2.55831944365,1,2,1,1,2.30638437104,4.61142857143,46.1142857143,2,2,5.44285714286,0,0,0,2,2,2,0
6969,3,2,49,149,23,52,7,29,15,22,8,8,13,1,8,3,7,10,2,0,2,2,3,14,14,1,1,2.36038668868,0,0,1,0,2.16337939617,4.04697986577,40.4697986577,0,3,5.72134615385,1,0,0,0,0,0,0
6970,3,2,47,140,29,50,7,19,18,16,8,10,8,3,3,5,3,5,2,0,4,3,9,15,16,4,7,2.19751636207,2,0,2,0,2.34526265849,4.32142857143,43.2142857143,0,1,6.1852,1,1,0,0,1,0,0
6971,3,2,54,122,27,41,5,17,16,16,5,4,7,3,10,6,5,2,1,0,6,4,11,3,6,0,12,2.28995003342,2,0,4,0,2.15570563694,4.45901639344,44.5901639344,0,2,5.55341463415,0,0,0,2,1,0,1
6972,3,2,46,133,18,47,6,25,19,16,8,2,10,3,6,8,3,2,2,2,10,5,8,13,1,1,1,2.57888635708,0,4,2,0,2.02957176277,4.04511278195,40.4511278195,1,1,5.1570212766,0,0,0,0,0,0,0
6973,3,1,20,56,13,21,4,12,10,12,0,3,4,0,3,3,1,1,3,1,1,1,0,0,6,0,0,1.07602308232,0,0,0,0,2.23983997573,4.46428571429,44.6428571429,0,0,6.10761904762,2,0,0,0,0,0,0
6974,3,1,73,180,43,72,5,32,17,24,18,12,6,3,8,7,8,2,5,6,4,6,13,10,13,3,7,3.2283134776,2,5,2,0,2.36708103488,4.68333333333,46.8333333333,0,3,5.76138888889,0,0,1,0,1,0,0
6975,3,2,31,86,14,36,4,14,11,17,8,3,6,3,1,4,4,3,0,1,4,5,1,6,3,0,2,1.19136085513,0,3,0,0,1.99893952733,4.1976744186,41.976744186,0,0,5.6275,0,0,0,0,0,0,0
6976,3,1,16,49,4,16,1,8,7,7,3,0,3,1,0,2,4,0,1,0,3,1,3,5,1,2,0,1.31104086857,1,0,2,0,1.7040867245,3.63265306122,36.3265306122,0,1,6.3825,0,0,0,0,0,0,0
6977,3,1,15,41,7,15,2,10,5,6,2,0,4,1,1,5,2,3,1,0,1,1,0,0,0,1,0,0.727567069902,0,0,0,0,1.86821944708,4.09756097561,40.9756097561,0,0,6.58666666667,0,0,0,0,1,0,0
6978,3,1,10,29,4,7,1,4,2,4,1,1,2,1,0,3,1,3,0,1,1,0,2,4,2,0,0,0.320061086534,1,1,0,0,2.19549471517,3.96551724138,39.6551724138,0,1,6.37857142857,0,0,0,0,0,0,0
6979,3,3,70,166,26,57,7,38,18,24,7,3,10,2,7,4,7,9,2,0,1,2,3,7,11,6,4,2.90513122348,1,0,4,0,2.01183065331,4.19277108434,41.9277108434,1,0,6.0250877193,0,0,0,1,1,0,1
6980,3,1,29,55,22,22,3,7,6,7,1,9,4,1,1,8,3,1,0,1,2,2,4,3,1,0,4,0.628398423892,1,0,3,0,2.68892228045,5.34545454545,53.4545454545,0,1,6.89318181818,0,0,0,0,2,0,0
6981,3,2,56,133,22,50,5,21,18,16,9,9,8,5,6,10,5,3,1,2,8,1,9,10,6,4,7,1.8834347439,1,3,1,0,2.25451118606,4.45112781955,44.5112781955,0,1,5.6768,0,1,1,0,1,0,0
6982,3,3,58,138,38,45,7,32,20,23,11,16,9,3,4,5,3,5,1,4,6,5,4,6,5,4,2,2.26799223914,2,1,0,0,2.68542736866,4.71739130435,47.1739130435,1,1,5.50688888889,0,0,0,0,0,0,0
6983,3,1,22,54,6,22,1,8,7,5,2,1,2,1,7,4,2,2,1,1,4,1,1,2,0,2,0,0.618367135531,1,2,0,0,1.95949550689,4.16666666667,41.6666666667,0,0,5.91909090909,0,0,0,1,1,0,0
6984,3,1,64,184,34,61,10,38,24,22,12,8,14,1,13,7,2,13,6,1,14,3,14,3,1,0,1,3.62482926714,0,6,3,0,2.16545783849,4.125,41.25,0,3,5.73770491803,0,0,1,0,0,0,1
6985,3,1,33,71,16,25,4,15,5,12,2,0,5,2,4,3,1,1,0,0,3,0,6,5,6,1,4,0.944081625265,0,3,0,0,1.96016670748,4.39436619718,43.9436619718,0,3,6.4564,0,0,0,0,0,0,1
6986,3,3,46,108,24,41,5,21,11,15,7,3,7,2,5,4,3,2,2,1,8,2,6,9,3,1,4,1.49243860251,1,1,1,0,2.14577756786,4.44444444444,44.4444444444,0,0,6.15658536585,1,0,0,0,1,0,0
6987,3,1,7,18,2,11,1,2,3,3,1,0,2,0,1,2,0,0,2,0,0,1,0,1,1,0,0,0.469019562058,0,0,0,0,1.68906517828,4.16666666667,41.6666666667,0,1,5.91636363636,0,0,0,0,0,0,0
6988,3,2,63,163,30,56,9,25,21,19,7,4,9,5,8,2,7,2,6,0,1,7,11,18,19,0,5,2.95378151578,1,2,5,0,2.02786765262,4.24539877301,42.4539877301,0,0,5.85875,0,0,0,0,1,0,0
6989,3,3,56,151,31,58,7,24,10,12,7,9,9,4,5,6,7,11,3,2,2,4,9,12,17,4,3,1.85172522444,1,1,0,1,2.3658908034,4.4701986755,44.701986755,2,3,5.68172413793,2,0,0,2,2,1,0
6990,3,1,26,77,7,24,3,12,15,10,4,0,4,2,2,2,4,3,0,0,1,2,3,6,4,1,0,1.46869174184,2,0,1,0,1.76139974165,3.76623376623,37.6623376623,1,1,5.42083333333,0,0,0,0,0,0,0
6991,3,1,42,105,21,46,6,22,17,13,8,4,8,2,4,3,3,0,2,2,1,1,6,4,9,2,1,1.41651369532,0,2,4,2,2.44919064153,4.5619047619,45.619047619,4,0,5.83652173913,0,0,0,0,0,0,2
6992,3,2,41,78,25,29,3,9,9,8,10,8,8,2,4,6,3,2,2,1,1,1,13,1,4,0,13,1.03857492376,1,3,0,1,2.52645015446,5.17948717949,51.7948717949,1,0,6.28413793103,0,0,0,0,0,1,1
6993,3,1,19,48,11,18,2,9,5,9,0,1,6,0,2,2,0,2,1,0,1,2,3,2,6,0,4,0.635292299683,0,0,0,0,2.12872535363,4.35416666667,43.5416666667,0,2,5.99777777778,0,0,0,0,0,0,0
6994,3,1,33,73,20,22,2,16,8,8,2,5,4,2,6,3,1,1,4,2,5,5,3,5,3,2,2,1.80911029392,2,0,1,0,2.52491391116,4.6301369863,46.301369863,0,0,5.99227272727,0,0,0,0,0,0,0
6995,3,1,43,112,13,47,5,27,15,10,8,6,6,3,8,4,4,4,1,1,3,4,7,7,6,1,0,1.85942528849,1,0,1,0,1.967480145,4.19642857143,41.9642857143,0,2,5.5929787234,0,1,0,0,0,0,1
6996,3,2,24,117,15,35,5,16,13,18,7,2,8,2,8,5,3,2,0,0,12,0,1,15,9,2,2,1.84789814591,2,0,0,0,1.73515343465,3.7264957265,37.264957265,1,3,5.69542857143,0,0,0,0,1,0,0
6997,3,2,35,83,20,26,5,15,9,12,9,6,7,1,4,4,5,1,1,3,3,4,7,3,4,0,4,1.27427254816,0,0,2,0,2.44468634618,4.59036144578,45.9036144578,0,1,5.97653846154,0,0,0,0,0,0,0
6998,3,1,7,36,2,9,1,6,3,3,0,0,2,1,0,0,5,3,1,0,0,2,1,3,6,1,0,0.621272452257,1,0,0,0,1.57434793758,3.41666666667,34.1666666667,0,0,5.34888888889,0,0,0,0,0,0,0
6999,3,1,18,57,7,18,2,6,7,4,1,1,3,1,3,2,2,2,0,1,1,2,1,9,1,3,0,1.74661575228,1,2,4,1,2.21084703486,3.9298245614,39.298245614,0,1,5.85722222222,0,0,0,0,1,0,0
7000,3,2,46,105,21,47,5,17,10,14,4,6,9,2,4,6,5,2,5,2,3,3,7,7,5,1,6,1.82679109344,0,1,4,0,2.35774773014,4.46666666667,44.6666666667,1,0,5.95595744681,0,1,0,0,1,0,1
7001,3,2,42,133,20,53,6,15,16,13,7,6,7,4,12,3,7,3,2,3,0,3,3,18,16,1,1,2.02302482399,2,5,0,0,2.13649088494,4.10526315789,41.0526315789,0,1,5.63245283019,0,1,0,1,0,0,3
7002,3,2,43,112,24,34,5,19,16,14,5,9,12,2,7,8,5,1,3,3,4,1,6,10,8,5,3,2.32885124387,1,2,0,1,2.59229565877,4.47321428571,44.7321428571,0,0,5.90735294118,0,0,0,0,1,0,0
7003,3,3,80,180,52,62,7,23,21,26,10,12,8,4,6,8,6,6,5,2,0,9,9,9,13,1,4,2.62058739603,3,2,0,0,2.44651667146,4.70555555556,47.0555555556,0,1,6.12209677419,0,0,0,0,0,0,0
7004,3,2,36,83,22,30,5,20,9,17,4,2,9,0,5,4,1,2,2,0,0,3,1,0,10,0,1,0.78969936996,0,0,1,0,2.111705618,4.61445783133,46.1445783133,1,0,5.89166666667,0,0,0,0,0,0,0
7005,3,1,13,37,10,11,2,6,6,5,1,2,3,1,3,1,1,1,2,0,3,1,0,2,0,0,0,0.658263558027,0,2,0,0,2.44550209169,4.27027027027,42.7027027027,0,0,6.67454545455,0,0,0,0,0,0,0
7006,3,1,23,58,13,18,2,16,7,13,4,3,4,2,3,1,0,2,0,0,4,1,5,1,2,1,0,0.628178427261,1,0,0,0,2.23383485263,4.46551724138,44.6551724138,0,0,7.09055555556,0,0,0,0,0,0,0
