id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score
18314,7,24,115,259,48,96,12,53,27,30,33,16,24,4,14,13,7,4,6,6,3,7,49,15,17,5,54,6.49458851175
18317,7,16,33,138,15,47,5,21,16,13,8,5,7,3,8,1,14,4,2,1,0,2,10,15,16,4,8,2.69966511282
18318,7,14,29,92,11,35,4,9,10,4,4,1,9,1,17,3,4,2,1,0,3,6,6,13,1,1,4,2.596529836
18319,7,24,173,419,94,137,18,67,42,38,46,30,37,4,17,12,9,9,5,13,3,14,61,42,42,6,43,16.9917422338
18320,7,12,31,101,13,46,5,17,7,11,7,2,6,3,3,2,5,1,0,1,8,1,2,11,0,4,0,3.30174635839
18321,7,14,28,75,15,32,5,9,7,4,7,4,7,0,7,5,3,4,0,0,1,2,5,6,1,1,8,1.88059913392
18322,7,17,56,169,19,50,8,19,9,5,18,2,15,1,11,12,11,10,2,1,1,3,21,19,19,7,19,4.54674961591
18324,7,24,83,229,44,64,13,43,22,22,21,12,21,3,11,4,5,7,0,4,1,6,41,21,30,8,33,5.66672091642
18325,7,13,25,71,9,19,2,9,9,2,9,3,4,2,3,1,4,0,2,1,2,0,10,8,9,3,10,1.97291876891
18326,7,11,83,279,47,96,11,29,22,12,11,15,17,7,35,8,9,8,2,0,12,15,5,47,2,10,0,8.262773939
18327,7,17,52,215,17,70,11,29,19,8,7,2,17,3,7,6,12,11,2,0,3,6,13,41,25,10,6,8.30767740152
18329,7,14,100,222,45,90,10,39,20,24,17,14,14,3,20,9,7,7,0,2,5,14,18,11,4,0,21,4.86026767684
18330,7,6,24,57,14,33,2,5,3,3,8,0,5,1,2,0,2,1,0,0,5,8,4,8,0,0,3,1.06315670318
18331,7,10,17,63,10,22,2,8,8,3,5,1,4,2,3,3,2,5,0,0,0,1,5,7,7,1,3,1.68990388183
18332,7,22,117,255,38,98,10,54,19,23,32,6,14,7,10,3,7,8,0,3,2,7,53,9,33,3,62,3.83795677612
18333,7,16,37,134,13,57,4,12,15,14,5,1,6,4,5,9,4,9,3,1,0,2,11,13,19,3,10,4.5659905582
18334,7,16,107,256,51,98,12,49,26,15,11,12,20,3,15,10,9,10,3,3,28,7,17,24,4,11,9,6.08900413359
18335,7,16,63,228,20,76,13,37,28,17,11,2,15,5,9,7,17,8,4,1,2,8,11,17,21,13,14,8.36004671887
18336,7,19,49,131,24,51,4,22,10,7,10,3,9,3,9,4,5,3,0,1,6,7,14,14,11,7,14,2.68799395209
18337,7,21,46,188,17,62,11,26,22,16,7,2,14,2,9,2,9,7,1,0,1,4,9,29,25,4,1,8.41777479851
18338,7,20,61,195,26,78,8,29,13,11,12,4,19,2,12,9,11,7,3,1,3,5,11,23,24,9,12,6.87000173494
18339,7,24,63,291,22,95,11,45,29,22,15,2,13,6,17,13,21,6,6,0,0,8,12,32,33,13,11,10.5202404284
18340,7,16,84,257,38,95,11,35,15,10,11,14,16,6,22,7,18,11,1,0,0,5,14,33,37,9,4,3.74770894009
18341,7,22,50,118,25,44,5,33,11,9,8,6,8,3,3,5,11,2,0,1,0,2,16,10,14,6,4,3.42450102524
18342,7,16,57,153,23,44,7,19,13,7,14,4,9,4,14,4,8,8,2,0,8,2,11,16,5,5,6,2.74602015846
18343,7,13,52,150,17,61,7,22,16,11,9,5,10,3,9,5,6,4,2,2,1,4,14,14,22,5,16,4.383093372
18344,7,16,66,251,18,88,13,30,17,15,8,4,16,5,12,8,13,11,8,2,3,3,5,41,28,8,0,7.9697083301
18345,7,19,56,172,29,49,6,29,11,20,14,6,8,2,8,2,9,9,2,4,0,7,21,15,20,1,35,4.21358412787
18346,7,17,59,184,31,53,6,33,17,12,10,10,15,5,3,7,8,9,3,3,1,8,17,20,20,11,13,6.17060172048
18347,7,14,12,48,4,15,1,7,4,3,4,0,7,0,4,0,1,1,0,0,0,3,2,7,8,2,0,1.52002783676
18348,7,5,4,11,2,2,0,2,0,0,2,1,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0.269553304904
18349,7,19,51,169,21,63,7,29,18,17,14,2,9,4,12,5,5,4,2,1,3,2,13,13,15,5,9,4.71931157585
18350,7,12,27,85,11,20,4,15,7,9,6,7,7,1,4,5,7,0,3,0,0,0,14,10,12,1,12,1.85225715719
18352,7,17,29,84,12,32,5,14,8,3,9,3,8,0,7,3,4,1,1,0,1,4,1,6,6,6,0,2.87720802339
18353,7,17,56,226,24,85,5,29,13,18,6,4,26,2,19,5,5,11,2,0,0,9,13,43,33,4,6,7.27932872259
18354,7,11,12,41,7,18,2,4,2,2,3,0,2,2,2,1,3,1,0,0,1,4,2,7,6,1,1,1.46902457639
18355,7,7,22,92,15,31,4,18,8,7,7,2,5,4,2,0,3,6,0,0,4,3,3,7,0,4,0,4.34320032958
18356,7,17,37,163,8,63,4,24,13,10,8,2,12,4,16,4,14,7,4,0,3,2,16,17,10,5,4,6.34495294732
18357,7,16,45,142,12,48,8,22,16,10,7,4,13,0,8,7,3,5,4,1,0,0,18,14,19,8,15,4.50979819117
18358,7,15,24,97,12,27,5,17,8,3,3,1,8,2,8,1,3,4,1,0,1,3,8,14,11,7,6,3.53547360623
18361,7,9,23,65,9,20,2,8,5,2,1,2,7,0,8,1,2,1,0,1,1,6,8,9,0,1,5,2.59221723862
18362,7,24,126,295,50,104,12,48,22,22,20,17,25,4,6,9,15,7,4,7,0,4,60,32,43,3,78,7.76088576991
18363,7,24,89,245,39,101,12,38,31,14,21,12,18,6,12,11,12,5,0,3,5,6,19,28,22,4,14,5.16145213943
18364,7,14,30,98,11,35,2,15,4,9,2,3,3,2,6,2,4,3,1,1,1,4,5,15,14,3,2,4.82208520617
18365,7,12,12,57,5,21,2,7,4,4,4,0,4,1,4,1,3,5,0,0,0,2,2,6,8,1,0,1.77995514374
18366,7,16,17,93,7,29,4,14,15,12,4,2,6,3,2,0,8,2,0,2,1,0,7,12,9,1,11,1.88348892027
18367,7,18,19,97,7,35,4,14,9,5,2,1,5,2,8,5,4,2,1,0,0,2,2,12,12,11,0,4.01487116335
18368,7,15,49,183,17,67,6,31,17,18,14,2,11,3,9,2,7,4,3,2,3,2,22,18,26,0,23,2.39609290932
18369,7,20,86,240,26,92,8,30,27,14,14,7,23,4,18,9,6,11,5,0,3,2,15,33,20,4,16,7.71351447422
18370,7,8,10,43,0,6,1,7,2,4,0,0,3,1,0,0,3,0,2,0,1,1,10,10,4,2,6,1.68391108249
18371,7,18,58,219,19,92,11,31,20,12,8,1,16,3,18,4,9,4,2,0,3,8,10,35,30,11,10,7.55695869647
18373,7,14,22,79,6,29,4,14,6,7,5,2,7,1,5,2,5,3,0,0,0,2,2,10,11,2,2,2.1099394346
18374,7,8,7,49,3,21,2,9,7,2,0,0,3,1,3,0,0,2,0,0,0,1,0,8,6,2,0,1.89417545174
18375,7,8,16,63,6,19,3,14,5,4,5,0,4,2,2,0,4,2,0,0,1,2,8,6,5,5,3,2.37975795162
18376,7,13,71,157,30,44,6,8,5,3,7,13,8,5,6,3,4,2,0,6,0,0,42,6,11,5,15,4.29480496944
18377,7,24,83,296,37,110,13,42,33,21,19,10,16,8,14,9,7,15,4,2,4,8,21,34,29,14,15,10.9722915292
18378,7,18,80,236,29,96,9,47,26,19,10,2,10,7,10,6,18,11,3,1,1,0,19,16,25,8,31,4.19920665313
18379,7,11,25,112,8,42,4,11,8,8,6,0,5,4,12,0,9,7,1,0,5,2,0,18,2,2,0,2.56579017992
18380,7,18,56,219,21,88,11,25,17,7,7,4,13,4,15,7,16,6,1,1,0,2,7,38,25,16,7,8.24706229347
18381,7,20,31,78,10,27,4,9,9,5,15,4,6,2,4,4,5,2,0,0,7,1,10,7,0,2,9,2.65090126419
18383,7,11,22,84,8,35,1,10,11,7,7,2,3,1,6,1,4,1,1,0,0,3,1,14,11,2,2,2.96606924478
18384,7,13,12,70,4,26,1,6,9,0,2,1,1,1,6,1,3,4,1,0,1,2,1,12,9,3,0,3.246555355
18386,7,23,91,265,20,75,11,39,21,23,21,4,14,7,18,10,11,9,2,0,2,8,44,19,31,6,43,5.76675647013
18387,7,17,41,194,11,62,9,30,16,15,7,0,16,3,11,2,13,9,2,0,0,3,4,29,29,7,1,5.55363261433
18388,7,22,98,264,43,83,11,45,21,11,22,5,18,5,21,2,13,12,4,2,0,4,48,17,31,10,50,9.74727046187
18389,7,17,65,245,28,94,7,42,25,30,18,6,29,1,13,3,9,6,4,4,0,7,19,31,34,3,20,5.92464775565
18390,7,16,57,174,21,55,6,28,20,17,11,5,8,4,7,7,8,2,3,0,5,5,29,17,10,4,23,3.41380551179
18391,7,19,62,204,28,67,7,20,23,10,15,5,9,7,23,1,16,6,2,2,0,9,7,31,22,9,6,11.8933641281
18392,7,15,85,240,30,84,8,42,13,13,14,2,18,4,11,4,11,8,2,0,2,11,37,26,34,13,31,9.42112867113
18393,7,20,33,138,14,44,6,14,17,5,8,4,8,5,10,1,5,5,4,0,4,4,3,21,10,6,1,4.02509007372
18394,7,16,23,79,14,24,4,13,5,9,3,2,5,3,4,1,2,6,1,1,3,0,5,7,10,4,0,2.70833592864
18395,7,24,93,257,42,88,10,40,19,12,19,9,21,4,31,9,10,5,3,0,9,17,29,22,28,15,25,8.0927205192
18396,7,17,60,181,26,64,8,30,12,20,14,1,14,2,18,3,10,3,7,0,1,2,17,9,28,5,20,3.43978969602
18398,7,19,56,176,22,66,11,26,18,15,10,9,14,0,3,4,7,9,1,4,5,5,14,22,12,4,9,4.60924760382
18399,7,22,83,273,42,103,12,42,21,26,15,5,18,6,15,10,13,8,2,3,0,8,16,31,33,8,7,9.29517202885
18401,7,18,49,205,23,60,8,27,18,18,13,9,9,5,7,6,11,9,3,2,4,6,15,26,18,7,14,5.59619840299
18402,7,8,57,180,28,65,6,19,18,8,18,6,10,3,14,5,13,5,2,0,6,3,17,16,0,5,12,2.64704130094
18403,7,12,35,119,19,40,4,18,5,11,7,3,16,0,6,6,5,3,1,3,2,2,7,20,17,2,5,8.063948622
18404,7,16,31,95,11,42,4,18,10,11,7,6,7,1,11,2,4,2,3,1,0,1,2,6,12,2,0,2.48746163472
18405,7,14,39,123,15,47,3,15,10,11,9,0,5,3,6,6,6,3,0,0,1,3,4,13,17,6,0,2.54930630861
18406,7,18,83,242,29,89,7,36,22,14,14,10,11,6,26,11,9,10,5,2,2,12,35,18,13,14,21,7.02772231966
18407,7,21,77,215,33,77,12,33,14,14,17,15,24,0,13,8,15,6,3,13,1,2,28,21,33,9,29,3.55915008503
18408,7,24,111,298,43,115,15,48,30,23,16,15,18,6,20,10,16,11,9,2,1,15,11,24,25,20,13,7.95475994734
18409,7,14,20,72,9,27,4,15,8,7,1,0,6,1,3,1,3,1,0,0,1,1,1,13,13,0,2,2.59886575753
18411,7,10,29,100,19,34,6,16,13,6,4,7,7,1,7,4,5,6,2,1,2,1,1,11,0,1,2,2.20627063564
18412,7,14,35,136,19,48,4,18,14,7,8,4,12,1,6,5,4,6,0,0,5,4,4,19,5,4,1,4.62833795242
18413,7,18,48,191,15,65,8,29,17,12,12,4,12,3,15,3,10,6,8,0,1,1,17,22,18,9,8,10.0960878244
18414,7,8,13,42,9,14,1,10,4,4,4,2,6,0,0,3,2,0,0,1,4,2,3,2,4,0,1,1.00090679766
18415,7,14,35,163,14,44,3,20,18,11,9,1,4,2,6,6,11,4,1,0,3,3,20,21,15,10,0,5.15768530021
18416,7,19,33,127,13,45,5,28,6,13,2,1,8,4,1,1,8,7,0,1,1,1,8,17,20,5,7,4.20304813043
18417,7,10,44,143,19,49,7,25,20,14,8,7,11,2,5,4,5,5,1,2,4,8,11,11,5,4,7,3.00456255174
18418,7,18,24,102,9,29,5,15,10,8,5,4,6,2,2,1,6,4,1,1,3,3,3,15,12,3,0,3.92835537475
18419,7,23,126,313,44,120,9,58,33,23,29,11,29,4,18,4,8,5,5,2,2,10,39,35,40,8,39,10.2636076175
18421,7,14,44,152,20,49,5,28,14,16,10,8,8,2,6,5,5,10,0,4,3,2,8,17,2,3,1,3.40278942945
18422,7,23,60,238,24,75,12,20,18,11,12,5,13,3,20,10,12,14,1,2,1,6,8,38,31,7,4,7.79768402036
18423,7,18,35,168,9,49,9,21,20,24,10,0,13,2,5,7,11,6,1,0,1,2,15,19,19,4,13,4.32257337772
18424,7,17,29,92,16,34,2,18,7,11,9,8,10,1,3,3,3,3,1,4,2,4,6,9,8,2,2,2.72515497973
18426,7,10,12,42,7,18,2,9,7,5,0,1,3,1,1,1,0,2,0,0,1,2,1,1,4,2,0,0.845370444321
18427,7,16,34,120,11,47,4,13,16,9,8,1,6,3,7,3,5,2,3,1,0,4,3,15,18,2,1,2.49472692441
18428,7,14,42,220,18,59,10,28,14,10,10,4,14,4,12,4,19,7,1,0,0,2,16,39,37,13,19,8.91759311426
18429,7,15,53,166,21,65,9,25,18,15,11,3,13,3,13,7,5,6,0,0,5,2,8,18,0,3,4,4.83813501325
18430,7,19,38,181,8,47,8,15,15,10,7,2,14,3,12,13,6,13,3,0,1,3,10,25,15,10,2,4.86065558836
18432,7,15,28,124,7,42,5,26,14,6,4,0,7,1,7,1,6,4,0,0,0,2,5,16,12,5,4,6.1703718319
18433,7,19,53,193,15,55,10,20,8,11,19,2,14,4,11,4,10,13,1,0,0,3,21,33,30,2,23,6.11648645908
18434,7,17,65,196,32,71,8,35,13,10,9,5,10,5,15,6,5,6,1,1,5,5,20,29,20,13,13,7.24025525673
18435,7,18,55,194,21,44,10,28,4,21,22,2,15,3,8,7,6,13,3,0,0,0,29,24,27,0,25,5.70800104425
18436,7,8,17,89,7,20,3,11,10,6,5,1,5,2,2,3,3,7,1,1,0,2,7,16,12,2,1,2.36655663287
18438,7,22,87,266,35,99,10,35,11,19,13,13,13,7,8,3,12,10,7,6,0,1,35,11,24,6,30,4.07612881154
18441,7,8,19,44,7,17,3,10,6,4,1,1,5,0,2,1,0,1,0,0,2,2,3,5,2,0,1,1.14636634448
18442,7,23,68,192,34,78,6,35,17,12,7,5,21,3,14,4,7,4,6,1,3,8,19,20,24,9,13,6.31033769962
18444,7,12,16,71,5,19,3,12,5,6,3,1,5,1,3,1,2,8,0,0,1,0,0,9,10,3,0,1.86284060106
18445,7,9,40,145,20,47,7,23,21,9,11,5,11,2,5,2,2,3,1,0,4,0,2,20,1,5,0,2.78274216997
18446,7,7,42,138,16,41,1,16,10,6,5,11,2,1,21,6,14,4,2,1,4,5,10,19,2,1,3,4.79324827023
18448,7,19,100,344,41,108,16,54,44,36,18,10,25,4,16,8,7,14,3,7,8,10,21,39,37,11,28,9.80940496498
18449,7,16,37,160,10,50,8,30,16,15,6,0,15,1,4,4,6,11,1,0,0,0,9,25,22,9,4,4.94926852027
18450,7,20,44,151,22,51,7,19,14,14,13,5,14,1,13,6,8,7,2,1,2,2,6,19,16,1,1,3.28569488182
18451,7,18,67,197,21,67,5,27,18,13,13,5,21,1,17,9,6,8,2,0,1,5,13,26,20,5,7,6.10324313661
18453,7,16,39,127,17,41,7,19,8,7,5,5,10,2,3,4,7,5,1,1,0,8,12,17,17,9,6,3.79265643948
18454,7,24,99,270,41,100,13,40,34,31,19,13,21,4,11,8,3,9,6,4,3,5,7,29,31,9,2,6.87020321253
18455,7,7,13,46,9,23,1,10,4,6,1,0,5,0,1,2,0,1,0,0,1,3,3,4,5,3,0,1.15482499577
18456,7,11,76,225,40,82,8,16,20,13,11,7,16,5,8,18,10,4,0,1,8,1,16,24,0,2,6,4.68549962501
18458,7,21,37,148,20,42,8,8,9,6,17,0,10,1,7,5,7,10,3,0,6,2,7,25,11,5,3,3.69812346975
18459,7,18,100,309,35,98,10,52,22,19,19,7,22,4,21,11,12,10,1,1,2,11,34,41,33,13,22,9.51548876885
18460,7,15,18,79,5,23,3,10,3,3,5,2,8,0,5,3,3,4,2,0,1,0,10,12,9,1,0,2.46675395522
18461,7,12,24,100,14,27,5,22,8,4,1,2,10,1,2,1,2,0,2,0,3,6,11,17,16,10,0,4.74198284522
18463,7,6,17,102,9,23,3,15,15,7,6,2,6,2,3,0,0,4,3,0,1,1,15,17,7,3,4,3.65875611475
18464,7,16,59,174,31,65,5,22,3,6,6,3,8,3,13,4,10,4,3,0,5,4,32,28,17,11,31,4.03391124237
18465,7,18,74,243,27,80,9,38,17,16,12,3,22,3,16,6,9,9,2,1,5,7,17,28,16,13,21,6.82457354309
18466,7,12,34,102,20,33,1,17,11,6,8,3,2,1,4,2,1,1,0,1,2,0,13,13,9,10,7,3.07761130789
18467,7,21,99,283,30,97,11,46,31,20,17,2,17,5,13,1,4,9,5,0,4,7,29,28,39,14,34,9.06262095972
18468,7,10,36,87,18,24,4,11,8,3,11,4,9,1,3,4,1,0,2,1,1,3,26,8,3,4,22,3.15184889618
18471,7,20,48,232,8,91,8,26,30,13,13,0,10,4,14,7,7,20,3,0,2,1,8,26,16,9,8,5.94943091459
18472,7,14,48,145,15,43,7,17,15,7,10,3,11,1,10,2,5,7,0,0,0,3,13,27,17,4,11,5.06606571126
18473,7,24,74,225,28,62,10,30,22,11,14,5,22,1,10,6,11,6,5,1,0,8,19,29,30,16,18,8.71172113904
18474,7,22,94,316,34,113,16,52,24,19,12,7,23,6,27,6,21,19,2,3,11,8,17,41,11,16,12,11.2065014474
18475,7,18,49,185,20,75,8,26,23,17,3,7,9,5,9,4,6,13,3,2,0,2,11,20,18,4,10,5.13984848394
18476,7,20,131,342,61,126,16,48,28,26,23,27,32,2,28,10,4,11,4,13,14,12,54,26,5,11,56,12.4611079253
18477,7,22,64,247,35,77,12,31,31,18,15,4,18,6,17,4,7,8,7,2,0,11,11,31,26,10,10,7.93154281216
18478,7,14,16,93,9,30,4,15,8,8,4,1,10,0,10,1,2,7,1,0,0,0,5,8,13,0,4,2.82796220856
18479,7,23,75,226,20,82,7,35,27,22,16,1,10,5,13,6,5,4,3,0,0,5,20,29,32,6,9,6.51592762725
18480,7,17,26,97,11,35,6,16,11,7,4,3,7,1,5,3,3,4,2,0,2,4,2,11,7,7,2,2.60221110746
18481,7,9,7,43,4,16,2,9,3,4,1,0,3,1,3,0,2,2,0,0,0,0,1,7,4,1,0,1.28144168504
18482,7,24,83,252,45,80,10,40,19,17,14,9,14,5,24,5,7,17,2,3,2,11,12,27,22,7,10,7.90556394022
18484,7,12,24,82,13,27,4,15,5,10,8,1,5,1,3,0,2,5,0,0,0,2,4,8,11,1,0,2.36385212183
18485,7,16,42,118,12,35,5,17,10,12,8,2,9,1,5,5,5,7,0,0,4,1,8,11,1,5,15,2.68714870943
18488,7,9,24,75,11,17,3,12,5,4,7,2,10,0,8,3,2,4,0,0,1,1,8,6,5,2,8,1.85742839456
18489,7,21,106,291,44,111,8,52,23,26,15,5,10,6,21,3,12,10,4,1,5,4,6,37,25,7,2,6.96692441341
18490,7,14,23,82,7,31,4,14,8,7,0,0,7,1,6,1,5,2,4,0,1,2,4,9,10,1,0,2.55170568038
18491,7,16,44,177,19,65,9,22,17,20,14,7,12,4,11,6,6,10,1,1,3,4,8,17,14,3,10,4.1589288882
18492,7,17,22,87,9,38,5,8,14,6,5,1,8,0,6,3,3,1,0,0,0,3,3,13,11,1,5,1.60737198964
18494,7,18,73,224,24,86,6,33,25,17,20,4,13,4,9,4,9,7,3,1,1,5,21,19,31,9,25,6.85859135698
18495,7,16,40,146,15,46,5,18,19,9,11,3,6,5,9,4,10,4,2,0,0,3,12,19,20,9,8,3.76851985511
18496,7,6,18,55,5,14,1,9,5,3,4,2,1,1,2,2,3,1,0,0,2,1,8,7,0,1,4,1.52557524877
18497,7,18,86,255,35,105,11,38,26,23,13,6,12,7,13,13,9,5,3,1,4,10,28,21,27,5,40,7.79428154673
18498,7,18,78,281,21,85,11,36,19,20,10,4,31,1,16,6,11,15,1,0,4,8,15,41,34,13,13,10.6943037744
18499,7,24,110,344,49,127,18,50,38,27,27,8,31,2,12,12,6,12,7,2,3,7,35,44,36,19,34,11.0389159394
18500,7,20,39,117,23,29,6,23,10,3,8,2,11,0,4,0,8,3,0,0,0,1,7,20,17,3,5,3.93507297559
18501,7,9,23,110,14,29,2,15,6,10,4,2,4,2,8,2,9,3,3,0,0,2,5,13,15,6,8,3.22468024353
18502,7,17,49,212,13,78,8,18,21,19,11,1,19,3,10,9,12,7,2,1,0,2,8,29,34,4,6,6.26293984578
18503,7,16,32,121,16,51,6,16,12,9,4,2,6,4,7,6,3,6,0,0,0,5,5,18,19,1,7,3.06868831984
18504,7,5,11,35,9,9,2,5,5,2,1,2,2,1,3,1,2,1,1,0,3,3,1,3,0,1,0,0.635020064421
18505,7,13,19,102,5,33,4,11,7,4,8,0,9,1,7,0,5,4,0,0,0,1,6,21,10,1,6,2.95574198866
18506,7,12,12,63,5,26,2,8,3,4,4,2,4,2,7,1,6,4,0,0,0,3,2,5,7,2,1,1.80589607935
18507,7,22,67,191,23,89,5,30,17,11,4,4,25,1,11,16,5,2,8,0,0,2,8,21,23,13,5,6.73719364912
18508,7,18,32,96,10,30,4,16,5,11,9,2,11,0,9,2,3,2,3,0,2,1,10,7,10,5,10,4.31355930922
18509,7,11,20,71,6,25,3,14,5,5,6,1,4,1,5,3,1,3,0,0,3,1,5,5,2,3,1,1.68419133934
18510,7,16,65,226,23,57,7,27,19,16,11,4,8,6,15,8,2,16,0,1,0,5,29,36,32,5,26,8.569867454
18511,7,7,22,82,12,26,2,10,7,2,8,1,9,1,3,0,10,4,1,1,2,2,1,11,6,5,0,2.15567512439
18512,7,12,30,116,15,37,5,15,10,3,5,2,6,3,7,1,6,4,1,0,3,2,8,23,10,3,4,3.26111336464
18513,7,17,23,84,11,26,5,12,5,6,3,0,8,1,10,4,4,1,1,0,0,2,5,13,10,3,2,3.26025831601
18514,7,13,24,99,10,28,5,10,10,12,4,0,7,1,7,5,2,6,1,0,0,3,4,12,16,1,4,2.37882089257
18515,7,24,94,289,32,119,10,54,21,25,19,5,30,1,25,9,10,6,3,0,1,9,14,31,41,9,16,5.25422006791
18516,7,14,16,80,5,20,2,13,9,6,4,2,3,2,4,1,4,5,1,0,0,2,1,11,10,2,0,3.13775414976
18517,7,14,84,288,41,108,10,28,25,8,13,15,14,7,18,16,14,14,7,4,8,0,17,36,16,13,3,7.44714525004
18518,7,12,41,146,25,46,3,26,18,7,6,1,19,0,7,2,0,16,0,0,2,3,4,19,13,4,3,5.11917671909
18519,7,16,27,127,13,45,8,21,12,12,4,4,8,2,10,4,3,3,1,3,0,4,9,13,11,0,7,2.72665858224
18520,7,19,17,72,7,27,3,9,5,5,9,0,6,0,6,1,3,3,1,0,3,3,11,7,0,2,14,2.34682561501
18521,7,20,37,140,17,52,3,20,13,10,8,6,10,1,12,3,3,4,2,1,1,2,3,20,14,3,1,4.44528565949
18522,7,8,31,96,10,28,4,14,10,9,2,0,8,2,8,4,3,2,3,0,1,0,9,18,14,0,5,2.84849553107
18523,7,21,76,221,33,68,10,16,21,9,13,10,20,2,25,7,13,11,3,0,2,2,12,27,27,4,16,7.40316174151
18524,7,16,67,224,24,101,7,34,24,21,17,3,11,5,20,7,9,8,2,0,2,4,10,22,28,4,7,5.06407920624
18525,7,21,68,229,24,90,12,27,16,20,11,4,23,1,14,5,8,10,1,0,2,4,22,30,35,2,27,8.64070603258
18526,7,16,53,225,11,77,11,32,21,14,4,0,21,2,14,5,12,5,2,0,4,1,13,40,20,10,0,7.76781567322
18527,7,14,26,54,9,22,3,11,7,4,7,0,6,0,1,2,1,1,0,0,2,2,7,3,4,2,8,4.51157351948
18528,7,23,107,249,57,78,11,34,21,18,21,13,19,5,14,6,6,11,4,0,3,5,50,24,23,6,53,6.25468266543
18529,7,10,57,192,28,68,9,29,21,14,8,8,12,5,10,5,8,14,0,2,9,6,13,22,0,0,0,4.92891762836
18530,7,16,26,131,8,40,6,13,10,8,2,4,7,3,8,1,6,9,3,0,1,2,6,25,17,1,0,4.13639430071
18531,7,9,34,125,10,49,4,21,9,8,6,0,6,3,7,4,7,4,1,0,2,5,5,13,17,3,5,4.56822582285
18533,7,9,13,47,4,20,2,9,5,3,1,1,6,0,1,3,0,1,0,1,1,3,4,7,7,0,2,1.44849009204
18534,7,20,68,179,40,65,9,25,22,18,13,7,13,2,5,8,4,6,3,1,3,8,24,14,16,3,28,3.47152539555
18535,7,10,8,46,4,14,2,8,1,2,2,0,2,2,1,0,4,4,0,0,0,0,1,7,8,2,1,1.48293271424
18536,7,24,116,327,36,111,14,58,28,24,19,5,19,6,12,10,18,11,8,1,6,11,40,34,24,13,36,15.1936502966
18537,7,10,23,111,8,40,1,17,18,9,6,2,2,1,6,4,8,4,0,0,1,3,4,10,8,0,5,2.29647300626
18538,7,18,61,175,31,57,8,28,20,10,11,8,10,3,12,7,7,8,1,2,7,2,9,14,2,5,2,3.7088185711
18539,7,10,18,79,9,22,3,12,10,4,2,0,4,2,8,4,4,0,0,0,3,0,10,15,9,3,2,2.31309963365
18540,7,16,23,84,9,28,4,12,3,5,7,0,8,1,5,0,3,3,0,0,2,5,3,9,11,7,3,3.59526356881
18541,7,23,41,129,14,49,6,27,17,14,5,1,10,2,8,4,5,1,1,0,0,3,5,17,11,1,8,3.31278560635
18542,7,23,80,169,45,56,8,21,19,6,17,24,12,2,14,2,5,3,0,13,3,10,40,11,15,7,53,2.45668269353
18544,7,16,19,72,4,26,4,14,6,9,5,0,5,2,4,1,0,0,0,0,1,0,11,8,11,3,8,1.99514283231
18545,7,12,41,162,20,54,5,26,16,15,3,0,10,4,7,4,3,6,0,0,3,1,7,21,2,3,8,3.85348111525
18546,7,15,21,89,5,21,1,14,10,8,6,2,3,1,4,4,3,2,1,0,0,0,11,10,11,4,2,4.27765016924
18547,7,9,11,36,4,13,1,4,4,4,5,0,3,0,1,1,2,1,0,0,1,3,2,4,1,0,0,0.59430733615
18548,7,10,34,78,19,33,3,18,10,7,2,5,9,1,7,5,1,2,1,0,8,2,9,2,0,1,1,1.50397991941
18549,7,20,66,230,31,53,10,42,30,17,8,7,16,4,9,4,9,11,2,1,1,1,13,29,33,9,9,7.69340134328
18550,7,13,29,106,17,29,4,13,7,6,7,3,5,3,6,4,4,10,0,0,1,3,12,14,13,3,15,2.98262897856
18551,7,9,20,54,10,15,3,10,5,4,5,2,7,0,1,4,1,1,1,0,2,1,8,6,1,0,1,0.992527607549
18552,7,11,70,234,36,76,10,37,22,16,17,3,11,7,15,9,12,16,2,0,16,2,6,13,1,18,0,5.62720343901
18553,7,11,53,130,31,59,6,15,24,10,5,10,8,4,8,12,2,5,2,1,1,8,4,7,0,4,0,1.85555826327
18554,7,16,72,212,42,84,11,29,22,23,13,16,23,1,16,10,6,5,1,3,3,10,25,23,19,5,19,5.92585164565
18556,7,20,159,479,47,168,20,67,40,38,39,14,23,14,33,13,19,14,5,1,1,5,53,65,66,16,54,13.3824976043
18557,7,17,51,161,17,59,6,21,19,16,16,3,18,0,13,5,4,5,4,2,1,0,7,20,22,1,4,4.21918021502
18558,7,23,75,243,30,81,12,41,28,24,17,6,19,5,13,6,13,10,3,1,3,7,12,23,24,5,4,9.12852277133
18559,7,19,41,131,17,58,6,23,10,16,13,4,15,0,8,5,3,3,1,1,3,6,5,12,13,2,4,2.21973313618
18560,7,23,113,332,46,120,15,48,36,28,21,13,33,1,24,14,8,12,0,4,2,15,15,40,35,9,19,8.47964153785
18561,7,19,43,195,27,63,8,41,15,16,10,10,10,6,8,3,14,9,1,6,1,8,10,19,18,9,10,6.13506660138
18562,7,19,66,295,19,96,11,35,25,25,23,7,21,7,24,3,13,12,5,0,0,3,18,41,41,9,11,10.2958551061
