id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score
12257,5,3,34,80,14,36,4,15,8,11,6,7,8,0,8,3,5,1,2,1,2,5,3,2,4,2,1,1.63227883358
12258,5,1,8,34,3,11,1,9,4,6,3,2,3,1,2,1,1,0,0,0,4,0,0,1,0,0,0,1.05832469029
12259,5,2,30,75,11,21,4,10,11,11,6,3,8,0,2,2,3,1,1,1,5,5,6,4,0,2,1,1.4247997265
12260,5,2,30,81,17,23,2,12,10,7,7,7,3,2,5,2,5,0,1,0,9,0,7,10,5,3,1,1.51353588025
12261,5,3,59,149,35,55,5,26,18,17,10,18,6,3,2,8,8,4,2,4,7,4,8,5,4,8,6,1.92687635106
12262,5,2,32,95,19,30,4,11,16,5,6,5,6,3,5,3,4,3,2,1,6,1,8,10,5,4,8,2.25960312651
12263,5,4,107,250,50,104,12,38,22,33,20,17,18,3,15,17,6,5,3,5,17,5,8,14,12,12,5,4.5678186877
12264,5,2,49,137,18,40,4,17,15,17,12,6,5,3,9,8,3,1,2,3,6,1,16,11,7,9,10,3.24373980028
12265,5,2,36,101,13,43,4,15,14,12,5,6,5,3,2,5,3,2,0,0,6,3,3,8,4,3,3,1.13696264129
12266,5,2,51,124,27,42,6,29,17,22,10,6,7,3,5,5,3,2,2,2,5,2,5,2,0,3,2,2.299813554
12267,5,2,32,85,13,34,4,12,10,9,6,2,6,2,3,4,3,1,3,1,8,1,4,5,1,6,3,1.94673157948
12268,5,2,37,96,20,39,5,11,14,11,10,7,6,2,2,4,2,1,1,0,5,1,12,6,7,4,11,2.24678476857
12269,5,4,103,232,56,91,10,51,32,27,23,24,11,5,8,15,12,2,0,3,12,7,17,6,10,7,10,2.8448137489
12270,5,4,135,307,65,104,14,57,31,30,22,29,15,9,16,17,18,6,1,6,19,1,31,19,16,15,24,8.36425866312
12271,5,1,14,44,4,21,2,6,8,5,2,0,4,1,1,2,0,1,0,0,2,2,0,5,2,1,0,0.425891837295
12272,5,3,75,191,42,71,9,34,21,27,14,17,12,4,9,8,3,8,6,2,9,6,8,5,6,6,9,4.26742836798
12273,5,4,70,201,35,65,8,35,27,31,12,9,11,2,8,13,9,7,3,1,2,6,3,8,14,7,3,4.00604685939
12274,5,1,31,81,13,20,5,10,8,9,5,2,6,1,2,3,5,1,0,0,9,5,7,3,1,4,9,1.70528761465
12275,5,1,22,72,11,22,3,11,9,8,4,4,4,2,3,3,4,3,2,0,2,1,3,5,0,4,2,1.79920192978
12276,5,4,72,166,42,69,9,32,20,24,10,14,11,3,8,11,8,1,5,3,11,2,13,6,4,9,8,2.57231284616
12277,5,2,23,79,9,27,4,17,11,8,3,5,7,1,3,2,8,1,2,0,0,0,5,5,7,3,3,0.892131896136
12278,5,3,56,182,20,84,9,22,19,14,9,8,10,3,13,6,9,2,3,3,7,4,4,25,4,9,4,3.34380721574
12279,5,2,17,53,8,18,2,7,6,4,8,0,3,2,2,2,1,1,0,0,3,0,11,1,4,5,4,1.38100039969
12280,5,2,45,121,13,48,6,17,15,14,3,5,7,5,7,6,2,2,3,1,4,0,13,9,5,6,24,2.09377378831
12281,5,3,50,139,23,58,7,21,19,13,6,8,13,1,8,8,4,4,2,0,7,4,5,14,9,8,5,2.55964286805
12282,5,3,70,171,28,60,6,29,19,14,8,11,8,5,14,6,15,4,1,3,2,2,8,13,16,6,10,2.74676520763
12283,5,2,40,94,19,36,5,17,10,13,7,6,9,1,4,7,1,1,1,1,9,0,4,8,7,5,1,1.01403372072
12284,5,2,47,112,21,54,6,24,11,13,6,6,9,2,7,8,6,4,3,2,4,0,3,6,7,5,0,1.3649375263
12285,5,2,33,82,14,31,3,13,9,8,5,5,5,2,4,3,3,1,1,2,5,0,5,7,5,5,4,0.878079908194
12286,5,1,11,29,3,10,1,6,3,3,2,1,1,1,1,0,2,0,0,0,1,0,4,1,3,0,5,0.594042299887
12287,5,3,46,116,27,49,6,22,13,15,4,10,9,2,1,9,3,4,1,0,6,1,9,8,3,5,5,2.80281279244
12288,5,2,29,74,16,23,5,13,8,7,9,4,6,0,5,4,4,2,1,0,3,0,7,0,4,6,7,1.2515640379
12289,5,1,13,40,5,15,2,8,6,6,2,2,3,1,0,2,2,1,1,1,2,0,1,4,2,1,0,0.891710927734
12290,5,3,56,159,26,71,7,35,18,20,7,13,9,5,6,6,8,4,2,1,10,4,11,7,12,7,2,2.05146896671
12291,5,3,61,138,22,40,8,26,14,24,11,9,10,2,0,6,3,3,3,0,8,1,20,5,8,3,20,3.38937699209
12292,5,2,25,71,8,28,2,12,8,13,4,2,5,2,4,3,2,1,0,1,4,1,1,4,2,3,0,1.59703976728
12293,5,3,56,169,24,72,6,29,12,23,11,8,9,6,9,5,9,7,2,1,6,1,10,13,8,2,9,2.02389943321
12294,5,0,23,87,7,34,3,13,9,5,1,0,5,3,9,1,6,1,1,0,4,0,3,14,0,2,0,1.56947866867
12295,5,3,59,154,20,60,7,37,15,21,7,9,9,3,9,2,8,4,1,2,0,3,4,12,15,5,0,2.74810485259
12296,5,4,70,193,33,73,7,28,27,29,11,9,12,6,7,13,10,5,1,4,9,6,3,17,9,6,2,2.69852025343
12297,5,3,101,218,61,91,8,38,25,18,17,28,17,5,13,19,8,8,2,8,8,2,19,6,11,16,12,3.60035546652
12298,5,2,38,92,13,43,2,16,14,13,3,4,4,2,5,5,3,2,3,1,4,2,2,6,3,2,1,2.01262726293
12299,5,4,114,263,62,109,12,64,36,30,14,31,17,5,10,14,14,7,4,5,17,5,5,9,6,10,0,3.47495664337
12300,5,2,41,103,20,38,5,19,12,13,1,3,6,3,5,1,4,2,3,1,12,5,4,8,1,1,1,2.46201247461
12301,5,1,36,94,17,37,5,17,15,10,8,5,7,2,2,3,2,2,4,0,0,2,12,5,3,3,13,3.47316856091
12302,5,2,49,117,31,37,4,20,16,11,8,13,7,3,6,6,9,1,1,4,6,1,12,7,2,7,13,1.97531958967
12303,5,3,45,116,26,45,5,20,20,17,8,8,7,3,1,5,3,1,5,1,3,1,5,9,13,3,3,2.43484023015
12304,5,1,16,69,11,23,3,11,4,10,10,0,8,0,1,2,3,0,1,0,7,2,0,9,3,2,0,3.02376793629
12305,5,3,53,147,28,50,7,20,15,12,10,20,8,4,9,4,6,3,4,7,10,4,12,16,5,6,7,4.01109183843
12306,5,2,20,51,9,20,2,7,6,9,3,0,4,1,1,3,3,2,1,0,5,0,4,4,0,1,5,1.0092320475
12307,5,1,76,211,20,71,11,31,25,22,11,5,18,3,9,5,13,15,0,1,12,7,11,17,2,5,9,2.75799581291
12308,5,2,36,94,21,43,5,16,8,10,5,5,7,2,4,5,6,2,0,1,8,4,5,5,3,7,3,1.39139278935
12309,5,3,89,198,42,75,10,31,29,24,22,13,13,4,9,15,7,2,3,4,10,4,9,6,12,8,5,3.65348062384
12310,5,3,69,195,27,82,10,37,17,27,16,15,15,4,11,6,8,6,1,3,10,4,3,15,4,4,2,3.29594332948
12311,5,2,9,28,6,8,1,5,3,3,2,1,2,1,2,1,1,1,0,0,0,0,2,0,3,2,1,0.596206032858
12312,5,3,68,180,25,56,6,28,21,21,7,13,6,5,11,4,7,6,3,2,3,7,20,8,8,2,24,4.02832962458
12313,5,3,63,173,31,74,10,21,18,17,12,10,12,3,8,10,5,3,4,1,11,3,14,16,5,11,10,3.71870682863
12314,5,2,33,78,22,34,3,9,9,3,5,10,8,1,1,6,6,2,0,3,1,0,4,8,9,7,8,0.455588862673
12315,5,3,49,126,17,53,6,17,11,15,15,5,13,1,6,11,6,3,4,1,1,2,6,3,10,3,15,2.20091226838
12316,5,2,28,80,14,36,4,6,7,4,5,6,5,2,6,7,4,4,1,1,0,2,7,6,10,4,4,1.67756061637
12317,5,1,46,125,18,47,5,24,18,14,11,11,8,2,2,2,5,1,1,1,7,0,10,10,7,5,9,4.4376274936
12318,5,4,51,154,19,58,8,30,23,19,6,4,9,4,6,3,2,3,1,1,8,7,4,16,11,6,2,4.38638623635
12319,5,2,33,81,10,30,3,19,12,11,3,3,6,1,4,2,6,0,0,2,5,1,6,5,4,4,2,1.54065137588
12320,5,2,26,85,11,34,4,10,9,9,4,5,5,2,5,5,3,2,2,2,9,0,4,11,4,2,0,1.09699923257
12321,5,3,79,179,37,62,10,24,18,11,21,16,15,4,13,7,14,1,4,3,9,3,14,11,7,12,14,3.52111575759
12322,5,1,24,69,12,23,2,15,11,15,4,6,4,2,1,1,1,3,2,2,2,0,3,1,4,0,4,1.19911623779
12323,5,3,42,103,18,34,6,21,8,14,7,3,9,1,6,5,6,2,2,0,10,3,3,4,2,6,3,2.34378849159
12324,5,3,50,124,26,46,5,15,14,17,9,7,6,3,7,6,3,6,1,1,8,0,7,9,5,5,13,3.01971197214
12325,5,1,22,55,9,21,4,10,9,7,3,1,5,0,1,2,0,2,2,0,3,3,4,2,2,2,4,2.07465150683
12326,5,3,59,173,28,63,3,22,25,11,8,13,3,2,5,7,13,5,0,3,8,4,14,21,8,9,8,2.52479406621
12327,5,3,54,149,27,40,5,25,19,17,9,11,6,5,5,3,9,5,2,1,12,2,14,10,2,7,11,2.65612549372
12328,5,2,52,119,30,42,5,18,15,18,9,13,9,2,10,6,7,2,0,4,4,6,4,4,4,1,3,1.4406354204
12329,5,2,37,99,18,47,5,18,13,11,8,9,7,3,7,3,3,1,3,2,6,3,7,7,5,3,3,2.42363623982
12330,5,2,38,105,22,49,4,15,12,14,7,9,7,4,4,5,1,6,1,2,1,3,3,5,11,8,1,1.64819134326
12331,5,1,23,64,9,21,2,12,8,8,4,3,6,1,2,2,4,0,0,2,0,1,6,7,7,2,1,1.09173966474
12332,5,1,29,122,12,43,5,17,15,20,8,1,7,3,8,3,4,3,2,0,3,1,2,9,5,6,0,2.64609111735
12333,5,2,23,61,11,21,4,14,8,10,5,5,5,1,3,2,4,0,1,0,3,1,1,4,2,4,0,0.936053648976
12334,5,3,73,177,34,77,7,25,19,16,14,9,9,3,13,8,10,4,3,2,9,1,12,11,6,6,16,3.25096910146
12335,5,2,38,116,16,33,4,19,14,9,11,5,7,3,7,2,7,7,2,1,3,2,5,7,8,6,4,2.30035348853
12336,5,1,15,47,6,17,2,4,3,6,4,2,5,1,0,1,5,5,1,0,1,0,0,4,3,0,1,0.896561768193
12337,5,2,27,96,12,38,2,12,9,8,8,6,4,2,6,4,4,2,1,0,0,1,5,12,15,5,3,1.32614691103
12338,5,2,40,101,18,35,6,15,12,11,7,8,8,2,3,7,4,1,2,0,1,1,5,8,9,6,4,1.42283983673
12339,5,3,34,91,13,38,5,11,7,7,6,4,9,2,6,5,1,2,0,0,7,3,5,9,4,5,7,1.86417686662
12340,5,4,114,294,51,121,13,53,31,31,22,24,19,9,18,17,16,6,3,6,1,2,11,18,22,15,8,5.24558458838
12341,5,2,26,75,7,30,2,14,9,10,6,1,9,0,4,4,4,1,0,0,9,0,1,5,1,3,1,1.57733777847
12342,5,1,25,71,12,29,3,9,10,9,4,2,4,2,3,5,3,2,2,0,4,2,7,5,4,2,3,1.20982391734
12343,5,4,118,262,66,111,15,46,36,36,19,19,18,5,10,18,8,6,3,5,7,4,7,14,16,14,1,5.0675198299
12344,5,1,14,41,6,17,1,9,7,8,2,1,2,1,1,1,1,0,1,0,3,0,1,2,1,1,0,0.983904232838
12345,5,0,13,38,3,12,2,5,1,7,3,0,4,0,2,2,1,2,1,0,4,1,3,4,1,0,4,1.34509311865
12346,5,2,20,52,5,21,2,8,5,10,3,1,5,1,0,3,3,0,1,0,4,3,0,2,1,0,0,0.60306692764
12347,5,4,81,177,39,70,7,33,26,12,18,18,9,5,11,7,9,3,3,3,7,2,17,6,9,8,19,3.0635738531
12348,5,3,69,172,41,57,7,29,22,18,17,17,8,4,9,7,12,3,3,3,7,3,6,10,5,5,3,3.17282819994
12349,5,2,38,113,14,42,6,11,17,8,5,0,7,4,6,4,3,4,1,0,8,3,7,15,6,5,11,2.42616627844
12350,5,3,80,176,55,64,6,39,20,20,14,29,9,5,6,8,9,4,3,6,10,3,18,2,7,9,20,2.60077278248
12351,5,3,42,120,22,55,5,23,18,19,7,13,6,3,1,7,6,2,1,5,6,2,5,1,3,6,6,2.06594704533
12352,5,3,92,233,54,91,9,45,29,29,20,23,14,5,18,8,5,8,4,8,21,2,7,14,4,9,5,4.62030013781
12353,5,3,58,142,35,47,7,26,18,10,13,14,15,3,7,4,6,4,1,0,8,3,15,10,2,6,13,2.45254665231
12354,5,2,31,89,14,36,3,20,15,13,4,7,4,2,3,4,5,1,1,2,3,2,5,4,3,5,4,2.08340221847
12355,5,4,92,219,47,98,10,32,20,23,14,18,12,7,10,12,9,6,6,2,13,4,9,11,5,12,8,4.30451001863
12356,5,1,5,12,3,4,1,3,2,2,1,1,2,0,0,1,0,0,0,0,1,0,2,0,1,0,1,0.22716438528
12357,5,3,54,128,31,52,6,19,16,11,7,10,12,0,5,12,4,3,5,1,3,1,7,10,10,5,4,0.933984462227
12358,5,1,18,53,11,16,3,11,11,8,5,4,5,0,2,1,0,1,1,1,0,1,4,4,5,1,2,1.93180022985
12359,5,3,77,192,36,61,9,34,24,24,13,13,10,5,8,4,10,2,4,1,10,3,13,17,7,6,12,4.57789102424
12360,5,4,62,149,35,65,8,27,20,16,13,13,10,3,4,7,7,6,1,3,8,4,6,7,2,11,8,1.69257046486
12361,5,2,32,86,20,25,3,18,12,11,5,10,7,1,1,2,5,2,3,1,7,0,5,4,0,3,6,1.86857156946
12362,5,0,14,48,3,20,3,7,3,3,1,0,3,1,5,2,4,6,0,0,2,0,3,0,0,2,2,0.77246842525
12363,5,3,43,129,19,52,6,22,18,18,9,7,7,3,11,7,10,1,4,1,0,1,1,4,13,4,0,1.65098347733
12364,5,4,79,227,34,91,11,29,33,25,19,8,17,5,12,8,11,4,3,1,14,0,20,24,10,7,12,4.47196473572
12365,5,4,79,198,44,81,8,39,29,26,15,17,12,5,13,11,8,2,3,4,12,5,10,8,4,7,10,4.47391159023
12366,5,3,102,231,43,88,12,47,29,32,22,9,21,4,9,6,9,3,5,3,8,5,10,15,14,10,6,4.72406115274
12367,5,4,75,178,32,63,9,31,27,14,12,8,11,5,10,6,8,5,2,0,13,3,21,9,7,8,26,2.69012366647
12368,5,3,75,204,30,82,12,39,23,21,8,12,14,3,8,13,10,4,3,3,12,1,7,15,4,15,3,4.95507232197
12369,5,2,35,106,13,42,5,18,17,14,10,3,6,2,4,4,6,0,0,0,5,0,1,6,3,5,1,1.61070691513
12370,5,3,60,141,24,54,7,27,15,22,9,8,10,3,9,8,3,2,0,2,9,1,11,3,4,9,12,2.15823808763
12371,5,3,81,172,32,67,6,41,24,28,18,14,10,5,6,6,8,1,0,3,14,5,11,8,5,1,6,2.79613889036
12372,5,3,69,142,30,60,4,20,13,11,21,15,11,3,7,10,7,2,0,3,10,5,7,13,3,8,6,1.89703946238
12373,5,4,72,194,41,73,10,35,27,19,7,23,18,3,2,15,7,3,6,5,13,3,11,9,7,15,14,3.73031350837
12374,5,3,55,147,23,66,7,17,18,18,9,6,14,3,7,8,7,5,5,1,1,1,8,14,12,3,6,2.64814589484
12375,5,2,25,64,10,25,4,11,9,9,3,5,5,1,1,0,2,4,2,1,2,0,9,1,1,0,9,1.42435301185
12376,5,3,63,177,24,79,9,30,21,21,8,8,10,2,7,11,7,7,4,3,6,1,8,9,9,11,10,4.47355966468
12377,5,2,22,69,6,38,2,9,5,7,7,1,5,2,1,2,3,1,1,0,4,2,1,9,0,1,0,1.53500259718
12378,5,1,29,83,13,30,5,18,7,8,3,4,7,1,1,4,8,0,0,0,6,0,3,10,4,7,1,1.50989039016
12379,5,2,38,96,15,27,4,11,12,9,6,7,15,1,3,4,3,1,2,1,5,0,15,7,6,5,26,1.88202252803
12380,5,1,19,63,11,21,4,15,12,10,1,6,5,1,7,1,2,0,1,1,2,0,6,1,5,2,3,1.28441972995
12381,5,2,44,100,21,45,6,7,12,11,10,7,7,1,6,8,4,1,1,1,6,3,8,11,6,4,10,1.34055069702
12382,5,2,22,67,9,19,1,12,13,7,3,3,3,1,0,1,2,2,3,1,3,3,5,8,2,1,1,1.52487846614
12383,5,3,50,137,24,61,5,16,15,16,12,6,9,3,13,8,8,3,5,1,6,3,12,8,8,3,10,2.53365242598
12384,5,3,56,145,26,58,4,19,14,17,13,9,9,4,10,11,6,5,1,1,6,3,4,9,9,6,2,3.15326922722
12385,5,2,18,57,8,22,2,9,7,3,4,4,3,1,3,4,3,0,0,1,1,1,2,7,7,2,0,0.598157855243
12386,5,2,25,84,13,40,4,8,17,8,4,3,6,2,3,6,3,2,1,1,7,1,2,9,1,4,2,1.80063333968
12387,5,4,75,178,35,65,7,26,17,23,17,11,8,4,7,7,6,7,4,1,13,2,7,19,10,1,1,3.38077128575
12388,5,4,93,229,53,93,8,49,33,27,12,27,10,7,9,9,11,3,3,7,12,3,20,11,5,15,14,4.61893129491
12389,5,2,28,81,11,34,4,11,10,9,5,2,8,0,5,4,2,2,0,0,11,0,4,8,3,1,6,1.32701119885
12390,5,2,54,119,33,45,5,25,18,12,7,15,7,3,2,6,7,2,2,3,8,1,10,7,5,7,7,1.71396099225
12391,5,2,34,113,12,49,5,13,18,19,4,3,7,3,4,6,4,3,3,0,6,0,2,11,8,4,0,1.97327410282
12392,5,2,25,98,15,33,4,17,12,11,6,5,7,3,1,2,3,2,2,1,6,3,4,10,3,8,0,1.4670539964
12393,5,4,74,190,41,73,10,36,35,17,10,15,11,4,8,7,11,2,6,5,2,3,8,12,15,4,10,3.07161452794
12394,5,2,29,89,10,31,5,17,17,17,2,6,5,3,3,3,0,2,3,1,1,3,1,1,10,5,1,2.46449693858
12395,5,3,51,146,19,43,7,23,16,13,8,8,9,4,8,5,7,9,0,0,9,3,13,14,3,6,7,2.29449953326
12396,5,2,23,57,8,18,4,7,6,7,8,0,6,0,3,4,2,2,1,0,5,1,5,5,1,1,0,0.902912605592
12397,5,2,32,84,11,32,4,13,11,8,6,4,6,2,4,7,6,2,0,1,2,1,4,5,6,4,5,1.90483053647
12398,5,2,58,131,33,42,8,16,15,16,15,11,11,1,7,7,4,1,1,5,3,2,18,13,13,2,16,1.93942904808
12399,5,2,58,132,19,48,7,20,13,16,15,5,8,3,8,6,4,4,3,1,14,2,12,9,4,3,1,3.50659842485
12400,5,2,32,88,17,30,4,13,7,6,13,2,7,1,3,4,5,0,0,0,0,3,5,7,14,7,3,1.4051440683
12401,5,1,25,68,9,21,3,15,8,9,3,3,4,2,1,2,4,1,0,0,3,0,4,5,1,5,4,1.33051641366
12402,5,2,55,140,23,77,6,10,17,15,16,3,11,2,5,16,5,3,1,1,1,0,5,10,6,4,3,1.56370586475
12403,5,4,75,198,39,83,9,42,29,25,8,17,14,4,8,5,4,6,3,3,10,3,10,14,15,7,13,2.72031573514
12404,5,4,65,140,38,45,9,22,19,8,14,17,11,1,8,7,6,2,0,5,12,3,16,0,9,12,16,1.79604875813
12405,5,4,106,271,61,108,10,52,45,32,8,25,15,7,11,19,6,4,8,6,11,7,13,10,17,20,9,5.32518330072
12406,5,3,68,145,33,53,7,29,11,13,19,5,11,2,6,7,6,4,1,2,6,3,7,3,15,7,13,1.60611989681
12407,5,2,34,110,16,50,6,17,11,18,2,4,8,3,2,6,5,3,0,1,3,0,3,13,14,4,3,2.08882299501
12408,5,3,58,127,26,52,8,26,15,16,10,9,9,2,10,7,5,2,0,1,5,1,4,4,6,6,4,2.05746055449
12409,5,2,28,77,8,27,2,11,8,6,10,3,5,2,2,1,3,2,1,0,3,2,3,9,8,3,0,1.56979274564
12410,5,1,21,49,10,16,3,13,4,7,1,7,4,1,1,1,4,2,0,1,3,1,6,1,0,4,9,0.735172127552
12411,5,3,47,115,22,38,5,24,14,15,11,9,6,3,1,7,7,5,0,2,2,2,13,1,7,6,13,3.14800488403
12412,5,2,23,64,12,23,3,8,9,6,9,0,6,0,5,5,4,0,0,0,5,1,1,5,4,3,0,1.01381236345
12413,5,2,51,140,19,58,5,18,18,8,6,8,7,4,10,8,8,3,0,3,6,3,3,15,6,8,4,2.75190642344
12414,5,0,6,22,2,8,1,6,5,4,1,0,2,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0.5245199716
12415,5,3,85,190,32,81,7,48,27,27,9,14,15,4,11,11,8,3,1,1,7,4,5,7,5,10,4,3.12586886664
12416,5,2,33,87,20,38,4,17,11,15,7,13,6,2,2,7,3,2,0,5,5,3,4,1,5,2,3,1.52768062404
12417,5,3,68,160,38,56,6,31,25,15,10,16,7,5,4,8,8,5,5,3,6,3,10,5,3,10,9,3.30048641432
12418,5,2,37,106,23,29,5,22,16,11,8,12,7,3,6,2,5,1,2,0,7,0,2,9,2,5,3,2.19823914012
12419,5,2,41,112,20,42,5,20,11,13,7,8,7,4,6,6,2,2,3,2,1,5,3,10,13,5,0,1.75207866311
12420,5,4,72,197,35,73,8,29,29,22,17,13,9,7,15,8,6,6,4,2,16,2,4,18,4,6,2,3.2149769784
12421,5,2,19,55,8,16,3,7,5,8,4,2,4,2,1,1,2,2,0,1,2,0,6,6,0,1,7,0.926061456805
12422,5,4,77,203,40,83,10,33,24,23,17,11,19,4,18,12,6,6,1,3,11,3,3,13,13,10,2,3.73601013409
12423,5,3,64,164,36,67,6,23,21,30,7,11,11,5,9,11,9,4,4,4,0,3,14,5,10,3,20,2.25075682393
12424,5,4,95,212,43,84,9,22,24,17,16,14,16,5,11,16,7,7,1,2,13,4,14,24,12,14,18,3.72245999242
12425,5,3,66,186,34,66,10,38,23,25,13,11,12,3,4,5,7,9,1,2,9,3,26,10,9,2,13,2.74402257549
12426,5,2,19,61,11,23,2,9,6,12,0,5,4,1,1,2,1,1,0,2,2,2,6,6,3,1,5,0.910933367308
12427,5,2,33,97,17,36,5,21,14,8,5,1,8,2,3,0,2,3,0,1,5,1,8,10,8,5,4,1.05847631539
12428,5,2,25,84,14,42,5,12,12,8,4,3,6,1,5,5,2,1,2,2,2,3,2,7,7,2,2,1.54191161563
12429,5,3,60,144,32,52,6,23,16,21,9,15,7,3,5,12,4,3,4,2,7,6,7,10,7,7,5,3.03944121717
12430,5,3,42,109,27,39,6,15,19,10,4,12,9,1,3,6,2,1,2,1,7,0,13,9,2,7,16,2.23177383095
12431,5,2,26,80,8,34,2,10,10,8,3,4,5,2,6,2,2,2,1,1,4,2,7,7,3,2,2,1.94727403952
12432,5,3,41,102,27,44,5,16,8,9,7,7,6,2,6,8,6,5,1,0,2,1,4,8,7,5,4,2.36634819068
12433,5,2,30,67,11,24,3,12,7,7,5,4,6,1,2,4,2,0,1,1,5,2,7,5,3,3,5,0.966840613137
12434,5,2,30,90,18,35,3,16,12,7,4,10,4,3,6,2,6,2,3,2,1,0,4,8,4,5,2,1.66863837641
12435,5,0,7,19,1,7,1,2,1,2,1,1,2,1,0,2,1,3,0,0,1,0,1,2,1,0,0,0.171995850187
12436,5,2,43,104,21,41,4,16,7,15,7,13,9,2,6,4,10,3,1,4,4,2,7,5,11,1,5,1.57714090915
12437,5,2,39,111,16,42,4,12,12,10,12,5,6,2,7,6,7,3,2,1,8,2,6,9,4,5,4,1.91021831899
12438,5,2,42,103,23,43,5,12,15,5,5,4,12,0,4,11,3,6,2,0,6,2,10,3,3,9,7,1.52304682832
12439,5,3,65,168,28,67,7,31,18,23,13,13,10,5,11,6,8,1,2,4,8,1,11,7,6,2,13,2.41889463601
12440,5,4,73,170,35,68,9,32,25,14,8,13,10,5,6,12,6,5,3,3,5,3,6,8,8,10,4,3.43119358975
12441,5,2,16,71,5,24,1,14,5,6,2,2,2,1,2,1,5,3,1,1,2,0,2,7,6,6,0,1.23994589953
12442,5,2,32,87,19,35,3,11,16,10,7,6,4,3,3,6,5,1,1,1,1,0,4,6,7,5,4,1.68486229748
12443,5,1,13,38,5,8,1,5,7,7,1,1,3,1,0,2,0,1,1,0,2,1,4,3,2,1,7,1.11651652582
12444,5,3,44,117,22,39,7,18,12,13,8,7,13,3,5,3,3,3,0,1,17,3,11,6,0,6,5,2.85832082265
12445,5,1,29,94,10,39,4,10,8,4,5,1,9,1,2,9,5,4,1,0,0,0,8,12,13,4,3,1.98684418568
12446,5,4,73,195,48,66,9,38,20,20,9,22,10,4,9,11,8,13,2,6,9,1,11,6,6,10,9,2.40555468539
12447,5,4,86,219,38,91,8,28,24,21,21,13,14,5,11,19,9,5,3,4,6,3,15,19,15,11,16,4.38717665376
12448,5,4,75,170,31,73,10,35,22,22,11,12,11,3,10,8,11,4,3,2,0,1,4,8,9,9,5,2.9953466931
12449,5,3,60,149,24,68,8,30,15,16,15,12,9,3,16,6,10,4,3,4,8,1,7,5,6,10,6,2.32306713765
12450,5,3,41,115,19,52,5,21,14,17,13,6,8,2,4,10,5,1,1,0,6,1,5,4,2,3,3,2.04758985806
12451,5,1,16,57,11,19,3,7,5,4,6,4,4,1,5,2,3,3,1,0,4,0,9,4,1,4,2,0.983417555584
12452,5,2,59,154,31,53,7,25,24,18,7,5,13,1,7,9,7,5,8,1,11,2,3,7,4,3,4,2.99241737682
12453,5,1,46,119,15,60,7,9,11,11,11,5,10,2,11,8,1,4,2,2,5,2,5,15,2,4,4,1.78249416145
12454,5,4,83,208,35,81,8,34,23,25,15,17,9,5,9,10,9,6,3,2,7,1,10,15,10,9,4,3.74533276065
12455,5,2,19,65,9,24,2,15,10,8,0,1,5,2,2,2,2,0,1,0,7,1,2,5,1,3,4,1.08968204183
12456,5,2,40,89,17,34,4,12,10,6,3,5,6,1,6,5,5,2,4,2,2,4,6,7,2,5,3,1.12281732205
12457,5,3,45,137,26,52,6,26,17,15,8,12,11,2,6,5,5,3,4,2,3,1,2,12,9,6,2,3.12760397424
12458,5,3,40,104,21,36,5,17,9,14,10,5,9,3,7,9,5,1,0,2,7,2,5,3,8,8,3,1.98395110402
12459,5,3,51,137,31,42,6,21,20,8,9,12,10,3,7,3,5,1,3,3,11,1,11,16,3,9,7,2.63073139063
12460,5,2,38,112,14,37,5,11,14,13,12,4,8,2,14,3,5,3,0,0,1,2,11,6,8,3,10,3.15847964621
12461,5,1,14,39,4,12,1,7,5,2,5,1,2,1,1,1,2,1,0,0,2,1,3,0,2,5,1,0.587338632845
12462,5,4,79,183,41,70,8,30,27,19,10,15,14,5,9,10,11,3,3,4,3,4,13,11,8,5,10,3.37651935997
12463,5,2,50,130,23,50,6,27,12,22,15,13,11,2,5,2,4,6,0,3,10,1,10,5,1,2,9,2.15548178444
12464,5,2,27,86,8,35,5,11,9,7,11,1,5,2,4,2,4,3,2,0,5,3,8,5,2,3,11,2.69958472488
12465,5,1,16,43,8,14,2,6,9,4,3,3,3,2,0,3,1,0,1,0,4,1,7,4,0,2,5,1.09274669392
12466,5,3,65,135,31,50,6,22,11,13,13,10,11,2,7,10,6,3,1,1,6,2,8,9,6,4,6,2.01832689559
12467,5,3,40,98,20,32,5,25,13,16,14,7,8,1,1,3,6,2,5,4,0,0,7,1,6,3,3,2.75451849651
12468,5,3,63,163,39,55,6,22,22,18,13,17,7,6,9,12,8,5,6,5,6,4,13,7,2,5,9,2.94367466495
12469,5,1,12,36,5,13,2,5,7,4,0,3,3,0,0,2,1,2,2,1,2,2,2,1,0,2,3,0.966471409487
12470,5,4,96,213,56,89,9,29,23,18,10,19,13,5,14,17,12,4,1,3,6,1,13,14,12,17,16,2.90187420431
12471,5,2,35,95,12,40,6,13,11,19,7,4,7,0,4,4,5,1,1,0,3,2,3,5,4,4,3,1.63076644858
12472,5,1,61,147,28,50,7,17,16,13,8,8,12,2,6,9,4,5,1,1,6,3,19,7,10,8,18,2.70284321438
