id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18
13293,5,1,14,36,7,18,2,3
13294,5,3,48,133,27,51,8,17
13295,5,3,70,155,32,63,8,38
13296,5,0,8,44,3,8,3,8
13297,5,2,40,120,14,53,5,22
13298,5,2,24,68,12,24,5,9
13299,5,2,38,99,16,33,4,20
13300,5,3,54,136,30,56,7,27
13301,5,2,36,92,13,34,5,20
13302,5,3,39,103,14,48,5,21
13303,5,2,18,60,12,17,1,10
13304,5,3,63,137,36,58,6,21
13305,5,2,35,97,16,34,4,10
13306,5,4,64,162,37,55,6,26
13307,5,2,65,159,28,60,8,25
13308,5,1,28,55,12,26,3,10
13309,5,2,30,86,18,21,4,17
13310,5,2,15,44,4,17,2,5
13311,5,2,27,74,9,35,2,8
13312,5,2,39,101,18,42,4,25
13313,5,4,112,251,65,91,12,48
13314,5,3,66,152,37,60,6,19
13315,5,3,38,102,17,37,3,19
13316,5,2,35,93,17,35,5,12
13317,5,2,40,105,20,40,2,16
13318,5,2,47,136,21,60,6,28
13319,5,3,57,164,17,59,8,29
13320,5,1,12,32,5,14,1,4
13321,5,2,31,83,16,31,3,18
13322,5,2,47,135,19,54,6,24
13323,5,3,46,143,21,54,8,23
13324,5,2,31,84,8,32,4,11
13325,5,3,65,164,40,64,6,28
13326,5,1,11,33,6,15,1,6
13327,5,4,101,246,62,94,12,54
13328,5,2,33,86,17,26,3,20
13329,5,3,53,128,32,37,6,27
13330,5,4,101,257,51,105,10,39
13331,5,3,43,98,24,43,4,24
13332,5,1,20,65,6,31,1,9
13333,5,2,44,113,33,26,6,21
13334,5,4,99,228,54,90,11,53
13335,5,2,28,89,11,24,5,17
13336,5,1,27,78,10,34,4,8
13337,5,3,43,122,21,48,3,19
13338,5,2,27,69,13,24,2,12
13339,5,3,79,180,27,78,8,26
13340,5,0,18,56,6,24,2,12
13341,5,3,40,105,21,45,6,21
13342,5,3,71,159,41,62,8,30
13343,5,2,37,100,18,30,5,11
13344,5,3,57,139,33,59,8,38
13345,5,4,65,177,38,73,9,22
13346,5,3,54,156,28,65,5,31
13347,5,3,72,166,29,73,7,25
13348,5,3,38,102,10,39,6,18
13349,5,2,43,86,26,39,2,13
13350,5,1,65,177,26,52,8,31
13351,5,2,32,96,18,35,5,18
13352,5,1,20,66,10,22,3,10
13353,5,1,22,67,13,17,4,17
13354,5,3,59,136,31,55,6,34
13355,5,3,97,211,36,101,9,38
13356,5,2,48,132,23,47,7,20
13357,5,2,75,160,43,70,8,21
13358,5,2,17,70,10,26,2,16
13359,5,2,38,99,14,39,4,14
13360,5,2,44,117,18,38,5,17
13361,5,3,62,168,24,70,10,25
13362,5,2,33,99,13,43,4,19
13363,5,2,46,106,12,47,4,21
13364,5,3,63,142,28,56,7,21
13365,5,2,28,69,17,21,4,13
13366,5,1,16,41,11,11,1,12
13367,5,2,23,48,6,15,1,6
13368,5,2,22,79,8,30,4,13
13369,5,2,39,92,17,32,5,16
13370,5,1,16,40,8,17,2,10
13371,5,4,66,169,37,68,9,27
13372,5,2,43,137,19,48,6,20
13373,5,3,44,126,17,48,4,18
13374,5,3,86,209,58,72,9,35
13375,5,2,13,45,7,10,2,8
13376,5,4,89,219,57,91,8,33
13377,5,2,41,96,18,39,4,16
13378,5,3,91,198,48,74,10,25
13379,5,1,13,51,5,18,1,12
13380,5,1,10,39,8,16,2,5
13381,5,1,31,78,6,29,3,10
13382,5,2,29,86,8,24,4,15
13383,5,1,26,61,15,16,1,13
13384,5,1,13,40,5,14,2,7
13385,5,4,58,178,25,81,6,22
13386,5,4,105,228,59,97,12,39
13387,5,3,53,134,24,57,5,20
13388,5,2,42,109,28,38,6,19
13389,5,4,81,184,38,59,8,29
13390,5,3,65,157,34,61,7,33
13391,5,2,37,130,15,47,5,18
13392,5,1,12,34,3,17,2,7
13393,5,2,38,103,13,43,5,24
13394,5,4,92,196,35,87,9,35
13395,5,1,27,73,12,26,3,8
13396,5,2,35,92,20,34,3,10
13397,5,3,100,213,61,84,8,39
13398,5,3,55,136,22,61,6,18
13399,5,4,73,185,35,70,9,26
13400,5,1,35,96,15,41,5,15
13401,5,4,90,229,60,75,8,42
13402,5,3,40,102,23,40,5,19
13403,5,3,49,126,16,47,6,27
13404,5,2,42,106,19,49,4,20
13405,5,3,78,185,36,64,8,25
13406,5,1,22,49,9,15,3,14
13407,5,3,46,124,21,41,5,14
13408,5,3,51,130,28,49,7,18
13409,5,4,97,231,41,105,10,33
13410,5,3,63,152,36,55,6,23
13411,5,3,61,177,30,74,8,27
13412,5,2,22,68,7,24,5,11
13413,5,1,11,25,6,8,1,6
13414,5,1,14,29,2,7,1,5
13415,5,3,52,144,23,60,5,24
13416,5,4,96,225,55,84,9,55
13417,5,1,35,101,7,39,4,14
13418,5,3,65,143,31,61,6,26
13419,5,3,74,172,25,62,7,35
13420,5,0,25,72,4,24,4,8
13421,5,3,69,189,42,66,8,34
13422,5,2,68,156,42,55,4,31
13423,5,2,46,110,17,30,5,17
13424,5,2,42,89,17,22,5,10
13425,5,2,42,117,13,54,6,16
13426,5,2,38,98,23,30,5,19
13427,5,3,33,90,14,38,5,19
13428,5,2,46,131,17,49,5,24
13429,5,3,43,112,20,45,6,17
13430,5,4,64,160,35,65,7,29
13431,5,2,52,117,15,52,3,27
13432,5,3,39,110,15,34,4,14
13433,5,2,33,87,19,37,5,21
13434,5,3,57,154,30,58,8,25
13435,5,3,44,106,27,49,5,22
13436,5,1,9,40,1,15,2,5
13437,5,4,76,190,34,71,11,37
13438,5,3,57,124,31,53,5,17
13439,5,1,30,65,14,26,4,14
13440,5,2,41,99,20,41,4,12
13441,5,2,22,72,11,23,1,13
13442,5,3,60,122,36,48,3,25
13443,5,2,35,98,15,26,1,16
13444,5,3,49,125,15,37,4,25
13445,5,2,61,153,27,56,4,26
13446,5,1,7,21,3,7,1,2
13447,5,4,71,191,32,74,10,25
13448,5,1,8,15,1,8,0,4
13449,5,3,55,139,27,53,7,20
13450,5,2,42,103,14,48,7,18
13451,5,2,36,109,9,54,3,14
13452,5,1,5,16,1,5,1,2
13453,5,3,78,186,46,72,7,34
13454,5,3,97,208,48,85,9,42
13455,5,4,59,165,32,61,7,32
13456,5,4,84,206,30,72,7,26
13457,5,2,69,136,35,57,5,24
13458,5,4,99,233,55,80,10,61
13459,5,3,56,120,19,39,6,23
13460,5,1,1,4,0,2,0,1
13461,5,3,40,141,11,58,7,16
13462,5,4,80,190,45,72,9,22
13463,5,4,95,245,42,106,13,44
13464,5,4,91,181,49,72,10,39
13465,5,4,96,255,41,115,9,38
13466,5,2,46,124,20,52,5,18
13467,5,2,51,144,15,61,7,18
13468,5,0,16,60,5,22,1,6
13469,5,2,21,63,6,24,1,13
13470,5,3,124,254,64,81,12,41
13471,5,3,73,229,29,90,10,40
13472,5,3,70,148,39,59,5,32
13473,5,1,8,26,1,10,1,1
13474,5,1,8,40,5,21,3,7
13475,5,2,25,77,10,30,4,14
13476,5,2,34,91,16,36,4,14
13477,5,2,26,82,16,21,5,11
13478,5,1,23,37,10,13,2,9
13479,5,4,88,220,46,101,6,38
13480,5,3,71,192,34,66,10,26
13481,5,3,55,158,18,68,6,23
13482,5,3,42,114,21,57,6,20
13483,5,2,21,52,7,14,3,6
13484,5,3,64,173,37,66,7,32
13485,5,3,68,175,29,68,8,39
13486,5,2,18,47,10,20,2,16
13487,5,3,54,137,23,60,8,22
13488,5,3,25,81,9,34,5,7
13489,5,3,46,129,21,45,4,25
13490,5,4,79,185,43,65,10,29
13491,5,1,22,64,4,20,1,10
13492,5,2,34,77,19,35,2,6
13493,5,4,65,172,22,54,7,34
13494,5,2,28,54,13,24,3,12
13495,5,2,35,88,14,31,3,14
13496,5,1,17,58,8,22,1,10
13497,5,3,41,130,21,46,5,17
13498,5,3,52,130,27,51,7,21
13499,5,2,46,107,10,45,4,19
13500,5,2,23,79,9,20,5,15
13501,5,1,28,75,8,20,4,8
13502,5,3,78,184,42,77,9,32
13503,5,3,60,135,29,56,7,27
13504,5,3,58,159,25,50,8,24
13505,5,3,41,97,15,41,5,11
13506,5,1,9,24,4,7,1,4
13507,5,2,23,55,14,24,3,6
13508,5,2,49,135,21,49,7,27
13509,5,2,25,57,15,24,4,10
13510,5,1,10,34,2,10,2,3
13511,5,4,63,162,33,66,6,31
13512,5,2,54,128,31,47,4,30
13513,5,2,20,52,1,15,1,4
13514,5,3,66,166,41,60,10,23
13515,5,4,73,181,33,75,7,33
13516,5,3,51,147,21,52,7,25
13517,5,3,44,118,23,39,3,20
13518,5,3,61,142,15,68,7,16
13519,5,3,48,117,21,49,3,17
13520,5,3,42,114,15,46,4,25
13521,5,3,58,156,37,56,8,33
13522,5,2,47,122,24,53,4,15
13523,5,3,50,128,29,54,7,18
13524,5,3,64,164,35,67,7,25
13525,5,3,51,133,19,49,8,30
13526,5,2,40,83,24,31,3,14
13527,5,1,39,87,12,34,3,22
13528,5,4,68,188,33,78,7,36
13529,5,3,76,189,31,90,8,22
13530,5,4,126,290,55,120,9,54
13531,5,3,107,252,48,94,15,47
13532,5,3,61,198,29,78,7,33
13533,5,3,76,191,34,77,8,44
13534,5,2,24,61,8,25,2,12
13535,5,2,33,84,17,30,4,17
13536,5,1,33,106,9,28,4,13
13537,5,2,56,129,23,55,7,18
13538,5,2,63,161,43,43,8,33
13539,5,3,58,139,30,51,4,23
13540,5,4,72,176,38,64,8,28
13541,5,3,54,154,23,66,6,20
13542,5,2,45,111,22,42,5,28
13543,5,2,46,118,29,39,7,16
13544,5,2,41,126,17,42,6,17
13545,5,2,33,103,18,43,4,2
13546,5,3,44,121,30,39,7,21
13547,5,4,103,251,64,86,9,48
13548,5,1,36,114,11,48,5,24
13549,5,3,63,143,29,57,7,27
13550,5,2,28,84,20,29,3,16
13551,5,1,21,63,7,27,1,8
13552,5,3,62,131,33,55,7,25
13553,5,3,84,227,36,87,9,34
13554,5,2,32,103,17,33,5,23
13555,5,3,62,146,35,54,5,35
13556,5,2,42,88,22,38,4,15
13557,5,3,99,228,53,92,8,41
13558,5,3,62,138,36,54,7,28
13559,5,3,62,179,19,42,7,25
13560,5,2,35,86,13,41,4,11
13561,5,2,22,62,10,23,2,9
13562,5,2,44,128,14,31,5,14
13563,5,3,72,158,39,57,7,21
13564,5,1,12,37,3,11,2,7
13565,5,3,83,193,45,76,10,31
13566,5,3,72,194,31,76,9,30
13567,5,1,14,35,5,8,0,6
13568,5,2,19,50,8,21,2,12
13569,5,3,86,208,29,88,10,44
13570,5,3,49,133,29,47,7,21
13571,5,3,56,177,30,66,6,29
13572,5,2,33,93,17,35,4,18
13573,5,2,34,103,10,43,4,14
13574,5,3,40,98,14,41,3,11
13575,5,1,14,31,6,13,2,11
13576,5,1,18,41,3,16,1,8
13577,5,1,25,69,11,21,3,12
13578,5,3,50,122,29,46,7,25
13579,5,2,43,101,17,44,4,18
13580,5,3,53,165,28,54,8,32
13581,5,3,44,109,14,40,5,25
13582,5,3,48,118,21,49,5,26
13583,5,3,67,152,31,65,7,25
13584,5,4,98,232,62,57,10,45
13585,5,4,89,203,46,98,10,27
13586,5,4,94,207,40,94,10,23
13587,5,3,80,181,43,76,8,30
13588,5,2,37,86,14,39,5,18
13589,5,1,31,74,14,25,4,16
13590,5,2,34,89,17,41,4,15
13591,5,2,42,115,18,37,4,23
13592,5,3,45,126,21,52,7,19
13593,5,1,14,42,5,12,2,7
13594,5,3,61,143,40,56,6,28
13595,5,3,47,116,19,45,3,22
13596,5,2,25,71,11,28,3,11
13597,5,4,78,199,37,70,8,34
13598,5,4,81,206,34,67,10,35
13599,5,2,23,90,5,34,4,13
13600,5,2,36,96,14,44,4,14
13601,5,3,31,100,13,39,6,21
13602,5,2,45,134,19,55,8,16
13603,5,1,9,28,3,10,1,7
13604,5,2,39,93,22,35,3,27
13605,5,3,53,125,24,62,7,16
13606,5,3,58,140,27,51,4,31
13607,5,4,63,211,33,79,11,34
13608,5,2,26,81,15,33,5,13
13609,5,2,38,128,16,38,8,17
13610,5,2,27,79,17,25,3,12
13611,5,2,41,134,16,47,7,29
13612,5,2,31,72,14,32,3,13
13613,5,2,40,92,21,33,3,23
13614,5,2,54,132,32,46,6,20
13615,5,1,28,73,6,39,5,12
13616,5,2,43,101,18,32,5,13
13617,5,3,47,123,19,49,7,16
13618,5,2,53,126,28,40,6,27
13619,5,3,57,149,20,58,7,26
13620,5,4,73,167,26,66,8,29
13621,5,2,41,113,13,44,5,21
13622,5,2,45,101,19,34,4,16
13623,5,2,17,47,9,20,1,10
13624,5,2,39,124,17,35,6,26
13625,5,3,59,149,25,55,6,32
13626,5,3,55,143,21,50,8,22
13627,5,2,52,129,24,43,6,23
13628,5,0,10,29,3,8,1,9
13629,5,4,63,166,27,71,6,27
13630,5,3,48,132,25,53,6,20
13631,5,2,33,94,21,30,5,16
