id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2
4188,2,3,121,374,35,148,18,31,43,27
4189,2,3,88,251,37,92,11,38,38,28
4190,2,4,169,419,74,167,19,59,47,43
4191,2,2,45,111,12,45,5,13,14,7
4192,2,4,129,348,63,144,15,35,33,22
4193,2,3,106,239,41,104,10,34,34,20
4194,2,4,207,448,111,154,22,64,60,57
4195,2,4,227,525,93,196,26,87,60,52
4196,2,3,174,400,73,162,19,78,41,54
4197,2,3,123,474,44,181,17,38,43,33
4198,2,4,167,355,74,148,15,69,28,39
4199,2,4,220,513,118,187,25,76,71,77
4200,2,2,49,129,13,48,6,16,13,6
4201,2,4,177,401,94,172,18,59,41,42
4202,2,5,227,570,137,207,19,71,62,48
4203,2,4,181,484,64,191,19,62,67,38
4204,2,3,80,208,39,86,13,13,23,20
4205,2,3,119,373,52,111,18,35,37,21
4206,2,3,55,148,21,58,5,24,22,16
4207,2,3,139,432,48,162,18,74,53,62
4208,2,5,325,625,210,237,26,113,98,74
4209,2,4,177,485,80,179,28,68,50,55
4210,2,2,37,125,8,59,3,10,23,10
4211,2,2,67,175,35,60,9,29,27,13
4212,2,4,131,310,55,138,12,37,27,31
4213,2,4,144,358,77,119,16,37,33,35
4214,2,4,198,456,90,232,21,53,54,37
4215,2,4,79,251,28,100,10,34,35,23
4216,2,3,58,159,22,50,8,14,13,14
4217,2,6,397,1025,200,398,40,133,115,74
4218,2,4,101,371,49,126,17,46,39,29
4219,2,5,336,799,159,309,35,104,106,75
4220,2,4,154,436,60,160,19,57,49,42
4221,2,2,96,303,15,123,12,23,32,25
4222,2,4,259,694,92,273,26,99,76,76
4223,2,3,126,328,38,121,15,34,31,28
4224,2,3,99,287,57,104,14,42,39,22
4225,2,3,216,713,63,279,25,80,67,70
4226,2,4,265,614,124,240,28,91,71,70
4227,2,4,144,322,78,115,17,43,52,30
4228,2,4,159,382,78,158,15,73,43,43
4229,2,4,132,316,70,122,13,38,44,26
4230,2,4,189,511,78,207,24,58,50,48
4231,2,2,38,154,11,59,8,26,17,18
4232,2,4,217,561,102,236,21,71,68,49
4233,2,3,98,231,39,98,11,35,22,23
4234,2,3,72,229,27,94,10,27,20,23
4235,2,3,110,275,55,124,11,31,33,21
4236,2,2,33,114,10,50,5,17,13,14
4237,2,3,84,223,31,109,10,15,37,10
4238,2,3,113,312,40,119,15,40,45,28
4239,2,3,147,387,35,171,17,57,40,45
4240,2,2,58,138,20,54,6,13,16,18
4241,2,4,234,584,116,219,25,82,88,66
4242,2,3,94,295,39,106,11,37,34,37
4243,2,3,84,275,27,112,5,31,49,28
4244,2,4,186,409,96,176,18,48,58,37
4245,2,2,60,169,25,67,6,23,18,13
4246,2,4,198,478,82,205,23,47,43,32
4247,2,2,95,232,45,85,8,25,23,18
4248,2,4,136,400,51,171,15,54,38,34
4249,2,3,154,390,68,166,17,47,39,26
4250,2,5,289,632,131,279,28,98,78,62
4251,2,4,117,306,42,123,16,44,34,34
4252,2,4,188,479,84,175,18,79,51,66
4253,2,1,79,225,33,78,5,41,32,23
4254,2,4,369,964,130,436,40,93,105,92
4255,2,3,73,219,33,89,11,23,29,17
4256,2,3,133,473,46,166,15,57,64,51
4257,2,4,166,420,77,167,17,62,50,40
4258,2,2,54,196,15,74,5,35,16,21
4259,2,3,138,377,61,165,21,60,43,23
4260,2,3,139,417,62,167,20,53,45,43
4261,2,4,272,607,142,238,20,96,75,59
4262,2,4,154,348,73,121,14,58,32,37
4263,2,3,150,414,59,191,19,33,34,49
4264,2,2,61,209,17,86,3,42,30,21
4265,2,4,218,569,85,259,19,55,71,54
4266,2,3,152,387,70,165,14,46,60,37
4267,2,4,216,459,102,158,19,54,54,52
4268,2,3,129,340,46,152,9,33,36,21
4269,2,3,73,202,28,89,9,17,26,16
4270,2,3,172,378,80,161,16,40,52,26
4271,2,4,125,388,58,140,15,52,60,45
4272,2,4,213,518,99,202,20,70,69,57
4273,2,3,90,239,27,85,13,25,21,18
4274,2,3,107,311,38,137,14,34,32,21
4275,2,4,162,399,72,161,15,57,35,40
4276,2,4,125,270,44,121,12,28,31,18
4277,2,4,154,401,73,187,15,37,48,36
4278,2,4,137,335,52,163,17,39,45,42
4279,2,3,147,363,65,144,15,49,56,25
4280,2,3,131,335,48,134,14,41,25,35
4281,2,4,199,491,116,197,20,75,46,52
4282,2,3,85,218,40,93,11,29,18,16
4283,2,4,167,461,78,187,21,57,51,44
4284,2,2,22,56,11,18,2,6,6,4
4285,2,3,130,309,47,129,15,29,42,25
4286,2,3,139,380,48,143,19,47,48,27
4287,2,4,166,388,80,155,20,64,43,51
4288,2,3,117,298,47,126,16,22,36,27
4289,2,4,138,386,66,168,14,49,46,37
4290,2,4,256,575,118,237,25,74,83,52
4291,2,3,101,217,47,92,11,24,22,13
4292,2,3,66,185,24,77,8,19,26,19
4293,2,4,253,661,104,298,22,76,78,56
4294,2,4,154,431,69,157,20,62,41,46
4295,2,3,106,325,37,111,15,34,25,19
4296,2,3,152,475,54,195,11,46,62,40
4297,2,3,118,449,48,164,17,41,41,31
4298,2,4,94,366,31,136,14,33,39,26
4299,2,3,86,294,35,128,14,25,33,26
4300,2,4,307,767,122,340,21,62,94,63
4301,2,3,194,500,96,184,24,70,53,67
4302,2,3,94,305,40,122,17,34,42,36
4303,2,4,254,631,100,299,29,63,65,68
4304,2,4,137,375,62,143,15,47,46,40
4305,2,4,200,507,84,238,21,68,67,57
4306,2,3,186,535,83,224,23,59,68,45
4307,2,4,150,329,78,124,18,37,34,21
4308,2,4,202,597,93,244,25,78,52,51
4309,2,2,23,65,5,21,4,8,5,8
4310,2,2,60,184,19,73,12,27,24,25
4311,2,3,78,217,30,92,11,21,26,12
4312,2,4,148,436,56,196,16,66,54,45
4313,2,3,187,492,50,224,14,59,42,46
4314,2,3,75,184,38,54,8,22,21,21
4315,2,3,93,280,41,100,13,42,26,29
4316,2,3,127,307,42,149,15,29,35,35
4317,2,3,65,166,22,64,9,19,19,19
4318,2,4,176,401,77,138,20,52,39,37
4319,2,2,54,144,22,66,5,12,19,7
4320,2,2,60,124,32,37,3,15,16,6
4321,2,4,192,444,77,177,21,48,46,20
4322,2,3,63,237,23,90,12,35,27,26
4323,2,3,111,331,59,120,12,47,32,35
4324,2,3,85,218,20,92,8,26,32,18
4325,2,3,178,603,58,227,19,61,66,44
4326,2,4,129,307,57,156,12,44,34,27
4327,2,2,77,226,18,91,13,19,24,15
4328,2,3,130,338,54,144,17,45,33,36
4329,2,4,229,599,112,246,26,77,69,59
4330,2,3,140,434,32,192,23,33,58,34
4331,2,3,85,200,31,67,10,33,29,27
4332,2,4,209,496,89,191,23,72,63,58
4333,2,3,81,232,32,88,11,25,23,21
4334,2,3,92,245,32,98,11,22,28,14
4335,2,2,50,143,19,67,10,12,17,8
4336,2,3,119,356,44,133,6,36,46,25
4337,2,5,211,564,91,228,22,86,67,56
4338,2,3,120,334,51,149,15,41,38,31
4339,2,2,68,180,27,60,9,26,18,11
4340,2,3,85,240,27,101,9,41,25,30
4341,2,3,87,218,45,91,10,14,23,13
4342,2,4,133,336,57,115,17,42,36,30
4343,2,1,16,37,1,16,1,6,1,6
4344,2,4,214,564,99,210,19,79,63,49
4345,2,4,162,485,60,194,11,51,52,52
4346,2,3,80,235,33,86,7,19,33,23
4347,2,3,60,162,38,64,9,24,19,19
4348,2,3,130,309,53,147,13,36,40,17
4349,2,3,128,304,65,133,13,50,31,24
4350,2,4,209,521,77,231,22,81,64,67
4351,2,5,266,607,131,248,25,118,70,75
4352,2,4,165,390,79,196,22,48,49,32
4353,2,2,17,82,6,33,1,8,8,4
4354,2,3,130,311,64,122,13,46,40,30
4355,2,6,309,655,179,245,28,113,97,86
4356,2,2,27,117,4,44,6,12,9,9
4357,2,3,77,181,35,77,6,22,18,11
4358,2,4,159,426,69,184,15,43,46,41
4359,2,3,147,387,74,158,18,39,41,48
4360,2,3,83,210,40,72,8,28,23,18
4361,2,4,157,466,80,181,19,76,38,34
4362,2,2,43,122,22,40,5,22,16,10
4363,2,3,118,407,53,141,12,48,42,19
4364,2,2,65,200,24,87,8,29,21,20
4365,2,4,203,526,64,218,22,85,49,70
4366,2,4,124,365,62,124,16,58,46,35
4367,2,4,181,462,61,201,20,55,63,48
4368,2,3,81,257,22,114,9,37,31,34
4369,2,1,53,189,23,66,4,42,10,3
4370,2,4,158,591,53,220,27,84,53,57
4371,2,4,209,520,83,200,26,54,52,44
4372,2,4,126,285,64,116,14,31,35,35
4373,2,4,107,307,53,117,10,41,33,16
4374,2,1,8,53,1,15,2,11,5,8
4375,2,4,164,441,81,208,17,66,57,43
4376,2,3,167,344,87,164,20,43,35,39
4377,2,4,149,452,65,143,16,54,71,51
4378,2,3,150,466,46,177,28,71,50,51
4379,2,4,268,613,112,249,25,83,60,57
4380,2,3,183,433,72,173,18,47,60,41
4381,2,3,170,436,72,160,25,48,51,37
4382,2,2,20,46,13,18,3,2,5,3
4383,2,3,70,161,27,67,8,22,18,11
4384,2,4,154,421,81,172,22,46,59,39
4385,2,4,165,349,85,154,15,55,40,40
4386,2,3,145,525,47,195,23,32,66,39
4387,2,3,70,196,25,84,9,18,23,11
4388,2,4,225,563,108,243,21,77,48,60
4389,2,4,124,345,46,140,15,37,38,43
4390,2,4,140,339,54,138,16,30,25,32
4391,2,3,113,362,44,135,19,32,38,36
4392,2,5,312,815,99,336,37,82,81,66
4393,2,3,184,538,68,207,25,52,74,39
4394,2,4,133,371,51,162,17,61,39,49
4395,2,3,84,264,33,102,12,38,30,28
4396,2,4,118,257,56,118,14,39,32,26
4397,2,3,131,379,57,159,16,40,56,45
4398,2,4,240,649,112,260,28,72,86,68
4399,2,3,106,312,34,140,15,32,34,25
4400,2,4,122,229,56,104,10,41,26,29
4401,2,5,335,809,154,347,39,123,102,74
4402,2,3,99,311,44,131,16,32,41,29
4403,2,4,161,383,78,151,14,38,40,40
4404,2,4,166,452,62,174,22,63,48,38
4405,2,4,134,289,74,108,15,59,28,38
4406,2,4,169,402,82,174,18,57,45,45
4407,2,3,122,367,40,157,13,35,50,29
4408,2,3,104,250,54,96,12,43,27,26
4409,2,3,131,376,63,141,15,40,41,38
4410,2,4,251,604,102,257,25,79,85,45
4411,2,4,173,368,107,147,17,55,54,30
4412,2,5,137,278,75,116,13,33,40,29
4413,2,4,170,401,78,163,19,49,48,34
4414,2,4,208,547,100,243,25,91,73,60
4415,2,4,149,417,62,177,16,48,48,56
4416,2,3,169,413,75,140,18,61,54,41
4417,2,5,438,1019,204,448,40,171,138,101
4418,2,3,103,307,43,106,12,48,36,36
4419,2,5,291,720,156,262,33,97,93,70
4420,2,5,267,525,158,222,22,89,61,54
4421,2,4,151,431,58,202,19,35,52,38
4422,2,4,149,354,63,146,16,53,47,31
4423,2,2,90,255,33,102,9,37,32,25
4424,2,2,25,91,8,38,5,6,12,6
4425,2,4,169,484,71,205,23,55,51,44
4426,2,3,172,465,31,171,16,84,48,60
4427,2,3,146,425,69,139,15,49,38,58
4428,2,4,233,553,120,233,25,87,64,70
4429,2,4,192,575,87,243,25,63,61,45
4430,2,4,286,752,142,301,33,66,100,67
4431,2,3,68,220,28,102,9,31,30,25
4432,2,3,80,203,39,90,10,23,22,20
4433,2,4,251,756,99,291,35,79,88,47
4434,2,3,145,459,65,187,23,59,49,54
4435,2,4,156,389,74,165,14,61,54,40
4436,2,4,152,400,57,188,19,32,39,31
4437,2,3,94,254,50,98,12,23,30,29
4438,2,3,100,350,30,142,15,47,22,27
4439,2,4,263,614,139,240,21,48,95,46
4440,2,4,178,433,74,167,22,64,57,53
4441,2,3,157,369,94,135,14,55,47,31
4442,2,4,132,325,74,114,17,49,33,32
4443,2,4,122,329,65,141,15,38,35,36
4444,2,3,78,254,16,105,5,49,30,36
4445,2,3,167,518,68,221,25,71,62,60
4446,2,3,69,194,29,80,6,17,28,21
4447,2,3,211,519,64,246,27,58,49,56
4448,2,4,273,677,132,262,31,73,90,77
4449,2,4,166,377,84,156,18,53,41,35
4450,2,3,60,229,8,85,10,34,31,15
4451,2,4,189,561,78,202,20,67,69,47
4452,2,3,127,363,49,153,18,34,31,25
4453,2,4,173,363,73,158,17,61,39,43
4454,2,1,10,33,2,14,2,1,3,1
4455,2,4,256,563,127,237,26,69,49,51
4456,2,3,141,431,41,163,19,42,48,44
4457,2,3,119,293,62,126,13,37,24,30
4458,2,4,242,599,100,242,25,65,67,57
4459,2,5,209,519,88,217,22,54,63,43
4460,2,4,208,507,95,232,25,63,75,47
4461,2,4,120,308,43,147,15,44,30,30
4462,2,4,262,691,117,277,25,111,81,78
4463,2,4,208,430,102,162,18,69,60,38
4464,2,2,49,123,16,49,3,9,13,10
4465,2,4,132,357,43,124,15,48,32,46
4466,2,2,51,132,24,55,5,16,14,11
4467,2,3,67,177,33,63,7,43,27,13
4468,2,3,114,293,53,110,15,27,30,35
4469,2,4,201,487,81,205,20,57,56,42
4470,2,3,100,308,35,116,13,41,42,28
4471,2,4,198,542,86,235,18,50,41,37
4472,2,3,81,220,32,89,11,30,20,24
4473,2,4,121,314,56,133,13,26,44,29
4474,2,4,192,438,85,186,23,67,45,42
4475,2,2,52,168,4,68,8,10,5,13
4476,2,3,134,366,67,147,13,64,40,31
4477,2,3,145,429,50,171,19,38,41,41
4478,2,4,174,449,53,197,20,37,56,38
4479,2,4,152,622,64,224,27,82,71,63
4480,2,4,165,405,73,172,16,68,51,34
4481,2,3,157,423,59,168,20,56,48,53
4482,2,3,56,145,29,45,7,22,19,14
4483,2,3,158,446,62,184,20,21,44,32
4484,2,4,155,412,79,155,20,50,49,39
4485,2,3,210,596,65,244,19,73,76,43
4486,2,4,146,376,61,148,17,34,44,33
4487,2,3,152,537,52,232,26,54,38,30
4488,2,3,109,298,42,107,15,22,29,23
4489,2,4,165,431,74,179,22,54,46,41
4490,2,3,111,245,63,101,11,37,16,13
4491,2,4,153,345,74,139,12,40,42,37
4492,2,3,99,241,42,121,10,24,25,17
4493,2,4,195,481,81,206,20,55,62,41
4494,2,4,113,347,41,127,15,41,43,35
4495,2,4,104,254,53,105,10,36,25,21
4496,2,4,151,427,52,171,17,36,53,40
4497,2,4,181,495,69,237,21,65,54,41
4498,2,4,183,498,68,226,19,56,53,59
4499,2,4,202,540,72,203,20,61,54,41
4500,2,2,31,138,9,48,4,20,6,14
4501,2,4,159,365,70,136,17,47,48,41
4502,2,3,122,338,47,123,16,28,47,34
4503,2,4,304,802,164,317,33,121,107,105
4504,2,3,119,315,54,144,16,41,39,32
4505,2,3,67,309,26,110,16,24,32,32
4506,2,3,129,285,63,116,10,41,45,19
4507,2,2,46,130,21,58,6,2,5,0
4508,2,4,167,406,69,181,18,39,50,30
4509,2,3,47,145,11,57,5,14,21,9
4510,2,4,158,399,66,178,16,42,48,18
4511,2,5,216,495,104,194,22,55,64,46
4512,2,4,94,232,56,91,9,26,30,21
4513,2,4,174,448,67,187,18,44,46,42
4514,2,4,229,509,111,195,17,64,60,53
4515,2,3,78,229,36,80,9,32,22,18
4516,2,3,111,265,55,102,12,19,35,29
4517,2,3,128,276,57,146,13,43,32,28
4518,2,3,119,295,47,127,16,41,33,34
4519,2,3,149,389,61,161,17,49,43,51
4520,2,4,143,328,75,114,15,48,37,33
4521,2,4,178,508,74,186,21,65,77,48
4522,2,3,67,246,27,87,9,27,28,21
4523,2,4,156,407,94,154,21,63,46,54
4524,2,3,107,312,41,133,13,36,41,23
4525,2,3,71,212,31,80,10,33,28,29
4526,2,3,110,288,44,132,10,39,22,22
4527,2,4,250,688,119,255,23,82,79,62
4528,2,4,150,334,71,134,14,45,32,33
4529,2,3,110,374,31,128,12,48,40,39
4530,2,3,123,411,43,175,3,41,64,29
4531,2,4,127,317,43,126,14,57,35,29
4532,2,4,139,359,38,147,17,42,48,36
4533,2,3,131,297,51,134,10,33,26,17
4534,2,4,249,773,92,351,21,105,93,91
4535,2,2,98,329,45,131,12,36,46,45
4536,2,3,171,397,72,165,16,56,56,38
4537,2,4,212,423,108,199,18,72,45,37
4538,2,4,168,417,66,175,16,43,44,29
4539,2,4,125,371,48,123,15,52,38,40
4540,2,5,191,417,81,158,19,48,55,41
4541,2,5,256,670,114,271,26,101,88,68
4542,2,4,204,528,104,224,21,55,76,37
4543,2,4,195,470,85,191,22,71,47,53
4544,2,3,137,390,36,182,12,45,39,28
4545,2,4,144,355,50,170,15,34,47,39
4546,2,5,190,418,103,192,18,69,44,34
4547,2,2,21,88,9,34,5,9,9,8
4548,2,2,95,299,25,130,12,47,35,27
4549,2,3,175,441,59,194,21,79,50,54
4550,2,3,81,213,35,86,10,12,26,11
4551,2,3,102,310,31,111,13,45,31,31
4552,2,3,142,399,47,170,17,41,52,28
4553,2,4,177,467,73,178,22,54,48,53
4554,2,4,112,263,51,120,11,40,42,26
4555,2,3,65,156,29,67,8,21,20,11
4556,2,4,124,284,40,126,13,25,32,22
4557,2,4,145,366,74,138,14,53,43,39
4558,2,4,149,327,75,154,15,25,38,30
4559,2,4,249,600,104,263,22,93,84,73
4560,2,2,19,44,4,14,2,2,4,2
4561,2,3,112,304,43,112,13,31,33,26
4562,2,5,216,522,110,199,20,85,75,53
4563,2,3,124,263,66,106,13,37,22,25
4564,2,3,191,478,84,230,24,51,68,27
4565,2,3,168,432,81,193,22,44,49,34
4566,2,3,141,343,49,140,17,3,11,4
4567,2,5,199,421,97,147,19,48,46,56
4568,2,4,154,374,64,146,17,59,38,45
4569,2,3,116,323,57,118,13,45,30,32
4570,2,2,98,358,26,151,16,47,32,34
4571,2,3,190,437,79,171,16,75,50,51
4572,2,1,29,63,14,29,3,9,7,4
4573,2,3,95,288,37,104,15,52,41,42
4574,2,4,183,490,69,188,21,67,42,58
4575,2,4,159,397,68,202,18,48,59,40
4576,2,4,343,705,142,316,25,90,73,76
4577,2,5,297,897,121,383,34,122,97,97
4578,2,4,115,318,31,133,20,34,34,37
4579,2,4,212,527,114,212,26,73,70,56
4580,2,2,45,134,18,42,6,18,17,4
4581,2,4,146,436,53,177,20,55,60,27
4582,2,3,55,205,18,75,7,28,18,11
4583,2,3,114,342,48,131,15,39,40,34
4584,2,4,239,630,108,279,24,100,68,54
4585,2,3,176,340,92,150,14,50,42,27
4586,2,4,199,464,88,190,25,51,59,37
4587,2,2,99,237,45,108,10,16,27,8
4588,2,4,294,681,140,275,30,94,75,86
4589,2,4,112,307,44,117,16,32,29,34
4590,2,2,44,126,16,55,5,15,14,10
4591,2,3,170,642,100,209,22,77,91,96
4592,2,4,95,302,36,105,14,32,28,19
4593,2,3,110,306,59,108,9,37,36,26
4594,2,3,239,614,105,230,15,73,47,50
4595,2,3,83,238,29,100,10,25,31,23
4596,2,3,72,201,23,81,9,19,24,17
4597,2,3,85,289,28,107,10,38,26,23
4598,2,4,86,215,31,90,9,25,29,12
4599,2,3,70,181,29,67,9,21,12,16
4600,2,4,187,400,107,182,16,55,48,35
4601,2,3,309,808,125,308,33,95,98,52
4602,2,4,262,571,134,248,28,61,59,49
4603,2,3,84,222,27,91,9,20,16,14
4604,2,4,157,408,76,195,21,58,58,33
4605,2,3,95,346,29,126,18,44,48,28
4606,2,3,118,397,42,150,13,63,49,37
4607,2,3,69,174,35,81,8,19,19,15
4608,2,3,70,179,30,60,7,23,22,16
4609,2,4,166,385,85,162,16,59,53,37
4610,2,2,59,135,29,58,6,17,24,11
4611,2,3,202,496,92,199,20,69,68,44
4612,2,5,230,480,107,177,25,70,72,49
4613,2,3,282,839,94,321,28,109,95,95
4614,2,3,135,317,70,131,16,33,41,29
4615,2,3,134,295,68,116,14,40,38,38
4616,2,4,172,444,60,205,22,33,39,29
4617,2,4,165,445,72,171,22,71,53,45
4618,2,3,98,270,36,110,15,36,27,27
4619,2,3,88,244,44,107,10,32,22,17
4620,2,4,166,426,80,156,18,67,66,55
4621,2,4,152,327,69,147,11,42,30,30
4622,2,2,33,81,15,32,4,14,11,7
4623,2,4,133,369,52,138,19,48,47,22
4624,2,4,266,593,147,245,24,100,77,91
4625,2,3,94,269,38,112,9,42,36,36
4626,2,4,121,350,58,134,15,45,39,37
4627,2,3,128,328,57,129,16,34,33,26
4628,2,3,55,121,28,51,6,20,13,8
4629,2,4,217,656,94,264,29,93,78,76
4630,2,3,115,346,44,175,12,34,40,52
4631,2,3,124,330,54,136,12,36,29,32
4632,2,6,277,678,128,287,28,118,63,75
4633,2,3,150,422,67,147,20,65,50,31
4634,2,4,291,764,137,291,32,93,80,64
4635,2,3,87,214,38,77,8,25,24,23
4636,2,3,81,269,28,124,11,24,21,15
4637,2,3,94,271,30,120,10,29,35,23
4638,2,2,87,247,34,98,11,29,22,30
4639,2,4,134,384,41,180,16,54,46,35
4640,2,4,101,348,31,146,10,34,32,27
4641,2,3,54,159,24,55,9,4,15,5
4642,2,3,122,331,46,142,16,27,41,20
4643,2,3,94,218,32,87,10,31,21,15
4644,2,2,138,462,55,191,14,71,42,50
4645,2,4,122,304,57,113,15,44,41,22
4646,2,2,57,150,23,54,7,22,16,14
4647,2,4,218,465,114,196,25,49,50,35
4648,2,4,185,444,91,180,21,48,40,36
4649,2,4,186,546,69,215,26,81,75,62
4650,2,3,90,338,42,126,11,37,50,34
4651,2,3,97,245,43,103,12,23,31,22
4652,2,4,183,511,88,201,24,79,72,50
4653,2,3,90,249,38,109,10,22,27,23
4654,2,3,84,343,23,108,16,47,38,29
4655,2,4,94,297,43,108,14,34,45,18
4656,2,4,166,422,56,169,23,56,41,45
4657,2,1,10,31,1,17,2,1,5,5
4658,2,3,63,168,27,68,8,28,22,13
4659,2,3,114,349,39,146,16,38,50,37
4660,2,3,75,271,37,89,9,32,28,24
4661,2,4,188,457,98,180,16,59,53,42
4662,2,3,140,380,65,149,17,46,58,35
4663,2,4,269,660,130,284,17,80,92,57
4664,2,3,62,216,27,68,9,31,27,30
4665,2,2,40,143,21,51,6,15,14,12
4666,2,3,169,431,64,187,15,53,47,42
4667,2,4,217,754,94,311,32,89,81,72
4668,2,3,85,266,27,95,13,18,26,28
4669,2,4,232,606,91,240,26,89,72,58
4670,2,3,129,320,55,145,15,37,46,35
4671,2,4,194,423,101,187,20,56,47,42
4672,2,3,56,129,16,51,5,14,12,16
4673,2,2,68,157,30,54,7,31,19,14
4674,2,4,171,417,74,194,21,57,53,54
4675,2,2,71,184,24,75,4,16,14,18
4676,2,3,78,240,20,126,7,20,24,16
4677,2,4,214,553,97,248,20,88,65,53
4678,2,3,100,209,43,95,7,24,20,18
4679,2,4,139,437,50,174,20,45,48,42
4680,2,4,125,307,64,112,13,42,38,40
4681,2,3,89,222,31,90,7,20,26,19
4682,2,3,129,293,58,122,14,42,33,34
4683,2,2,51,115,25,45,5,13,15,8
4684,2,4,134,364,65,164,17,40,34,46
4685,2,4,323,788,100,311,32,105,108,76
4686,2,4,207,615,99,247,24,62,68,60
4687,2,4,149,403,68,171,11,29,52,32
4688,2,4,147,416,61,195,15,55,53,45
4689,2,4,143,383,61,171,14,63,36,48
4690,2,3,117,338,37,133,17,28,38,26
4691,2,3,130,315,49,125,14,38,33,30
4692,2,4,182,487,80,224,19,58,63,37
4693,2,3,87,224,45,90,7,30,32,18
4694,2,4,105,317,46,125,11,51,39,35
4695,2,4,301,668,149,311,32,80,78,52
4696,2,3,111,316,35,116,13,38,26,24
4697,2,4,171,554,73,253,26,42,79,44
4698,2,5,252,649,132,253,22,107,82,73
4699,2,3,132,338,60,135,13,50,37,26
4700,2,4,243,558,119,233,26,85,66,56
4701,2,3,86,228,45,79,12,20,36,11
4702,2,3,136,346,58,158,15,53,45,42
4703,2,4,115,320,47,133,12,44,36,33
4704,2,4,186,516,67,200,21,91,58,64
4705,2,4,192,432,85,181,21,53,45,32
4706,2,3,95,303,33,134,11,31,32,20
4707,2,3,105,329,42,152,13,37,39,23
4708,2,5,202,593,72,239,30,95,65,91
4709,2,3,131,386,48,142,20,52,29,46
4710,2,3,79,213,41,95,10,28,29,12
4711,2,4,164,451,67,191,18,61,53,42
4712,2,3,94,233,50,95,12,25,27,21
4713,2,3,93,296,46,111,12,47,37,29
4714,2,3,62,182,16,71,8,23,25,23
4715,2,4,219,511,97,221,22,73,66,63
4716,2,2,37,158,11,55,4,11,14,12
4717,2,2,54,150,23,52,6,19,17,13
4718,2,4,187,503,68,214,20,64,63,48
4719,2,5,432,919,180,419,40,140,108,100
4720,2,4,219,635,85,225,28,105,68,61
4721,2,4,193,492,97,195,23,68,61,50
4722,2,2,68,182,31,72,9,20,20,8
4723,2,4,233,619,107,270,21,72,85,58
4724,2,3,89,313,27,121,15,37,45,24
4725,2,4,174,401,92,171,19,57,45,33
4726,2,4,240,593,89,276,25,86,74,42
4727,2,3,122,353,34,133,16,45,47,35
4728,2,4,153,380,66,149,16,38,43,53
4729,2,4,163,449,73,187,19,67,58,43
4730,2,3,143,459,57,170,20,43,57,54
4731,2,2,26,76,7,37,2,12,10,5
4732,2,4,154,438,64,177,19,41,51,36
4733,2,4,158,441,75,149,16,66,33,45
4734,2,3,131,347,54,137,18,50,32,31
4735,2,2,48,130,22,41,5,24,17,13
4736,2,3,81,214,34,91,5,19,25,16
4737,2,3,62,175,22,74,4,30,23,22
4738,2,3,122,410,49,155,13,43,49,43
4739,2,3,134,324,70,119,18,50,31,40
4740,2,4,167,467,69,150,21,63,44,62
4741,2,3,68,182,26,62,8,24,15,33
4742,2,4,184,481,80,207,24,39,72,43
4743,2,4,237,506,106,214,25,65,61,44
4744,2,2,58,177,24,75,6,2,6,5
4745,2,3,138,364,55,160,14,50,42,38
4746,2,4,139,424,53,154,17,48,39,31
4747,2,5,160,450,70,163,17,64,55,49
4748,2,2,105,296,48,109,15,48,36,37
4749,2,3,83,258,20,94,8,29,27,14
4750,2,2,35,77,10,32,3,8,12,7
4751,2,4,246,610,97,257,23,55,76,52
4752,2,4,132,334,63,147,13,41,44,36
4753,2,4,233,763,65,321,38,87,87,76
4754,2,5,313,697,163,286,30,102,83,67
4755,2,4,191,509,64,172,22,50,62,50
4756,2,4,193,543,70,202,27,67,60,70
4757,2,4,129,483,35,197,20,44,64,33
4758,2,4,159,368,66,162,17,55,46,33
4759,2,3,104,284,42,115,14,37,36,30
4760,2,3,177,407,86,184,22,50,49,39
4761,2,3,108,270,52,96,14,37,39,16
4762,2,4,150,387,66,160,17,42,46,32
4763,2,3,87,246,22,112,9,40,32,23
4764,2,4,169,409,76,150,17,47,57,39
4765,2,4,208,528,97,208,25,45,64,40
4766,2,5,259,653,115,303,33,72,89,60
4767,2,3,102,324,39,120,13,34,38,26
4768,2,3,246,546,128,227,22,76,70,46
4769,2,3,231,592,101,231,28,78,66,49
4770,2,5,160,405,83,124,18,54,41,41
4771,2,4,121,343,49,143,19,43,31,36
4772,2,3,106,240,62,102,12,40,31,18
4773,2,3,78,239,24,117,12,38,21,22
4774,2,3,98,242,41,85,10,18,26,14
4775,2,2,33,113,10,43,4,15,10,16
4776,2,3,189,502,70,213,23,71,43,37
4777,2,3,163,467,67,168,23,54,41,42
