id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15
15946,6,3,76,186,45,62,7,32,29,30,18
15947,6,1,26,60,10,25,3,4,7,5,6
15948,6,4,109,232,67,72,11,42,24,43,12
15949,6,3,46,114,20,57,7,9,20,11,5
15950,6,3,51,130,26,53,7,20,17,22,14
15951,6,3,67,167,37,57,6,24,21,24,8
15952,6,4,83,187,40,87,9,31,21,29,15
15953,6,2,37,78,20,35,4,11,11,10,5
15954,6,2,69,154,36,59,5,20,8,19,12
15955,6,3,68,158,38,63,7,30,12,26,12
15956,6,3,68,164,36,76,6,22,21,27,13
15957,6,3,85,190,46,84,7,24,28,26,13
15958,6,2,25,65,14,24,2,12,11,12,5
15959,6,4,151,339,90,132,15,45,45,45,25
15960,6,0,23,47,12,20,2,6,5,4,1
15961,6,2,58,137,32,62,8,23,20,27,7
15962,6,2,65,161,38,69,8,19,21,26,8
15963,6,3,62,129,35,54,8,21,14,28,9
15964,6,3,49,134,25,49,6,19,17,22,11
15965,6,4,96,207,53,92,10,26,29,26,18
15966,6,3,44,126,26,49,5,20,12,24,7
15967,6,2,53,144,30,53,6,16,26,26,9
15968,6,2,55,116,26,43,6,20,14,19,4
15969,6,3,65,147,37,55,7,24,16,25,15
15970,6,4,70,167,41,58,7,16,19,22,18
15971,6,4,91,229,48,93,11,31,26,35,21
15972,6,0,41,125,19,43,4,20,19,16,5
15973,6,3,60,159,28,64,2,18,23,15,8
15974,6,3,106,226,54,98,11,30,26,31,19
15975,6,3,95,201,56,77,9,27,26,38,11
15976,6,2,71,176,32,62,7,30,27,28,9
15977,6,3,63,136,35,64,5,19,21,10,13
15978,6,3,80,213,44,101,10,36,19,29,13
15979,6,2,27,67,10,30,3,7,9,9,5
15980,6,3,60,142,32,60,7,29,16,20,14
15981,6,4,78,179,43,75,8,33,16,26,14
15982,6,3,89,228,52,86,9,32,29,36,13
15983,6,4,76,168,40,64,7,37,20,30,9
15984,6,2,65,159,39,65,7,21,16,31,5
15985,6,1,51,132,27,50,4,27,15,22,12
15986,6,2,38,112,20,49,6,19,13,16,7
15987,6,3,74,199,33,77,8,24,26,23,13
15988,6,1,61,176,35,73,8,33,23,26,4
15989,6,1,41,91,19,31,4,17,9,19,4
15990,6,1,36,94,10,34,3,14,8,13,5
15991,6,3,69,144,34,65,6,21,13,26,10
15992,6,2,38,86,22,35,5,17,9,11,5
15993,6,1,47,115,23,51,4,22,13,15,4
15994,6,3,72,191,39,82,8,20,23,23,7
15995,6,3,79,212,48,82,8,41,31,33,12
15996,6,2,54,120,24,59,6,18,18,16,10
15997,6,3,66,129,40,57,6,22,16,15,16
15998,6,4,90,220,58,87,11,34,24,37,17
15999,6,4,72,164,41,73,7,26,22,22,14
16000,6,4,128,310,71,120,11,38,43,45,23
16001,6,3,84,164,53,72,7,38,17,20,15
16002,6,2,26,87,17,28,4,8,9,9,5
16003,6,4,50,153,27,69,8,25,17,25,11
16004,6,4,134,298,78,117,11,45,41,45,23
16005,6,3,53,101,30,42,4,12,10,13,5
16006,6,3,70,176,32,80,9,39,29,30,14
16007,6,4,115,269,55,128,12,36,34,37,25
16008,6,2,53,130,28,61,7,14,12,19,5
16009,6,3,88,184,44,67,8,22,24,28,16
16010,6,4,84,192,47,80,8,26,27,24,15
16011,6,2,41,85,19,46,3,6,12,8,5
16012,6,3,86,193,37,82,9,30,26,30,16
16013,6,1,37,86,17,33,4,16,6,15,5
16014,6,1,21,52,9,20,2,6,6,6,5
16015,6,2,57,146,32,59,6,12,18,17,9
16016,6,0,11,28,6,13,1,3,2,3,4
16017,6,3,72,173,47,81,9,20,24,23,17
16018,6,3,48,128,23,54,6,20,9,21,5
16019,6,3,46,123,22,56,4,15,14,16,8
16020,6,2,55,139,28,40,8,22,16,17,8
16021,6,4,91,208,50,90,11,30,19,33,15
16022,6,1,35,105,14,48,3,4,12,10,4
16023,6,3,60,132,31,56,7,22,18,19,8
16024,6,3,77,158,47,61,9,22,21,18,13
16025,6,4,89,212,52,82,10,43,38,32,15
16026,6,2,47,111,28,48,6,21,12,16,4
16027,6,3,64,159,29,64,10,18,21,24,12
16028,6,1,36,88,21,39,3,14,13,14,1
16029,6,4,113,248,68,91,11,38,33,36,21
16030,6,0,13,30,5,11,2,1,2,3,1
16031,6,3,42,109,17,45,2,26,13,16,5
16032,6,2,81,162,51,60,9,26,26,19,13
16033,6,4,77,192,40,77,6,32,24,29,15
16034,6,3,83,204,51,85,11,25,18,23,15
16035,6,3,89,195,47,83,8,25,25,31,19
16036,6,3,53,117,28,50,6,28,17,18,9
16037,6,3,47,102,24,43,5,13,15,13,8
16038,6,3,60,120,28,63,5,19,17,17,7
16039,6,3,45,116,28,59,6,13,17,14,9
16040,6,4,88,233,52,90,10,37,19,36,20
16041,6,2,53,121,24,53,4,21,15,14,8
16042,6,2,54,131,33,52,5,18,23,19,7
16043,6,3,75,177,45,68,9,28,26,23,11
16044,6,3,72,162,42,72,7,25,22,22,11
16045,6,4,117,257,57,104,11,33,43,34,21
16046,6,1,67,176,38,74,8,25,20,23,9
16047,6,3,80,210,40,87,12,33,26,33,16
16048,6,1,80,183,48,77,12,24,15,21,10
16049,6,4,95,237,51,107,13,35,24,38,19
16050,6,4,91,194,44,80,9,31,27,23,17
16051,6,4,72,161,38,68,8,29,17,22,12
16052,6,1,12,39,5,18,2,5,7,6,1
16053,6,4,96,230,48,95,9,28,29,30,13
16054,6,1,102,241,47,94,11,41,24,35,11
16055,6,2,55,132,25,51,7,19,7,14,12
16056,6,3,65,152,38,65,8,27,17,18,13
16057,6,2,94,214,47,91,9,37,26,25,12
16058,6,2,69,157,38,64,6,22,25,14,15
16059,6,1,19,47,8,20,2,8,3,9,3
16060,6,2,60,127,33,49,5,14,20,20,14
16061,6,1,26,58,15,22,3,4,7,8,8
16062,6,3,72,180,33,66,9,30,22,31,12
16063,6,1,23,64,12,27,4,15,4,10,4
16064,6,3,43,116,16,53,5,17,12,16,14
16065,6,4,85,191,49,68,8,25,21,30,10
16066,6,3,59,136,35,54,8,23,24,24,6
16067,6,3,72,161,32,75,9,27,23,20,9
16068,6,4,94,197,52,96,8,35,19,25,19
16069,6,2,24,70,8,34,3,9,10,11,8
16070,6,3,74,193,42,78,10,30,19,28,13
16071,6,3,61,139,30,60,6,17,18,17,9
16072,6,3,76,174,45,74,7,37,25,25,13
16073,6,3,65,150,41,64,6,32,19,24,5
16074,6,3,49,118,27,49,4,22,19,14,11
16075,6,3,109,257,60,110,13,35,32,38,26
16076,6,3,76,151,35,58,5,20,19,19,14
16077,6,4,87,205,40,80,10,24,28,24,15
16078,6,1,26,60,13,25,2,9,7,9,4
16079,6,3,51,125,25,58,6,21,14,19,2
16080,6,3,70,179,32,71,7,33,29,31,13
16081,6,3,81,212,50,83,8,26,28,31,13
16082,6,4,95,208,50,89,7,29,28,36,10
16083,6,4,106,251,63,93,11,41,36,40,18
16084,6,4,86,173,47,68,6,27,21,24,11
16085,6,4,112,275,62,121,9,48,38,39,25
16086,6,0,51,125,25,44,5,17,16,16,5
16087,6,4,92,231,40,94,11,35,26,31,16
16088,6,3,49,106,31,48,5,13,12,16,8
16089,6,3,59,134,31,55,7,15,17,17,13
16090,6,3,83,194,47,75,10,22,25,25,13
16091,6,3,80,195,43,86,9,29,27,26,18
16092,6,4,78,185,40,70,7,21,21,22,19
16093,6,2,58,164,29,67,8,26,16,25,16
16094,6,3,53,122,26,52,6,17,13,16,6
16095,6,3,84,170,47,79,10,24,22,22,16
16096,6,3,80,167,42,71,8,25,20,30,9
16097,6,3,74,160,41,54,6,22,22,26,16
16098,6,2,54,139,18,52,7,20,19,19,7
16099,6,1,39,75,20,36,4,21,4,16,3
16100,6,4,78,179,36,75,5,17,24,26,15
16101,6,3,65,174,27,69,8,25,23,31,13
16102,6,2,62,145,35,56,8,24,15,23,8
16103,6,0,8,20,6,9,1,0,2,3,0
16104,6,4,82,187,37,91,10,25,16,24,14
16105,6,3,103,250,59,90,12,35,26,44,16
16106,6,3,55,135,36,44,7,19,16,22,10
16107,6,4,71,157,40,68,9,23,18,28,12
16108,6,3,59,133,32,63,4,16,20,13,12
16109,6,3,69,199,24,73,9,27,20,24,10
16110,6,2,18,49,6,18,3,8,7,10,2
16111,6,2,61,159,31,59,6,22,14,25,14
16112,6,3,79,207,41,87,10,33,29,35,12
16113,6,0,34,93,18,36,3,12,12,12,5
16114,6,1,66,149,35,57,7,23,20,19,13
16115,6,3,65,124,30,51,6,27,13,13,11
16116,6,4,104,246,59,103,10,27,34,35,18
16117,6,4,103,231,58,86,11,35,26,34,12
16118,6,2,80,180,39,69,9,37,20,30,5
16119,6,4,75,160,38,66,7,23,25,29,12
16120,6,3,55,113,32,45,5,22,16,18,9
16121,6,3,82,166,44,74,6,17,17,18,14
16122,6,3,53,143,24,60,6,21,19,21,8
16123,6,3,85,191,36,83,9,35,24,31,14
16124,6,4,129,315,78,124,13,53,36,42,27
16125,6,3,36,77,19,39,4,14,13,8,6
16126,6,2,58,137,28,57,4,22,15,19,9
16127,6,4,93,200,48,92,7,29,26,30,16
16128,6,4,70,159,37,63,7,30,14,28,14
16129,6,3,65,148,31,65,7,20,20,20,15
16130,6,1,43,105,26,43,3,16,13,18,7
16131,6,2,30,70,19,19,4,13,10,12,3
16132,6,4,96,202,54,92,8,23,31,30,11
16133,6,3,62,174,34,69,8,39,21,33,11
16134,6,3,65,172,35,65,4,32,27,28,10
16135,6,2,39,88,18,40,5,15,6,12,5
16136,6,4,100,202,50,99,9,37,27,31,12
16137,6,3,59,137,32,53,7,17,17,18,12
16138,6,3,57,142,25,66,7,22,21,19,9
16139,6,2,20,62,9,24,2,12,7,12,5
16140,6,4,87,201,44,85,9,28,24,28,21
16141,6,1,63,133,35,47,6,17,11,18,8
16142,6,1,16,33,7,16,1,7,4,4,1
16143,6,4,100,235,47,106,8,42,34,36,13
16144,6,2,43,100,23,40,4,16,14,17,5
16145,6,4,75,172,36,71,9,23,25,25,14
16146,6,0,24,58,11,25,2,4,7,4,0
16147,6,2,51,133,30,56,6,27,17,19,14
16148,6,2,40,93,20,29,4,9,14,6,9
16149,6,4,99,210,44,89,9,27,26,25,18
16150,6,3,67,180,25,78,6,31,22,27,12
16151,6,3,28,67,15,25,3,8,8,11,6
16152,6,3,65,139,30,50,6,23,20,19,9
16153,6,3,53,116,28,52,3,25,11,16,9
16154,6,4,64,142,35,54,8,19,17,19,13
16155,6,2,52,131,25,46,5,18,14,24,8
16156,6,2,91,193,53,82,9,38,22,28,16
16157,6,3,77,179,40,69,8,24,19,27,11
16158,6,3,57,123,29,56,7,16,15,16,7
16159,6,4,63,149,35,58,7,23,21,20,12
16160,6,4,69,173,38,67,8,32,22,26,12
16161,6,4,103,246,63,91,11,34,37,42,24
16162,6,3,67,155,34,70,6,18,17,22,16
16163,6,3,61,146,34,57,6,21,13,28,11
16164,6,2,53,137,26,64,5,23,18,16,8
16165,6,2,51,110,26,47,6,11,16,13,6
16166,6,3,89,187,42,72,9,29,32,31,15
16167,6,3,48,124,23,58,6,21,20,22,8
16168,6,2,75,172,36,61,7,29,16,28,10
16169,6,3,89,194,46,67,9,25,27,25,17
16170,6,0,31,61,9,25,3,12,5,9,1
16171,6,4,82,190,42,79,10,26,21,28,13
16172,6,3,70,187,32,83,9,31,29,26,18
16173,6,4,97,229,58,88,11,38,36,38,13
16174,6,2,64,130,30,53,7,17,13,17,14
16175,6,2,61,131,31,56,5,12,19,19,13
16176,6,2,72,172,33,59,6,21,25,21,7
16177,6,2,67,162,35,60,7,36,21,26,10
16178,6,3,71,187,39,73,5,17,28,22,19
16179,6,3,32,79,17,34,4,0,3,1,0
16180,6,3,67,152,36,58,7,31,16,26,11
16181,6,4,82,184,41,84,8,27,26,24,15
16182,6,3,58,115,30,50,6,17,12,16,13
16183,6,4,65,141,28,65,4,28,18,18,13
16184,6,2,44,89,22,37,4,14,12,13,3
16185,6,4,78,193,38,78,10,17,31,19,16
16186,6,3,61,163,38,53,8,28,15,28,10
16187,6,2,23,66,13,22,4,13,6,11,4
16188,6,2,66,141,38,62,4,23,17,26,9
16189,6,3,69,159,40,52,8,30,18,31,12
16190,6,4,91,225,55,91,10,44,28,42,16
16191,6,3,78,188,39,86,9,30,24,23,18
16192,6,2,22,48,10,22,2,4,9,4,5
16193,6,3,66,169,37,71,7,19,21,24,11
16194,6,4,114,258,44,121,10,30,30,43,12
16195,6,2,39,83,25,29,4,12,9,14,6
16196,6,4,90,229,48,91,13,47,34,34,15
16197,6,3,85,184,54,77,8,24,26,23,17
16198,6,4,116,287,67,114,16,46,25,44,23
16199,6,3,91,213,46,83,10,40,21,34,17
16200,6,2,39,96,21,37,4,15,12,14,7
16201,6,4,69,172,27,73,10,24,16,25,13
16202,6,3,73,164,42,68,5,19,19,21,13
16203,6,3,85,192,44,72,9,30,23,25,13
16204,6,3,44,100,25,55,3,18,9,19,6
16205,6,2,20,52,14,25,1,5,8,9,4
16206,6,1,15,50,11,17,2,9,9,7,1
16207,6,3,62,124,27,48,7,16,18,18,12
16208,6,4,66,152,31,72,5,24,19,19,11
16209,6,3,57,103,28,48,6,13,10,9,11
16210,6,1,41,90,24,32,4,10,12,12,9
16211,6,3,68,144,39,57,7,20,21,21,12
16212,6,4,86,197,40,76,9,32,26,24,14
16213,6,2,46,116,26,46,5,12,17,15,13
16214,6,0,48,112,24,44,7,18,12,13,5
16215,6,2,57,118,28,50,6,19,8,19,5
16216,6,1,69,178,37,67,8,26,25,31,12
16217,6,3,79,182,43,78,10,26,15,32,9
16218,6,3,65,169,30,69,7,27,20,22,9
16219,6,3,65,147,35,58,8,18,16,17,15
16220,6,3,86,218,49,81,10,42,33,32,11
16221,6,2,50,109,24,46,3,29,11,19,6
16222,6,3,85,179,35,89,8,23,23,24,14
16223,6,3,54,100,32,38,4,26,16,19,7
16224,6,2,46,116,27,43,5,17,16,21,2
16225,6,1,51,140,20,47,6,19,16,28,5
16226,6,3,65,189,36,77,11,28,21,33,14
16227,6,1,61,151,26,58,6,23,21,23,8
16228,6,2,57,162,33,66,7,24,18,26,10
16229,6,4,77,159,46,64,8,23,19,23,16
16230,6,3,63,145,29,62,5,25,18,21,10
16231,6,3,76,174,35,74,8,29,23,24,12
16232,6,3,68,172,32,76,7,19,19,26,12
16233,6,2,37,100,22,37,5,10,14,16,12
16234,6,3,61,133,30,56,6,23,17,18,7
16235,6,3,85,196,45,78,9,27,34,31,15
16236,6,1,33,76,14,35,3,9,8,11,2
16237,6,3,75,157,37,66,7,29,25,28,7
16238,6,2,22,49,12,18,2,5,3,7,9
16239,6,3,73,150,43,73,7,27,19,16,10
16240,6,2,50,119,30,48,6,16,19,17,13
16241,6,3,66,180,35,80,10,25,23,26,12
16242,6,3,95,190,43,93,7,28,19,28,14
16243,6,3,82,186,43,74,9,38,22,30,9
16244,6,0,9,33,5,14,1,3,5,7,0
16245,6,3,73,143,40,69,6,21,20,19,17
16246,6,3,159,355,84,154,14,43,53,42,30
16247,6,2,71,151,37,68,7,31,15,23,12
16248,6,3,45,106,22,45,6,14,14,16,7
16249,6,4,101,227,52,90,11,37,30,30,16
16250,6,2,64,166,40,67,8,18,20,33,12
16251,6,4,95,204,54,78,8,19,19,23,19
16252,6,3,55,143,25,55,7,22,14,22,12
16253,6,3,73,156,39,66,7,17,16,22,18
16254,6,3,84,202,45,83,9,24,21,30,17
16255,6,3,85,218,51,84,10,50,38,35,13
16256,6,0,24,53,12,24,3,7,6,5,2
16257,6,3,95,232,58,94,9,48,33,44,13
16258,6,3,40,87,16,37,3,9,12,12,11
16259,6,3,90,227,48,85,10,44,33,37,21
16260,6,4,78,163,48,60,9,27,24,33,13
16261,6,3,84,178,45,73,8,31,27,26,8
16262,6,2,33,77,21,25,4,14,8,12,5
16263,6,0,11,23,6,10,1,0,2,3,2
16264,6,4,108,226,55,111,10,39,30,30,15
16265,6,3,46,118,28,47,7,13,15,18,7
16266,6,3,69,167,35,73,4,25,25,31,8
16267,6,3,78,183,44,76,7,32,28,21,14
16268,6,3,81,168,41,59,8,24,16,23,18
16269,6,4,88,177,51,78,9,28,19,21,11
16270,6,2,50,110,28,47,4,14,18,14,6
16271,6,3,88,189,46,85,8,28,29,30,12
16272,6,4,109,223,55,86,8,39,31,37,11
16273,6,3,51,135,18,49,6,20,12,20,15
16274,6,3,73,178,44,73,10,29,19,23,13
16275,6,4,85,180,47,77,8,22,19,24,16
16276,6,2,28,68,17,27,2,9,6,15,1
16277,6,4,91,213,46,92,10,34,24,31,13
16278,6,4,67,161,35,70,8,26,17,20,17
16279,6,3,52,133,29,60,6,17,18,23,15
16280,6,3,59,138,29,60,7,19,19,18,14
16281,6,2,75,179,38,71,9,32,23,20,14
16282,6,2,30,58,18,25,3,8,8,9,7
16283,6,3,37,88,12,33,4,18,10,11,3
16284,6,3,93,207,48,78,11,34,26,31,13
16285,6,2,39,91,26,41,4,9,13,12,8
16286,6,4,86,174,44,80,7,23,21,22,16
16287,6,3,71,154,41,69,8,28,13,26,12
16288,6,1,32,85,17,41,4,8,11,12,5
16289,6,1,8,20,3,8,1,1,3,3,0
16290,6,3,52,142,25,60,7,20,14,23,9
16291,6,2,43,108,17,41,4,21,16,22,5
16292,6,3,61,149,27,62,6,17,18,12,15
16293,6,3,74,145,39,71,7,33,11,23,19
16294,6,4,126,258,75,97,12,49,31,44,24
16295,6,4,91,213,51,84,9,32,28,29,11
16296,6,3,67,164,36,66,8,18,22,24,13
16297,6,3,79,183,46,72,9,24,21,24,17
16298,6,2,58,147,33,57,6,31,19,22,14
16299,6,3,81,187,36,76,10,34,18,26,9
16300,6,4,67,153,40,62,7,23,22,21,13
16301,6,3,87,199,48,80,10,44,31,30,14
16302,6,3,64,154,34,58,8,28,21,23,11
16303,6,4,102,241,55,97,10,38,34,32,18
16304,6,4,101,224,48,97,9,39,28,36,20
16305,6,3,63,162,29,71,6,27,21,26,15
16306,6,2,51,133,23,54,7,17,16,19,7
16307,6,3,60,130,30,59,7,13,14,19,12
16308,6,2,61,136,36,52,7,23,16,23,10
16309,6,2,34,84,20,32,4,15,14,15,9
16310,6,2,34,69,19,32,2,12,10,4,5
16311,6,1,43,85,27,36,4,10,8,14,4
16312,6,3,49,105,27,49,4,17,12,16,4
16313,6,1,21,50,7,27,2,3,5,5,5
16314,6,2,45,98,23,42,5,15,9,18,5
16315,6,1,27,62,15,21,2,7,10,7,5
16316,6,2,33,80,18,33,4,16,11,17,9
16317,6,3,63,175,39,76,7,20,21,31,10
16318,6,3,93,202,46,77,10,41,22,30,15
16319,6,2,84,188,47,78,6,27,22,24,12
16320,6,3,63,169,36,72,9,25,21,28,13
16321,6,3,106,242,52,105,11,42,27,41,21
16322,6,4,80,172,49,67,9,26,18,19,14
16323,6,3,87,181,52,81,8,30,30,23,23
16324,6,3,69,143,39,63,8,19,21,19,10
16325,6,2,33,73,16,33,5,12,8,8,8
16326,6,0,6,25,4,16,1,5,1,3,3
16327,6,3,69,182,42,70,11,26,26,27,18
16328,6,1,16,50,7,19,2,5,7,5,3
16329,6,3,74,169,34,80,7,27,20,20,13
16330,6,2,55,118,31,47,6,21,13,18,10
16331,6,2,66,188,31,89,9,22,21,23,12
16332,6,3,57,147,29,41,7,15,11,26,10
16333,6,4,95,210,53,84,9,28,26,23,20
16334,6,2,46,106,24,46,5,13,19,11,7
16335,6,3,57,139,37,42,6,21,16,16,8
16336,6,2,56,121,30,47,6,24,12,20,4
16337,6,2,30,67,15,25,3,10,8,9,7
16338,6,3,61,150,30,57,8,17,20,18,12
16339,6,3,62,148,36,59,6,22,16,21,16
16340,6,4,152,359,75,159,16,59,44,54,29
16341,6,3,66,160,38,62,6,24,19,19,12
16342,6,2,33,85,16,42,5,5,9,12,5
16343,6,2,29,84,14,43,4,15,11,11,6
16344,6,3,76,163,32,65,7,22,13,21,19
16345,6,2,87,185,50,73,8,22,19,29,9
16346,6,3,70,166,43,62,8,32,18,25,10
16347,6,0,13,33,6,14,1,2,5,2,2
16348,6,1,72,167,40,60,6,31,20,26,10
16349,6,2,37,84,12,44,4,11,10,10,6
16350,6,3,92,205,56,94,7,36,27,32,16
16351,6,3,100,213,58,83,7,29,35,28,18
16352,6,3,107,228,56,73,11,45,23,29,15
16353,6,1,36,99,18,41,5,20,16,12,3
16354,6,3,66,125,31,53,5,17,15,10,9
16355,6,3,45,124,25,43,5,19,17,20,10
16356,6,4,94,223,51,90,10,45,27,35,17
16357,6,3,95,198,58,73,8,33,31,30,14
16358,6,2,33,71,20,32,3,11,10,13,4
16359,6,2,33,80,21,26,5,9,10,10,11
16360,6,3,62,125,34,50,6,12,15,18,14
16361,6,3,82,180,48,68,6,25,23,23,11
16362,6,2,47,123,25,47,7,12,13,15,8
16363,6,3,81,196,36,75,8,28,24,28,11
16364,6,3,68,152,42,61,10,17,21,26,12
16365,6,0,2,3,1,2,0,0,0,1,0
16366,6,3,69,147,37,58,8,23,19,22,10
16367,6,1,30,65,11,24,2,13,10,12,4
16368,6,2,44,120,16,57,4,15,5,16,9
16369,6,3,76,173,44,66,8,23,20,23,15
16370,6,2,27,86,14,38,4,16,10,15,7
16371,6,4,99,211,53,99,9,27,26,31,11
16372,6,3,80,188,37,70,11,34,20,27,12
16373,6,2,90,190,57,78,7,34,30,24,21
16374,6,2,79,179,44,74,8,34,20,25,13
16375,6,3,81,189,53,74,7,30,19,28,11
16376,6,2,59,156,26,64,8,32,18,27,10
16377,6,3,48,119,20,49,5,22,15,15,13
16378,6,1,29,88,15,40,5,9,10,11,6
16379,6,2,33,76,18,28,3,10,10,14,4
16380,6,2,76,192,46,76,9,38,27,36,16
16381,6,3,67,148,40,59,8,30,20,18,13
16382,6,3,95,225,40,90,13,27,25,28,15
16383,6,2,35,108,11,48,5,17,10,9,6
16384,6,1,17,37,12,15,2,8,3,4,4
16385,6,3,108,247,57,94,12,32,38,35,14
16386,6,2,50,120,26,44,5,15,18,17,7
16387,6,3,68,173,41,82,9,27,21,26,13
16388,6,3,88,213,46,87,7,35,34,29,18
16389,6,2,51,130,29,56,6,21,17,20,9
16390,6,4,147,339,87,137,15,60,39,51,36
16391,6,4,108,249,67,112,10,40,26,36,17
16392,6,2,66,150,40,61,8,32,15,27,12
16393,6,4,81,232,38,85,9,31,36,31,18
16394,6,2,34,77,20,30,4,11,12,12,3
16395,6,3,71,168,38,66,4,17,18,23,16
16396,6,2,43,90,24,35,6,8,13,12,11
16397,6,4,61,137,37,57,7,18,13,19,13
16398,6,4,66,146,33,64,6,13,15,21,9
16399,6,3,76,184,46,65,7,27,27,24,11
16400,6,3,65,139,34,56,8,22,14,19,14
16401,6,2,31,90,17,27,4,15,14,11,8
16402,6,2,101,206,55,88,10,24,22,24,11
16403,6,3,72,151,48,70,8,23,16,19,8
16404,6,3,73,189,34,82,6,23,29,32,13
16405,6,4,93,222,57,92,11,28,29,31,19
16406,6,4,96,207,52,79,8,31,28,26,18
16407,6,3,63,164,33,60,5,22,23,28,14
16408,6,3,69,172,36,66,9,22,17,28,10
16409,6,2,48,102,24,51,4,14,14,14,7
16410,6,3,105,257,62,100,9,45,33,42,18
16411,6,4,86,192,57,78,7,25,25,32,15
16412,6,2,61,147,34,58,6,18,16,21,6
16413,6,2,72,173,42,68,8,22,12,21,11
16414,6,4,124,255,65,102,13,34,38,34,25
16415,6,4,110,234,61,109,10,27,33,30,17
16416,6,4,93,203,47,89,7,27,32,24,15
16417,6,3,60,145,31,52,7,20,18,20,6
16418,6,2,50,124,24,44,6,27,10,23,8
16419,6,4,68,150,39,61,6,20,21,20,13
16420,6,3,50,109,25,54,4,14,14,16,5
16421,6,3,60,161,27,63,8,21,18,19,13
16422,6,3,81,151,41,66,7,15,18,18,16
16423,6,1,25,67,9,27,3,10,7,10,2
16424,6,3,87,193,52,78,13,35,27,34,12
16425,6,3,73,171,39,73,6,31,25,25,11
16426,6,3,83,212,50,91,8,24,23,26,19
16427,6,3,72,176,39,84,9,35,29,28,11
16428,6,1,33,94,19,28,5,12,14,13,5
16429,6,3,70,151,36,63,8,21,21,23,12
16430,6,4,79,176,39,70,7,29,25,32,13
16431,6,2,27,68,15,26,3,6,7,12,3
16432,6,1,16,51,9,22,4,4,1,8,5
16433,6,3,59,153,37,57,5,31,16,21,14
16434,6,2,31,99,17,28,5,15,9,13,6
16435,6,2,39,80,21,35,5,10,8,10,4
16436,6,2,89,210,45,79,8,38,33,31,12
16437,6,4,77,186,47,72,7,26,21,26,11
16438,6,2,52,130,33,55,6,19,12,18,4
16439,6,2,23,47,11,23,3,11,8,6,2
16440,6,3,44,104,21,35,6,22,14,15,7
16441,6,2,30,70,15,29,2,12,8,10,4
16442,6,2,35,86,21,38,4,8,8,11,8
16443,6,3,104,232,51,98,9,47,24,36,10
16444,6,3,72,159,41,63,9,28,17,25,6
16445,6,3,93,235,56,107,12,46,29,37,22
16446,6,3,69,194,42,81,9,34,31,33,12
16447,6,4,73,150,43,60,7,16,20,24,17
16448,6,4,107,219,67,95,8,41,28,33,20
16449,6,2,29,66,16,25,3,6,5,8,6
16450,6,1,46,110,23,45,3,14,18,18,4
16451,6,3,43,96,24,34,5,16,11,16,6
16452,6,2,47,124,28,56,6,20,12,21,5
16453,6,2,66,151,32,57,6,23,19,18,11
16454,6,4,111,250,58,104,11,40,26,42,19
16455,6,3,63,139,32,53,5,22,20,16,7
16456,6,2,51,103,26,44,6,20,14,18,8
16457,6,4,92,205,57,83,11,31,25,30,23
16458,6,2,51,122,30,38,5,13,17,16,4
16459,6,3,79,184,54,69,8,34,29,31,8
16460,6,3,79,169,40,76,5,34,16,26,8
16461,6,3,116,297,63,128,14,44,33,41,20
16462,6,3,54,137,32,57,4,22,19,19,9
16463,6,3,65,147,34,72,8,18,15,12,15
16464,6,2,67,169,37,67,5,31,19,24,9
16465,6,3,96,218,45,93,11,22,25,33,16
16466,6,3,33,93,18,38,5,13,10,19,4
16467,6,2,54,111,28,47,6,14,10,12,9
16468,6,1,21,61,9,26,3,7,7,7,2
16469,6,3,70,160,34,66,8,29,19,29,8
16470,6,4,84,200,49,83,9,27,27,28,17
16471,6,3,78,165,37,66,7,30,22,25,10
16472,6,0,37,117,14,47,2,15,13,19,9
16473,6,3,73,161,45,69,7,21,19,18,14
16474,6,1,37,70,17,35,2,11,9,6,8
16475,6,3,73,170,35,83,7,20,19,27,8
16476,6,2,78,182,33,77,8,27,21,30,10
16477,6,3,77,174,38,72,9,21,21,21,12
16478,6,3,75,170,39,70,8,26,25,25,11
16479,6,3,49,103,26,43,5,12,12,13,11
16480,6,1,74,168,42,80,7,32,14,25,13
16481,6,2,46,93,24,34,4,14,13,13,5
16482,6,3,57,133,34,53,7,29,13,19,8
16483,6,4,89,189,49,75,7,26,22,26,16
16484,6,3,83,173,43,79,7,26,18,23,16
16485,6,2,65,138,33,71,8,21,10,19,15
16486,6,2,48,128,20,45,7,14,14,20,8
16487,6,3,56,154,34,67,6,32,17,23,14
16488,6,4,123,264,75,111,10,37,34,40,24
16489,6,3,60,147,31,53,7,31,12,27,11
16490,6,4,63,141,27,59,3,23,15,25,12
16491,6,3,73,190,45,79,10,28,26,31,16
16492,6,3,77,170,40,69,3,28,21,27,11
16493,6,3,58,140,25,58,8,19,16,21,11
16494,6,3,68,157,31,64,9,25,23,24,10
16495,6,4,93,224,48,93,8,30,32,33,15
16496,6,3,143,321,73,132,10,46,49,39,24
16497,6,2,48,151,29,55,7,21,19,18,9
16498,6,2,23,50,13,19,3,12,8,6,3
16499,6,4,87,201,48,91,11,35,24,32,21
16500,6,3,71,162,35,72,5,26,24,18,16
16501,6,4,91,213,52,97,10,32,27,37,19
16502,6,1,54,133,26,51,3,17,17,20,4
