id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char
9755,4,1,98,240,47,92,12,37,28,29,12,11,13,5,12,12,10,11,3,2,15,5,13,20,5,5,8,3.2480545031,4,4,6,0,2.13550708639
9756,4,1,1,10,0,5,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0.145427288588,0,0,1,0,1.05934990547
9757,4,1,20,63,6,19,1,12,6,7,4,3,1,1,2,1,1,5,0,0,4,0,0,7,0,0,0,1.04141827048,1,1,3,0,1.94404574948
9758,4,1,49,143,15,59,7,29,16,18,4,5,9,3,8,2,7,4,3,1,12,2,11,11,0,3,6,1.87963776744,1,0,5,0,1.8759153516
9759,4,2,19,55,8,20,2,12,7,10,1,4,4,2,1,0,0,2,0,0,3,2,4,5,2,1,0,1.08441594099,0,2,2,0,2.20620490149
9760,4,2,92,213,45,93,8,43,15,28,11,15,12,4,16,6,13,10,1,4,15,6,15,11,5,1,10,2.23269965671,3,3,3,3,2.25444315777
9761,4,2,36,100,11,34,4,16,11,17,5,4,8,2,12,3,2,5,1,0,1,1,4,5,6,2,2,1.32081370465,2,1,2,0,1.92862540676
9762,4,2,56,149,21,61,5,28,13,19,9,2,13,1,7,4,4,5,6,0,6,1,10,11,13,4,10,1.73107572977,1,1,1,0,1.82645373571
9763,4,0,22,68,9,30,4,13,9,11,1,4,5,1,6,2,2,0,0,0,7,3,0,5,0,0,0,0.614608735701,1,1,2,0,1.91815639831
9764,4,2,20,79,9,30,5,16,11,13,4,6,6,1,4,0,1,3,0,1,6,1,4,7,1,1,1,2.18789203233,0,3,1,0,2.18326228605
9765,4,1,14,59,8,21,2,8,3,7,3,4,4,1,1,2,2,4,1,0,5,3,1,4,0,4,0,1.60511178966,1,2,1,0,2.168932113
9766,4,2,25,74,13,28,3,16,10,8,2,6,6,2,3,3,1,3,1,1,6,1,5,6,2,1,3,1.21312469457,2,1,1,1,2.26350895467
9767,4,2,56,158,22,57,9,42,19,33,5,10,11,2,3,7,6,4,1,1,9,3,6,7,5,1,1,3.52748155958,1,4,1,1,2.32978118104
9768,4,1,23,72,10,24,3,15,11,5,3,4,4,1,6,3,1,1,1,0,3,1,2,4,5,2,4,1.39195596473,1,0,1,0,2.04138519666
9769,4,0,5,15,2,5,1,2,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,4,3,0,0,0.242758427832,0,1,0,0,2.41621506454
9770,4,1,20,61,5,29,2,14,11,14,2,1,2,2,3,0,1,0,0,0,2,2,1,1,3,0,0,0.47479594723,2,0,3,0,1.58424621368
9771,4,2,36,105,20,38,7,18,12,15,12,7,8,2,3,3,2,2,0,1,13,3,7,8,1,1,2,2.42860654231,0,0,3,1,2.28075239819
9772,4,1,18,53,10,18,1,7,9,4,1,3,2,1,2,1,1,3,1,0,5,3,1,6,3,3,1,0.850981799377,1,1,0,0,1.97847634563
9773,4,1,23,62,8,25,4,10,6,8,0,1,5,1,5,1,1,0,2,0,6,1,2,9,2,1,0,0.873082423867,0,1,4,0,1.80603606311
9774,4,0,50,164,15,61,6,21,10,23,5,6,10,1,14,4,5,8,1,0,11,5,7,19,5,1,4,2.77906066227,1,4,5,0,1.80779026471
9775,4,1,9,23,3,6,1,2,3,3,2,0,2,1,0,2,1,2,0,0,1,0,0,1,0,1,0,0.192890394844,0,1,0,0,1.89027049113
9776,4,1,15,42,8,17,2,9,4,9,1,3,3,2,2,2,1,1,0,0,3,2,0,1,0,2,0,0.311678347174,0,1,1,0,2.07426014965
9777,4,2,26,85,12,38,5,14,7,5,8,3,6,2,5,2,1,6,1,1,6,1,3,6,0,5,1,1.10143867676,0,0,4,0,1.98897521577
9778,4,1,12,34,4,15,2,7,3,7,1,1,3,1,3,0,2,1,0,0,2,1,2,1,0,0,2,0.60963174905,0,1,1,0,1.81791441884
9779,4,1,16,47,3,20,3,10,6,8,1,1,4,1,1,3,3,1,0,0,1,0,2,2,1,0,1,0.449511953101,0,1,1,0,1.58099255701
9780,4,2,49,128,24,47,4,24,13,22,5,8,7,4,8,3,5,4,0,1,10,2,8,5,1,0,5,1.56657877235,1,2,5,0,2.16261861902
9781,4,2,30,91,10,34,4,14,6,11,4,3,5,2,3,3,5,4,1,0,4,1,4,7,2,4,3,1.27503182131,2,1,4,0,1.82313179003
9782,4,1,36,105,16,42,3,21,8,17,3,4,7,2,5,2,4,5,1,0,9,3,8,7,2,0,2,1.4178928874,1,2,3,0,1.91140781977
9783,4,3,45,144,22,50,6,26,16,13,11,12,7,5,9,2,8,9,0,3,7,0,3,7,2,9,1,1.81808380565,2,2,3,0,2.20641106908
9784,4,2,53,154,21,56,10,19,24,11,6,12,12,0,12,1,1,6,3,1,16,3,10,17,2,9,6,2.178019134,0,3,4,0,2.15961812102
9785,4,1,20,55,9,20,3,12,6,13,3,8,4,2,2,0,0,1,1,0,7,1,1,2,1,3,0,0.861940092391,0,0,0,0,2.31638869054
9786,4,1,26,65,12,18,4,11,6,12,1,3,5,2,3,1,1,4,0,0,11,2,3,5,0,3,0,0.655024728983,0,0,0,0,2.04198715433
9787,4,2,28,85,14,30,3,16,6,10,5,5,4,2,5,2,1,4,2,0,6,0,0,8,4,1,0,1.1946139124,2,2,2,0,2.08684018573
9788,4,2,38,96,22,36,5,19,13,12,7,9,7,2,4,2,4,2,1,3,4,5,8,3,1,1,6,2.19751260671,0,0,4,1,2.55618874053
9789,4,2,47,133,18,45,5,18,20,13,6,7,6,4,9,6,3,3,2,1,1,3,15,10,11,2,15,3.27995643308,3,2,2,0,2.01794749645
9790,4,1,20,73,7,31,5,10,7,11,3,2,6,1,7,1,4,1,0,0,4,2,0,9,1,2,0,1.37163358317,0,3,2,0,1.78538374849
9791,4,3,54,162,27,52,7,32,19,19,13,14,9,4,12,2,5,6,3,3,7,4,9,8,5,8,8,1.78634631522,2,2,1,0,2.25442505504
9792,4,2,29,99,9,36,4,15,12,15,0,1,5,2,5,1,6,5,1,0,8,2,0,8,0,4,0,1.32601272808,1,0,4,0,1.68046238397
9793,4,1,16,48,8,19,2,10,6,8,0,1,3,2,0,1,0,2,0,0,4,3,1,5,1,2,0,0.487617948294,1,1,1,0,1.96951500672
9794,4,2,46,128,17,40,6,20,15,18,4,4,9,3,4,2,2,7,0,1,14,3,6,16,1,4,2,1.86620548714,1,4,1,0,1.92628357349
9795,4,2,27,85,17,37,4,16,6,9,5,4,5,2,5,0,3,1,1,2,5,4,4,6,1,3,0,1.1904085256,1,2,5,0,2.1224424385
9796,4,2,29,89,14,31,5,14,7,13,5,3,8,1,5,2,0,7,1,1,12,2,3,9,0,2,2,1.07136036143,0,0,1,0,1.92020332172
9797,4,1,27,76,10,31,2,14,7,11,3,3,3,1,5,1,3,1,2,0,2,1,6,5,3,3,3,0.779576039385,1,4,2,0,1.88008958353
9798,4,2,43,93,24,29,5,22,13,14,2,9,7,1,3,0,1,3,0,1,11,2,7,8,1,4,6,2.05406794234,1,0,1,1,2.4743187728
9799,4,2,35,109,14,41,5,13,5,10,2,5,6,1,6,2,5,12,3,2,11,3,7,12,3,2,1,1.0819536039,1,1,2,0,2.03260878453
9800,4,0,29,73,11,32,3,10,11,9,1,5,5,1,4,1,2,5,0,0,3,5,5,6,2,0,4,0.824826689856,1,2,0,0,1.9714476366
9801,4,2,39,112,23,40,6,13,12,7,9,6,8,3,5,2,1,3,4,1,14,5,4,12,4,7,0,1.91202562491,0,1,3,0,2.19797203828
9802,4,1,9,28,1,12,1,4,1,3,3,0,1,1,1,1,1,2,0,0,1,1,1,2,0,0,0,0.304304839438,1,1,2,0,1.34272486121
9803,4,1,34,90,14,40,5,18,13,14,1,6,7,3,4,2,2,1,0,0,5,4,2,8,4,2,1,0.96511578146,1,3,1,0,2.00112328007
9804,4,1,20,55,6,23,2,11,4,11,2,2,3,2,4,0,2,4,0,1,4,1,4,2,0,1,4,0.695358221584,1,0,1,0,2.01559575873
9805,4,2,35,83,13,39,4,22,7,14,6,4,6,1,0,2,3,1,0,0,5,1,4,6,6,3,4,0.669568823808,0,0,2,0,2.03250112637
9806,4,1,20,59,6,25,3,10,10,9,4,3,5,1,0,2,1,1,0,0,4,1,2,8,1,0,2,0.824336796639,0,1,2,0,1.88599687692
9807,4,0,10,25,5,10,1,6,4,4,1,4,1,1,0,0,1,0,0,1,3,0,1,3,2,0,0,0.129051463771,0,0,0,0,2.55734237051
9808,4,1,11,36,4,11,2,9,8,6,1,3,3,1,0,1,1,1,0,0,2,0,2,2,1,1,0,0.67054753011,0,2,0,0,2.22967005887
9809,4,1,36,105,12,42,4,11,8,14,3,2,11,2,8,2,7,1,0,0,6,2,9,12,6,1,15,1.08085998567,1,3,2,0,1.62624987154
9810,4,1,40,115,14,46,2,15,14,16,5,2,3,2,9,2,4,6,0,0,8,4,6,9,4,0,4,1.96328135691,2,1,2,0,1.78163356336
9811,4,3,54,163,25,70,6,30,12,21,8,7,7,4,11,3,4,8,2,1,5,1,11,11,5,7,6,1.53938615897,2,1,8,0,1.98257958942
9812,4,2,44,120,20,48,4,15,21,11,7,4,5,2,9,2,0,4,4,0,6,3,3,13,8,2,0,1.34812861366,2,2,5,0,1.84974826056
9813,4,2,42,132,11,64,5,24,12,23,3,6,6,3,9,3,7,1,0,1,5,5,7,10,6,1,4,1.12910795433,2,4,4,0,1.73838300728
9814,4,1,20,53,7,19,3,14,7,8,1,1,4,2,1,0,3,1,0,0,6,1,4,4,1,2,0,0.488250242846,0,0,1,0,1.80146690751
9815,4,1,22,45,12,10,2,9,2,7,0,9,3,2,3,2,2,3,1,4,2,3,3,1,0,1,3,0.484242759328,0,1,0,1,3.07400308222
9816,4,2,50,118,26,36,6,20,14,15,11,11,7,4,1,3,2,7,4,2,10,6,9,5,5,4,4,2.25834096116,1,2,0,0,2.42858299336
9817,4,1,30,72,18,29,3,14,7,11,2,7,3,2,5,6,2,3,1,1,3,4,7,3,2,1,1,1.74054125603,1,1,1,1,2.57151240641
9818,4,2,69,178,41,67,4,33,25,20,5,13,5,4,9,5,3,8,1,3,8,7,14,9,10,7,8,2.82404018029,4,1,4,1,2.3294623784
9819,4,2,23,100,8,31,5,10,10,7,5,3,6,4,9,1,4,8,0,1,7,1,4,13,3,4,4,1.74162969491,1,5,3,0,1.82737323207
9820,4,3,39,112,20,41,5,21,7,18,11,10,9,1,4,1,4,4,1,1,10,1,12,7,0,2,9,1.5770901957,1,2,3,0,2.25234041012
9821,4,3,76,202,33,79,8,35,20,28,9,9,10,4,23,6,7,9,1,5,4,6,17,13,4,4,12,2.20696790229,3,6,6,4,2.32922189089
9822,4,3,57,139,25,55,7,28,22,19,12,10,8,4,2,5,3,8,1,0,10,3,5,9,0,7,4,1.21212750712,1,2,1,0,2.15134780129
9823,4,1,23,73,13,26,4,13,8,10,5,8,5,2,3,0,3,2,0,3,3,0,3,8,5,3,0,1.2124279004,1,3,0,0,2.42144465477
9824,4,2,37,97,19,35,4,20,10,14,5,8,5,3,2,2,4,4,0,1,7,6,2,5,1,3,1,0.907722346441,1,1,1,0,2.18908570411
9825,4,0,11,19,6,8,1,4,2,3,1,2,1,1,0,1,0,1,0,0,2,1,2,0,1,0,1,0.147175697044,0,0,0,0,2.26206964179
9826,4,1,63,139,34,45,6,31,14,11,6,15,7,3,5,0,2,3,1,2,11,2,17,17,9,10,8,1.28487222214,3,1,0,1,2.40223282643
9827,4,1,55,129,20,55,7,28,17,15,3,9,8,4,10,1,2,1,3,1,9,4,9,8,6,3,8,1.41451332139,0,0,3,0,2.07213073313
9828,4,2,55,148,18,58,5,22,22,21,9,5,7,4,6,6,3,5,2,0,11,2,7,11,2,3,4,1.89282183041,3,4,3,0,1.88015394487
9829,4,3,115,253,60,77,10,45,28,28,24,25,12,5,16,9,8,12,1,8,22,7,26,13,4,5,14,3.61716635455,5,4,2,5,2.58474533823
9830,4,3,62,149,31,48,6,28,12,25,10,17,8,3,6,4,3,7,1,4,5,3,17,11,6,5,20,3.39062206841,3,1,3,1,2.60061455852
9831,4,2,33,94,17,31,2,21,10,13,7,9,4,2,1,1,5,5,0,5,7,4,11,5,2,4,11,2.28563582692,2,0,0,3,2.83974874912
9832,4,2,46,133,24,52,5,25,15,19,6,5,6,4,12,1,6,3,0,1,13,4,4,9,1,6,2,1.57276727412,3,0,3,0,2.05409304697
9833,4,3,66,184,27,75,8,32,19,23,8,10,11,5,8,8,6,8,1,1,13,3,11,13,4,6,3,3.06102816509,3,5,3,0,2.01867469326
9834,4,0,20,50,3,22,3,11,8,5,1,0,4,1,1,1,2,2,0,0,1,2,4,3,1,3,3,0.593243699756,0,2,0,0,1.5307727807
9835,4,1,29,71,12,33,4,16,5,12,0,5,5,2,4,1,0,4,0,0,8,2,4,6,1,0,0,1.03144478599,1,1,1,0,2.07611694502
9836,4,2,34,79,16,35,3,19,12,12,1,7,4,3,6,5,3,2,0,1,4,0,2,2,2,1,2,0.59635804945,2,1,1,0,2.23809918423
9837,4,0,6,10,4,4,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0.118576585283,0,0,0,0,2.20100986923
9838,4,2,48,121,26,40,5,20,19,16,6,8,7,3,8,2,4,3,5,3,4,5,6,9,7,4,1,4.18458878621,3,3,2,0,2.38789993838
9839,4,1,28,59,10,21,4,10,8,5,7,4,5,1,3,1,1,2,1,0,4,0,5,3,2,5,5,0.526986510856,0,2,0,0,2.09435521993
9840,4,0,15,56,7,19,3,8,8,8,2,3,4,1,4,2,1,1,0,0,7,2,0,5,0,0,0,0.92146145248,0,0,2,0,2.04931093899
9841,4,3,46,143,19,53,4,29,19,14,1,6,4,4,8,3,8,5,4,2,4,5,9,13,9,6,3,1.55072586429,4,0,1,1,2.05506295731
9842,4,1,18,47,7,13,1,9,6,10,0,0,2,1,3,1,3,2,0,0,0,1,2,4,1,0,0,0.467969816892,1,1,2,0,1.88376382343
9843,4,2,40,117,19,37,5,24,18,18,5,11,7,3,5,2,3,3,1,1,11,4,4,3,0,1,3,1.96714169147,1,1,3,0,2.23629862396
9844,4,2,24,75,7,36,2,15,7,12,5,4,3,1,3,5,3,1,0,1,4,0,1,4,2,4,0,1.13478466441,1,3,1,0,1.88230259604
9845,4,1,20,63,8,21,4,10,5,9,3,5,6,0,1,0,1,3,0,0,10,1,1,9,1,1,1,1.01987211185,0,1,0,0,2.00575209701
9846,4,2,38,95,23,45,5,2,5,3,0,11,6,3,0,0,0,0,0,4,0,0,4,0,2,0,83,0.992188260788,1,0,0,1,2.58884678179
9847,4,3,66,162,30,72,8,33,23,21,12,14,9,4,6,6,3,8,0,5,4,4,11,5,7,10,5,1.67068406197,3,0,4,2,2.4459810717
9848,4,1,30,79,13,33,2,17,8,13,2,7,6,1,7,1,3,4,0,1,4,2,2,6,3,0,1,0.796221629042,1,1,2,0,2.162724549
9849,4,1,28,86,15,30,3,14,8,14,2,6,5,2,6,1,4,3,0,0,5,4,5,6,2,2,3,1.08201301295,1,1,2,0,2.0671689371
9850,4,1,31,82,13,35,3,11,6,10,5,5,5,3,4,6,2,5,0,0,4,5,4,7,4,0,2,0.96072980784,2,2,0,0,2.05451156379
9851,4,1,16,59,6,19,1,8,4,7,0,1,2,1,5,0,2,4,1,0,7,4,0,6,0,3,0,0.9396778327,1,1,0,0,1.77932144488
9852,4,2,49,136,22,47,9,26,13,20,7,10,10,1,8,2,2,8,2,1,13,5,11,4,3,3,13,4.39076607099,0,0,1,0,2.1165264222
9853,4,1,27,61,9,30,3,13,5,8,4,3,7,1,5,1,2,1,0,0,2,5,6,5,2,0,3,0.532065094301,0,0,2,0,1.849383297
9854,4,1,12,34,5,14,1,6,4,6,3,2,2,1,1,0,1,2,0,0,2,1,0,3,1,0,0,0.463992159402,1,0,0,0,2.00711746022
9855,4,2,25,107,11,38,5,15,7,5,7,3,6,2,8,1,4,6,0,0,5,4,2,18,6,3,1,2.26074746136,1,2,3,0,1.84699520547
9856,4,3,45,133,23,50,6,20,10,22,11,8,8,2,3,4,2,3,0,2,10,5,4,10,1,1,7,1.70082885547,2,3,5,0,2.18369232942
9857,4,0,14,43,5,16,2,5,6,8,0,2,3,1,2,0,1,1,0,0,5,0,2,4,2,0,1,0.442486961054,1,0,2,0,1.84204614431
9858,4,1,7,25,4,8,1,7,3,5,1,0,2,1,1,0,0,1,1,0,2,0,0,1,0,1,0,0.62956016672,0,0,1,0,1.66533279957
9859,4,2,50,120,25,49,5,18,11,16,6,5,6,4,3,4,6,2,1,3,12,5,7,7,2,7,11,1.34454266182,1,2,1,1,2.16954667456
9860,4,2,46,174,21,61,11,31,24,25,10,9,11,3,15,1,3,4,1,0,14,0,5,15,0,8,5,2.34803788665,1,0,7,0,1.92042374845
9861,4,3,38,113,19,37,5,25,10,18,12,12,8,4,3,5,4,3,1,4,11,2,5,2,1,9,2,1.08792265217,0,1,0,1,2.46380242242
9862,4,0,5,23,2,9,1,7,4,5,0,1,2,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0.328385242654,0,1,0,0,1.77042010601
9863,4,1,11,51,5,22,3,8,5,8,3,2,5,0,6,0,0,3,0,0,2,0,1,2,1,0,4,1.03930449099,0,0,3,0,1.83324420461
9864,4,1,27,84,8,30,3,11,11,7,4,4,4,3,7,1,5,7,0,1,5,0,7,6,2,0,4,1.35434015735,3,2,1,0,1.88217931327
9865,4,2,48,135,20,54,5,17,14,7,12,7,12,2,10,3,4,6,0,1,7,3,5,17,7,5,3,2.45758826917,1,5,0,0,2.06682179913
9866,4,1,10,25,6,13,1,4,5,2,2,4,2,1,1,0,1,1,0,0,1,0,1,3,2,1,0,0.186552728082,0,1,0,0,2.24870333007
9867,4,0,19,52,4,23,2,10,7,6,1,3,4,1,4,0,2,2,1,0,4,0,1,6,2,1,1,0.767951733622,1,1,1,0,1.87505656023
9868,4,2,23,95,11,42,3,17,10,10,2,5,7,2,6,0,4,3,1,1,10,3,0,11,1,4,0,1.26533604787,1,1,3,1,2.06837218456
9869,4,1,19,56,4,20,2,7,6,5,3,2,3,2,2,0,2,3,0,0,6,4,2,7,1,1,1,1.25386020368,1,1,1,0,1.83579134711
9870,4,3,3,5,1,2,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0174643912231,0,0,0,0,2.2360679775
9871,4,0,13,34,4,12,1,9,5,7,1,2,2,1,2,0,1,1,1,0,1,0,3,1,4,0,0,0.34097261656,1,0,0,0,1.97759283986
9872,4,2,50,141,21,58,7,20,17,18,7,9,8,3,6,4,3,8,0,1,8,5,7,8,3,6,3,1.60124101309,2,4,4,0,1.98805959478
9873,4,3,51,144,20,61,4,23,15,13,7,4,5,4,9,5,6,4,1,0,5,3,9,12,13,5,8,2.47627921445,4,1,1,0,1.78211731192
9874,4,2,25,74,11,39,3,10,9,7,0,8,8,0,4,6,2,5,2,3,5,0,2,6,2,2,1,0.719406135132,0,3,3,1,2.41815299397
9875,4,2,79,186,43,56,8,42,26,41,15,18,9,4,4,5,3,4,2,2,12,4,7,7,4,0,2,3.37918100657,3,2,1,1,2.51264746199
9876,4,1,10,27,3,12,1,9,5,4,0,1,2,1,0,0,1,0,0,0,1,0,1,0,1,2,1,0.285098380078,1,0,1,0,1.89766688361
9877,4,1,14,39,6,18,2,7,6,6,2,4,4,0,1,0,1,2,0,0,2,0,4,5,2,1,0,0.487322412656,0,1,1,0,2.1125548488
9878,4,2,38,108,19,29,4,14,15,8,7,7,5,4,9,2,4,7,4,2,7,5,5,10,5,3,0,1.69393976049,2,0,0,0,2.26001099683
9879,4,1,11,29,4,8,1,5,6,3,1,2,2,1,2,0,2,1,0,0,1,0,0,4,3,0,0,0.334049110595,1,0,0,0,2.1627158624
9880,4,2,40,103,25,28,3,16,9,16,1,13,4,3,5,4,7,4,2,4,11,3,9,5,0,1,8,1.5945940493,2,1,2,2,2.73915145526
9881,4,1,44,113,17,52,4,20,11,13,5,3,5,4,6,1,5,3,1,1,2,7,4,9,8,2,6,3.12157969913,2,3,2,0,1.92408876424
9882,4,1,30,97,13,33,4,17,10,8,5,3,8,2,1,3,5,5,0,2,8,1,0,15,4,9,0,1.36732725724,0,2,0,0,2.07153013818
9883,4,1,24,70,12,34,2,12,12,6,3,2,3,2,4,2,5,3,1,0,1,3,4,3,6,2,1,0.88640294297,2,0,0,0,1.87585729194
9884,4,2,50,122,21,49,3,22,14,16,7,7,4,3,8,1,6,4,1,2,8,0,9,11,7,4,6,2.45066104227,3,4,1,2,2.4671394082
9885,4,0,25,47,6,16,2,11,9,7,7,0,3,2,0,1,2,0,1,0,1,1,9,0,0,1,6,0.397332786864,1,1,0,0,1.76747257318
9886,4,1,19,54,6,21,2,15,3,11,6,0,4,1,2,1,3,0,0,0,3,1,5,4,2,0,1,0.685634881158,1,1,1,0,1.68656880252
9887,4,0,26,66,7,30,3,15,6,11,2,1,4,2,2,3,3,1,1,0,5,0,0,5,1,0,0,0.752284642933,1,3,0,0,1.73547921678
9888,4,1,23,64,8,26,4,11,5,9,3,2,5,1,3,3,2,4,2,0,3,1,2,5,4,1,0,0.753303755008,0,1,0,0,1.83055796421
9889,4,1,21,73,12,27,5,9,10,6,3,4,6,0,2,2,0,4,0,0,3,0,1,12,4,3,0,0.982895372681,0,4,3,0,2.06164509979
9890,4,1,11,45,4,16,1,12,5,8,1,2,7,1,2,0,2,2,0,0,3,0,3,3,1,0,3,1.66224005514,0,0,1,0,1.87433489887
9891,4,1,39,107,15,34,4,22,9,18,7,5,6,4,2,2,4,3,0,0,6,1,9,9,4,2,6,1.0261176137,2,2,1,0,1.92309374272
9892,4,1,25,69,13,31,2,13,8,11,3,4,4,1,4,2,3,3,0,0,3,3,3,3,1,0,1,1.0432594138,1,1,3,0,2.05497753061
9893,4,2,41,112,18,45,3,25,16,18,5,9,4,3,5,0,3,4,2,5,6,6,7,5,3,2,4,3.67849662564,3,2,2,2,2.51083559135
9894,4,2,24,75,9,33,3,14,6,11,0,6,4,2,6,1,2,3,1,0,5,0,3,5,1,0,1,0.503195161793,1,2,4,0,1.91363057615
9895,4,1,13,44,2,16,2,6,4,5,2,1,3,1,3,1,1,4,0,0,4,0,3,3,1,1,1,0.690974466867,0,0,1,0,1.59013874433
9896,4,1,26,62,11,25,3,10,4,12,4,4,5,2,1,2,1,5,0,1,5,2,4,3,1,0,3,0.6170186092,0,1,1,0,2.1769913597
9897,4,1,18,42,9,16,2,9,3,5,1,3,3,1,4,2,2,1,1,0,1,1,6,2,0,2,1,0.289140634609,0,2,1,0,2.03068790802
9898,4,2,32,77,16,22,4,15,11,14,7,6,7,1,3,2,1,0,0,3,8,2,6,6,0,3,1,1.93898708169,0,2,3,3,2.98875770021
9899,4,2,28,84,14,28,4,15,8,9,3,4,6,3,6,3,3,5,1,0,7,2,2,7,0,3,0,1.43890156876,0,1,3,0,2.02858940785
9900,4,1,47,106,15,38,4,21,17,15,6,5,6,3,2,3,3,4,0,1,7,4,7,9,4,2,3,1.64533920272,2,1,0,0,2.0230477928
9901,4,2,36,125,19,48,5,30,17,15,8,7,6,5,4,1,3,9,1,0,6,3,5,5,0,8,0,1.36507173673,2,1,1,0,1.99683620728
9902,4,1,4,33,2,10,1,6,5,2,1,0,3,1,0,0,1,2,0,0,0,2,3,5,2,2,0,0.369859404109,1,0,1,0,1.27549752622
9903,4,2,54,154,23,54,3,29,23,15,5,4,4,3,11,3,6,1,3,2,5,6,6,17,9,8,0,3.05747734566,3,5,1,0,1.99042781908
9904,4,2,59,179,23,81,7,38,19,23,5,5,9,3,7,1,7,3,3,2,8,2,6,20,12,6,3,1.8763557139,3,3,4,1,1.94594582813
9905,4,1,7,34,3,13,2,4,5,6,0,2,3,1,2,1,0,1,1,0,3,0,0,4,0,0,0,0.421732297955,0,1,2,0,1.85480058362
9906,4,2,37,108,17,48,5,15,8,13,5,5,7,2,8,3,6,4,0,1,10,2,8,11,2,1,5,0.934578329758,1,1,4,0,1.9656755163
9907,4,2,35,103,13,46,4,18,11,13,4,4,5,2,7,6,4,4,1,0,3,3,3,8,7,1,3,1.27149166798,2,2,2,0,1.8640241283
9908,4,1,36,98,14,45,3,16,10,10,4,4,4,3,10,2,3,3,0,0,7,1,6,10,3,1,2,0.694466819199,3,2,3,0,1.73456949344
9909,4,2,45,141,16,63,4,14,15,14,8,3,5,4,14,5,1,6,1,1,13,4,2,18,3,1,1,2.03191836141,2,4,4,0,1.8257141113
9910,4,1,40,118,19,47,6,19,14,19,8,10,9,1,8,0,3,7,3,3,9,4,7,4,3,3,3,1.6330667287,0,1,1,0,2.30709466403
9911,4,3,61,174,24,65,6,30,18,26,7,9,10,5,12,4,6,7,2,3,12,3,14,16,8,2,8,2.8496084688,2,2,3,1,2.09371970787
9912,4,2,40,115,15,51,4,26,12,17,7,2,7,2,9,1,2,3,2,0,3,4,9,4,6,1,3,1.62212037979,2,1,4,0,1.75514933811
9913,4,0,12,24,4,9,1,5,3,6,1,3,2,1,0,1,0,0,1,0,3,0,1,1,0,0,1,0.323663675099,0,1,0,0,2.3156681197
9914,4,3,63,163,39,69,7,25,23,19,5,9,9,3,10,9,4,3,0,1,8,8,9,9,7,8,6,2.28650210039,2,4,5,0,2.16369764939
9915,4,0,20,53,8,16,3,9,7,11,2,3,5,1,0,0,3,2,3,0,4,0,6,3,0,0,6,0.565411072611,0,2,1,0,2.1603028869
9916,4,0,8,20,5,6,1,3,2,3,0,2,3,0,3,0,0,1,0,0,1,0,0,2,1,0,0,0.229025354481,0,1,0,0,2.36809939336
9917,4,3,62,170,30,69,10,32,17,18,11,12,14,1,7,6,12,6,1,3,14,1,10,9,1,3,7,1.74015016792,1,1,7,2,2.23263301764
9918,4,1,16,47,7,17,2,8,7,7,2,2,3,2,2,0,2,4,0,0,3,1,2,3,2,0,1,0.670249487403,1,0,1,0,2.01061015403
9919,4,3,41,106,23,40,6,21,11,14,6,13,7,2,4,3,8,4,0,2,9,2,4,7,0,3,2,1.11181397944,0,2,2,0,2.50670260531
9920,4,2,34,89,11,35,4,20,9,15,6,3,6,2,3,2,4,2,1,0,4,1,12,2,6,3,4,0.571315891624,1,0,2,0,1.71285173986
9921,4,1,22,56,4,23,2,12,7,12,2,2,4,2,1,1,2,1,0,0,2,1,1,1,1,1,1,0.599539979396,1,0,4,0,1.73130083966
9922,4,0,22,51,5,18,1,9,3,6,2,2,6,0,5,0,1,3,0,0,0,0,7,2,6,1,6,1.24913727672,0,1,1,0,1.82552705255
9923,4,1,17,39,7,18,2,9,4,5,0,6,3,1,1,0,0,1,0,0,4,1,1,3,1,2,0,0.248376610439,0,0,2,0,2.16087151909
9924,4,1,21,60,3,27,3,13,7,13,2,0,5,1,5,2,1,1,0,0,5,1,1,2,1,0,0,0.72545923265,0,2,1,0,1.38963068703
9925,4,2,56,182,16,72,4,26,31,22,2,5,5,4,13,7,8,5,2,0,9,2,3,10,6,1,7,3.22615132222,4,6,4,0,1.74919428619
9926,4,1,31,102,14,38,6,22,7,19,6,8,7,2,7,1,3,7,0,2,2,1,2,3,5,1,1,1.33665061178,0,1,4,0,2.19963199125
9927,4,3,45,144,18,35,5,30,14,18,6,3,6,4,2,0,3,6,1,0,20,5,6,15,0,7,2,3.37319623221,3,1,1,0,1.88601723072
9928,4,3,64,162,27,72,8,40,16,22,8,6,13,4,9,1,5,8,0,0,12,3,5,8,1,8,4,1.52687914082,0,1,2,0,2.03022366835
9929,4,1,25,83,6,19,4,8,9,10,11,4,6,1,4,3,6,7,0,1,4,2,2,2,1,1,1,1.13235274066,1,0,1,0,1.94056561004
