id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4
10195,4,0,17,49,7,15,2,5,10
10196,4,1,15,43,6,26,1,10,7
10197,4,2,23,88,10,33,4,15,10
10198,4,2,27,140,4,61,3,23,17
10199,4,0,19,56,10,25,2,8,5
10200,4,3,64,173,30,69,9,44,20
10201,4,2,47,120,22,46,3,23,8
10202,4,0,23,49,11,23,2,7,8
10203,4,3,62,161,26,62,9,34,23
10204,4,2,76,185,32,79,9,38,19
10205,4,3,62,142,34,60,6,20,16
10206,4,0,17,45,8,20,2,11,4
10207,4,2,39,115,22,41,4,21,18
10208,4,3,60,160,34,63,6,31,21
10209,4,1,10,44,4,16,3,9,8
10210,4,0,22,62,9,23,1,13,9
10211,4,3,82,233,39,96,7,42,23
10212,4,1,19,58,10,22,2,9,8
10213,4,1,11,24,6,8,1,7,3
10214,4,2,45,124,28,34,4,27,12
10215,4,2,64,149,32,59,5,27,21
10216,4,0,60,189,17,55,6,42,30
10217,4,1,30,76,12,32,4,18,9
10218,4,1,24,69,6,29,2,11,9
10219,4,2,44,106,24,34,5,15,14
10220,4,1,10,28,4,13,1,4,2
10221,4,2,41,136,18,50,5,18,19
10222,4,0,22,64,8,25,1,8,8
10223,4,2,33,102,14,44,5,22,10
10224,4,2,34,86,16,33,6,13,7
10225,4,1,23,68,10,27,3,12,7
10226,4,1,26,84,7,44,3,14,8
10227,4,2,30,74,15,29,3,11,10
10228,4,3,74,178,33,55,6,25,17
10229,4,2,46,108,18,41,4,12,11
10230,4,1,13,31,5,18,2,8,5
10231,4,1,23,45,12,16,1,9,7
10232,4,0,11,29,4,9,1,6,1
10233,4,1,16,42,6,15,2,7,3
10234,4,1,11,41,3,17,1,7,3
10235,4,1,28,89,9,38,3,12,8
10236,4,3,58,159,22,61,8,31,18
10237,4,2,50,123,23,48,7,21,15
10238,4,0,16,44,7,16,2,12,6
10239,4,2,51,132,25,50,5,23,18
10240,4,1,14,51,4,24,3,4,6
10241,4,0,17,55,6,21,2,12,4
10242,4,1,11,38,5,12,1,6,3
10243,4,3,91,220,40,74,7,51,25
10244,4,1,32,83,18,29,3,12,10
10245,4,1,22,63,7,25,4,14,9
10246,4,1,32,92,9,32,5,14,10
10247,4,1,33,93,17,33,2,14,9
10248,4,0,15,40,4,18,1,6,3
10249,4,2,21,69,9,29,4,14,9
10250,4,2,31,81,10,31,5,19,9
10251,4,2,65,151,32,60,6,28,20
10252,4,0,3,13,3,5,1,1,3
10253,4,1,24,56,11,20,3,9,10
10254,4,0,12,37,3,14,1,7,5
10255,4,0,11,31,4,12,2,5,3
10256,4,0,9,38,5,17,2,6,6
10257,4,2,102,242,64,83,7,45,33
10258,4,3,67,173,40,61,8,38,17
10259,4,1,45,119,16,38,4,20,18
10260,4,1,12,37,3,15,1,7,4
10261,4,1,24,65,10,30,2,16,6
10262,4,0,16,39,10,16,2,3,4
10263,4,1,35,95,17,33,5,15,12
10264,4,3,78,157,29,57,7,25,22
10265,4,3,98,264,47,76,13,55,25
10266,4,2,41,109,20,49,4,17,12
10267,4,2,48,132,20,47,6,23,14
10268,4,0,12,30,4,10,1,7,4
10269,4,0,20,51,8,22,2,12,5
10270,4,3,65,200,26,86,9,42,22
10271,4,2,48,143,24,52,7,29,18
10272,4,1,18,71,8,33,3,6,6
10273,4,2,28,80,10,32,4,8,9
10274,4,1,23,76,10,26,2,14,5
10275,4,2,43,130,15,49,5,20,10
10276,4,2,38,125,10,55,6,29,14
10277,4,2,49,154,12,53,6,23,19
10278,4,2,43,112,18,42,5,25,10
10279,4,2,33,83,19,36,3,14,11
10280,4,2,40,135,13,58,6,26,11
10281,4,3,50,145,21,53,6,25,16
10282,4,0,9,48,3,15,1,6,5
10283,4,2,46,106,21,45,6,16,10
10284,4,3,43,142,21,46,4,18,18
10285,4,0,1,10,1,3,0,3,1
10286,4,2,63,141,33,60,4,31,20
10287,4,1,23,55,10,23,2,11,6
10288,4,0,71,183,30,68,8,30,21
10289,4,0,21,53,10,10,2,15,6
10290,4,2,17,65,1,21,5,8,5
10291,4,2,28,81,11,30,5,13,6
10292,4,1,43,128,18,55,4,22,9
10293,4,3,51,147,25,53,4,29,19
10294,4,1,26,94,9,41,3,12,10
10295,4,1,38,95,17,37,6,24,10
10296,4,1,14,60,3,25,3,8,4
10297,4,0,17,38,5,14,2,7,2
10298,4,3,60,147,24,54,5,24,18
10299,4,1,20,48,6,24,2,13,4
10300,4,1,13,64,7,23,1,12,8
10301,4,0,20,47,10,15,2,9,6
10302,4,2,51,154,21,58,5,22,13
10303,4,2,30,124,11,49,5,14,10
10304,4,1,35,97,10,37,5,16,14
10305,4,3,80,198,41,80,7,32,25
10306,4,1,8,29,4,10,1,8,3
10307,4,2,42,138,20,41,7,21,18
10308,4,3,58,147,33,60,5,28,25
10309,4,1,10,63,7,21,1,9,6
10310,4,1,28,81,14,30,3,18,7
10311,4,0,20,43,8,19,2,7,6
10312,4,0,15,34,3,14,1,6,6
10313,4,0,20,53,8,23,2,8,4
10314,4,1,42,90,19,26,2,19,12
10315,4,1,17,65,7,17,4,10,7
10316,4,1,19,59,10,20,4,14,6
10317,4,1,28,75,10,24,4,16,8
10318,4,2,38,115,16,46,5,19,14
10319,4,2,61,163,28,58,8,30,14
10320,4,3,64,179,30,65,7,33,17
10321,4,3,54,147,24,62,7,19,12
10322,4,0,42,120,15,48,6,20,14
10323,4,3,43,165,12,67,7,32,13
10324,4,2,71,194,33,65,6,33,21
10325,4,2,26,94,11,36,3,14,6
10326,4,1,21,49,10,22,2,6,6
10327,4,3,81,189,46,60,7,33,28
10328,4,0,12,27,4,11,1,6,1
10329,4,0,22,78,6,25,2,13,6
10330,4,1,22,55,4,22,3,10,4
10331,4,0,5,13,1,5,1,4,1
10332,4,2,33,71,23,26,3,15,10
10333,4,1,22,49,8,19,2,11,6
10334,4,1,35,94,13,37,5,16,9
10335,4,2,67,173,32,51,6,26,21
10336,4,2,38,103,21,38,6,23,12
10337,4,1,34,106,20,33,4,17,15
10338,4,3,46,174,19,58,9,20,16
10339,4,1,22,59,3,25,2,9,4
10340,4,1,22,59,10,21,3,13,6
10341,4,1,8,33,3,15,2,3,1
10342,4,1,10,35,0,15,1,5,3
10343,4,1,26,71,11,32,3,13,6
10344,4,2,53,127,23,52,4,22,14
10345,4,1,17,60,6,22,2,12,6
10346,4,1,27,69,14,21,2,9,9
10347,4,0,32,81,13,31,3,13,9
10348,4,0,12,40,2,17,1,9,3
10349,4,1,16,38,9,17,3,11,5
10350,4,3,55,141,24,51,6,32,18
10351,4,2,60,157,33,51,8,29,17
10352,4,1,25,99,7,33,3,11,6
10353,4,0,18,63,7,23,1,14,7
10354,4,2,32,103,13,43,4,14,8
10355,4,0,17,43,4,20,2,10,4
10356,4,2,61,133,26,47,6,22,19
10357,4,0,43,152,21,57,8,21,20
10358,4,1,19,56,9,18,3,10,7
10359,4,0,14,42,6,13,2,4,7
10360,4,0,17,52,6,20,4,7,6
10361,4,3,50,132,21,55,8,29,10
10362,4,1,23,52,9,24,2,11,11
10363,4,1,18,44,8,22,2,9,8
10364,4,1,48,139,19,66,6,24,13
10365,4,0,20,48,9,18,2,12,3
10366,4,2,29,74,13,32,3,10,8
10367,4,2,58,166,17,71,5,29,15
10368,4,3,25,106,12,42,4,13,10
10369,4,0,20,61,4,23,3,7,5
10370,4,1,31,87,15,38,4,15,11
10371,4,1,52,161,25,64,4,27,15
10372,4,3,82,200,41,67,10,41,10
10373,4,1,12,38,7,14,2,3,6
10374,4,0,21,48,9,17,3,10,9
10375,4,2,45,137,15,54,3,28,19
10376,4,0,16,37,6,16,1,7,5
10377,4,2,40,95,25,32,4,20,10
10378,4,1,46,103,20,40,5,20,14
10379,4,3,93,192,49,73,9,27,20
10380,4,0,29,76,14,26,3,18,8
10381,4,2,24,59,11,25,2,10,4
10382,4,2,40,94,17,34,3,13,9
10383,4,1,40,118,14,57,4,23,13
10384,4,0,22,69,8,23,2,16,11
10385,4,0,8,15,6,6,1,3,2
10386,4,3,93,243,48,100,8,38,29
10387,4,2,43,102,18,44,4,13,10
10388,4,1,26,64,4,20,4,13,4
10389,4,2,36,112,19,42,5,20,17
10390,4,1,17,49,8,17,3,7,5
10391,4,1,14,37,4,21,2,6,4
10392,4,3,72,152,37,53,7,32,14
10393,4,1,4,20,1,9,1,3,1
10394,4,0,7,19,1,11,1,3,0
10395,4,3,50,116,21,45,5,18,10
10396,4,2,41,125,17,39,4,18,13
10397,4,3,84,255,38,114,15,37,19
10398,4,0,20,58,7,29,1,10,4
10399,4,2,41,93,16,26,3,13,5
10400,4,0,20,64,6,25,3,10,8
10401,4,1,18,49,2,23,1,9,4
10402,4,1,21,81,4,34,3,15,8
10403,4,1,28,71,14,18,2,10,5
10404,4,2,81,184,49,74,8,38,17
10405,4,0,12,40,5,16,1,9,5
10406,4,1,50,103,25,39,4,16,19
10407,4,3,59,169,24,77,6,27,14
10408,4,1,9,42,4,20,1,4,2
10409,4,3,72,166,32,63,9,32,28
10410,4,2,27,66,13,26,3,12,4
10411,4,3,82,204,45,60,8,32,28
10412,4,2,33,113,11,45,6,28,11
10413,4,0,9,25,5,8,1,6,5
10414,4,1,7,26,4,6,1,6,2
10415,4,0,16,42,8,14,1,9,9
10416,4,2,56,150,19,61,9,26,16
10417,4,2,28,78,14,31,3,19,8
10418,4,2,49,137,19,50,8,23,15
10420,4,2,14,63,7,23,3,13,8
10421,4,1,24,60,7,25,2,14,7
10422,4,3,65,205,30,73,10,38,25
10423,4,1,37,105,10,46,4,25,11
10424,4,2,59,137,32,43,8,35,10
10425,4,2,37,87,12,37,4,18,11
10426,4,1,18,51,9,20,3,10,4
10427,4,2,34,122,17,40,3,26,13
10428,4,2,44,131,19,42,5,25,12
10429,4,3,122,296,62,109,14,55,38
10430,4,2,38,113,11,48,4,18,11
10431,4,1,23,46,6,19,2,11,6
10432,4,1,16,44,5,16,3,8,5
10433,4,0,13,35,8,13,2,5,3
10434,4,2,58,160,15,67,8,24,19
10435,4,1,21,52,10,21,3,7,6
10436,4,3,60,191,22,68,8,37,24
10437,4,0,6,13,3,4,1,4,3
10438,4,0,13,27,3,13,1,5,4
10439,4,1,15,46,8,18,2,8,8
10440,4,1,21,42,7,15,1,9,4
10441,4,2,18,87,7,42,4,16,6
10442,4,1,16,32,6,13,1,6,4
10443,4,1,13,43,7,16,2,12,3
10444,4,2,45,126,17,54,5,22,16
10445,4,0,29,73,14,28,4,13,8
10446,4,2,44,119,21,47,6,24,16
10447,4,2,49,128,22,49,7,20,13
10448,4,1,22,72,7,29,2,10,6
10449,4,1,39,125,16,46,5,19,7
10450,4,3,57,116,30,37,3,22,15
10451,4,2,53,125,20,56,4,26,17
10452,4,2,53,117,28,27,4,17,13
10453,4,2,42,114,21,38,5,13,13
10454,4,0,12,30,4,13,1,6,4
10455,4,2,28,74,14,28,3,15,5
10456,4,0,33,98,12,38,5,16,10
10457,4,1,18,54,6,17,2,8,8
10458,4,1,12,32,3,9,2,6,4
10459,4,0,15,36,6,16,2,7,4
10460,4,0,23,58,11,28,3,10,7
10461,4,2,30,89,15,30,4,14,7
10462,4,1,8,52,0,14,3,5,4
10463,4,1,15,63,8,22,2,9,2
10464,4,1,21,66,8,25,3,9,6
10465,4,2,43,112,21,49,6,20,10
10466,4,2,51,124,20,53,4,22,7
10467,4,3,70,206,40,75,6,30,24
10468,4,1,19,55,8,20,2,12,7
10469,4,1,11,38,2,13,1,7,4
10470,4,1,25,72,8,23,3,12,13
10471,4,1,33,97,15,35,4,18,9
10472,4,0,6,18,3,6,1,5,3
10473,4,3,55,139,36,36,5,29,24
10474,4,3,46,109,24,44,6,24,18
10475,4,3,56,152,31,51,7,27,20
10476,4,1,11,60,6,18,3,9,5
10477,4,3,48,152,25,48,6,33,13
10478,4,0,18,53,8,18,2,12,9
10479,4,3,67,199,42,57,9,34,23
10480,4,0,7,21,2,10,1,4,3
10481,4,1,16,48,6,17,2,10,8
10482,4,0,8,29,3,11,1,5,2
10483,4,2,49,105,22,41,4,21,14
10484,4,2,43,111,14,47,5,19,15
10485,4,2,28,71,15,23,4,16,7
10486,4,0,14,29,6,10,1,6,3
10487,4,3,60,163,28,59,8,26,17
10488,4,1,22,58,10,20,2,12,7
10489,4,0,29,75,15,32,2,15,11
10490,4,0,8,42,2,21,2,5,3
10491,4,2,25,81,6,24,4,16,7
10492,4,1,16,47,8,15,2,7,6
10493,4,2,23,69,10,31,4,11,10
10494,4,2,14,51,6,23,2,7,5
10495,4,1,15,46,6,19,1,9,5
10496,4,1,25,86,10,33,3,13,13
10497,4,3,96,205,41,91,10,34,25
10498,4,2,24,98,12,29,4,12,14
10499,4,1,10,33,6,13,2,8,5
10500,4,0,6,34,1,16,2,5,1
10501,4,1,24,74,8,31,3,11,4
10502,4,1,30,73,11,28,2,15,11
10503,4,2,41,118,20,50,3,24,10
10504,4,3,39,83,28,31,4,23,9
10505,4,2,45,133,16,59,6,20,14
10506,4,0,20,63,3,27,2,9,7
10507,4,2,31,70,14,26,4,13,4
10508,4,3,71,187,47,68,8,37,23
10509,4,1,13,34,6,15,2,5,4
10510,4,2,47,123,29,40,6,30,8
10511,4,1,33,73,15,25,4,15,9
10512,4,1,23,72,9,34,3,12,9
10513,4,1,28,70,15,30,3,13,6
10514,4,0,18,65,7,19,3,15,8
10515,4,2,45,137,19,52,4,27,20
10517,4,2,70,178,12,83,10,28,11
10518,4,3,94,224,49,75,10,44,28
10519,4,3,90,230,41,96,9,47,28
10520,4,2,50,119,20,43,5,21,16
10521,4,2,26,89,18,35,3,19,9
10522,4,3,52,154,14,59,8,22,18
10523,4,2,33,92,25,26,4,17,12
10524,4,2,26,84,11,27,3,14,7
10525,4,2,35,106,13,39,4,12,12
10526,4,2,21,64,10,25,3,10,10
10527,4,0,6,28,2,12,1,7,6
10528,4,2,63,141,25,47,8,26,17
10529,4,2,34,92,21,32,5,18,9
10530,4,2,34,89,18,27,4,14,12
10531,4,0,8,31,2,11,1,5,2
10532,4,2,43,106,18,35,5,20,11
10533,4,0,12,49,3,18,2,11,6
10535,4,0,14,36,6,15,1,7,3
10536,4,3,61,164,28,56,8,34,21
10537,4,1,15,47,3,18,2,6,3
10538,4,0,16,36,6,17,1,6,6
10539,4,3,54,131,22,52,6,28,21
10540,4,2,42,117,22,37,5,18,12
10541,4,1,14,42,5,9,2,10,7
10542,4,2,32,98,11,43,4,14,10
10543,4,1,39,102,19,38,4,16,10
10544,4,0,10,26,3,8,1,6,4
10545,4,3,71,161,29,59,6,22,24
10546,4,1,34,118,12,46,5,17,16
10547,4,3,66,159,36,52,6,27,22
10548,4,2,57,154,28,56,8,33,15
10549,4,1,14,47,4,26,3,10,9
10550,4,1,18,54,11,18,1,9,9
10551,4,2,28,78,13,34,3,10,8
10552,4,1,3,9,0,7,0,0,0
10553,4,2,50,134,21,58,5,21,17
10554,4,2,31,90,14,29,6,21,11
10555,4,2,36,105,8,48,5,22,11
10556,4,1,38,100,17,34,5,12,10
10557,4,2,16,47,4,14,3,10,5
10558,4,2,64,163,25,75,5,31,10
10559,4,3,60,189,23,64,7,30,16
10560,4,1,20,71,9,34,2,13,15
10561,4,1,8,29,0,14,1,5,1
10562,4,0,23,61,8,23,2,8,7
10563,4,1,38,89,20,35,3,15,10
10564,4,3,72,226,31,95,11,42,32
10565,4,1,8,22,3,11,1,5,3
10566,4,1,9,30,1,9,2,2,5
10567,4,0,24,78,9,32,3,13,10
10568,4,2,37,129,19,50,4,23,10
10569,4,0,17,60,3,28,2,8,8
10570,4,2,56,120,32,37,4,25,15
10571,4,1,50,134,19,52,5,33,21
10572,4,2,43,114,18,44,5,24,13
10573,4,2,22,79,8,29,3,9,8
10574,4,0,34,109,18,36,5,16,11
10575,4,2,29,84,12,25,4,17,4
10576,4,2,33,89,15,37,4,19,8
10577,4,1,26,67,11,30,2,12,8
10578,4,3,64,160,30,65,6,31,28
10579,4,1,22,83,5,35,5,18,11
10580,4,3,76,186,35,77,8,35,27
10581,4,1,23,60,12,21,4,18,5
10582,4,0,20,73,6,36,1,13,5
10584,4,1,30,76,14,38,3,6,10
10585,4,0,11,30,3,14,2,4,4
10586,4,1,32,94,8,40,5,10,8
10587,4,0,8,19,4,9,1,5,3
10588,4,2,42,115,18,49,5,31,6
10589,4,3,62,183,27,63,11,34,18
10590,4,1,21,48,9,18,2,7,6
10591,4,1,46,124,21,55,5,17,18
10592,4,3,118,227,72,70,12,54,27
10593,4,0,7,21,3,9,1,3,3
10594,4,1,42,110,19,52,3,20,15
10595,4,3,74,191,34,64,11,39,17
10596,4,1,32,98,7,36,4,21,8
10597,4,1,23,72,8,34,4,14,10
10598,4,1,15,49,2,19,1,9,3
10599,4,3,45,106,25,34,3,30,8
10600,4,0,21,51,10,25,2,11,5
10601,4,1,18,48,8,16,3,7,6
10602,4,2,68,152,27,60,4,27,26
10603,4,2,26,61,14,21,2,16,7
10604,4,3,74,181,33,63,8,39,27
10605,4,1,11,26,6,10,1,7,2
10606,4,0,10,19,4,8,1,4,3
10607,4,1,23,101,4,38,5,14,11
10608,4,0,6,17,3,7,1,4,2
10609,4,3,80,194,40,64,8,43,22
10610,4,2,41,104,21,36,4,23,13
10611,4,1,31,76,7,35,4,14,7
10612,4,3,71,204,27,79,6,37,22
10613,4,2,49,116,24,47,6,18,12
10614,4,3,63,145,35,48,8,25,17
10615,4,2,55,134,29,43,6,21,21
10616,4,2,28,85,11,32,4,14,5
10617,4,0,9,21,5,9,1,3,3
10618,4,1,20,59,12,24,2,13,9
10619,4,2,22,96,7,37,5,13,9
10620,4,2,58,152,23,60,6,28,16
10621,4,0,11,24,6,10,1,6,4
10622,4,1,19,46,4,18,2,7,5
10623,4,1,32,89,18,30,5,12,9
10624,4,1,19,40,9,17,2,7,6
10625,4,1,35,94,11,37,5,16,10
10626,4,2,63,146,26,62,6,30,15
10627,4,1,9,32,2,13,0,6,5
10628,4,2,32,113,12,53,5,13,12
10629,4,0,14,34,5,15,1,6,3
10630,4,2,38,121,16,47,6,18,14
10631,4,2,37,96,11,44,6,15,12
10632,4,1,20,41,7,18,2,11,5
10633,4,1,18,48,6,16,2,8,2
10634,4,2,38,117,20,40,4,18,12
10635,4,2,34,112,10,41,5,14,16
10636,4,1,18,62,10,23,3,7,8
10637,4,1,11,29,4,11,1,5,4
10638,4,0,27,82,12,36,2,12,14
10639,4,2,20,78,6,32,4,10,11
10640,4,1,21,57,9,26,2,15,4
10641,4,0,17,37,7,16,2,7,4
10642,4,2,27,75,8,21,4,14,6
