id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score
9294,4,1,26,78,13,30,4,15,9,14,3,4,6,2,1,0,1,3,0,1,6,1,1,8,1,2,1,0.727562167098
9295,4,2,21,103,5,26,3,20,14,19,8,1,6,3,3,0,5,3,3,0,12,3,6,4,0,0,0,2.60865718225
9296,4,1,17,46,7,24,1,9,6,5,3,4,2,1,1,1,3,3,1,0,3,0,3,4,0,0,0,0.574395315276
9297,4,1,25,78,11,30,4,16,9,10,2,2,7,0,4,0,3,4,0,0,5,1,2,10,3,1,1,0.663066377469
9298,4,2,25,75,12,27,4,15,6,8,4,2,4,2,5,1,2,7,0,0,3,5,6,2,0,4,2,0.984654066705
9299,4,1,9,37,1,14,2,6,5,5,2,0,3,1,1,1,1,1,0,0,2,1,0,5,0,1,0,0.477338665424
9300,4,1,24,69,8,26,3,13,5,11,1,3,5,1,3,1,3,2,3,1,0,0,6,5,6,3,2,4.36091043283
9301,4,3,87,218,49,77,9,43,25,21,17,18,10,7,14,5,9,8,2,6,10,3,14,9,14,12,10,2.67193133987
9302,4,1,70,183,25,82,8,31,23,19,19,6,10,6,15,8,9,4,3,0,4,5,17,15,9,2,4,2.59491000773
9303,4,1,5,17,2,7,1,4,0,5,0,1,2,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0.224950552147
9304,4,3,31,115,9,49,6,20,13,12,3,4,7,3,5,1,6,5,1,3,8,1,2,11,2,6,0,1.12607689521
9305,4,0,38,102,15,47,5,21,8,17,3,4,7,2,6,2,4,4,2,2,3,1,5,11,8,0,1,0.854588193717
9306,4,2,35,97,13,39,4,16,8,10,3,2,5,2,7,2,3,7,2,1,9,1,5,7,5,5,3,1.15762494222
9307,4,2,42,121,24,46,6,28,12,15,5,2,7,3,5,2,4,2,1,0,1,4,16,8,8,5,27,1.55653686848
9308,4,0,21,51,9,21,3,7,9,7,4,2,4,1,4,0,0,1,1,0,5,1,5,5,2,0,1,0.909517797558
9309,4,2,24,86,10,32,4,17,11,13,3,3,4,2,5,0,0,4,0,0,4,3,6,4,8,2,1,1.2056360041
9310,4,1,33,83,14,36,4,19,13,14,4,4,5,1,5,2,4,3,0,1,6,1,5,2,1,0,2,1.35285469205
9311,4,0,10,43,4,14,2,10,8,8,1,0,3,1,1,0,2,1,0,0,2,0,1,4,1,0,0,0.520242904379
9312,4,2,60,184,28,61,7,28,22,16,14,11,8,6,7,11,6,9,2,4,16,7,12,13,5,11,7,1.69104951553
9313,4,0,24,51,10,22,3,9,6,9,2,3,4,1,2,2,2,1,0,0,2,4,1,1,0,1,0,0.310455421012
9314,4,0,7,25,4,9,2,7,2,4,0,1,3,0,0,0,0,1,0,0,4,0,1,2,1,2,1,0.199197658134
9315,4,2,49,134,23,46,6,19,11,16,8,6,8,2,8,6,7,4,3,2,4,1,15,13,10,1,8,3.04761383364
9316,4,3,58,156,30,69,5,30,14,19,8,7,6,4,12,4,8,7,7,2,5,6,11,7,2,3,2,2.60285778063
9317,4,2,49,123,30,39,5,29,21,18,3,13,6,5,3,0,7,3,3,1,7,3,8,3,3,3,6,1.58451126084
9318,4,0,11,30,4,10,1,10,3,6,1,1,2,1,0,0,2,2,0,0,1,0,1,0,1,0,0,0.44997598849
9319,4,3,75,185,39,70,6,28,14,21,13,21,9,5,15,9,9,8,2,5,10,0,17,14,9,3,8,2.72945811906
9320,4,1,21,77,11,27,4,10,11,9,3,1,5,2,2,2,2,4,1,0,7,1,3,9,1,1,2,1.29788003597
9321,4,1,20,65,6,27,3,15,8,7,2,0,7,0,0,0,2,1,0,0,5,0,1,9,3,6,1,0.60855371581
9322,4,0,13,37,5,13,2,5,2,1,2,2,3,1,2,0,1,2,0,0,3,1,1,8,3,3,0,0.654227327158
9323,4,1,12,31,5,14,1,5,3,4,1,2,2,1,1,0,1,1,0,0,1,2,0,6,2,0,0,0.311175569546
9324,4,0,10,25,7,10,1,3,5,2,2,0,2,1,0,1,1,1,0,0,0,2,1,3,3,0,1,0.380135653975
9325,4,3,80,206,32,63,8,46,18,21,14,13,10,6,12,3,6,10,3,5,8,2,20,12,14,5,6,5.71851394755
9326,4,1,30,72,14,23,3,12,8,10,3,5,5,2,0,4,2,3,1,1,8,1,3,9,0,3,1,1.07755337037
9327,4,3,77,192,43,67,7,36,20,20,15,18,12,6,4,9,9,8,4,4,14,4,16,11,8,9,7,3.68227635261
9328,4,0,16,35,7,17,2,8,5,6,0,5,3,0,5,1,1,0,0,0,2,3,1,2,0,0,0,0.198188684985
9329,4,3,56,160,14,63,7,20,21,14,10,6,13,2,10,6,5,8,1,1,7,6,5,14,6,7,2,2.81178535625
9330,4,2,58,143,35,42,7,31,29,17,9,17,8,2,7,4,2,5,1,8,8,2,9,8,5,2,6,2.08009411644
9331,4,2,54,133,28,46,6,28,11,17,4,14,13,2,4,2,4,6,2,0,13,2,9,11,3,6,4,0.863888408615
9332,4,2,31,100,12,34,4,19,18,18,0,4,5,3,4,2,5,4,2,2,7,0,4,3,3,1,3,1.23673463129
9333,4,0,11,25,2,9,1,5,3,1,1,0,2,1,2,0,1,1,0,0,3,3,2,2,0,1,0,0.770880861774
9334,4,1,10,26,3,14,1,5,2,5,1,3,2,1,2,0,2,2,0,0,1,0,1,1,0,0,0,0.0815008541363
9335,4,1,29,77,14,21,4,17,10,15,0,8,5,3,3,0,2,4,1,1,3,1,3,4,7,3,4,1.2047321038
9336,4,2,40,100,16,35,4,19,18,9,9,7,5,3,5,3,3,1,2,1,5,2,10,6,3,3,2,1.265436412
9337,4,1,15,39,6,8,2,10,3,7,3,6,4,1,2,1,2,1,0,4,2,0,3,1,1,1,0,0.687375131008
9338,4,1,9,32,6,16,1,5,4,5,1,2,2,1,0,1,1,1,0,0,1,0,0,3,0,1,0,0.284188007359
9339,4,1,32,92,14,35,5,19,11,15,2,7,6,2,3,3,1,6,2,3,5,1,1,5,3,1,4,1.1126756022
9340,4,2,34,74,15,32,1,18,5,11,2,4,2,1,6,1,4,2,0,1,3,6,6,2,1,1,2,0.899259336463
9341,4,3,57,149,31,57,6,26,20,28,10,10,7,4,6,8,2,6,0,0,13,4,7,6,1,0,4,2.23616832634
9342,4,2,45,101,20,32,3,21,12,13,5,7,6,3,3,5,4,4,2,2,5,1,6,7,3,4,2,1.10710370634
9343,4,1,22,52,8,20,3,8,5,7,4,4,4,1,4,0,0,2,1,0,5,0,8,4,2,0,7,1.20644771506
9344,4,0,39,110,11,43,5,15,10,18,7,0,6,2,7,3,4,6,0,0,2,5,3,8,5,0,1,2.11241265656
9345,4,0,12,33,2,15,1,4,5,2,4,0,3,1,4,0,2,0,0,0,1,0,1,5,0,0,0,0.37397124957
9346,4,3,61,172,22,65,9,29,16,22,14,12,13,3,10,6,5,7,3,2,10,2,20,11,5,6,10,1.55766553787
9347,4,2,46,113,23,35,7,26,14,19,3,11,8,2,3,1,3,3,5,2,15,0,5,4,0,3,5,1.83376568583
9348,4,1,28,81,9,28,5,15,11,14,1,4,6,2,4,0,2,2,1,0,6,3,3,7,3,0,1,1.61199818002
9349,4,0,35,101,17,43,3,16,8,16,2,8,4,3,12,2,2,4,1,0,4,3,5,7,7,1,2,1.68853841589
9350,4,1,19,53,9,28,3,11,7,7,1,3,4,2,1,1,1,1,1,0,3,1,5,7,3,0,1,0.589890009975
9351,4,0,16,47,3,15,2,8,8,9,1,1,3,2,2,2,2,1,0,0,0,1,4,3,2,0,1,0.825247397785
9352,4,2,34,101,17,41,4,18,13,13,5,10,5,2,1,0,1,5,0,2,5,4,3,11,8,4,1,1.3131902825
9353,4,2,30,82,14,30,2,16,9,14,3,4,2,1,4,2,3,2,1,1,3,1,9,4,2,0,5,0.887080556848
9354,4,2,63,132,26,49,6,17,16,7,10,8,9,4,5,5,3,3,2,4,6,1,19,8,5,9,7,2.64421615155
9355,4,1,20,56,10,20,2,10,11,11,1,3,2,2,3,3,1,2,1,0,3,1,0,3,4,0,0,0.593179270181
9356,4,1,16,68,5,22,2,11,9,10,1,1,2,2,3,1,2,1,0,0,7,1,2,12,2,2,0,1.03097242777
9357,4,2,43,133,14,54,5,24,14,19,2,5,7,3,5,1,7,4,0,1,12,1,4,12,4,6,1,1.58067075127
9358,4,0,22,59,12,24,1,11,3,9,2,5,5,1,4,1,3,1,0,1,3,2,3,5,3,1,1,0.509639249104
9359,4,0,11,35,2,16,1,9,4,6,0,0,2,1,4,0,1,1,0,0,1,1,0,2,0,1,0,0.570018976153
9360,4,1,16,58,6,23,3,5,6,7,3,0,4,1,5,0,2,4,0,0,2,2,4,8,3,1,0,0.578066443329
9361,4,2,35,111,16,35,3,21,12,18,7,8,5,3,3,3,3,6,1,1,6,2,5,8,2,3,0,2.66439788622
9362,4,3,52,130,27,42,6,28,14,18,13,9,7,3,5,1,6,9,1,3,10,5,7,3,0,4,4,1.96004625509
9363,4,2,25,74,12,35,3,11,5,13,6,4,6,2,5,1,2,2,0,1,4,2,0,5,3,1,0,0.76322969685
9364,4,2,39,95,23,30,3,23,6,15,8,6,5,2,3,1,5,1,0,1,3,5,11,9,4,1,2,1.51269941007
9365,4,3,42,100,22,33,6,18,13,12,3,9,7,2,5,1,2,5,1,1,8,2,6,7,2,3,4,0.67831546078
9366,4,2,31,86,17,32,4,22,11,17,5,9,5,3,3,0,0,5,0,1,6,0,4,2,2,1,4,1.39976376794
9367,4,3,46,129,24,47,4,27,12,19,13,8,5,4,6,1,6,6,0,2,5,5,11,3,4,1,1,2.59901460985
9368,4,1,36,99,17,38,3,19,13,16,1,10,5,3,9,1,3,4,3,0,5,2,0,8,6,0,0,0.600523337107
9369,4,1,14,50,7,19,2,10,8,7,1,5,2,2,0,0,2,2,0,2,2,1,3,5,4,1,2,0.591125213783
9370,4,0,27,65,10,27,2,11,7,9,2,4,5,1,5,2,3,1,0,2,4,1,6,5,1,0,5,1.13238051147
9371,4,2,22,90,5,40,4,19,11,14,5,1,9,0,2,1,2,4,1,0,3,1,2,6,8,3,1,1.14325988665
9372,4,1,17,56,5,21,4,8,9,5,1,1,5,0,3,1,3,1,0,0,1,1,4,6,4,3,2,0.597651090431
9373,4,1,12,29,6,13,1,9,2,8,0,5,3,1,0,0,0,2,0,0,3,0,1,1,0,0,1,0.210879370234
9374,4,1,32,74,8,30,5,14,7,14,4,5,5,0,2,1,3,3,2,0,10,2,3,5,0,1,1,1.0860159636
9375,4,2,35,126,14,50,6,23,16,14,6,6,7,4,6,0,7,6,2,0,8,0,3,10,2,4,3,1.77722334853
9376,4,2,27,71,9,24,3,7,8,5,1,3,6,1,3,4,2,7,0,0,5,4,9,7,1,1,7,1.25746849312
9377,4,1,10,39,3,14,2,5,5,4,2,1,3,1,4,0,1,1,0,0,2,0,3,5,1,1,2,0.599666878545
9378,4,1,25,69,9,26,4,11,10,12,4,5,6,1,3,1,3,2,1,0,7,0,2,3,1,1,2,0.830911528904
9379,4,2,23,78,6,31,4,11,7,10,4,3,5,2,7,1,2,5,1,0,4,1,2,9,0,0,0,1.35246494404
9380,4,2,41,121,21,58,7,17,13,13,3,3,10,1,6,8,2,2,0,0,10,4,6,12,1,2,3,1.80703614584
9381,4,0,32,89,11,35,2,17,13,15,1,5,3,2,4,0,2,3,3,2,2,3,7,5,6,0,3,1.18927547996
9382,4,2,38,87,18,35,3,14,9,15,10,8,4,3,3,5,3,3,0,4,3,0,11,2,2,5,4,0.673329381346
9383,4,1,38,93,16,38,4,21,14,10,2,4,5,2,3,2,2,4,0,0,8,2,4,9,5,4,0,1.27702680332
9384,4,1,32,100,6,42,6,15,10,10,4,6,7,3,8,1,5,8,0,0,3,3,5,11,6,3,5,1.09604686816
9385,4,1,24,64,8,21,2,12,7,12,1,1,3,2,4,1,2,2,1,0,4,1,5,4,1,1,3,0.790753487929
9386,4,2,39,131,17,56,8,17,11,16,11,6,9,2,9,7,4,4,0,1,4,1,2,7,1,5,2,1.82930312895
9387,4,2,55,161,25,69,7,34,14,24,4,9,13,2,4,5,3,6,0,1,11,3,8,9,7,9,5,1.38450072674
9388,4,1,36,77,11,28,3,10,8,8,6,3,4,3,5,2,4,0,0,0,1,5,2,7,5,3,1,1.38841189905
9389,4,3,77,205,38,84,7,29,19,24,21,16,11,5,6,3,8,7,3,3,10,3,13,17,12,2,7,4.90354898609
9390,4,1,18,58,8,19,3,12,5,6,3,2,4,1,2,1,1,3,1,0,3,1,4,4,2,2,2,0.629770279832
9391,4,2,50,152,24,58,5,37,19,17,7,8,7,5,12,2,9,3,1,0,5,2,4,14,11,5,0,2.28220978974
9392,4,2,40,125,16,57,5,24,14,18,7,4,6,4,10,1,3,3,0,0,8,2,1,8,6,4,2,1.64257191922
9393,4,0,21,52,6,23,1,11,8,11,4,3,2,1,0,3,2,0,0,0,2,0,4,2,1,0,0,1.4733278318
9394,4,1,18,50,4,22,3,8,6,9,0,2,3,1,0,3,3,2,0,0,6,1,3,2,1,0,3,0.560438729731
9395,4,1,17,53,7,21,2,9,9,10,2,1,5,1,2,2,1,1,0,0,4,0,2,4,0,0,1,0.79743421439
9396,4,0,13,39,4,16,1,7,3,6,1,3,3,1,1,0,0,1,1,2,3,0,3,3,0,0,3,0.712473084879
9397,4,2,27,77,13,30,3,14,13,13,6,4,4,3,2,1,1,2,1,0,3,2,7,3,1,1,4,2.12959405578
9398,4,1,42,108,24,46,6,16,21,10,0,10,7,3,5,0,2,3,3,2,8,9,1,11,5,3,1,1.11289889386
9399,4,2,35,74,19,25,4,11,8,12,2,9,5,2,4,3,2,3,2,4,6,2,5,4,1,1,4,1.22908473238
9400,4,1,12,29,5,15,2,4,3,4,1,2,3,0,1,0,0,1,0,0,1,0,2,4,0,0,2,0.169540227271
9401,4,3,66,193,37,68,12,30,21,30,15,18,14,1,9,4,4,7,6,2,6,5,8,16,15,3,2,3.21440664001
9402,4,3,52,121,23,48,6,25,10,18,6,11,10,1,13,1,6,4,0,3,5,7,11,3,0,2,3,1.81181706646
9403,4,2,47,113,19,48,3,22,14,18,3,3,5,2,5,0,3,2,2,0,5,1,11,5,8,2,11,5.83177301424
9404,4,0,12,43,5,15,2,7,5,7,1,0,3,1,1,1,3,1,0,0,1,0,0,4,3,2,1,0.5602688716
9405,4,2,43,111,24,36,6,13,11,9,5,10,9,2,7,4,7,7,2,0,7,7,6,11,3,4,3,1.4024572955
9406,4,0,34,93,14,33,5,20,10,10,1,7,6,2,9,2,3,4,0,0,7,2,3,8,4,0,1,2.18110811598
9407,4,2,56,170,26,74,5,28,27,16,10,10,9,2,6,3,8,9,5,4,2,3,3,19,12,3,1,2.0529472635
9408,4,0,26,56,12,18,2,9,9,7,4,5,3,2,2,1,3,1,1,1,3,1,5,7,2,0,2,0.249459759176
9409,4,1,32,85,11,29,2,15,10,15,1,4,3,1,6,1,2,1,0,1,8,4,6,5,3,0,4,1.47780359737
9410,4,1,20,65,9,27,3,11,9,7,3,2,4,2,2,0,1,2,1,0,3,2,1,5,2,3,0,0.877698987835
9411,4,0,19,35,14,10,1,11,3,7,3,7,4,1,0,1,1,0,0,1,4,2,1,1,0,0,1,0.428756953043
9412,4,1,16,34,3,16,1,7,5,3,1,1,2,1,2,0,1,2,1,0,0,2,3,1,1,1,1,0.225463595548
9413,4,0,11,16,4,9,0,2,3,2,2,1,4,0,0,1,0,0,0,0,2,1,1,2,0,0,1,0.0429116148784
9414,4,0,16,64,4,24,2,10,11,7,2,1,4,2,6,1,3,0,0,0,2,1,5,7,5,0,1,1.00103806447
9415,4,0,13,35,5,10,2,8,4,7,1,3,3,1,2,0,2,0,0,0,3,1,0,1,1,0,0,0.307030439696
9416,4,3,49,141,19,45,6,27,15,16,3,4,7,3,6,2,6,8,6,2,4,3,9,10,11,5,3,2.5047037196
9417,4,1,27,88,8,30,3,14,10,10,7,0,5,1,6,0,3,1,0,0,5,1,9,13,6,0,2,3.50452820118
9418,4,1,36,97,14,40,2,27,12,17,2,2,4,2,5,1,5,2,0,0,3,2,4,6,4,0,1,1.2139740432
9419,4,2,32,101,15,44,4,17,7,14,3,4,6,2,7,5,4,1,0,0,7,1,7,11,3,0,3,0.891371910576
9420,4,3,54,139,24,51,6,25,20,18,11,13,8,4,6,6,4,5,2,5,10,1,5,8,3,6,2,1.69470983391
9421,4,1,33,110,10,45,2,17,12,9,5,4,12,1,9,0,1,3,2,1,0,3,4,15,15,4,4,1.66662338704
9422,4,3,55,151,27,69,7,30,17,22,9,15,8,7,3,5,3,5,3,1,9,5,6,11,3,1,3,3.92598868747
9423,4,3,102,231,43,84,7,36,40,25,20,15,10,7,14,9,10,6,3,7,1,5,25,6,16,11,16,3.4153589624
9424,4,0,17,72,3,32,4,12,8,10,2,2,5,1,5,2,2,3,0,0,5,0,2,8,3,0,0,1.29002437734
9425,4,2,55,145,31,49,4,25,13,17,7,12,5,4,6,4,7,7,4,1,2,7,9,10,14,2,5,1.53379648342
9426,4,2,48,125,20,43,4,26,20,12,6,8,5,3,7,1,3,4,3,2,6,3,4,8,2,1,4,1.70695558555
9427,4,1,24,64,11,28,3,12,7,12,2,7,6,1,1,2,2,2,0,0,5,0,2,3,1,1,2,0.466457778343
9428,4,2,55,149,25,49,4,23,20,20,7,8,8,3,7,3,6,4,1,1,11,6,8,17,4,2,2,2.62042802737
9429,4,2,29,93,12,33,3,16,9,12,1,3,6,2,6,0,4,7,1,0,8,4,2,12,1,0,0,7.32808773156
9430,4,3,70,156,26,61,7,30,17,23,11,10,9,4,7,8,4,7,1,1,9,2,13,7,4,3,7,2.33708014163
9431,4,1,23,89,11,29,4,18,13,19,4,4,6,2,2,2,2,3,3,2,6,0,3,3,0,1,3,2.0191220196
9432,4,2,24,99,7,33,4,13,13,14,5,2,5,4,4,3,4,5,1,0,9,2,0,10,1,2,0,1.56555643983
9434,4,0,19,48,3,24,2,5,7,5,2,1,3,1,4,2,1,3,0,0,0,0,2,6,3,1,1,0.574616789657
9435,4,1,8,23,3,11,1,6,4,6,0,2,2,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0.0535061451978
9436,4,2,48,130,24,50,5,22,16,18,2,8,6,3,6,2,7,6,2,1,10,2,5,12,3,1,3,1.18255101638
9437,4,1,20,58,5,27,2,10,4,3,3,0,4,2,2,0,3,3,0,0,4,2,5,9,4,3,3,0.658248387734
9438,4,3,62,162,20,63,6,27,18,20,12,6,7,5,11,7,6,6,1,2,4,3,11,11,8,6,8,1.75806440049
9439,4,2,40,132,19,40,2,21,16,13,7,4,4,2,5,0,8,6,1,0,14,3,5,11,2,8,3,3.10787483246
9440,4,1,36,95,14,38,3,16,8,14,5,3,7,1,4,3,2,3,0,1,9,3,6,11,4,0,4,1.88311906001
9441,4,3,67,170,34,59,8,28,19,25,9,14,10,3,4,2,12,10,3,1,12,6,6,10,4,3,6,1.97525556674
9442,4,3,114,287,49,120,13,50,32,34,20,17,17,7,14,3,14,10,4,4,21,5,13,28,6,10,9,2.91077707361
9443,4,1,31,79,11,44,2,16,6,13,1,2,3,1,7,4,4,3,1,0,3,4,1,2,1,0,1,0.748119532746
9444,4,2,28,84,12,28,5,16,10,11,5,3,6,1,5,1,5,1,1,0,2,1,6,8,10,2,4,1.38270553553
9445,4,1,21,63,8,22,3,18,8,14,5,4,4,1,0,0,2,0,0,0,4,1,1,3,0,3,0,0.656270278402
9446,4,1,17,37,10,18,2,12,6,7,3,3,3,1,0,1,0,1,0,1,4,1,1,1,0,0,0,0.391781772368
9447,4,0,8,34,2,19,1,4,5,3,0,1,2,1,4,0,2,2,1,0,0,1,0,5,4,0,0,0.572788137482
9448,4,2,28,88,9,44,4,9,4,10,7,3,6,3,10,1,4,3,1,0,8,1,5,8,1,0,3,1.05123505749
9449,4,2,46,136,25,43,8,20,13,15,3,9,11,2,9,2,7,7,2,1,11,6,9,14,8,3,5,2.34616679313
9450,4,1,13,44,6,16,3,10,2,6,4,3,4,1,2,0,1,4,0,2,4,0,2,2,0,4,0,0.357020221736
9451,4,1,17,45,6,22,2,5,6,4,0,2,3,0,1,3,1,0,2,0,4,0,0,8,4,1,0,0.486293289107
9452,4,2,30,69,13,27,3,11,10,9,1,5,4,2,5,2,2,0,1,1,2,3,6,6,3,0,6,1.50597733427
9453,4,2,29,90,15,40,4,17,14,12,5,8,7,1,5,1,3,3,0,0,8,3,3,8,1,0,3,1.71391528165
9454,4,0,18,59,8,27,2,11,5,10,1,2,3,2,3,1,2,2,0,0,4,1,2,6,1,0,0,0.939282184645
9455,4,0,11,28,4,8,1,5,2,6,1,2,2,1,2,1,1,1,0,0,2,1,1,1,0,0,0,0.411066338479
9456,4,0,12,29,6,18,1,8,5,5,0,2,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0.154621998104
9457,4,3,44,124,21,54,6,27,14,15,4,9,8,2,4,2,4,5,2,3,7,7,5,9,5,2,3,1.38303452807
9458,4,2,22,75,7,31,4,14,7,9,3,5,6,2,2,2,1,6,3,2,7,2,1,6,0,3,0,0.815929270151
9459,4,2,40,114,16,44,4,23,13,18,3,3,6,3,6,3,3,5,1,0,8,2,5,7,2,4,3,1.12045853092
9460,4,2,67,192,35,65,8,35,17,31,10,14,9,3,15,0,10,8,3,1,17,2,18,10,2,2,9,3.23531606239
9461,4,1,27,107,15,41,4,16,12,17,0,4,5,3,5,2,3,6,0,0,3,4,6,11,6,0,0,2.08072594363
9462,4,3,59,181,28,75,9,30,17,26,11,13,11,5,10,3,6,8,4,1,13,7,2,11,6,4,0,2.01981104122
9463,4,1,18,43,4,14,3,7,9,7,4,1,4,0,1,0,1,1,0,0,4,0,3,4,1,0,0,0.719884622935
9464,4,0,9,32,4,12,2,6,4,6,4,2,3,0,1,1,0,0,0,0,1,0,1,4,0,1,0,0.558291482889
9465,4,1,61,137,29,49,7,32,14,16,10,11,12,2,3,1,2,4,2,2,3,2,23,12,18,6,10,2.38182241764
9466,4,1,79,193,36,57,9,31,20,23,9,14,11,4,12,10,7,6,3,5,11,5,42,9,3,5,15,5.04010459754
9467,4,2,38,101,20,36,5,21,14,17,8,10,5,3,5,4,1,4,0,2,8,2,6,3,0,1,4,1.21074993751
9468,4,1,25,67,10,28,3,15,7,11,1,3,3,2,2,0,2,2,1,0,2,0,2,9,6,1,0,0.572164739842
9469,4,1,26,77,15,32,3,10,4,9,2,4,5,1,8,2,3,5,1,1,6,3,7,7,1,1,2,1.10618112184
9470,4,2,38,102,19,36,5,18,8,11,1,6,7,3,4,1,4,6,1,1,3,1,10,6,3,4,11,1.00486075196
9471,4,0,12,30,6,14,1,2,2,3,0,3,3,1,1,2,1,2,0,0,2,0,0,5,0,0,0,0.288327092843
9472,4,1,30,92,17,33,3,19,9,13,6,8,5,1,4,0,3,5,2,2,8,2,4,5,3,0,4,1.29320990036
9473,4,3,55,126,29,46,4,26,16,19,6,13,7,2,4,3,2,6,1,1,6,2,8,3,7,4,12,1.26883728705
9474,4,1,23,65,9,29,2,13,3,11,1,2,3,1,5,0,3,3,0,0,4,1,4,4,1,1,4,1.20877560409
9475,4,0,24,61,10,22,2,9,10,5,2,3,4,2,2,3,4,2,0,0,9,3,4,7,0,1,0,0.567010654779
9476,4,2,75,236,37,84,9,39,24,30,14,12,15,5,14,4,7,9,6,0,14,7,11,23,13,7,3,4.04656396238
9477,4,1,30,67,12,26,2,16,13,10,2,6,3,2,1,3,1,2,1,1,6,3,6,2,0,2,0,1.09060421314
9478,4,2,39,117,16,39,5,20,8,11,8,2,7,4,10,2,5,5,2,0,7,2,7,13,8,3,2,1.48412320536
9479,4,1,20,59,9,21,3,13,4,12,1,6,7,0,1,1,1,5,1,0,6,0,4,3,1,1,1,1.02883447841
9480,4,1,18,45,8,23,1,4,4,3,2,5,2,1,3,2,2,3,1,0,2,1,0,6,1,1,0,0.549894367294
9481,4,1,21,63,7,27,1,9,10,5,3,2,2,1,8,0,2,2,0,0,6,2,3,7,2,1,0,0.820067536223
9482,4,2,89,198,38,82,7,46,20,26,16,15,8,4,9,7,7,7,1,2,13,2,18,7,6,5,11,2.05182925822
9483,4,2,57,140,33,52,4,29,18,20,5,15,5,4,8,3,6,7,4,2,5,2,11,6,8,4,5,1.64541009257
9484,4,2,26,61,7,18,3,9,8,8,7,4,4,2,2,1,2,2,0,0,4,2,3,3,0,2,2,1.03042748827
9485,4,3,52,138,21,48,7,25,13,18,10,12,8,4,7,6,8,7,1,3,6,3,8,5,0,4,7,1.45871746658
9486,4,0,4,6,1,3,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0183467614892
9487,4,2,48,133,23,51,5,23,13,22,5,8,7,4,8,4,3,4,1,2,9,2,8,13,5,0,2,1.70241780007
9488,4,0,14,39,6,16,1,7,4,6,0,2,2,1,2,1,1,2,0,0,5,3,0,3,1,1,0,0.463793650308
9489,4,2,53,152,27,55,8,21,17,13,10,11,9,3,4,4,7,10,0,5,16,6,7,14,0,6,0,2.46015053761
9490,4,0,12,25,4,12,1,7,6,5,1,2,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0.116234672928
9491,4,1,15,44,6,14,3,10,5,8,4,3,4,0,1,2,1,1,0,1,3,1,4,0,0,0,0,0.5183019349
9492,4,0,33,105,10,39,1,17,12,10,2,5,2,1,4,1,5,4,1,0,6,5,4,13,5,1,0,1.52557737418
9493,4,2,46,124,24,49,7,26,17,18,5,9,10,3,10,1,3,4,0,1,7,1,11,10,6,2,5,2.14911039499
9494,4,2,37,89,17,31,5,14,11,9,4,6,6,2,5,1,1,3,0,0,9,5,4,7,0,1,3,1.51151614029
9495,4,1,11,28,5,8,1,4,4,4,0,2,2,1,3,0,1,1,0,1,2,0,3,3,3,2,0,0.194321055358
9496,4,0,21,71,4,26,2,2,4,3,0,3,4,2,3,0,0,2,0,0,4,1,2,4,0,0,40,1.26502045587
9497,4,2,31,92,9,37,4,13,10,16,1,2,5,3,8,2,2,1,0,0,9,5,3,3,1,0,3,1.63336993444
9498,4,0,19,45,7,20,1,7,1,7,3,1,3,1,4,2,2,1,1,0,2,1,6,6,3,0,2,0.649887132122
9499,4,0,11,25,5,13,2,6,4,4,0,2,3,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0.320413782948
9500,4,2,48,116,26,37,5,24,15,19,3,8,6,4,3,6,2,5,0,2,6,6,3,5,0,2,2,2.56918713311
9501,4,2,38,111,21,35,5,25,12,15,5,6,7,3,5,2,4,9,1,1,6,4,7,4,3,4,3,1.49275367207
9502,4,1,30,71,14,29,4,15,8,12,3,4,5,2,4,1,3,4,2,0,1,1,4,0,6,2,3,0.533619948847
9503,4,2,40,80,28,25,4,22,9,11,3,9,5,3,1,1,1,3,1,1,6,2,4,1,0,8,4,0.894295648064
9504,4,2,35,86,16,36,4,12,6,8,8,6,8,1,6,5,4,2,1,3,7,3,4,6,2,4,4,0.80176231683
9505,4,2,29,130,14,33,6,20,13,18,3,8,8,3,4,3,6,7,0,2,11,2,8,18,4,1,3,5.3625344343
9506,4,2,31,86,16,21,4,13,9,10,6,1,5,3,5,0,3,1,0,0,6,2,3,14,3,0,1,1.64905258925
9507,4,2,34,134,12,38,5,17,15,14,9,3,7,3,7,1,7,8,4,0,14,2,8,11,3,5,5,2.21169530988
9508,4,2,56,140,17,54,7,22,11,20,7,5,9,4,5,7,8,2,0,0,9,4,11,9,7,1,6,1.82424643286
9509,4,0,25,78,6,28,5,8,10,11,6,1,6,0,1,6,3,4,1,0,1,1,6,9,0,0,0,1.09072162029
9510,4,1,30,100,16,32,5,16,10,11,8,7,6,3,6,4,4,5,0,0,6,2,5,6,2,5,2,1.53851014663
