id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18
1525,1,8,99,264,51,98,11,36
1526,1,10,167,416,74,160,19,53
1527,1,10,151,316,64,124,13,41
1528,1,6,53,125,16,50,6,20
1529,1,8,144,332,81,146,13,41
1530,1,8,112,340,51,132,13,43
1531,1,8,100,306,44,114,15,71
1532,1,6,91,251,39,103,15,37
1533,1,6,55,183,28,55,5,25
1534,1,9,115,439,52,159,19,79
1535,1,6,84,248,34,81,6,39
1536,1,4,47,127,15,51,4,13
1537,1,8,101,321,45,110,13,40
1538,1,9,120,344,56,135,14,60
1539,1,9,124,322,59,126,13,49
1540,1,8,105,322,47,110,19,54
1541,1,8,109,287,52,97,10,35
1542,1,10,190,472,85,186,21,69
1543,1,8,91,261,30,104,13,31
1544,1,10,169,466,67,187,19,73
1545,1,8,91,239,42,95,8,38
1546,1,10,158,420,75,172,18,55
1547,1,7,94,206,33,73,10,28
1548,1,8,104,250,52,103,12,27
1549,1,6,61,137,31,50,5,20
1550,1,8,120,359,59,112,16,50
1551,1,9,226,579,117,220,29,94
1552,1,6,85,279,40,103,9,49
1553,1,7,156,388,71,139,18,51
1554,1,8,144,374,57,151,16,41
1555,1,2,21,50,12,17,2,8
1556,1,8,118,323,60,118,13,56
1557,1,8,145,396,57,127,14,65
1558,1,8,146,367,66,144,14,65
1559,1,7,67,169,38,66,8,20
1560,1,9,162,451,74,145,20,50
1561,1,9,143,397,73,148,21,50
1562,1,4,42,97,22,32,3,18
1563,1,6,47,168,23,58,7,27
1564,1,8,99,286,45,102,13,33
1565,1,8,101,415,50,133,19,51
1566,1,8,119,299,63,116,13,49
1567,1,11,185,379,120,128,16,77
1568,1,7,92,219,39,91,11,27
1569,1,5,56,140,25,41,5,19
1570,1,11,175,532,72,200,20,71
1571,1,7,106,306,43,103,11,62
1572,1,8,141,373,64,143,19,55
1573,1,10,209,546,102,233,25,52
1574,1,8,211,529,94,213,25,82
1575,1,9,164,431,75,161,18,64
1576,1,8,104,287,37,126,11,37
1577,1,8,97,233,35,84,9,31
1578,1,9,110,288,46,97,6,52
1579,1,8,84,249,32,113,9,28
1580,1,8,81,270,34,83,10,38
1581,1,11,228,612,89,236,18,97
1582,1,10,174,419,88,148,22,66
1583,1,8,101,311,42,114,11,50
1584,1,9,103,312,44,111,16,40
1585,1,9,223,531,123,202,22,74
1586,1,7,113,248,55,96,13,49
1587,1,10,171,446,97,163,20,77
1588,1,10,267,512,120,194,23,83
1589,1,10,153,420,70,155,16,58
1590,1,11,206,473,107,200,19,74
1591,1,9,199,534,106,168,19,69
1592,1,2,8,32,7,4,0,3
1593,1,10,156,430,72,157,17,58
1594,1,8,110,338,42,138,14,44
1595,1,8,115,390,52,158,18,53
1596,1,9,137,389,58,152,21,50
1597,1,11,261,589,143,208,27,101
1598,1,10,203,550,98,184,26,73
1599,1,9,106,337,58,130,13,44
1600,1,8,111,331,55,101,14,35
1601,1,8,124,308,69,97,10,55
1602,1,10,185,472,95,153,19,76
1603,1,8,123,326,47,123,14,44
1604,1,8,100,263,54,100,10,29
1605,1,8,80,248,39,77,9,29
1606,1,9,139,379,76,129,13,39
1607,1,9,161,423,64,152,21,57
1608,1,8,96,340,40,100,13,49
1609,1,9,144,413,72,165,15,57
1610,1,11,288,708,137,232,29,116
1611,1,8,119,388,63,132,16,44
1612,1,8,106,241,50,94,12,38
1613,1,9,143,337,61,117,14,52
1614,1,9,130,360,58,133,13,41
1615,1,9,147,376,65,145,13,64
1616,1,9,211,422,134,169,21,58
1617,1,8,137,341,63,113,18,49
1618,1,8,67,211,27,67,10,37
1619,1,9,145,430,71,157,17,69
1620,1,7,101,279,54,82,9,37
1621,1,10,161,398,77,134,16,58
1622,1,10,262,742,126,286,32,108
1623,1,9,144,444,67,170,18,54
1624,1,8,115,373,50,155,16,48
1625,1,8,112,316,51,115,16,50
1626,1,8,192,427,103,167,21,65
1627,1,8,109,275,43,102,11,49
1628,1,10,181,474,93,196,25,69
1629,1,10,142,508,61,201,22,68
1630,1,10,198,508,104,189,21,95
1631,1,8,100,340,46,111,17,45
1632,1,8,129,425,57,179,14,38
1633,1,8,98,224,55,72,10,50
1634,1,8,119,343,47,123,14,47
1635,1,10,115,289,41,123,12,54
1636,1,10,218,510,87,211,13,62
1637,1,8,111,302,49,111,12,59
1638,1,8,105,284,52,111,12,41
1639,1,10,136,414,59,162,21,54
1640,1,8,94,299,32,104,14,42
1641,1,8,81,276,50,81,12,67
1642,1,8,119,298,65,108,11,53
1643,1,11,178,462,84,176,23,67
1644,1,8,130,339,61,130,14,65
1645,1,11,260,515,130,189,26,91
1646,1,8,85,301,44,96,15,41
1647,1,6,76,180,41,51,8,33
1648,1,11,176,414,98,161,16,60
1649,1,9,143,337,64,117,14,55
1650,1,8,112,365,47,149,16,50
1651,1,9,158,393,77,184,15,66
1652,1,8,95,218,61,74,9,43
1653,1,8,91,271,37,109,12,38
1654,1,9,197,454,102,163,20,74
1655,1,8,98,243,51,103,13,36
1656,1,8,91,257,35,98,13,44
1657,1,8,110,303,58,107,12,33
1658,1,9,150,382,58,125,18,50
1659,1,9,142,442,72,157,18,56
1660,1,8,126,343,51,120,14,32
1661,1,10,159,453,85,154,21,61
1662,1,8,139,370,71,130,13,55
1663,1,9,140,341,60,121,16,44
1664,1,8,115,379,52,135,19,61
1665,1,9,189,444,107,172,21,76
1666,1,9,150,481,75,204,25,73
1667,1,10,151,358,68,151,17,51
1668,1,9,141,459,54,168,20,72
1669,1,10,248,591,126,235,29,112
1670,1,9,122,395,40,146,17,46
1671,1,11,245,592,107,211,28,86
1672,1,6,82,195,42,85,7,33
1673,1,5,37,93,11,44,4,5
1675,1,11,194,551,76,194,26,78
1676,1,8,79,303,31,94,14,43
1677,1,10,164,470,73,146,19,68
1678,1,8,150,354,73,129,14,42
1679,1,8,124,314,64,125,16,39
1680,1,8,110,403,25,130,5,74
1681,1,6,49,162,20,57,6,17
1682,1,8,136,333,76,136,16,39
1683,1,7,100,227,49,100,11,39
1684,1,8,124,312,58,117,12,42
1685,1,8,151,379,84,133,15,71
1686,1,5,41,117,18,32,4,19
1687,1,10,240,672,107,293,29,78
1688,1,8,152,414,54,175,17,71
1689,1,7,88,194,27,76,4,22
1690,1,9,147,368,79,129,15,54
1691,1,11,211,503,95,196,18,79
1692,1,9,155,388,79,150,17,49
1693,1,10,172,477,80,148,18,60
1694,1,10,171,488,62,193,20,65
1695,1,9,159,437,79,147,20,73
1696,1,9,152,369,80,143,13,54
1697,1,8,116,353,45,122,15,45
1698,1,8,176,455,77,185,20,56
1699,1,8,123,321,48,119,15,46
1700,1,9,156,425,83,146,21,81
1701,1,8,106,301,60,117,12,49
1702,1,8,74,209,38,69,8,34
1703,1,11,210,513,121,172,23,92
1704,1,8,116,346,58,119,20,49
1705,1,12,176,445,100,143,20,63
1706,1,6,95,207,45,87,10,32
1707,1,7,68,239,26,94,13,35
1708,1,7,71,198,28,74,6,26
1709,1,8,106,381,61,131,13,47
1710,1,9,165,454,76,186,19,54
1711,1,6,67,221,31,67,9,46
1712,1,9,168,427,93,154,17,67
1713,1,8,134,359,56,132,21,49
1714,1,6,69,259,30,111,8,25
1715,1,10,227,538,97,213,22,74
1716,1,7,86,290,43,104,8,35
1717,1,8,180,427,75,154,22,79
1718,1,9,119,325,64,104,15,53
1719,1,8,173,392,83,161,16,52
1720,1,11,171,444,97,157,18,63
1721,1,9,147,437,64,168,13,54
1722,1,9,144,388,59,148,20,52
1723,1,9,144,462,63,184,20,82
1724,1,10,172,450,79,186,21,67
1725,1,9,209,413,92,156,20,56
1726,1,9,176,427,86,161,15,83
1727,1,10,150,429,69,145,16,70
1728,1,9,202,484,94,206,22,63
1729,1,8,134,336,62,157,14,63
1730,1,10,170,382,106,135,17,56
1731,1,9,112,318,47,93,15,52
1732,1,8,110,336,52,137,12,43
1733,1,8,107,235,47,105,11,41
1734,1,9,157,464,78,175,15,58
1735,1,7,81,259,39,93,11,36
1736,1,11,286,718,139,285,30,82
1737,1,8,86,257,37,97,8,30
1738,1,7,125,332,59,143,9,45
1739,1,10,206,504,109,180,24,82
1740,1,8,133,382,58,161,18,43
1741,1,8,118,320,60,126,13,43
1742,1,6,89,215,49,95,9,25
1743,1,9,148,434,69,169,21,43
1744,1,11,178,491,86,209,19,73
1745,1,10,186,407,78,173,19,52
1746,1,10,113,349,51,165,16,63
1747,1,8,114,369,49,137,18,46
1748,1,9,117,324,71,116,18,48
1749,1,6,53,118,21,54,6,19
1750,1,8,105,300,49,95,14,38
1751,1,8,143,357,85,118,15,64
1752,1,9,181,473,77,158,16,72
1753,1,8,77,189,42,66,7,24
1754,1,10,331,760,156,283,35,101
1755,1,8,149,354,80,130,17,50
1756,1,10,176,409,62,155,17,72
1757,1,8,86,240,31,96,8,36
1758,1,10,213,517,101,202,22,88
1759,1,10,147,328,79,137,18,50
1760,1,12,209,550,95,198,23,86
1761,1,8,135,355,50,134,7,33
1762,1,8,118,337,44,130,14,46
1763,1,12,253,475,117,206,22,79
1764,1,8,129,405,76,146,20,61
1765,1,5,40,100,14,43,4,14
1766,1,8,148,359,65,116,18,63
1767,1,9,162,413,94,155,21,49
1768,1,8,189,471,70,196,12,70
1769,1,9,116,286,61,103,11,37
1770,1,10,154,344,68,149,16,53
1771,1,8,115,372,57,135,15,47
1772,1,10,231,500,118,182,20,77
1773,1,8,109,320,46,129,9,48
1774,1,10,191,403,91,158,16,59
1775,1,9,130,368,71,157,17,55
1776,1,9,149,390,60,152,15,64
1777,1,11,211,604,91,233,24,75
1778,1,5,52,116,18,49,4,20
1779,1,10,155,438,65,153,17,58
1780,1,9,198,463,90,168,21,63
1781,1,10,147,454,59,181,21,80
1782,1,8,130,330,69,128,16,52
1783,1,8,164,499,59,204,16,75
1784,1,7,72,200,35,71,9,32
1785,1,8,132,291,54,124,14,35
1786,1,2,3,15,2,6,1,1
1787,1,7,62,214,34,55,6,31
