id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10
12783,5,1,25,55,8,22,3,12,7,6,4,1,6,0,2,0,1,0,3,0,6,1,0,8,3,0,0,0.938709476729,0,0,1,0,1.95004964108,4.29090909091,42.9090909091,0,0,5.80318181818,0,0,0,0,0,0,0,0,0,0,9.16666666667,0,0
12784,5,4,76,167,31,63,7,37,19,14,10,10,14,2,10,5,7,7,2,3,8,3,17,14,10,7,8,2.74156188976,2,1,0,0,2.20040594139,4.50898203593,45.0898203593,1,3,5.55857142857,0,1,0,0,1,0,0,0,0,3.97947581715,11.9285714286,0,0
12785,5,3,56,148,23,68,8,28,16,19,8,8,9,5,7,5,7,5,5,0,3,3,4,11,6,6,4,3.24161023342,0,6,2,0,2.10493034378,4.30405405405,43.0405405405,1,0,5.3225,0,2,1,2,0,1,1,0,0,0,16.4444444444,0,0
12786,5,3,37,109,12,50,4,12,14,9,8,1,6,2,6,7,6,2,1,0,8,3,4,9,3,6,5,1.47096644693,1,3,0,0,1.66207318067,4.15596330275,41.5596330275,1,3,5.3064,1,1,0,0,0,0,1,0,0,2.98460686286,18.1666666667,0,0
12787,5,2,61,150,40,68,9,24,14,15,12,10,13,2,5,13,9,5,1,3,4,1,5,14,9,7,4,2.02980871511,0,3,2,0,2.40714819156,4.76,47.6,0,1,5.42514705882,0,0,0,1,0,0,0,0,0,4.97434477143,11.5384615385,0,0
12788,5,1,7,20,5,5,1,4,2,3,1,3,2,1,0,0,1,0,0,0,1,0,0,2,3,1,0,0.345790821444,0,0,0,0,2.50263019536,4.5,45.0,0,1,7.756,0,0,0,0,1,0,0,0,0,0.101171951633,10.0,0,0
12789,5,1,42,134,7,50,9,21,12,19,9,3,10,1,8,10,7,7,0,1,5,4,8,9,2,3,3,4.05781251049,0,4,1,0,1.85921562807,3.90298507463,39.0298507463,0,0,5.1644,0,0,0,3,1,0,0,0,0,0,13.4,0,0
12790,5,2,23,59,7,18,2,9,7,6,7,2,7,0,2,4,0,0,1,0,3,0,7,4,4,1,7,0.866535192962,0,3,0,0,1.86417829746,4.20338983051,42.0338983051,1,0,5.83722222222,0,0,0,0,0,0,3,0,0,0,8.42857142857,0,0
12791,5,2,40,97,15,39,4,17,9,16,10,5,8,2,3,5,6,2,2,5,6,0,9,3,4,2,14,1.71409542987,1,0,1,1,2.53684193641,4.56701030928,45.6701030928,1,2,6.16512820513,0,0,0,0,1,0,1,0,0,0.3035158549,12.375,0,0
12792,5,1,29,63,6,22,1,6,5,10,6,1,2,1,2,2,4,2,0,0,2,1,9,4,5,1,14,1.21904885836,1,2,1,0,1.82714357975,4.12698412698,41.2698412698,0,0,5.29136363636,0,0,1,0,0,0,0,0,0,0.202343903266,31.5,0,0
12793,5,3,66,166,32,64,8,33,25,21,10,12,12,2,3,10,6,6,3,3,10,2,10,8,3,6,13,2.89495114545,1,1,2,0,2.32365645815,4.43975903614,44.3975903614,0,1,5.49328125,1,2,1,1,0,0,0,0,0,0,13.8333333333,0,0
12794,5,2,28,87,11,28,5,12,13,8,7,2,14,0,3,4,2,2,1,0,7,1,6,6,4,3,2,2.79595171087,0,2,1,0,1.90133536832,3.96551724138,39.6551724138,0,3,5.81571428571,2,0,0,0,0,0,0,0,0,0,6.21428571429,0,0
12795,5,1,15,59,5,22,3,11,9,10,2,2,6,0,2,2,2,0,2,1,0,1,5,6,7,1,0,1.06518023391,0,1,0,0,1.97396852157,4.0,40.0,0,0,5.47909090909,0,0,0,0,0,0,0,0,0,0.202343903266,9.83333333333,0,0
12796,5,1,34,93,15,32,5,19,11,14,5,5,8,1,5,2,1,1,1,4,2,4,8,8,10,2,8,1.55001678999,1,0,0,0,2.34510820471,4.31182795699,43.1182795699,2,0,5.8190625,0,0,0,0,1,0,0,0,0,0,11.625,0,0
12797,5,3,51,137,21,48,8,24,15,22,11,10,9,2,12,4,6,3,1,4,12,3,5,6,4,3,3,1.9580743917,1,1,0,0,2.3044611094,4.48905109489,44.8905109489,2,2,6.101875,0,1,0,1,0,0,0,0,0,0.404687806533,15.2222222222,0,0
12798,5,3,50,127,23,52,6,19,13,12,11,7,11,3,10,7,6,2,1,3,5,1,7,6,8,11,6,2.97189921712,1,0,3,0,2.19613800164,4.48031496063,44.8031496063,1,3,5.65134615385,0,0,1,0,0,0,0,0,0,4.97434477143,11.5454545455,0,0
12799,5,2,27,62,9,24,3,10,6,10,4,2,6,1,2,3,5,2,0,0,1,3,4,1,3,0,3,1.00791303278,0,0,0,0,1.8837864813,4.37096774194,43.7096774194,0,3,4.96875,0,0,0,0,1,0,3,0,0,0,10.3333333333,0,0
12800,5,4,102,232,45,89,11,48,34,29,11,19,12,7,6,16,14,6,5,6,10,6,12,9,7,11,17,3.10429265536,3,4,1,0,2.33354257693,4.72844827586,47.2844827586,0,0,5.72741573034,2,0,1,0,0,1,0,0,1,0.607031709799,19.3333333333,0,0
12801,5,2,32,83,18,25,4,20,15,8,3,9,7,2,2,7,3,1,1,2,6,2,11,3,2,5,5,1.55478680882,0,0,0,1,2.52481076704,4.51807228916,45.1807228916,0,1,5.5384,0,1,0,0,0,0,0,0,0,0,11.8571428571,0,0
12802,5,2,36,93,15,32,5,20,10,8,4,6,7,2,4,4,4,4,3,2,7,2,4,10,2,2,0,1.7961626405,0,4,0,0,2.36890997198,4.39784946237,43.9784946237,0,0,5.4459375,0,1,0,0,0,0,0,0,0,0,13.2857142857,0,0
12803,5,3,61,156,28,67,6,20,21,17,10,5,8,4,4,13,2,4,0,0,11,2,7,16,6,9,7,2.62772686072,2,5,2,0,2.09038920949,4.34615384615,43.4615384615,0,3,5.62820895522,0,0,0,2,0,1,0,0,0,0,19.5,0,0
12804,5,2,46,119,23,47,3,17,18,17,10,5,4,2,4,8,5,1,2,0,5,2,6,7,7,5,1,3.28003637449,2,1,2,0,2.1554394876,4.32773109244,43.2773109244,0,1,6.52319148936,0,0,0,1,1,0,0,0,2,0.404687806533,29.75,0,0
12805,5,3,54,131,24,46,8,20,17,14,9,6,10,2,3,7,7,2,0,1,9,6,9,11,5,4,10,2.2782463592,0,2,0,0,2.15843400313,4.26717557252,42.6717557252,1,1,5.375,2,1,1,0,0,0,0,0,0,3.28812271776,13.1,0,0
12806,5,4,85,223,40,87,12,42,33,36,9,16,13,3,5,13,5,6,7,8,9,4,4,14,9,9,4,4.15491410305,2,4,2,2,2.52525721645,4.40358744395,44.0358744395,6,0,6.47873563218,1,0,0,0,1,0,0,0,0,5.96921372572,17.1538461538,0,0
12807,5,4,101,201,63,78,9,34,26,21,13,23,12,4,12,15,11,7,3,6,3,4,18,7,15,4,20,1.88509285633,2,0,2,0,2.4838383072,5.12437810945,51.2437810945,1,2,6.20807692308,0,1,4,0,0,0,0,0,0,0,16.75,0,0
12808,5,1,8,36,2,15,1,7,4,6,2,0,2,1,2,1,1,3,1,0,0,0,1,2,1,1,0,0.985378209694,1,2,0,0,1.46601717221,3.72222222222,37.2222222222,0,0,5.87133333333,0,0,0,0,0,0,0,0,0,0.202343903266,18.0,0,0
12809,5,2,18,50,5,20,2,9,6,7,3,2,4,1,2,3,2,0,1,1,5,1,6,4,3,2,0,0.924363745095,0,1,0,0,2.08981983405,4.2,42.0,0,0,6.114,0,0,0,0,1,0,0,0,0,0.202343903266,12.5,0,0
12810,5,4,119,241,67,101,12,43,27,28,25,32,14,6,13,22,9,3,8,9,7,3,12,8,10,10,9,3.61905800032,3,2,5,1,2.67582280103,5.10373443983,51.0373443983,1,1,6.08396039604,1,0,2,2,1,0,0,0,0,0,17.3571428571,0,0
12811,5,1,27,70,10,36,3,13,9,5,4,4,5,1,3,5,4,2,2,1,1,0,4,7,5,1,1,1.57266527644,1,3,0,0,2.02653208663,4.45714285714,44.5714285714,0,2,5.45055555556,1,0,0,0,0,0,0,0,0,0,14.0,0,0
12812,5,3,58,146,25,55,4,29,19,21,9,11,9,4,3,5,8,3,2,4,2,4,5,8,12,4,7,2.69819675508,4,2,1,0,2.35719183144,4.42465753425,44.2465753425,3,1,5.75581818182,0,1,0,0,1,0,0,0,0,0.505859758166,16.2222222222,0,0
12813,5,3,56,151,32,56,8,26,14,17,11,8,11,2,6,3,8,7,3,2,12,4,6,12,6,5,6,2.86181834735,0,0,2,0,2.27447687021,4.30463576159,43.0463576159,1,0,5.42214285714,0,1,0,0,1,0,0,0,0,0,13.7272727273,0,0
12814,5,3,63,176,26,75,8,32,24,23,9,11,10,5,13,11,7,4,3,2,10,1,13,7,8,2,0,2.35397314603,3,3,3,0,2.08182456189,4.35795454545,43.5795454545,2,2,5.50053333333,0,2,0,0,0,1,0,0,0,0.505859758166,17.6,0,0
12815,5,2,39,108,21,50,4,22,13,14,8,9,5,4,3,6,5,3,1,1,4,0,5,5,6,3,5,2.78665223648,2,2,0,0,2.34819477292,4.33333333333,43.3333333333,1,2,6.311,0,1,0,0,0,0,0,0,0,0.607031709799,21.6,0,0
12816,5,2,42,108,16,42,4,17,13,13,6,5,5,3,8,3,7,1,1,0,4,6,1,7,1,3,2,2.47404221916,3,4,0,0,2.06645813439,4.19444444444,41.9444444444,1,5,5.5369047619,2,1,0,0,0,0,0,0,0,2.98460686286,21.6,0,0
12817,5,4,84,217,40,98,10,31,26,21,7,13,13,7,8,16,14,9,3,0,4,1,7,15,13,13,9,2.73882624534,2,5,2,0,2.14108136013,4.48387096774,44.8387096774,0,4,5.61530612245,0,1,0,3,0,0,0,0,0,4.97434477143,16.6923076923,0,0
12818,5,3,53,171,19,68,7,24,22,19,8,6,10,5,5,9,6,5,1,0,6,2,6,15,14,9,8,3.37091737972,3,2,1,0,1.89057372399,4.04678362573,40.4678362573,4,5,5.81676470588,1,0,0,2,0,0,1,0,0,4.97434477143,17.1,0,0
12819,5,3,85,201,39,72,8,25,21,19,27,17,9,6,14,8,11,6,4,8,10,3,19,7,9,10,16,4.34764961102,4,1,3,1,2.53703905452,4.65671641791,46.5671641791,2,2,6.0525,0,1,0,0,0,1,0,0,0,6.96408268,22.4444444444,0,0
12820,5,1,12,45,5,13,3,5,6,6,2,0,4,1,1,1,1,1,1,0,4,1,1,4,1,3,2,1.1237405832,0,1,0,0,1.80151451436,3.73333333333,37.3333333333,0,2,6.18230769231,0,0,0,0,0,0,1,0,0,1.98973790857,11.25,0,0
12821,5,1,11,76,3,18,4,10,6,5,6,1,5,2,1,2,3,4,1,0,5,0,13,16,3,1,2,1.85681706225,0,2,1,0,1.43704130744,3.46052631579,34.6052631579,1,3,5.52055555556,0,0,0,0,0,0,0,0,0,0,15.2,0,0
12822,5,4,65,154,36,54,6,22,21,14,11,15,7,5,13,5,5,2,3,2,3,3,12,13,12,4,8,3.78428152865,2,3,2,0,2.44578772577,4.59090909091,45.9090909091,0,3,5.61833333333,2,1,0,1,1,1,0,0,0,0.3035158549,22.0,0,0
12823,5,3,32,87,19,36,5,9,7,10,9,7,7,1,6,6,5,4,1,1,6,1,4,4,1,5,5,1.42264684115,0,2,1,1,2.36102633096,4.5632183908,45.632183908,0,0,5.38888888889,0,2,0,0,1,0,0,0,0,0,12.4285714286,0,0
12824,5,2,51,156,29,67,8,22,17,15,10,13,9,4,10,7,10,2,7,2,5,0,7,16,5,9,1,3.40610665299,2,8,2,1,2.37717294266,4.35897435897,43.5897435897,0,4,5.54298507463,1,1,0,0,0,1,1,0,1,0,17.3333333333,0,0
12825,5,2,47,122,24,46,5,27,16,19,7,12,9,2,6,9,4,3,1,4,7,1,10,1,2,5,12,2.45410256589,1,2,1,1,2.53264821964,4.6393442623,46.393442623,1,0,6.25086956522,0,0,0,0,0,0,1,0,0,0.505859758166,13.5555555556,0,0
12826,5,2,27,77,5,31,3,13,8,12,3,0,7,1,2,3,3,2,1,0,6,1,3,6,2,0,0,1.44180757001,1,4,0,0,1.56735319426,3.87012987013,38.7012987013,0,4,5.17967741935,0,1,0,0,0,0,3,0,0,0.202343903266,11.0,0,0
12827,5,2,39,93,16,37,5,10,11,5,12,3,8,1,6,4,5,1,1,0,12,0,6,7,4,6,6,1.49048005796,0,1,0,0,2.06893811141,4.25806451613,42.5806451613,0,0,5.48459459459,0,2,0,0,0,0,0,0,0,4.97434477143,11.625,0,0
12828,5,1,28,67,14,19,4,14,8,12,6,3,6,0,1,1,3,0,0,2,7,6,2,2,2,1,1,1.46497532461,0,0,0,0,2.3872115183,4.40298507463,44.0298507463,2,0,7.07947368421,0,1,0,0,0,0,0,0,0,0.3035158549,11.1666666667,0,0
12829,5,2,26,61,6,19,3,9,7,9,5,1,5,1,5,4,4,0,0,1,7,2,4,6,0,1,0,1.2295482479,0,3,0,0,2.00981199675,4.16393442623,41.6393442623,0,0,5.05263157895,0,0,0,0,0,0,0,0,0,0,12.2,0,0
12830,5,3,55,141,26,58,5,19,14,14,13,8,9,3,6,7,6,4,3,3,9,4,5,10,6,9,5,3.63124182686,3,2,1,0,2.2910114657,4.36879432624,43.6879432624,2,2,6.09293103448,0,1,0,0,0,0,1,0,0,4.28299167204,15.6666666667,0,0
12831,5,4,101,242,41,103,12,41,30,24,13,14,14,6,16,13,12,3,5,5,11,7,13,13,10,9,16,5.32686358179,3,2,6,3,2.25586730089,4.48347107438,44.8347107438,1,3,5.80776699029,4,2,1,0,0,1,0,0,0,5.96921372572,17.2857142857,0,0
12832,5,3,59,144,26,59,7,24,11,11,14,7,11,2,7,8,4,5,2,2,0,2,7,10,16,12,5,3.75006039594,1,1,0,0,2.18665693045,4.45833333333,44.5833333333,1,2,5.49474576271,1,0,1,1,0,1,0,0,0,3.97947581715,13.0909090909,0,0
12833,5,2,44,98,23,28,5,14,9,11,10,10,6,3,6,5,5,4,2,0,5,1,10,2,4,4,8,2.98842967015,0,0,0,0,2.4079301274,4.70408163265,47.0408163265,0,3,5.72571428571,0,0,0,0,0,0,0,0,0,2.98460686286,16.3333333333,0,0
12834,5,3,82,209,37,101,8,31,28,24,16,14,12,5,15,7,3,1,4,0,17,4,17,10,5,8,11,4.13376936971,2,3,4,0,2.14411100425,4.48803827751,44.8803827751,2,3,5.99396039604,0,4,0,1,1,0,1,1,2,4.97434477143,17.5,0,0
12835,5,2,43,105,18,33,6,16,13,10,9,4,8,1,6,6,6,2,0,0,10,1,4,11,1,7,1,1.81878956468,0,0,1,0,2.17102970117,4.19047619048,41.9047619048,0,4,5.78212121212,0,0,0,0,0,0,0,0,0,3.97947581715,13.125,0,0
12836,5,1,16,47,3,21,2,9,6,8,2,0,3,2,5,2,2,1,0,0,1,0,1,2,6,0,1,0.712115024541,1,0,0,0,1.4949808101,3.93617021277,39.3617021277,0,0,6.10238095238,0,0,0,0,0,0,2,0,0,0.202343903266,15.6666666667,0,0
12837,5,2,54,136,20,62,5,21,18,14,9,9,8,3,15,2,5,4,1,1,3,5,12,10,10,0,10,2.0041796608,2,0,3,0,2.01476034785,4.5,45.0,0,3,5.79596774194,0,0,1,0,0,1,2,0,0,0.607031709799,17.0,0,0
12838,5,3,49,133,26,45,5,23,13,7,7,7,8,4,10,6,13,4,1,1,5,2,8,7,6,9,8,1.84716726378,1,3,2,0,2.09092147361,4.46616541353,44.6616541353,0,2,5.33111111111,0,0,0,0,0,0,0,0,0,6.96408268,16.625,0,0
12839,5,3,64,148,35,65,8,19,20,13,10,13,14,1,7,5,5,3,1,6,12,3,17,9,6,9,22,2.14051284101,0,0,1,0,2.47356867934,4.84459459459,48.4459459459,0,2,5.95092307692,1,1,1,0,0,0,0,0,0,7.2675985349,10.5714285714,0,2
12840,5,4,96,218,47,89,7,45,26,29,13,26,15,6,14,7,9,5,2,5,8,8,9,12,9,6,11,2.99432223002,4,6,0,1,2.47076937539,4.83027522936,48.3027522936,2,2,5.80662921348,0,3,0,0,1,0,0,0,0,0.404687806533,14.5333333333,0,1
12841,5,4,92,218,34,65,12,57,31,36,12,17,24,4,5,5,7,5,8,5,18,2,21,3,4,3,18,6.91949686989,0,1,1,0,2.35315350471,4.43577981651,44.3577981651,1,1,6.07230769231,1,0,0,1,0,0,0,0,0,1.01171951633,9.08333333333,0,0
12842,5,1,21,66,8,17,4,12,11,8,6,2,4,1,0,1,1,1,2,1,7,4,0,7,2,1,0,1.72343884041,1,0,0,0,2.02622664221,3.95454545455,39.5454545455,0,0,5.28941176471,0,1,0,0,1,0,0,0,0,0,16.5,0,0
12843,5,2,38,107,21,42,4,24,11,19,5,5,9,1,7,3,4,3,0,1,4,6,4,5,8,2,1,1.70249320872,0,0,0,0,2.22777231644,4.42056074766,44.2056074766,1,1,7.0780952381,0,0,2,0,0,0,0,0,0,0.3035158549,11.8888888889,0,0
12844,5,3,80,185,34,82,9,32,22,27,15,17,10,4,8,9,9,3,1,4,3,5,6,11,10,6,11,3.86681313383,2,2,2,0,2.44675376679,4.56216216216,45.6216216216,2,3,6.26487804878,1,2,0,0,0,0,1,0,0,0.3035158549,18.5,0,0
12845,5,0,27,64,7,19,4,14,9,8,4,1,5,1,0,2,2,1,1,0,5,2,3,6,0,3,0,2.23665959676,0,3,0,0,1.97504269594,3.9375,39.375,0,1,5.26210526316,0,0,0,0,0,0,0,0,0,0,12.8,0,0
12846,5,3,79,192,25,66,8,27,22,20,22,10,10,5,3,11,10,4,5,0,12,3,16,8,11,10,19,3.07349043878,2,1,1,0,1.99738048349,4.25,42.5,3,4,5.35257575758,0,1,1,0,0,0,0,0,0,0,19.2,0,0
12847,5,3,45,113,22,40,5,20,18,8,3,5,5,2,6,6,4,6,3,1,9,2,6,7,2,3,6,1.42905130851,2,5,0,1,2.22043007873,4.47787610619,44.7787610619,0,0,5.744,0,0,1,0,0,0,0,0,1,0,22.6,0,0
12848,5,3,63,145,39,58,7,24,19,16,7,19,9,3,8,7,4,3,0,2,7,3,11,8,13,8,12,1.36743913655,1,1,0,0,2.47578309141,4.90344827586,49.0344827586,1,2,5.45810344828,2,1,0,1,0,0,1,0,0,3.97947581715,16.1111111111,0,0
12849,5,2,21,55,8,22,2,7,6,6,2,3,6,0,2,3,3,1,0,1,4,0,1,8,2,4,0,0.420526372774,0,3,0,0,2.11583734648,4.30909090909,43.0909090909,0,2,5.60227272727,0,1,0,0,0,0,1,0,0,4.18181972041,9.16666666667,0,0
12850,5,2,17,53,7,17,2,11,6,6,2,2,4,1,1,2,3,1,1,0,4,0,1,6,2,5,0,1.39474026036,0,0,1,0,2.04272222252,3.98113207547,39.8113207547,0,0,6.67411764706,0,0,0,0,1,0,0,0,0,1.98973790857,13.25,0,0
12851,5,3,31,82,15,29,3,11,6,11,6,4,8,1,6,3,2,1,0,1,1,4,7,9,9,3,3,0.98916323424,0,1,1,1,2.25504219397,4.41463414634,44.1463414634,0,3,5.30413793103,1,2,0,0,0,0,0,0,0,3.18695076613,10.625,0,0
12852,5,3,55,127,34,48,4,25,15,13,8,14,6,3,3,9,7,3,2,3,3,2,12,2,7,5,12,1.98083240477,3,2,1,1,2.4518612414,4.81102362205,48.1102362205,1,0,5.77625,1,0,1,0,2,1,0,0,0,0.505859758166,21.1666666667,0,0
12853,5,2,31,72,12,27,4,7,6,5,5,2,6,1,6,3,6,5,2,0,3,3,3,6,3,3,0,0.97330627101,0,1,0,0,1.99407377081,4.34722222222,43.4722222222,0,0,5.31555555556,0,0,0,0,1,0,0,0,1,2.98460686286,12.0,0,0
12854,5,1,46,123,26,50,6,27,16,18,8,5,7,4,0,5,3,3,1,0,10,5,8,5,1,5,7,3.10566804894,1,0,2,0,2.01387960139,4.37398373984,43.7398373984,1,1,5.8552,0,1,0,0,0,1,0,0,0,0,17.5714285714,0,0
12855,5,3,33,102,19,37,6,15,14,10,5,10,7,2,5,3,4,1,3,3,7,0,7,9,2,5,7,1.92135992716,0,0,4,0,2.50140709771,4.3137254902,43.137254902,0,3,6.38081081081,0,0,1,1,0,0,0,0,0,3.97947581715,14.5714285714,0,0
12856,5,4,66,152,48,52,5,37,21,14,11,28,9,4,9,6,11,5,1,9,4,1,7,6,4,8,6,2.54830346375,3,1,2,3,3.11460540321,5.14473684211,51.4473684211,1,2,6.17634615385,1,0,2,1,0,0,0,0,0,2.98460686286,16.8888888889,0,0
12857,5,2,74,171,33,65,9,30,21,20,15,16,10,4,9,8,5,4,8,4,0,2,16,4,8,8,17,2.99710524937,2,2,4,0,2.37045511401,4.6432748538,46.432748538,1,4,6.07876923077,0,0,0,0,2,1,0,0,1,4.97434477143,17.1,0,0
12858,5,2,36,94,17,38,6,18,12,14,9,5,7,1,2,4,3,2,1,2,5,0,4,7,2,5,0,1.67712005956,0,1,3,0,2.25070211979,4.34042553191,43.4042553191,0,0,5.84973684211,0,1,3,0,1,0,0,0,1,4.97434477143,13.7142857143,0,0
12859,5,3,36,82,9,36,4,17,9,10,3,1,5,3,2,5,2,4,0,0,1,3,12,2,7,2,7,0.9195595862,0,1,1,0,1.73825477412,4.35365853659,43.5365853659,1,0,4.81111111111,0,0,0,2,0,0,0,0,0,0,16.4,0,0
12860,5,2,37,87,13,40,5,12,9,9,3,2,6,2,1,11,4,2,3,0,5,3,1,4,4,8,0,1.94279447236,0,1,1,0,1.93422999052,4.50574712644,45.0574712644,0,2,5.47825,0,0,0,1,0,0,0,0,0,3.97947581715,14.5,0,0
12861,5,2,48,139,9,45,6,29,19,18,11,2,7,2,8,2,12,5,1,0,6,1,22,3,2,3,27,2.91182621342,1,0,0,0,1.67954569327,3.92805755396,39.2805755396,0,1,5.196,0,0,2,2,0,0,1,0,0,0.404687806533,19.8571428571,0,0
12862,5,2,32,90,10,45,2,11,16,9,8,1,3,2,5,2,4,3,2,1,2,4,7,6,0,2,0,2.1494243945,2,5,0,0,1.82386044322,4.27777777778,42.7777777778,0,0,5.32088888889,0,0,0,4,2,1,0,0,0,0.3035158549,30.0,0,0
12863,5,4,99,210,67,67,11,39,30,18,9,37,19,6,7,17,9,4,4,7,13,2,21,10,3,19,23,3.50897542849,1,0,1,0,2.7905587335,5.12857142857,51.2857142857,1,1,5.96358208955,0,0,1,0,0,0,1,0,1,10.9435584971,11.1578947368,0,0
12864,5,2,38,110,9,47,7,24,11,16,7,1,10,1,6,3,3,2,1,0,7,0,2,9,8,5,0,2.18311814634,0,0,2,0,1.71866076613,4.01818181818,40.1818181818,0,1,5.61255319149,0,0,0,0,0,0,0,0,1,0,11.0,0,0
12865,5,3,47,147,21,86,8,14,24,15,12,6,9,4,7,6,7,1,2,2,1,3,4,21,16,2,3,2.42907190758,2,7,0,0,1.87245929499,4.36054421769,43.6054421769,2,2,5.63127906977,1,0,0,0,0,0,1,0,0,0,16.4444444444,0,0
12866,5,3,65,183,37,73,7,17,16,10,15,11,8,5,7,9,9,9,4,1,15,4,10,24,7,7,8,4.22980263141,3,4,2,0,2.28476268247,4.29508196721,42.9508196721,2,3,5.74630136986,1,1,1,1,1,1,0,0,1,0,22.875,0,0
12867,5,3,38,157,22,60,5,19,25,15,9,7,8,4,5,4,7,1,8,3,12,0,6,26,7,5,0,2.85741433391,4,7,0,1,2.10611825814,4.0127388535,40.127388535,3,0,5.1005,0,2,0,0,0,0,0,0,0,0.505859758166,19.625,0,0
12868,5,1,16,37,5,19,0,8,4,7,1,1,6,0,0,2,2,0,1,1,4,2,1,0,1,0,2,0.922471925106,0,0,0,0,1.99247834868,4.40540540541,44.0540540541,0,1,5.38578947368,0,1,1,0,1,1,0,0,0,0.202343903266,6.16666666667,0,0
12869,5,3,74,177,47,75,8,28,24,19,10,22,13,4,6,12,5,3,3,2,9,1,20,12,7,8,19,2.6943505335,2,3,2,1,2.5046310471,4.80225988701,48.0225988701,0,2,5.69146666667,0,2,0,1,0,1,2,0,0,0.404687806533,13.6153846154,0,0
12870,5,1,23,53,13,21,2,9,9,6,5,4,5,1,0,3,1,1,2,1,0,1,5,5,6,0,5,1.70329819202,1,1,0,0,2.30699070128,4.71698113208,47.1698113208,0,0,5.49857142857,2,0,0,0,0,0,0,0,0,0,11.0,0,1
12871,5,2,29,75,15,32,4,16,7,9,3,3,6,1,5,2,2,1,1,1,7,3,2,4,2,3,2,1.65733654237,0,2,1,0,2.19811549099,4.37333333333,43.7333333333,2,2,6.4428125,0,0,0,0,0,0,0,0,1,0.404687806533,12.5,0,0
12872,5,3,92,204,51,85,9,27,22,15,35,10,12,7,12,15,11,6,3,2,11,6,18,4,3,12,14,3.09529686232,2,8,2,0,2.24664769532,4.72549019608,47.2549019608,0,0,5.96023529412,0,4,1,1,0,0,2,0,0,0,17.0,0,0
12873,5,2,18,64,6,29,3,8,11,6,1,3,4,2,3,4,2,0,1,0,5,1,1,11,4,2,0,1.42778969477,0,1,0,0,1.88081110078,4.046875,40.46875,1,2,5.1824137931,0,0,0,0,0,0,0,0,1,0.202343903266,16.0,0,0
12874,5,3,61,131,20,51,7,32,23,17,7,12,9,2,4,4,3,1,4,3,4,2,13,3,7,7,8,2.22604697564,1,0,0,0,2.22730611784,4.61832061069,46.1832061069,0,1,6.05588235294,2,2,1,0,0,0,0,0,0,6.17155762898,14.5555555556,0,0
12875,5,2,54,140,26,61,7,16,24,21,11,7,8,3,4,12,4,2,2,1,4,1,7,8,7,2,2,2.03201854002,2,5,1,0,2.11900566183,4.42142857143,44.2142857143,2,2,5.9306557377,0,2,0,2,0,0,1,0,1,0.607031709799,17.5,0,0
12876,5,1,26,65,8,25,4,13,10,9,5,3,6,1,0,3,0,2,0,0,4,2,6,0,2,5,4,2.41833379596,0,1,0,0,2.04868625822,4.07692307692,40.7692307692,0,0,5.896,0,1,0,1,1,0,0,0,0,0.3035158549,10.8333333333,0,0
12877,5,2,44,111,22,37,5,16,15,12,9,10,6,2,6,6,6,2,1,3,5,1,4,10,4,6,2,1.78361958515,2,1,2,2,2.55074622538,4.52252252252,45.2252252252,1,3,5.81378378378,1,1,0,0,0,0,0,0,0,2.98460686286,18.5,0,0
12878,5,3,40,112,13,35,6,23,16,21,6,8,7,4,4,2,3,3,0,1,7,0,4,7,7,2,2,1.78418843468,0,1,0,1,2.17166659012,4.25892857143,42.5892857143,1,0,5.84857142857,0,2,0,0,0,0,1,0,0,0,16.0,0,0
12879,5,3,59,152,27,77,7,16,16,12,6,5,10,4,8,14,4,6,1,1,4,2,5,14,11,5,6,2.1462114822,1,3,1,0,2.04726947516,4.41447368421,44.1447368421,2,1,5.33779220779,0,1,3,4,2,0,1,1,1,0,15.2,0,0
12880,5,0,15,40,1,8,1,12,5,0,2,0,1,1,0,0,2,2,0,0,0,0,9,1,0,0,7,1.51670851183,1,3,0,0,1.56811171763,3.95,39.5,0,0,4.15625,6,1,0,0,0,0,1,0,0,0,40.0,0,0
12881,5,4,62,164,26,71,5,38,23,20,12,13,7,4,5,5,7,1,0,6,11,3,8,8,10,6,8,2.89334762699,4,0,1,0,2.34049761243,4.4756097561,44.756097561,5,2,6.15816901408,0,0,0,0,2,0,0,0,0,3.97947581715,23.4285714286,0,0
12882,5,3,72,170,30,68,8,35,16,18,7,9,15,2,11,4,5,2,4,2,10,1,14,13,6,12,9,3.4790501738,1,5,3,0,2.18414372577,4.45882352941,44.5882352941,1,4,5.81338235294,0,0,1,1,0,0,2,0,0,4.38416362368,11.4,0,0
12883,5,2,35,114,19,34,4,14,19,8,14,4,6,3,5,5,5,4,0,1,8,3,9,10,4,5,4,1.80712744706,2,0,1,0,2.03669183898,4.10526315789,41.0526315789,0,0,5.84852941176,0,0,0,1,0,0,0,0,0,4.97434477143,19.0,0,0
