id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29
6656,3,0,17,69,9,29,5,13,10,9,1,1,6,0,3,4,2,1,0
6657,3,3,75,184,33,69,7,27,26,21,8,5,8,6,10,5,8,4,6
6658,3,2,33,90,11,43,6,16,10,11,6,3,9,0,1,5,0,0,3
6659,3,2,49,108,31,35,7,21,14,16,2,9,8,1,7,5,3,2,0
6660,3,1,82,201,40,73,10,35,21,31,17,12,12,5,4,7,10,2,11
6661,3,3,53,157,30,49,8,23,19,16,7,11,11,3,9,7,4,4,2
6662,3,2,55,125,40,41,4,26,22,17,14,14,5,4,3,3,7,0,0
6663,3,2,28,87,12,33,5,10,12,8,8,2,7,2,6,4,3,3,3
6664,3,2,40,99,25,33,4,20,7,22,5,5,9,1,7,10,2,2,2
6665,3,2,41,100,20,25,5,13,13,12,4,4,6,3,9,3,2,2,2
6666,3,2,42,112,26,41,7,22,15,13,10,8,9,1,8,6,3,3,0
6667,3,1,19,66,10,23,3,6,9,4,3,2,7,0,2,3,0,6,0
6668,3,1,15,50,9,14,3,8,3,5,5,2,6,0,4,1,2,3,0
6669,3,3,48,103,27,28,6,15,11,16,8,16,7,2,6,6,6,0,1
6670,3,1,15,29,5,12,2,6,6,6,1,1,3,0,0,3,0,0,0
6671,3,1,13,47,5,18,2,5,3,6,2,1,3,2,2,2,1,2,0
6672,3,3,72,167,49,48,8,33,23,26,8,9,15,0,8,8,8,2,2
6673,3,0,16,38,10,8,3,5,5,6,3,0,4,0,1,2,0,2,0
6674,3,0,20,43,11,16,2,6,5,8,2,0,5,0,2,6,1,1,0
6675,3,2,41,93,19,35,4,12,10,10,8,5,7,2,5,3,3,2,0
6676,3,2,41,119,18,40,4,23,10,17,6,3,5,4,7,4,4,2,2
6677,3,3,62,170,30,59,6,25,16,20,10,5,8,6,14,4,4,5,4
6678,3,2,45,107,27,42,4,13,6,12,10,8,8,1,5,5,6,3,1
6679,3,2,54,141,31,49,6,17,17,9,8,12,8,4,6,6,8,6,4
6680,3,3,80,192,41,64,8,45,29,38,13,11,12,6,7,8,5,4,0
6681,3,2,56,125,25,47,7,27,17,11,8,9,8,3,10,3,3,3,4
6682,3,3,73,180,40,65,8,40,22,24,11,11,15,5,14,5,4,4,5
6683,3,1,42,128,19,45,8,27,14,16,8,5,13,0,5,4,1,4,2
6684,3,1,40,87,17,24,4,20,13,11,5,3,5,3,7,5,1,2,0
6685,3,2,31,77,16,26,3,13,8,7,7,5,4,2,5,1,3,2,0
6686,3,3,18,80,4,29,4,13,5,11,8,1,6,1,3,4,4,1,0
6687,3,2,46,135,24,54,4,28,20,18,11,5,5,3,6,4,5,4,1
6688,3,1,17,44,14,14,2,7,5,6,3,4,3,1,2,5,6,0,0
6689,3,1,20,44,10,15,2,10,5,10,3,1,4,1,1,3,1,0,0
6690,3,3,59,109,37,44,7,33,18,16,6,14,8,2,1,7,1,7,0
6691,3,1,33,77,22,24,4,17,7,13,6,2,5,2,3,2,5,3,0
6692,3,2,49,117,22,41,4,22,17,15,1,3,8,4,7,3,4,2,1
6693,3,2,51,126,32,52,6,20,19,21,9,4,9,3,5,9,0,1,4
6694,3,3,70,159,37,62,6,26,16,19,12,12,7,4,10,7,9,2,4
6695,3,1,16,80,8,22,1,11,7,8,6,3,2,1,5,1,4,6,2
6696,3,3,93,201,44,79,8,40,20,28,17,18,10,4,16,10,4,4,2
6697,3,2,31,103,17,38,4,12,14,13,3,1,6,3,9,4,1,3,0
6698,3,2,32,80,9,31,3,12,12,13,5,3,5,1,5,3,3,2,1
6699,3,3,47,139,14,50,4,23,12,17,9,5,6,4,4,4,3,5,11
6700,3,2,37,102,13,40,4,14,15,11,4,4,6,3,8,4,5,4,2
6701,3,3,75,170,49,57,7,37,22,21,16,21,10,2,7,6,2,7,3
6702,3,1,9,24,6,7,1,6,3,4,3,1,2,0,0,1,1,1,0
6703,3,1,29,60,21,30,4,11,7,8,6,5,6,0,5,3,1,2,0
6704,3,2,56,115,27,40,6,19,12,16,4,6,8,2,6,4,0,4,2
6705,3,3,105,230,63,72,12,45,24,35,11,13,16,2,15,7,6,9,2
6706,3,2,53,130,25,50,7,28,14,19,9,9,9,3,3,7,7,6,2
6707,3,3,67,134,42,55,6,32,21,18,6,9,7,4,5,6,4,5,0
6708,3,1,10,26,4,11,1,4,2,1,3,1,4,0,4,2,0,0,0
6709,3,2,45,136,20,48,6,25,14,15,5,7,8,3,9,2,6,5,1
6710,3,2,5,17,3,9,1,1,1,2,3,1,3,0,1,2,0,0,1
6711,3,2,37,87,17,40,3,13,9,9,8,5,8,1,2,11,6,3,0
6712,3,3,50,141,25,48,8,27,16,13,10,10,12,2,7,4,6,3,4
6713,3,2,35,87,20,28,4,18,12,14,1,3,5,3,4,0,2,1,7
6714,3,2,52,105,32,34,4,21,9,13,6,8,5,3,3,6,8,5,4
6715,3,2,4,12,4,3,0,2,1,3,2,0,2,0,2,2,0,0,0
6716,3,3,80,202,32,79,10,44,18,34,16,11,13,7,8,10,9,9,3
6717,3,2,63,143,37,54,7,25,18,20,4,10,8,3,7,8,3,4,3
6718,3,1,42,89,19,35,4,21,13,13,7,10,7,3,3,2,3,0,1
6719,3,1,15,45,8,10,2,8,7,8,4,0,4,1,2,3,0,0,0
6720,3,1,16,36,11,13,2,10,3,5,2,3,4,0,1,1,1,1,0
6721,3,2,46,145,30,46,6,23,21,15,12,7,8,5,11,2,1,1,7
6722,3,1,21,59,7,28,3,11,6,7,5,3,4,2,2,3,1,0,1
6723,3,1,20,85,4,32,4,16,10,11,4,0,6,3,3,3,2,3,0
6724,3,1,45,88,27,35,5,15,11,14,4,7,6,2,5,6,5,1,2
6725,3,1,16,51,5,24,3,8,7,6,4,3,5,0,2,2,1,1,0
6726,3,3,50,111,28,44,7,21,12,15,8,7,10,1,11,7,4,1,7
6727,3,3,68,159,45,50,5,35,18,23,14,8,6,5,5,6,8,5,1
6728,3,2,38,105,12,44,4,21,5,19,3,4,8,3,5,6,3,2,0
6729,3,1,30,86,14,32,3,12,9,13,6,3,5,1,2,9,3,3,0
6730,3,2,26,111,11,37,5,24,11,16,5,3,6,3,8,1,4,5,0
6731,3,1,6,27,2,12,1,4,3,3,2,0,2,1,0,0,1,2,0
6732,3,2,66,168,29,61,7,34,25,23,13,14,8,4,7,12,5,6,3
6733,3,3,81,206,41,65,10,45,17,23,9,17,13,5,12,8,6,9,4
6734,3,0,20,36,9,15,1,9,3,5,2,1,4,1,3,5,1,0,0
6735,3,3,59,154,16,61,7,25,15,19,9,6,13,2,8,7,6,5,3
6736,3,2,32,92,18,31,5,20,10,15,3,8,6,2,4,2,5,1,1
6737,3,1,26,69,8,25,3,13,7,10,3,3,5,1,6,2,2,1,0
6738,3,1,33,80,15,30,4,17,9,9,2,5,6,2,4,5,3,0,0
6739,3,1,35,139,18,50,7,28,18,22,8,2,11,2,3,4,6,2,1
6740,3,3,58,145,27,53,9,32,10,13,12,12,12,2,4,6,10,3,4
6741,3,3,70,197,36,78,10,30,24,20,11,12,14,2,8,8,6,8,8
6742,3,2,48,125,26,33,8,31,20,23,5,11,11,1,4,5,0,5,0
6743,3,1,20,66,8,25,4,10,10,8,4,4,6,0,6,2,0,0,2
6744,3,2,79,202,43,78,7,41,18,36,13,10,14,5,14,5,7,9,2
6745,3,2,39,99,20,30,4,17,12,11,4,6,6,3,3,5,4,3,1
6746,3,1,16,34,9,6,2,5,2,5,1,2,3,1,1,1,1,0,1
6747,3,2,41,103,20,31,5,21,16,22,3,6,6,4,4,6,2,0,1
6748,3,3,60,158,31,51,6,29,25,21,10,9,16,4,7,8,5,3,3
6749,3,2,38,93,18,29,4,22,12,16,2,3,6,2,4,0,5,1,1
6750,3,1,14,37,6,19,2,3,5,4,3,3,5,0,2,2,0,2,0
6751,3,3,87,216,41,87,8,30,25,26,10,11,9,7,14,6,6,5,3
6752,3,2,59,161,19,69,6,18,18,17,13,8,8,3,14,9,9,5,1
6753,3,1,15,56,8,11,2,7,1,7,4,2,6,0,7,0,4,2,0
6754,3,1,24,61,15,31,1,10,11,7,3,6,2,1,2,1,2,2,3
6755,3,3,42,95,13,36,5,8,4,10,5,6,9,1,4,9,7,6,1
6756,3,1,26,91,17,28,5,22,13,18,5,4,7,2,0,1,3,1,0
6757,3,2,61,142,37,58,8,22,15,14,7,7,9,3,11,6,6,4,2
6758,3,3,55,130,27,49,5,22,11,18,8,11,6,4,8,4,4,4,3
6759,3,1,16,50,9,24,2,5,4,5,4,0,3,2,2,3,3,1,0
6760,3,3,64,165,22,74,10,32,14,20,9,6,14,2,12,6,3,3,4
6761,3,1,28,91,10,31,3,12,10,13,4,1,4,3,6,1,4,5,0
6762,3,3,85,187,46,74,7,33,23,18,17,12,12,5,13,13,3,9,3
6763,3,2,42,109,24,42,4,18,10,17,6,6,10,0,9,3,3,6,4
6764,3,3,57,132,34,46,5,31,19,20,8,7,6,5,6,2,3,4,1
6765,3,3,56,121,29,51,7,22,7,14,6,15,8,3,11,7,10,2,4
6766,3,1,18,50,11,17,2,9,10,9,1,3,3,1,0,2,1,1,0
6767,3,2,47,128,25,46,6,19,18,20,5,3,8,4,10,8,2,4,2
6768,3,1,10,50,2,11,3,6,3,6,3,2,4,1,5,2,2,3,0
6769,3,1,54,120,29,42,5,19,21,16,3,6,6,5,9,6,2,3,1
6770,3,2,58,155,27,59,8,32,20,25,7,12,11,3,5,2,6,3,0
6771,3,2,67,134,35,52,6,27,14,13,13,13,7,4,7,3,3,6,1
6772,3,1,54,137,26,56,6,24,12,14,10,5,10,2,8,7,4,3,5
6773,3,1,27,87,12,37,4,15,7,15,3,0,6,2,1,3,5,2,3
6774,3,1,31,71,14,23,4,14,13,11,1,7,5,1,2,7,0,3,1
6775,3,2,37,110,15,43,6,15,16,14,5,3,8,3,4,6,3,3,1
6776,3,1,25,56,12,28,3,8,7,5,7,4,5,1,3,7,3,3,0
6777,3,1,24,79,9,25,3,13,13,11,4,4,5,1,2,5,2,3,0
6778,3,1,36,79,21,30,3,18,9,14,8,4,6,2,1,3,0,1,1
6779,3,3,69,176,39,76,9,36,16,25,8,10,14,4,6,4,1,6,1
6780,3,3,59,164,26,60,7,36,17,23,9,7,11,5,13,4,4,0,5
6781,3,2,77,199,43,72,9,39,22,29,10,12,12,4,7,6,1,7,3
6782,3,0,21,62,11,24,2,12,6,10,2,0,3,2,3,1,2,3,1
6783,3,2,47,121,19,45,5,26,14,21,2,5,6,3,5,4,5,3,2
6784,3,1,21,66,9,20,3,12,9,10,4,3,4,2,3,1,4,1,1
6785,3,1,20,54,6,24,1,14,9,5,2,1,2,1,1,3,4,0,1
6786,3,1,77,191,44,63,9,37,21,25,18,16,10,7,11,6,6,6,2
6787,3,2,36,99,6,48,6,19,8,10,5,1,7,2,5,3,5,6,3
6788,3,1,30,77,11,32,3,7,9,7,3,2,5,3,4,6,2,1,0
6789,3,3,44,140,19,52,6,18,15,15,9,8,7,3,9,7,7,8,2
6790,3,2,45,95,18,34,4,17,10,14,9,5,5,2,5,3,1,1,0
6791,3,2,53,155,30,49,10,28,20,20,8,6,12,1,5,7,4,2,1
6792,3,2,42,112,22,41,5,28,15,17,7,4,6,4,4,2,4,2,3
6793,3,1,19,47,10,15,2,5,5,8,5,1,3,2,4,5,1,1,1
6794,3,3,25,69,13,22,2,15,8,8,7,3,3,2,2,1,1,2,1
6795,3,1,24,62,13,23,3,14,9,12,2,2,4,1,3,4,1,0,1
6796,3,1,18,36,13,12,2,7,7,4,2,2,5,0,1,4,1,0,1
6797,3,2,26,64,18,24,3,11,8,10,5,0,5,1,1,3,1,1,2
6798,3,3,71,178,33,76,8,35,11,26,3,8,8,6,15,5,8,7,0
6799,3,3,16,50,9,17,3,6,8,4,1,2,5,0,1,3,0,3,0
6800,3,3,56,146,26,32,6,31,13,23,10,5,11,2,9,4,2,1,1
6801,3,1,12,43,7,15,3,9,5,8,3,0,4,1,1,2,0,2,0
6802,3,2,46,126,25,41,5,26,19,22,9,6,9,3,5,4,4,2,0
6803,3,2,33,90,18,37,4,20,10,9,11,3,10,0,3,2,0,3,1
6804,3,3,76,158,41,62,6,37,21,21,8,19,8,4,7,9,6,6,6
6805,3,3,79,207,34,78,10,31,25,27,25,4,11,4,4,12,13,4,3
6806,3,2,42,114,24,40,6,20,12,14,8,4,7,3,4,6,4,5,2
6807,3,1,26,84,11,26,2,12,9,10,5,1,4,2,3,4,4,4,0
6808,3,1,52,128,32,53,6,20,14,17,6,7,9,2,5,5,4,8,3
6809,3,3,60,145,38,40,6,19,12,21,18,11,9,2,10,6,6,3,2
6810,3,3,63,141,44,47,6,32,17,26,14,17,7,5,6,3,4,0,4
6811,3,3,83,212,54,64,9,43,31,32,16,11,10,7,8,10,5,5,3
6812,3,1,14,63,11,14,2,11,7,8,2,4,3,1,2,0,2,4,0
6813,3,1,35,87,22,34,4,17,13,13,4,3,5,2,3,4,1,1,2
6814,3,2,40,99,15,53,4,12,11,6,8,2,6,3,5,4,3,3,5
6815,3,2,59,169,36,58,8,33,18,19,11,8,12,3,11,6,7,4,1
6816,3,3,62,160,35,55,7,33,19,24,13,5,11,4,2,11,3,7,3
6817,3,1,29,86,12,32,3,13,15,8,5,3,5,2,2,1,0,4,4
6818,3,3,66,160,31,57,5,33,23,22,9,5,7,5,6,4,5,6,4
6819,3,1,15,52,6,15,2,8,5,8,4,0,6,0,2,5,1,2,1
6820,3,1,21,62,11,17,4,14,8,10,2,2,5,1,2,2,0,4,2
6821,3,1,9,35,6,11,2,4,4,3,3,2,3,1,1,0,3,0,0
6822,3,3,81,206,30,80,10,32,27,16,17,12,15,2,7,9,7,7,2
6823,3,1,23,58,13,17,3,9,8,9,3,5,5,1,3,1,3,0,0
6824,3,1,16,47,11,19,2,8,8,6,3,2,3,1,1,3,1,2,2
6825,3,3,50,135,30,44,5,21,15,18,10,8,7,4,10,5,5,5,1
6826,3,2,43,117,18,45,5,29,13,16,4,5,6,4,7,3,2,2,4
6827,3,2,33,85,8,31,2,17,9,11,6,4,6,2,5,7,4,1,2
6828,3,1,19,60,12,17,1,14,6,12,3,2,6,1,2,2,1,2,0
6829,3,1,19,67,11,30,3,10,9,8,3,1,5,1,3,4,1,3,1
6830,3,2,59,122,21,57,5,21,8,13,6,8,5,4,7,6,5,2,1
6831,3,3,75,204,30,76,7,28,25,19,11,7,10,5,19,10,6,3,5
6832,3,2,35,83,14,31,4,20,8,14,4,2,6,1,5,4,0,4,1
6833,3,1,25,78,7,26,2,13,14,11,7,1,8,1,2,4,2,2,0
6834,3,1,22,63,7,30,4,13,11,11,5,1,5,1,3,5,1,0,0
6835,3,1,11,39,3,12,1,9,5,5,5,1,5,0,1,1,2,0,0
6836,3,2,37,130,21,42,5,18,14,17,7,2,7,4,5,4,7,6,2
6837,3,1,42,104,21,32,6,22,16,16,5,3,8,1,6,2,3,2,4
6838,3,2,76,177,27,68,9,30,22,23,14,4,11,3,15,18,4,4,3
6839,3,1,22,85,8,29,3,14,8,11,2,3,4,2,4,3,1,4,1
6840,3,2,42,141,18,49,6,15,18,15,13,1,8,3,6,8,7,7,2
6841,3,1,23,52,18,12,2,10,6,10,0,3,3,2,2,3,2,0,1
6842,3,1,30,63,17,29,4,13,6,10,3,0,7,0,2,3,0,0,2
6843,3,1,50,126,34,39,7,17,20,19,15,14,8,3,5,6,3,1,3
6844,3,1,49,120,26,40,6,17,15,19,5,5,7,3,10,4,3,3,1
6845,3,3,74,207,33,63,8,34,33,22,8,9,9,6,13,8,7,4,0
6846,3,1,28,71,9,27,4,13,8,9,6,6,7,1,3,7,3,1,0
6847,3,1,34,117,15,40,6,15,14,12,12,2,7,4,4,3,5,6,1
6848,3,2,41,108,16,28,5,21,11,20,5,4,6,3,2,1,3,5,3
6849,3,3,81,184,47,73,9,35,27,26,11,10,11,3,15,5,3,5,8
6850,3,2,35,82,20,29,5,15,8,11,7,4,7,0,6,2,6,3,0
6851,3,2,30,110,18,42,6,16,11,11,9,7,9,1,7,3,5,3,1
6852,3,3,62,167,26,71,8,38,23,19,11,7,10,3,6,4,4,4,3
6853,3,3,57,156,32,50,10,28,22,13,7,5,14,0,8,6,5,3,2
6854,3,2,66,144,48,48,7,27,12,14,10,21,10,3,9,7,5,2,5
6855,3,2,30,78,13,38,4,15,6,13,6,6,5,2,2,4,2,1,0
6856,3,1,20,69,8,21,3,16,10,13,4,1,7,1,2,3,1,1,2
6857,3,2,71,160,44,51,5,37,27,23,9,13,6,4,7,6,5,2,2
6858,3,3,50,114,26,42,6,24,16,14,9,16,7,2,5,6,3,3,2
6859,3,2,30,94,11,39,3,11,6,7,5,4,4,3,8,4,10,5,1
6860,3,2,48,171,14,67,7,23,22,17,5,2,10,4,19,7,3,6,0
6861,3,1,24,63,19,20,2,13,6,13,2,2,6,1,2,5,2,2,0
6862,3,2,19,56,9,30,2,10,6,6,6,3,3,1,1,2,1,2,0
6863,3,3,61,167,37,54,8,27,16,29,9,8,12,4,7,11,6,5,4
6864,3,0,8,20,1,9,1,3,3,3,1,0,2,1,3,0,0,0,0
6865,3,2,19,58,4,21,2,11,7,8,2,0,5,1,0,1,1,0,2
6866,3,2,59,133,32,54,5,20,18,14,10,10,6,5,6,6,7,3,4
6867,3,2,28,73,14,24,2,12,5,8,3,5,6,1,2,5,3,0,3
6868,3,2,54,131,28,47,5,25,14,15,5,9,9,3,9,7,5,3,2
6869,3,1,42,139,20,50,7,25,12,21,8,6,9,5,11,5,6,1,3
6870,3,2,40,101,20,29,4,17,8,16,9,1,9,1,7,4,3,4,0
6871,3,2,53,148,24,56,7,23,22,20,9,7,9,4,2,6,3,5,1
6872,3,3,91,239,45,84,9,40,31,31,10,11,11,8,8,15,9,9,2
6873,3,2,53,132,22,60,6,16,11,12,11,5,8,4,9,9,4,0,2
6874,3,2,26,69,6,34,4,12,6,8,0,3,7,0,4,2,4,1,4
6875,3,1,20,66,14,31,2,12,8,7,10,8,4,2,3,2,5,1,0
6876,3,2,39,108,15,41,5,17,14,12,3,3,6,2,6,3,4,1,4
6877,3,2,80,172,38,54,9,37,20,28,10,9,10,5,3,8,6,3,3
6878,3,2,37,108,15,35,4,15,11,12,5,6,5,2,4,5,3,4,1
6879,3,3,31,122,18,43,5,19,20,12,5,8,8,3,7,2,3,6,1
6880,3,2,50,147,27,49,7,31,20,21,5,3,9,4,8,2,3,6,4
6881,3,2,40,112,14,43,6,19,15,17,5,3,8,2,5,3,3,4,2
6882,3,2,34,85,16,28,4,16,14,11,3,5,7,1,2,5,0,4,2
6883,3,1,27,64,15,23,2,10,7,8,6,3,5,1,8,1,3,1,1
6884,3,2,38,96,17,31,4,21,15,17,9,6,5,3,5,4,4,1,1
6885,3,1,11,39,6,15,2,10,4,4,1,4,3,1,2,0,2,2,1
6886,3,2,81,166,43,56,9,33,20,20,12,12,13,2,7,6,2,4,4
6887,3,1,25,48,15,14,1,7,8,7,1,4,2,1,1,7,1,1,0
6888,3,2,67,193,34,70,8,35,23,25,13,8,10,6,8,4,7,2,3
6889,3,2,52,116,28,50,5,21,16,13,14,4,8,2,8,3,1,3,2
6890,3,2,25,68,13,28,3,16,5,7,1,2,4,2,3,2,5,4,0
6891,3,1,29,72,14,30,3,12,6,9,11,2,7,1,4,4,4,2,0
6892,3,1,35,79,19,27,4,12,6,13,6,3,5,2,0,5,4,0,2
6893,3,2,28,80,11,30,4,17,10,13,7,6,5,2,6,3,4,2,0
6894,3,2,56,130,24,46,7,23,15,17,10,7,8,2,8,6,5,3,2
6895,3,2,44,121,20,39,6,22,11,22,8,6,8,1,9,8,5,3,1
6896,3,3,43,115,16,47,5,17,12,14,14,1,6,4,9,4,3,4,1
6897,3,2,53,137,33,48,6,29,12,18,11,14,8,3,4,7,4,4,3
6898,3,3,82,204,29,75,9,31,30,30,11,12,13,5,15,13,4,0,4
6899,3,3,63,154,32,61,6,32,17,18,10,11,8,6,8,8,4,2,7
6900,3,2,38,93,23,25,4,15,13,8,3,10,6,3,3,2,4,4,3
6901,3,2,41,100,18,33,5,21,16,13,6,5,8,1,7,6,0,5,2
6902,3,1,31,64,9,30,3,13,8,7,5,2,5,2,5,4,1,3,1
6903,3,2,66,184,36,66,7,31,29,22,7,12,10,6,7,11,4,8,3
6904,3,3,97,207,57,77,9,38,22,29,13,13,12,6,17,7,3,4,7
6905,3,1,19,53,14,15,2,10,7,10,4,3,5,1,1,2,1,1,1
6907,3,1,14,35,7,11,1,5,7,3,2,2,2,1,0,3,2,2,1
6908,3,2,28,122,10,39,6,22,13,15,10,1,10,2,5,0,7,1,3
6909,3,1,23,58,10,18,3,11,8,7,4,2,4,2,0,4,2,2,0
6910,3,2,61,144,37,50,5,26,20,22,9,12,6,3,8,7,4,2,4
6911,3,1,33,85,16,29,3,15,11,12,9,3,8,1,1,3,2,1,2
6912,3,2,44,136,23,42,6,22,25,14,5,8,8,4,8,3,2,3,2
6913,3,2,41,119,24,48,5,16,9,8,16,6,10,3,5,7,3,8,2
6914,3,1,12,46,6,15,2,12,3,6,3,2,3,2,2,2,2,1,1
6915,3,3,80,186,40,75,8,32,32,19,7,17,10,5,10,4,7,0,6
6916,3,1,18,56,11,15,3,10,6,7,2,2,4,2,1,2,1,2,0
6917,3,3,53,122,25,46,5,24,11,15,6,8,6,3,9,2,5,2,4
6918,3,1,34,78,11,34,4,9,8,10,2,1,7,2,7,4,3,2,2
6919,3,3,75,178,42,76,10,31,28,25,15,17,13,2,6,6,3,3,4
6920,3,2,51,160,20,53,9,33,19,24,14,6,13,3,6,1,5,3,1
6921,3,3,74,175,40,62,9,41,22,23,10,14,13,4,9,9,5,4,4
6922,3,1,22,60,13,19,4,13,7,13,4,2,6,0,1,2,3,2,0
6923,3,3,39,119,23,42,6,16,16,16,6,7,7,2,8,6,4,2,2
6924,3,2,55,145,27,58,7,15,18,20,9,6,12,2,9,6,5,3,0
6925,3,1,20,68,11,24,3,8,8,1,3,1,5,2,5,1,3,3,1
6926,3,3,101,222,54,83,8,53,24,29,16,19,11,6,6,7,12,9,4
6927,3,1,34,84,19,21,5,15,13,15,2,3,6,2,4,6,2,0,2
6928,3,0,18,58,10,27,2,12,6,8,3,0,4,2,3,2,2,0,1
6929,3,2,38,113,12,47,6,20,14,14,10,1,8,3,11,6,3,4,0
6930,3,2,77,188,44,64,10,25,21,19,11,20,13,3,9,8,10,7,5
6931,3,3,74,161,34,63,8,31,23,20,12,8,12,3,13,6,3,1,2
6932,3,2,49,107,22,34,6,22,9,14,6,13,8,2,7,1,1,4,3
6933,3,3,50,147,29,47,8,28,18,17,3,5,14,1,6,4,10,4,2
6934,3,1,21,68,10,23,4,12,13,13,2,1,5,1,3,2,1,1,0
6935,3,2,31,87,14,31,4,16,10,7,6,0,5,2,7,2,2,3,2
6936,3,2,43,113,17,33,3,21,14,15,3,4,5,3,9,2,6,2,2
6937,3,2,52,131,30,44,8,35,21,23,11,13,9,2,2,2,3,2,1
6938,3,2,43,99,20,38,5,13,10,16,8,5,8,1,5,8,3,4,2
6939,3,2,30,92,13,31,5,13,10,15,4,4,7,1,3,2,3,2,5
6940,3,3,70,154,44,42,8,35,18,23,9,23,11,4,12,5,6,2,1
6941,3,2,46,130,27,45,5,16,15,18,7,5,6,3,5,5,4,5,6
6942,3,2,19,86,12,22,4,15,7,11,6,2,8,0,3,2,2,3,1
6943,3,1,36,99,21,33,4,19,15,21,8,3,7,2,6,6,1,0,2
6944,3,3,70,164,30,61,8,28,18,21,10,2,9,5,7,6,2,7,2
6945,3,2,39,119,17,41,7,22,12,16,8,7,9,2,2,6,7,1,1
6946,3,3,61,130,37,55,6,18,15,15,8,11,9,3,9,7,0,3,3
6947,3,1,16,66,8,21,3,12,9,9,3,0,4,2,6,2,0,2,1
6948,3,1,12,22,8,8,1,6,4,6,1,1,2,1,1,1,0,0,0
6949,3,3,57,135,17,51,8,30,16,20,13,6,10,2,6,3,5,2,3
6950,3,1,33,86,15,38,3,15,14,12,4,4,6,2,6,7,1,3,0
6951,3,0,6,22,5,9,1,4,2,3,0,0,3,0,0,1,1,1,0
6952,3,1,25,72,10,28,4,11,10,8,8,1,5,2,3,6,1,3,2
6953,3,1,30,75,14,19,3,14,8,10,3,2,4,3,6,1,4,0,1
6954,3,1,6,10,2,5,0,2,2,2,0,0,1,0,0,0,0,0,0
6955,3,2,28,101,9,37,2,14,10,9,6,2,3,2,2,6,12,3,1
6956,3,2,15,31,7,11,1,5,3,3,1,1,4,1,1,2,1,2,0
6957,3,3,62,138,37,54,6,27,17,20,13,8,10,2,7,5,1,2,4
6958,3,3,45,118,24,39,4,19,12,17,5,4,10,1,9,6,2,3,2
6959,3,2,58,146,26,57,7,34,14,27,8,8,13,2,7,13,4,1,4
6960,3,2,45,115,22,37,6,14,15,16,8,5,9,1,6,4,0,1,0
6961,3,3,69,180,38,69,9,23,16,22,14,7,11,3,13,6,10,4,2
6962,3,1,13,43,1,14,2,1,1,4,5,1,3,1,2,2,3,5,0
6963,3,2,33,95,14,37,6,14,7,15,10,4,9,0,2,5,1,3,1
6964,3,2,29,87,16,27,2,17,10,15,5,5,9,1,4,3,4,0,0
6965,3,3,68,161,42,64,9,31,18,23,15,10,9,3,8,5,3,6,3
6966,3,1,15,49,7,13,2,8,5,7,3,1,5,0,1,2,3,1,1
6967,3,3,71,170,43,65,7,27,16,29,13,8,14,2,11,8,5,4,4
6968,3,3,81,175,36,77,9,42,22,26,14,14,11,4,2,4,3,4,0
6969,3,2,49,149,23,52,7,29,15,22,8,8,13,1,8,3,7,10,2
6970,3,2,47,140,29,50,7,19,18,16,8,10,8,3,3,5,3,5,2
6971,3,2,54,122,27,41,5,17,16,16,5,4,7,3,10,6,5,2,1
6972,3,2,46,133,18,47,6,25,19,16,8,2,10,3,6,8,3,2,2
6973,3,1,20,56,13,21,4,12,10,12,0,3,4,0,3,3,1,1,3
6974,3,1,73,180,43,72,5,32,17,24,18,12,6,3,8,7,8,2,5
6975,3,2,31,86,14,36,4,14,11,17,8,3,6,3,1,4,4,3,0
6976,3,1,16,49,4,16,1,8,7,7,3,0,3,1,0,2,4,0,1
6977,3,1,15,41,7,15,2,10,5,6,2,0,4,1,1,5,2,3,1
6978,3,1,10,29,4,7,1,4,2,4,1,1,2,1,0,3,1,3,0
6979,3,3,70,166,26,57,7,38,18,24,7,3,10,2,7,4,7,9,2
6980,3,1,29,55,22,22,3,7,6,7,1,9,4,1,1,8,3,1,0
6981,3,2,56,133,22,50,5,21,18,16,9,9,8,5,6,10,5,3,1
6982,3,3,58,138,38,45,7,32,20,23,11,16,9,3,4,5,3,5,1
6983,3,1,22,54,6,22,1,8,7,5,2,1,2,1,7,4,2,2,1
6984,3,1,64,184,34,61,10,38,24,22,12,8,14,1,13,7,2,13,6
6985,3,1,33,71,16,25,4,15,5,12,2,0,5,2,4,3,1,1,0
6986,3,3,46,108,24,41,5,21,11,15,7,3,7,2,5,4,3,2,2
6987,3,1,7,18,2,11,1,2,3,3,1,0,2,0,1,2,0,0,2
6988,3,2,63,163,30,56,9,25,21,19,7,4,9,5,8,2,7,2,6
6989,3,3,56,151,31,58,7,24,10,12,7,9,9,4,5,6,7,11,3
6990,3,1,26,77,7,24,3,12,15,10,4,0,4,2,2,2,4,3,0
6991,3,1,42,105,21,46,6,22,17,13,8,4,8,2,4,3,3,0,2
6992,3,2,41,78,25,29,3,9,9,8,10,8,8,2,4,6,3,2,2
6993,3,1,19,48,11,18,2,9,5,9,0,1,6,0,2,2,0,2,1
6994,3,1,33,73,20,22,2,16,8,8,2,5,4,2,6,3,1,1,4
6995,3,1,43,112,13,47,5,27,15,10,8,6,6,3,8,4,4,4,1
