id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word
903,1,8,123,325,47,124,18,31,38,29,19,15,21,6,7,24,10,10,3,1,10,7,9,28,1,7,16,8.81919758508,3,18,25,0,2.08584976227,4.17846153846,41.7846153846,1,6,5.30467741935,3,3,0,1,5,0,2,0,0,11.7050513428,15.4761904762
904,1,8,119,349,52,131,13,50,41,28,21,15,17,8,18,24,30,7,0,1,10,15,22,27,0,12,12,7.30832820848,5,27,6,0,2.00301537994,4.23209169054,42.3209169054,1,1,5.33519083969,1,2,0,1,2,2,0,0,0,0,20.5882352941
905,1,6,78,184,29,68,9,28,27,15,18,9,10,6,10,17,11,12,0,0,4,2,7,7,1,8,3,3.76390018172,2,12,0,0,2.16241793338,4.3152173913,43.152173913,0,3,5.55941176471,0,2,0,0,0,0,1,0,0,11.0763075068,18.4
906,1,11,194,490,95,173,21,72,63,45,35,38,29,12,32,40,14,14,8,4,11,17,21,25,11,18,11,7.73427612872,4,34,4,3,2.32128058586,4.55714285714,45.5714285714,1,5,5.25907514451,0,2,1,0,4,1,0,0,1,10.7296303976,16.8965517241
907,1,9,133,353,72,126,14,55,45,26,14,25,18,10,17,36,15,20,7,5,7,6,20,24,1,9,9,10.7650148283,5,21,11,1,2.36910415974,4.45892351275,44.5892351275,2,1,5.20119047619,2,1,0,1,1,1,0,1,0,17.8102318811,19.6111111111
908,1,10,231,507,98,174,25,65,63,41,52,48,27,13,27,56,11,21,16,14,10,4,76,29,6,5,53,7.4638411796,4,28,10,3,2.42875901654,4.69822485207,46.9822485207,3,5,5.68459770115,3,2,0,3,1,2,0,0,0,9.75420945235,18.7777777778
909,1,10,189,453,83,160,18,72,47,31,42,32,24,8,31,43,19,7,3,7,6,9,58,29,10,10,59,7.4078679396,5,29,11,3,2.2865691941,4.4944812362,44.944812362,3,2,5.8684375,5,1,1,3,0,0,3,0,1,1.76279740589,18.9166666667
910,1,8,148,416,77,144,19,61,56,32,25,29,22,10,17,37,11,15,6,4,9,9,28,40,7,10,35,9.4013643939,5,27,7,2,2.29521301416,4.20673076923,42.0673076923,0,4,5.13972222222,2,2,0,2,1,0,0,0,1,10.7296303976,18.9090909091
911,1,8,74,216,28,90,10,29,25,15,12,7,14,4,14,12,7,7,0,1,5,3,12,18,2,6,5,5.57000308209,1,21,7,0,2.02054477947,4.10185185185,41.0185185185,5,2,5.28,1,0,0,2,0,2,2,0,0,0,15.4285714286
912,1,10,232,542,112,208,27,73,55,50,46,36,35,12,46,62,24,13,5,13,22,12,30,28,5,6,19,8.35451924705,5,42,5,7,2.42499182649,4.63653136531,46.3653136531,5,3,5.88350961538,2,2,1,4,4,4,4,1,2,25.2052052827,15.4857142857
913,1,10,261,581,125,213,26,98,65,62,37,63,34,15,20,52,21,27,11,19,23,20,18,27,3,9,9,9.26939414387,5,29,13,8,2.64680094186,4.76247848537,47.6247848537,1,8,5.5958685446,2,2,2,6,0,2,1,0,0,19.573029287,17.1176470588
914,1,9,151,379,63,153,19,51,50,23,15,17,20,9,30,20,18,14,4,1,14,17,11,37,4,5,5,4.85657901531,5,21,13,0,1.99406148828,4.4327176781,44.327176781,4,3,5.56549019608,0,2,0,4,6,2,2,0,1,7.80336756188,18.95
915,1,10,205,503,95,186,23,58,55,41,39,40,27,12,39,46,19,17,11,14,18,14,35,29,8,6,31,10.0948175688,8,29,9,11,2.45168597105,4.61232604374,46.1232604374,1,3,5.67596774194,2,5,0,7,3,1,2,0,1,23.5687353102,18.6296296296
916,1,11,236,529,127,187,26,76,64,45,52,47,36,8,33,65,21,12,9,8,13,15,38,30,11,12,29,17.9061666262,3,33,7,1,2.40876812674,4.7561436673,47.561436673,0,1,5.7122459893,1,0,1,3,0,0,0,0,1,21.8382430955,14.6944444444
917,1,6,102,191,51,74,8,18,29,17,19,18,10,5,6,43,9,6,0,5,3,0,9,5,0,3,1,1.21676356388,3,17,5,1,2.30270546667,5.11518324607,51.1518324607,0,0,5.36864864865,0,0,0,0,0,0,0,0,0,12.4307107523,19.1
918,1,10,244,669,111,251,30,83,69,50,30,35,41,12,45,46,26,29,16,6,18,11,29,71,21,26,20,16.436968809,6,26,17,0,2.22160886487,4.20478325859,42.0478325859,5,10,5.50290836653,2,7,1,3,7,2,1,0,2,16.582156069,16.3170731707
919,1,11,133,392,66,154,15,66,51,34,17,30,20,10,27,29,12,21,3,9,8,6,14,32,7,10,12,7.2358944411,5,26,6,2,2.37401238596,4.30867346939,43.0867346939,1,3,5.23883116883,0,1,3,5,5,0,0,0,0,6.82794661664,19.6
920,1,8,175,422,76,150,21,61,39,41,25,29,29,7,32,36,9,14,3,1,16,25,26,27,1,7,21,7.9253481945,3,31,6,0,2.14775967758,4.55924170616,45.5924170616,5,6,5.4864,6,3,0,1,1,1,1,3,0,20.9568443926,14.5517241379
921,1,8,95,254,50,116,16,35,27,16,9,20,19,3,15,37,7,8,2,4,2,6,3,18,0,4,1,3.87114904539,0,15,13,0,2.21340173511,4.50787401575,45.0787401575,0,2,5.1675862069,0,5,1,1,3,2,0,0,1,9.1254656163,13.3684210526
922,1,8,133,336,74,136,16,45,40,23,19,29,22,5,20,34,14,9,4,6,9,8,18,25,3,4,7,6.33163827502,2,25,8,2,2.37659160002,4.60714285714,46.0714285714,2,2,5.91801470588,0,3,0,3,2,2,2,0,0,10.7296303976,15.2727272727
923,1,6,80,201,47,94,10,22,25,14,11,19,16,4,12,23,16,5,1,4,4,5,11,19,1,1,4,2.49147084661,0,19,3,1,2.37487889191,4.76616915423,47.6616915423,0,1,5.68478723404,1,0,0,1,0,0,0,0,0,7.80336756188,12.5625
924,1,8,152,434,69,149,16,56,50,37,21,28,18,11,51,37,17,13,3,4,17,9,30,30,4,6,3,5.86849909668,9,22,10,0,2.09644051793,4.35253456221,43.5253456221,2,3,5.22167785235,0,3,4,2,6,1,4,0,0,25.299227525,24.1111111111
925,1,7,79,231,42,87,8,45,20,22,15,5,14,4,29,4,4,6,3,0,11,5,18,22,4,5,4,4.94145257218,3,20,1,0,2.10469436678,4.22943722944,42.2943722944,0,5,5.22551724138,1,2,0,2,1,0,0,0,0,0,16.5
926,1,7,89,215,33,96,9,34,29,17,17,5,17,3,16,21,4,1,1,1,2,7,9,15,1,8,2,2.79741507325,2,21,6,0,1.93938800153,4.43720930233,44.3720930233,1,0,5.4771875,0,0,0,2,1,1,0,3,1,8.3703943468,12.7058823529
927,1,7,96,257,46,101,11,32,27,23,16,15,19,4,9,22,16,11,0,4,9,15,21,13,1,4,12,3.2497750822,2,15,6,2,2.27402194951,4.54085603113,45.4085603113,2,0,5.59792079208,0,0,1,7,1,2,0,0,0,7.6153230773,13.5263157895
928,1,10,157,352,84,138,13,42,40,39,25,32,30,3,20,47,9,7,4,3,8,9,15,15,4,9,16,6.12034291359,0,24,7,0,2.33909129714,4.71022727273,47.1022727273,3,3,5.62833333333,1,2,0,5,2,0,3,0,1,15.9534122329,11.7333333333
929,1,10,143,419,74,152,17,56,48,33,20,34,33,5,23,23,14,23,4,10,9,5,14,47,6,11,19,14.6289964329,2,24,12,1,2.42793613462,4.28878281623,42.8878281623,2,2,5.72638157895,3,4,1,0,0,2,2,1,0,11.7050513428,12.696969697
930,1,8,93,267,45,104,16,30,35,19,18,14,19,4,14,32,10,4,3,8,4,13,7,20,0,8,4,5.66045047183,0,15,13,0,2.30721736083,4.34082397004,43.4082397004,0,3,5.30740384615,1,1,0,3,1,0,1,0,0,8.3703943468,14.0526315789
931,1,8,111,285,53,109,11,36,35,25,17,20,16,4,21,40,11,6,1,1,2,8,7,20,0,9,5,7.41150697353,3,25,5,0,2.25627094707,4.42807017544,44.2807017544,0,1,5.42532110092,0,1,0,1,4,0,0,0,0,15.1043187212,17.8125
932,1,12,211,609,108,189,13,88,67,48,55,35,14,10,20,39,27,28,10,2,18,22,52,37,9,23,43,12.7400974963,7,29,7,1,2.19804327034,4.26108374384,42.6108374384,1,4,5.42021164021,2,3,2,3,7,1,0,0,2,8.77878850711,43.5
933,1,8,94,234,51,88,10,30,32,16,17,23,18,5,13,18,2,3,3,4,6,8,12,22,1,11,11,5.03535948593,0,22,6,0,2.41794657652,4.53418803419,45.3418803419,0,7,5.37795454545,1,1,0,0,0,0,1,1,0,6.82794661664,13.0
934,1,8,138,350,73,131,18,48,30,19,17,21,23,6,21,36,19,13,5,5,5,10,15,24,4,10,9,6.29157442008,2,24,15,0,2.2656631779,4.50285714286,45.0285714286,1,2,5.95297709924,0,2,0,1,0,2,0,0,0,14.2229200182,15.2173913043
935,1,9,174,475,86,189,21,61,56,31,24,25,26,11,43,37,18,14,7,7,12,17,31,42,7,18,22,9.24935681737,5,35,9,0,2.25540434678,4.39157894737,43.9157894737,3,4,5.46698412698,2,2,4,2,5,0,1,2,0,9.75420945235,18.3076923077
936,1,7,74,222,30,88,8,29,29,16,15,7,10,4,13,16,10,7,3,0,10,3,6,21,6,10,3,3.68484208388,4,8,2,0,1.94284648918,4.09009009009,40.9009009009,1,4,5.18204545455,0,0,0,1,2,0,1,0,0,8.77878850711,22.2
937,1,11,201,486,99,179,20,89,68,58,47,40,22,13,24,34,20,17,3,6,8,10,27,23,11,13,22,8.04956006325,6,22,7,3,2.43172172428,4.60699588477,46.0699588477,2,3,5.62351955307,2,2,1,3,1,0,0,0,1,11.7050513428,22.0909090909
938,1,11,201,472,105,174,17,66,51,40,32,41,24,10,31,34,13,13,7,8,18,8,27,34,4,6,15,9.21004305069,5,25,6,4,2.52034436876,4.6313559322,46.313559322,1,4,6.07666666667,1,2,0,0,3,1,0,0,1,0,19.6666666667
939,1,6,53,185,27,73,8,26,23,9,16,4,8,7,6,12,11,10,2,1,6,10,3,18,0,2,0,3.61116884129,3,8,9,0,2.05072283837,3.96756756757,39.6756756757,0,1,5.17589041096,0,1,0,1,0,0,0,0,0,4.87710472617,23.125
940,1,8,122,384,65,118,13,54,37,32,17,12,16,8,25,14,10,7,1,1,4,13,15,54,8,14,11,11.4095737939,7,35,12,1,2.18343290321,4.015625,40.15625,1,10,5.20025423729,0,2,1,0,3,0,1,0,0,18.5329979595,24.0
941,1,12,216,421,135,141,21,71,31,20,34,65,28,6,29,44,15,11,10,27,15,6,50,19,2,17,66,6.00412900411,4,32,9,22,2.95835247026,5.33491686461,53.3491686461,0,4,5.53546099291,2,2,1,1,1,1,0,1,0,9.75420945235,15.0357142857
942,1,9,187,448,104,166,21,67,52,30,32,50,34,7,16,30,22,14,9,9,14,17,31,36,3,11,34,7.64191698903,3,42,4,4,2.51114486119,4.69642857143,46.9642857143,0,9,6.01271084337,1,1,0,2,3,1,4,0,0,15.6067351238,13.1764705882
943,1,9,127,365,60,135,12,69,37,26,23,18,19,7,22,14,18,14,3,7,11,8,30,32,3,10,23,7.05775451113,2,19,13,3,2.28635678912,4.24109589041,42.4109589041,0,1,5.70059259259,2,2,1,2,1,0,1,0,0,6.82794661664,19.2631578947
944,1,8,80,261,25,92,9,43,30,15,9,9,11,7,13,17,20,12,2,0,2,3,23,22,5,5,14,6.47726849936,4,11,9,0,1.77584075139,3.9846743295,39.846743295,1,2,4.81880434783,0,2,0,5,1,0,0,0,0,1.10174837868,23.7272727273
945,1,8,92,270,43,110,12,28,21,22,17,14,26,2,16,30,4,7,1,1,6,0,8,33,1,7,4,10.8600833076,0,24,15,0,2.17975426415,4.21851851852,42.1851851852,0,4,6.08909090909,0,0,0,1,1,0,0,0,2,11.737356534,10.3846153846
946,1,8,187,420,53,144,20,63,43,46,22,13,34,3,38,22,11,12,4,2,9,14,59,13,32,16,68,7.91961927657,2,11,7,1,1.9573515625,4.38333333333,43.8333333333,1,10,5.19875,1,0,0,2,3,0,0,0,0,14.2229200182,12.3823529412
947,1,10,160,435,92,174,19,78,52,36,26,33,35,4,28,30,13,13,2,13,20,6,17,29,7,12,15,9.20266949087,1,17,11,5,2.44976435811,4.48045977011,44.8045977011,2,3,5.85689655172,2,2,0,0,10,0,0,0,1,10.7296303976,12.4285714286
948,1,9,172,441,96,160,23,71,41,39,30,28,24,12,22,34,22,20,2,3,12,10,29,25,7,12,28,9.07925596332,4,17,9,0,2.30407488598,4.42630385488,44.2630385488,3,7,6.06675,2,2,1,1,2,0,0,0,2,12.6804722881,18.375
949,1,8,114,352,60,122,15,40,39,23,20,20,21,7,18,30,12,18,5,6,14,4,32,35,1,5,19,7.04392357994,3,35,6,5,2.3158529788,4.24147727273,42.4147727273,3,0,5.34213114754,0,2,0,1,5,1,0,0,0,0,16.7619047619
950,1,10,184,448,86,166,22,62,45,34,25,30,28,9,39,44,22,15,2,5,15,6,18,40,7,8,6,10.3106289478,4,25,7,1,2.31516720801,4.48660714286,44.8660714286,2,1,5.60397590361,2,3,0,4,7,2,2,0,1,10.7296303976,16.0
951,1,7,142,457,57,182,23,76,63,44,27,9,28,9,32,23,19,15,4,0,15,11,19,27,2,12,15,6.42785168382,5,31,4,0,1.84742299086,4.13785557987,41.3785557987,0,3,5.2328021978,3,1,3,8,1,1,0,0,1,15.4186906392,16.3214285714
952,1,8,174,411,73,165,19,48,38,22,28,9,24,9,24,29,20,13,19,2,11,26,17,34,2,10,10,6.30675382736,5,34,10,1,2.00565635368,4.4403892944,44.403892944,1,6,5.23321212121,1,3,3,0,6,0,1,1,0,1.54244773015,17.125
953,1,12,190,417,110,167,19,63,39,31,40,51,23,11,27,40,20,11,8,11,12,10,35,20,2,15,31,4.63994543377,4,22,5,1,2.46803723695,4.94964028777,49.4964028777,3,3,5.63700598802,0,2,2,1,1,7,0,0,0,13.6558932333,18.1304347826
954,1,10,210,497,109,203,16,76,57,64,36,40,16,12,22,41,20,14,12,10,10,19,37,11,9,11,46,6.91685508582,8,19,6,1,2.35898113127,4.6277665996,46.277665996,0,1,5.57586206897,7,4,5,11,1,3,0,0,0,14.1288977759,31.0625
955,1,8,127,336,52,108,11,56,26,29,15,9,24,5,22,22,14,17,1,1,8,16,11,23,11,8,3,5.4558512815,2,13,11,0,2.0716295273,4.22023809524,42.2023809524,2,4,5.43564814815,0,0,0,1,3,0,1,1,1,21.0508666349,14.0
956,1,9,158,369,70,132,16,45,38,31,24,16,32,3,17,48,17,6,0,0,6,1,35,32,7,3,26,6.87881267078,1,37,11,0,2.10291434285,4.41192411924,44.1192411924,3,5,5.57696969697,1,3,2,0,3,0,0,0,2,17.0551606116,11.53125
957,1,9,135,401,62,132,16,56,43,35,17,22,23,11,20,22,20,19,4,4,3,2,26,50,19,7,25,7.44241243391,5,14,14,0,2.21540458074,4.09725685786,40.9725685786,0,6,5.53931818182,6,1,0,1,3,0,0,1,0,8.77878850711,17.4347826087
958,1,8,82,269,56,94,12,46,37,25,8,7,17,5,21,8,16,7,0,1,11,14,9,21,0,6,5,4.87341107771,2,14,5,0,2.06913199641,4.30855018587,43.0855018587,0,3,5.3070212766,0,0,0,3,3,1,0,0,0,11.7050513428,15.8235294118
959,1,9,166,391,92,134,17,56,41,28,47,41,24,7,23,27,24,10,3,17,10,11,36,21,6,3,36,5.2235185747,4,15,8,8,2.70298082094,4.78772378517,47.8772378517,3,7,6.35723880597,2,3,4,2,4,3,4,0,1,0,16.2916666667
960,1,7,72,224,31,63,10,43,23,28,8,5,14,4,11,12,9,7,1,1,5,5,35,17,3,1,9,4.34545829321,3,15,4,0,1.99799707523,4.08928571429,40.8928571429,0,6,5.43238095238,1,2,0,2,2,0,0,0,1,12.6804722881,16.0714285714
961,1,8,121,367,62,144,16,51,41,28,22,15,25,8,30,13,14,16,6,1,14,14,19,34,10,8,11,9.02078451099,3,10,11,0,2.14258840429,4.16348773842,41.6348773842,0,5,5.58930555556,1,3,0,4,2,0,0,0,0,8.77878850711,14.68
962,1,9,143,420,57,154,21,67,52,31,25,17,28,7,23,27,24,22,5,2,10,3,24,43,16,3,8,8.70227330332,4,24,8,2,2.10570744978,3.98095238095,39.8095238095,1,2,5.40214285714,1,3,0,0,3,0,2,0,0,10.7296303976,15.0
963,1,8,98,277,42,103,9,37,35,21,13,8,13,6,13,22,15,10,6,0,2,5,25,23,11,9,30,6.23010959077,5,21,2,0,2.14301247902,4.1119133574,41.119133574,2,2,6.04087378641,1,1,3,1,1,0,1,0,0,8.15004467106,21.3076923077
964,1,11,202,518,90,198,23,77,66,40,32,41,25,13,35,40,22,22,9,12,13,7,29,40,4,6,19,7.95938707739,7,29,14,2,2.35343786477,4.49613899614,44.9613899614,1,1,5.20186868687,1,2,0,2,1,0,1,0,1,17.7162096388,20.72
965,1,7,108,341,41,114,9,60,42,29,27,14,11,8,22,13,17,20,2,2,5,9,36,19,5,13,17,7.14225641524,5,20,4,0,2.07517007997,4.04985337243,40.4985337243,0,0,5.29929824561,1,2,0,1,1,0,0,0,0,0,31.0
966,1,7,88,228,45,84,10,32,31,21,18,13,16,4,12,26,9,9,2,1,2,5,8,10,0,4,2,3.7439971189,1,20,1,1,2.28133266048,4.41666666667,44.1666666667,1,1,5.79916666667,2,5,0,0,1,1,2,0,0,6.82794661664,14.25
967,1,11,204,427,111,183,17,57,30,26,37,50,32,6,31,56,22,14,4,18,10,3,46,28,9,5,51,5.59564199334,3,34,5,14,2.67269469639,5.10772833724,51.0772833724,1,1,6.20551912568,3,4,2,0,1,0,1,0,0,7.80336756188,13.34375
968,1,9,129,339,70,144,17,55,52,31,20,16,19,6,12,27,10,9,1,5,5,11,11,31,8,8,9,6.23073362245,2,19,8,1,2.24849184064,4.42477876106,44.2477876106,1,4,6.04833333333,1,4,0,0,1,0,0,0,0,0,17.8421052632
969,1,8,113,267,57,103,10,30,35,25,13,18,23,5,20,27,6,7,3,2,8,12,13,18,2,8,6,4.70331501434,2,28,3,0,2.26308814783,4.5393258427,45.393258427,0,3,6.05854368932,0,2,0,0,0,0,1,0,0,2.64419610883,11.6086956522
970,1,11,247,632,127,258,29,106,74,57,58,46,33,21,48,33,20,25,8,15,19,12,40,31,6,15,30,12.1953953068,6,23,18,1,2.41298444497,4.50316455696,45.0316455696,2,4,5.89058139535,5,3,4,1,2,2,4,0,2,0,19.1515151515
971,1,9,137,335,70,120,17,44,45,21,18,30,25,3,20,41,12,12,11,2,7,8,20,25,6,7,10,6.76581606525,1,17,5,0,2.29892318593,4.54029850746,45.4029850746,0,5,5.38783333333,1,1,0,1,1,1,0,0,0,15.1983409634,13.4
972,1,8,154,489,66,199,20,65,74,48,16,12,27,12,24,31,13,10,2,0,12,20,22,50,7,25,8,12.2372660071,4,40,8,0,1.88394908077,4.0899795501,40.899795501,10,5,5.38010050251,3,0,0,0,1,0,1,0,1,26.4949981459,18.1111111111
973,1,6,77,230,28,83,11,22,21,22,12,10,19,3,20,21,10,7,2,2,2,11,4,17,1,7,3,4.12094886064,0,22,4,2,2.06260474474,4.22608695652,42.2608695652,3,4,5.57493975904,0,3,0,0,3,0,0,0,0,10.7619355887,12.1052631579
974,1,2,12,53,7,15,3,8,7,3,1,1,4,1,4,1,1,3,1,0,3,2,5,5,0,3,1,1.11047319175,0,4,1,0,1.93189560007,3.8679245283,38.679245283,0,1,4.51866666667,0,2,0,0,1,0,0,0,0,1.95084189047,13.25
975,1,8,96,260,49,102,9,42,29,21,21,23,16,7,15,32,12,8,3,1,4,4,6,11,2,7,1,4.6693966638,4,14,11,0,2.26221398581,4.42307692308,44.2307692308,2,3,5.58205882353,0,1,0,2,0,0,0,0,0,10.855957831,16.25
976,1,8,117,336,44,142,13,46,48,33,22,13,18,8,10,29,9,7,0,4,14,5,14,32,2,6,5,6.55126445896,5,29,5,0,2.04317079764,4.25892857143,42.5892857143,1,4,5.31563380282,0,3,0,0,2,0,3,0,1,10.7619355887,18.6666666667
977,1,7,88,252,31,87,8,42,26,13,17,5,24,2,26,16,12,7,2,0,5,9,24,17,1,8,14,4.56681060898,1,23,2,0,1.77741955143,4.32142857143,43.2142857143,0,3,5.14827586207,0,0,0,3,1,1,0,0,0,9.34581529203,10.5
978,1,8,111,247,41,94,9,20,34,25,22,10,11,7,15,23,9,10,2,2,5,11,39,16,5,3,36,4.12164479849,4,16,5,1,2.09021853599,4.43724696356,44.3724696356,1,0,5.32265957447,0,0,0,0,1,0,0,0,0,0,22.4545454545
979,1,10,192,483,94,159,21,75,47,44,29,28,33,9,40,42,19,18,7,3,12,8,22,33,3,8,20,7.18393826465,2,26,11,0,2.21452811523,4.45548654244,44.5548654244,1,2,5.77232704403,1,4,0,3,6,1,2,0,0,15.6067351238,14.6363636364
980,1,10,169,491,81,166,22,76,54,37,36,19,30,10,42,29,23,10,8,1,12,11,52,34,16,7,27,9.10780943858,3,23,13,0,2.03421827128,4.24032586558,42.4032586558,0,3,5.15710843373,3,4,1,2,4,3,7,0,0,20.5161450411,16.3666666667
981,1,8,119,303,60,116,11,38,45,15,14,22,15,8,9,33,14,4,8,2,7,3,21,31,3,6,10,5.3334652781,3,34,10,0,2.18000723268,4.54125412541,45.4125412541,2,4,6.19077586207,1,0,2,0,0,0,0,0,0,14.6636193697,20.2
982,1,8,114,300,56,98,8,33,41,19,13,21,10,5,20,22,10,11,5,4,3,4,11,38,5,7,10,4.29849237422,3,11,14,0,2.19773877915,4.37333333333,43.7333333333,1,2,5.49102040816,4,1,3,1,1,1,0,0,0,11.7050513428,30.0
983,1,8,214,599,74,236,27,84,51,62,35,22,37,10,27,58,31,27,5,1,8,17,36,44,23,6,32,7.73659327763,7,33,7,1,1.90521393708,4.27212020033,42.7212020033,1,4,5.07894067797,9,2,0,10,8,0,0,0,1,25.4255549584,16.1891891892
984,1,8,110,311,52,118,14,43,41,18,17,21,27,2,20,32,13,7,2,2,10,3,21,33,3,7,17,12.8492111484,0,27,7,1,2.17350310688,4.36977491961,43.6977491961,0,2,5.20720338983,2,0,0,1,1,0,0,1,0,16.9288331782,11.5185185185
985,1,9,140,401,85,138,16,49,51,33,30,36,29,8,22,34,19,10,4,20,9,11,24,30,3,12,20,10.7007927757,4,31,7,3,2.55257192678,4.50124688279,45.0124688279,6,1,5.94246376812,2,1,1,1,0,0,3,1,2,12.6804722881,13.8275862069
986,1,11,222,587,101,215,29,56,73,40,37,49,41,11,52,61,23,26,5,13,14,24,26,45,6,13,18,9.27213787862,3,43,10,2,2.33486225907,4.48551959114,44.8551959114,1,1,5.5803255814,1,9,1,3,4,1,5,0,1,19.887401205,14.3414634146
987,1,8,130,331,62,121,19,50,46,28,18,12,24,3,18,31,9,11,5,0,8,15,22,20,3,8,10,6.30263170933,0,26,5,0,2.14143328621,4.37160120846,43.7160120846,0,1,5.21438016529,0,0,0,0,4,0,2,0,0,8.3703943468,13.7916666667
988,1,8,122,301,59,137,12,46,34,21,15,15,21,5,25,23,9,7,1,0,9,17,13,24,4,14,5,4.93154278266,2,19,7,0,2.06654520416,4.48504983389,44.8504983389,0,1,5.12795620438,0,1,0,3,3,0,1,0,1,10.7296303976,14.3333333333
989,1,9,156,379,95,123,19,53,46,26,37,33,22,6,25,38,23,17,7,11,4,8,40,20,5,7,24,7.123620138,4,23,4,3,2.59005683533,4.67018469657,46.7018469657,0,7,5.96504065041,1,0,1,1,0,1,0,0,1,0,17.2272727273
990,1,8,111,322,48,126,9,36,35,18,25,18,30,2,21,20,7,6,3,7,13,8,16,39,1,12,13,5.03000829919,2,31,5,1,2.18612338756,4.33850931677,43.3850931677,1,4,5.65285714286,7,1,0,2,0,0,1,0,1,13.6558932333,10.7333333333
991,1,6,72,160,31,63,8,19,26,11,9,15,9,5,12,21,4,5,0,1,5,5,8,15,1,2,5,2.98549988374,1,13,2,1,2.4276965815,4.575,45.75,0,0,5.66603174603,1,0,0,2,0,0,0,0,0,9.34581529203,17.7777777778
992,1,5,26,104,17,21,3,12,12,7,6,7,5,3,4,8,7,7,1,0,1,1,3,12,0,0,0,2.16685781843,2,9,3,0,2.2176013591,3.93269230769,39.3269230769,0,3,5.18047619048,0,0,0,0,2,0,0,0,0,4.87710472617,20.8
993,1,9,117,296,51,108,13,40,44,28,18,14,24,3,17,28,2,4,1,4,7,8,13,27,6,4,8,5.74310756516,0,23,10,1,2.23315447922,4.34797297297,43.4797297297,1,2,5.3762037037,1,2,0,0,0,0,0,0,0,20.7364947168,12.3333333333
994,1,9,141,395,75,167,16,66,51,44,26,18,21,10,29,20,18,9,5,9,12,9,18,25,0,11,17,6.08452489282,5,19,13,7,2.27805321292,4.48607594937,44.8607594937,0,2,5.62281437126,3,1,0,2,4,2,0,1,2,7.80336756188,18.8095238095
995,1,4,45,126,11,53,5,15,10,6,13,2,6,5,7,11,6,5,1,0,4,3,15,11,1,1,5,2.28652424925,3,10,4,0,1.70511834529,4.14285714286,41.4285714286,0,3,5.04,1,0,0,0,1,0,1,0,0,0.881398702945,21.0
996,1,7,122,341,66,123,13,55,40,17,19,22,16,6,17,24,19,15,1,8,7,13,7,27,3,29,4,5.88019433199,5,12,12,1,2.31742691,4.40175953079,44.0175953079,0,4,5.37243902439,0,3,1,1,0,0,0,0,0,16.582156069,21.3125
997,1,10,188,454,76,152,22,55,57,36,47,23,29,10,23,35,11,10,6,9,9,7,57,37,1,7,60,8.62752237017,3,31,16,4,2.24165600337,4.44933920705,44.4933920705,4,7,5.91460526316,1,0,2,1,1,0,6,0,1,9.75420945235,15.724137931
998,1,9,205,478,120,175,24,65,61,52,43,48,30,10,14,41,14,20,9,34,15,6,62,19,8,9,66,7.87384474197,4,19,9,18,2.90020456998,4.92259414226,49.2259414226,3,2,5.76914285714,4,0,0,8,1,0,2,0,0,17.5575770142,15.9333333333
999,1,12,243,586,135,247,25,92,74,36,41,60,35,13,38,65,26,21,22,18,9,16,19,26,0,11,11,11.1819655911,5,35,14,9,2.54768987997,4.75938566553,47.5938566553,1,6,5.61708502024,2,1,5,6,3,0,1,0,0,11.7050513428,16.7428571429
1000,1,12,324,728,191,256,34,98,79,73,66,102,40,20,56,68,32,37,21,23,22,15,23,14,1,6,22,10.3579324841,6,18,25,5,2.70269802479,4.89148351648,48.9148351648,7,5,6.2898828125,4,0,2,7,3,3,1,0,0,23.4101026856,18.2
1001,1,8,103,333,50,124,18,44,38,25,24,18,25,4,13,32,11,15,1,0,10,3,15,30,1,8,4,8.93486188511,0,19,11,0,2.14270285221,4.07207207207,40.7207207207,0,7,5.43491935484,2,3,0,1,0,1,0,0,2,11.7050513428,13.32
1002,1,8,106,341,52,106,15,30,36,24,18,16,27,4,30,24,12,13,2,1,9,12,20,44,3,8,7,6.8119094869,2,35,8,0,2.08790763416,4.09090909091,40.9090909091,0,6,5.21,0,0,0,0,2,1,0,0,0,12.6804722881,12.6296296296
1003,1,9,158,368,71,155,18,42,51,24,17,16,22,8,17,40,15,8,2,1,8,8,8,19,2,12,7,5.62238046267,2,24,15,0,2.12027295375,4.57608695652,45.7608695652,4,3,5.20380645161,0,5,0,12,3,2,0,0,1,14.6313141785,16.7272727273
1004,1,6,63,168,34,71,6,25,23,8,11,16,7,5,8,14,11,2,3,6,3,10,13,14,0,2,7,2.10476309251,4,11,3,1,2.45446120601,4.60714285714,46.0714285714,0,3,5.6514084507,1,0,0,1,1,1,2,0,1,5.85252567141,24.0
1005,1,9,118,248,45,98,9,27,23,12,16,18,23,2,11,40,12,11,0,6,8,4,24,19,1,0,22,4.65792051062,0,24,7,0,2.22084524111,4.71774193548,47.1774193548,2,1,5.74244897959,1,1,0,0,1,0,3,0,0,9.47214272548,10.7826086957
