id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9
18722,7,24,87,189,34,59,9,26,21,14,20,8,16,3,19,3,2,3,9,3,2,4,37,17,17,4,44,4.44483421789,1,3,2,3,2.37258916193,4.57142857143,45.7142857143,0,1,5.31576271186,1,0,0
18723,7,16,42,150,16,58,7,17,16,16,14,2,9,2,9,9,4,4,0,0,1,2,2,23,22,3,1,4.31970180246,2,0,0,0,1.89360161316,3.68666666667,36.8666666667,0,1,5.46948275862,1,2,0
18724,7,24,111,307,41,95,12,40,23,22,27,9,21,7,21,11,8,3,2,1,1,9,44,37,21,16,44,9.56128850031,3,19,5,0,2.0776120585,4.02280130293,40.2280130293,1,4,4.89115789474,6,0,0
18725,7,20,68,191,33,82,6,38,22,16,6,5,8,4,9,12,7,4,1,1,2,3,7,17,20,13,8,5.71646814189,3,3,2,1,2.20679328929,4.15706806283,41.5706806283,0,1,4.70085365854,0,1,0
18726,7,20,131,342,53,138,17,36,35,15,19,12,25,5,23,9,15,13,11,3,5,7,32,40,40,9,41,9.68505759784,2,3,7,1,2.09735442335,4.18713450292,41.8713450292,0,5,5.15891304348,8,1,0
18727,7,9,52,144,27,44,6,19,22,8,14,8,9,3,9,3,7,5,1,0,4,10,9,14,0,2,3,4.15877120932,3,11,3,0,2.14979083206,4.22222222222,42.2222222222,0,0,5.07522727273,0,0,0
18729,7,16,36,142,14,45,4,24,16,16,9,5,9,3,7,4,5,9,3,0,0,2,7,13,13,0,3,3.24117536265,1,7,0,0,1.96991912537,3.71126760563,37.1126760563,0,1,5.24355555556,3,0,0
18730,7,18,91,311,49,99,13,49,23,33,26,18,31,3,12,5,14,6,0,13,10,9,26,33,30,8,40,9.44107830435,0,9,3,4,2.71768097021,4.13183279743,41.3183279743,0,4,5.1401010101,3,4,0
18731,7,15,11,53,4,14,2,15,3,7,1,0,5,0,0,0,1,3,1,0,0,2,3,5,7,4,3,2.66579049867,0,0,0,0,1.8105079514,3.37735849057,33.7735849057,0,0,5.30714285714,0,0,0
18732,7,16,69,185,24,66,8,30,15,10,13,7,21,0,13,1,7,7,1,2,2,7,16,25,22,2,20,3.99199033433,0,6,2,0,2.08559493382,4.05945945946,40.5945945946,0,2,5.03287878788,1,0,0
18733,7,22,87,189,37,63,5,27,19,13,23,14,18,1,10,8,4,6,2,9,6,8,48,5,16,1,67,3.31015214824,1,4,1,7,2.94304064463,4.79894179894,47.9894179894,0,0,5.22015873016,1,1,0
18734,7,4,18,72,5,28,2,6,7,7,3,1,3,1,2,0,6,8,0,0,1,1,4,11,5,1,2,1.79780770456,1,2,0,0,1.76005939578,3.47222222222,34.7222222222,0,2,4.98035714286,0,2,0
18736,7,16,48,170,23,53,4,12,6,6,4,0,7,2,7,1,2,3,3,0,1,1,8,4,2,2,1,5.10076600677,2,4,0,0,1.96726605893,3.77058823529,37.7058823529,0,2,5.10698113208,0,0,0
18737,7,15,14,40,8,10,2,10,2,4,3,3,5,1,0,1,3,0,0,0,3,1,6,5,1,1,1,1.18533145129,0,2,1,0,2.48056548557,4.275,42.75,0,0,5.305,1,0,0
18738,7,16,25,90,7,33,4,12,4,5,5,0,6,2,7,1,6,2,0,0,0,1,7,16,14,5,6,3.35644645147,1,1,2,0,1.75564009974,3.54444444444,35.4444444444,0,2,5.04181818182,1,0,0
18739,7,8,22,99,11,40,5,9,4,4,10,0,6,3,6,5,5,4,2,0,4,0,5,17,0,2,0,1.26551751064,1,16,0,0,1.55361807662,3.87878787879,38.7878787879,0,3,4.6905,0,1,0
18740,7,20,96,226,34,70,13,33,25,18,20,7,18,2,20,6,4,8,0,0,9,9,30,12,21,9,26,5.60391799674,1,3,2,0,1.95710138241,4.21238938053,42.1238938053,2,1,5.03257142857,1,2,1
18741,7,24,102,298,49,122,15,37,33,20,17,9,23,3,10,15,10,6,6,1,5,9,16,42,31,12,16,7.43922510043,1,10,3,1,2.12183958877,4.12751677852,41.2751677852,0,4,5.29442622951,3,5,0
18742,7,12,31,105,11,33,6,9,17,4,4,1,7,2,9,4,6,5,0,0,0,5,2,14,15,2,2,2.85555702925,1,1,0,0,1.80343587421,3.6380952381,36.380952381,0,0,5.14606060606,2,1,0
18743,7,9,48,119,19,44,5,21,12,4,7,3,11,2,10,5,6,10,0,1,4,12,20,5,0,1,9,1.82684479144,1,5,1,0,1.96881397229,4.26890756303,42.6890756303,0,2,4.79886363636,0,0,0
18744,7,12,40,158,8,54,7,24,20,7,8,1,10,3,18,3,9,2,2,0,2,2,14,17,18,6,11,5.02427413407,1,3,1,0,1.53390292374,3.5253164557,35.253164557,0,2,4.95481481481,1,0,0
18745,7,18,55,150,21,54,7,17,7,9,10,2,11,2,15,10,6,10,1,1,1,3,17,14,16,1,21,4.32806188021,0,3,3,1,2.05047056312,4.06,40.6,0,2,5.2637037037,0,0,0
18747,7,7,22,82,18,25,3,8,6,3,10,6,8,0,4,1,12,1,1,4,4,3,0,14,0,1,0,1.01860880775,0,8,0,1,2.51598323425,4.35365853659,43.5365853659,0,4,5.138,0,0,0
18748,7,16,113,240,56,94,9,32,23,14,22,19,15,6,23,7,6,0,0,4,7,16,44,22,5,7,53,7.10793497164,4,14,7,2,2.40927065244,4.82083333333,48.2083333333,1,4,5.10234042553,1,2,0
18749,7,13,48,115,26,39,5,14,8,7,11,3,11,0,4,1,2,3,0,0,4,10,15,16,6,0,14,2.46616273978,0,15,0,0,2.13120364712,4.40869565217,44.0869565217,1,5,4.91461538462,0,0,0
18750,7,6,9,29,2,9,1,3,0,1,3,0,3,1,3,0,4,0,0,0,1,1,3,3,6,0,4,1.04819850868,0,0,0,0,1.7249259283,3.75862068966,37.5862068966,0,3,4.60666666667,0,0,0
18751,7,23,83,221,36,74,9,35,18,25,19,8,21,2,11,3,9,10,4,6,8,3,15,14,25,8,19,2.9918246096,0,0,1,4,2.22463304486,4.26244343891,42.6244343891,1,4,5.325,2,1,0
18752,7,14,18,96,8,34,4,9,3,7,7,0,10,1,9,3,2,4,2,0,1,1,7,18,9,2,2,3.52418694174,0,4,2,0,1.75206644911,3.4375,34.375,0,1,4.94205882353,1,1,0
18753,7,10,37,108,19,33,3,20,10,9,5,7,6,2,6,5,3,3,0,3,5,3,4,15,0,3,2,3.356813339,1,10,0,0,2.52437065693,4.03703703704,40.3703703704,0,2,5.49151515152,2,1,0
18754,7,18,52,154,28,53,7,29,18,20,16,13,9,4,7,3,5,1,1,11,6,2,18,7,9,5,30,2.87136615932,2,2,0,10,2.85647539101,4.61688311688,46.1688311688,1,0,5.73943396226,1,1,3
18756,7,21,81,288,32,101,13,26,17,14,19,8,22,5,28,14,18,13,6,0,3,3,16,37,26,7,11,7.89977038598,2,8,3,0,1.96484787648,3.83333333333,38.3333333333,1,5,5.08831683168,4,1,0
18757,7,17,37,111,11,42,3,20,11,10,4,0,4,2,7,3,5,2,1,0,3,3,6,12,10,6,5,3.94730161916,2,2,1,0,1.93252263496,3.78378378378,37.8378378378,2,3,5.3819047619,0,1,0
18758,7,13,25,90,11,23,4,18,8,6,3,0,6,1,2,1,3,1,1,0,2,4,10,13,12,4,2,3.77271665394,1,2,0,0,1.81411444952,3.63333333333,36.3333333333,0,1,4.51304347826,1,2,0
18759,7,23,134,322,38,125,11,38,31,27,34,10,30,5,13,11,8,10,1,2,6,10,54,35,37,4,77,8.56954442873,2,9,4,1,1.99880965331,4.2049689441,42.049689441,1,4,5.11952,3,2,3
18760,7,16,31,132,10,51,5,23,16,11,3,1,8,4,5,6,3,6,2,0,0,1,5,18,16,3,1,4.67707686937,1,2,0,0,1.73618601889,3.4696969697,34.696969697,0,2,5.15549019608,5,0,0
18761,7,20,132,354,67,113,17,48,26,16,34,17,28,6,23,11,6,14,3,7,1,8,59,34,42,11,65,8.16171563766,1,6,2,3,2.34799914446,4.41807909605,44.1807909605,0,4,5.06716814159,3,0,0
18762,7,17,47,121,28,49,6,17,12,7,6,10,9,3,4,8,2,4,1,4,2,7,4,14,12,6,1,3.97911614041,0,3,1,1,2.63380230856,4.32231404959,43.2231404959,1,2,5.06183673469,2,1,0
18763,7,16,22,90,13,32,5,15,6,7,6,2,7,1,4,3,4,4,1,0,2,1,2,10,10,3,1,2.48838351719,0,0,1,0,2.04753132317,3.74444444444,37.4444444444,2,4,5.450625,1,0,0
18764,7,9,15,64,7,15,5,14,3,10,4,3,6,0,0,0,1,4,0,0,2,0,8,6,9,0,6,1.79575486858,0,0,0,0,1.992483395,3.671875,36.71875,0,3,4.63466666667,0,0,0
18765,7,18,91,296,35,92,14,32,33,22,23,11,28,2,15,13,10,10,4,3,2,7,35,31,31,12,42,8.87735050664,1,8,3,2,2.08274766543,3.96621621622,39.6621621622,0,4,5.24684782609,2,0,0
18766,7,9,27,87,16,35,4,12,7,3,5,3,7,1,8,6,3,4,0,1,3,4,4,8,0,1,0,1.38829265851,1,9,3,0,2.15950433391,4.18390804598,41.8390804598,0,1,5.28057142857,0,0,0
18767,7,13,48,195,15,57,6,31,21,16,19,4,18,3,12,9,5,2,2,1,1,4,19,29,22,5,18,6.08045457506,0,4,1,1,1.98176994295,3.62051282051,36.2051282051,0,2,5.36736842105,1,0,0
18768,7,11,41,148,7,45,2,26,14,2,7,0,3,2,9,6,1,6,0,0,2,3,23,10,21,13,25,2.68175310545,2,4,0,0,1.4713667191,3.74324324324,37.4324324324,0,2,4.62644444444,2,0,0
18769,7,12,25,80,15,34,2,7,6,3,3,5,4,1,5,1,4,4,2,2,2,4,2,12,3,2,0,1.27513898422,1,8,0,0,2.29801097264,4.3125,43.125,1,2,5.42647058824,0,0,0
18770,7,22,21,95,7,30,3,14,7,7,7,0,9,1,1,4,2,3,0,0,0,2,3,16,13,5,2,3.64583772963,0,2,2,0,1.74826741941,3.43157894737,34.3157894737,0,2,4.681,4,0,0
18771,7,21,67,193,25,73,9,23,25,17,13,3,11,6,11,6,4,11,0,1,2,6,4,20,21,2,3,4.68352072128,2,1,2,0,2.03187307768,3.9170984456,39.170984456,1,5,5.23835616438,2,0,0
18772,7,17,42,121,20,39,4,26,14,16,7,6,10,2,7,7,3,3,1,1,2,2,18,9,2,2,15,4.44592053083,1,6,2,0,2.18181818182,4.19834710744,41.9834710744,0,0,5.57461538462,1,0,0
18773,7,14,69,184,33,61,9,22,20,7,21,14,13,2,10,6,5,10,1,0,1,4,18,16,11,6,18,4.68008310422,1,8,5,0,2.2676081682,4.25543478261,42.5543478261,1,1,5.15524590164,1,1,0
18774,7,16,21,100,11,28,3,14,7,6,5,2,4,2,6,2,6,7,2,0,0,0,5,11,5,2,0,2.3742012251,2,11,1,0,1.89363633939,3.7,37.0,0,4,4.49964285714,0,0,0
18775,7,24,71,233,32,72,10,45,24,30,13,7,16,3,14,3,7,9,3,1,7,6,12,27,18,2,8,6.68871870549,2,7,1,1,2.11818730951,3.8025751073,38.025751073,0,2,5.22444444444,0,1,0
18776,7,23,85,262,40,96,11,38,20,11,8,12,17,5,11,5,8,5,2,2,1,5,24,29,31,11,22,12.5468866834,1,2,2,1,2.17730966361,4.08015267176,40.8015267176,0,5,4.6878125,1,0,0
18777,7,13,37,125,12,34,6,23,8,11,9,3,10,3,4,2,9,5,0,2,0,4,13,14,5,2,6,7.03079889598,1,10,0,2,2.19712422014,3.792,37.92,0,4,4.92441176471,1,1,0
18778,7,24,95,286,50,101,15,41,23,21,23,9,21,5,19,7,12,9,4,3,3,17,17,29,31,11,11,57.2433758519,0,3,1,0,2.2166100974,4.07692307692,40.7692307692,0,4,5.14198019802,2,0,0
18779,7,18,55,171,17,60,7,30,10,14,18,6,13,3,4,1,7,8,1,1,3,2,14,13,18,6,10,3.93904909671,1,0,0,0,1.89491743205,3.87719298246,38.7719298246,0,1,5.393,0,0,0
18780,7,15,75,239,26,74,10,38,19,14,14,7,20,4,12,7,12,8,2,1,4,6,14,31,31,11,3,9.91129872087,2,4,2,1,2.06129483448,3.77824267782,37.7824267782,1,2,4.80918918919,1,1,0
18781,7,12,38,152,18,46,5,19,16,13,11,2,6,4,16,4,5,3,3,1,3,4,24,24,11,0,11,4.22725409629,3,8,3,1,1.9505475543,3.75,37.5,0,0,5.27543478261,0,0,0
18782,7,14,40,170,17,38,6,28,15,11,9,3,13,3,6,3,2,14,0,0,1,1,17,20,26,9,5,3.34077222468,2,1,0,0,1.86920935503,3.68823529412,36.8823529412,0,3,4.92473684211,1,2,1
18783,7,9,40,109,19,30,6,12,13,9,7,1,7,1,5,0,2,4,1,0,7,6,11,10,2,0,8,3.37540354071,1,6,3,0,1.99766258247,4.00917431193,40.0917431193,0,2,5.49566666667,4,0,0
18784,7,16,20,64,4,22,2,10,3,6,5,2,6,1,2,4,2,4,1,0,0,2,8,9,8,1,4,1.84433426865,0,3,0,0,1.99795282131,3.765625,37.65625,0,0,4.65454545455,0,0,0
18785,7,8,11,43,2,11,2,2,5,4,2,0,3,1,3,4,0,3,0,0,1,0,3,7,6,1,4,1.68063194182,1,1,0,0,1.64077339083,3.3023255814,33.023255814,0,0,4.9,0,0,0
18786,7,23,72,182,30,71,4,20,11,15,13,8,21,2,12,8,8,6,2,3,1,1,20,19,20,5,23,5.88534578525,1,9,5,0,2.21044621989,4.3021978022,43.021978022,1,0,5.53408450704,0,3,0
18787,7,16,50,231,19,72,11,38,22,16,14,4,14,4,7,8,15,7,2,1,3,4,19,35,23,5,13,6.42611793933,1,12,3,0,1.75441150288,3.58874458874,35.8874458874,0,0,5.14347222222,0,0,0
18788,7,24,162,378,77,147,15,67,40,33,42,24,19,8,27,26,16,8,4,6,9,12,28,25,7,17,23,260.43581231,5,18,1,0,2.3114177985,4.5291005291,45.291005291,0,2,5.47843537415,0,0,0
18789,7,19,48,178,26,65,8,21,12,8,10,5,20,0,19,5,5,6,0,1,0,3,10,28,28,12,6,6.2964942447,0,1,1,1,2.10662878726,3.80898876404,38.0898876404,0,1,5.23030769231,3,2,0
18790,7,16,56,205,21,64,5,28,18,15,9,3,7,4,15,10,7,15,1,1,3,4,13,25,23,2,8,4.57353771144,3,5,0,1,1.88816951634,3.74146341463,37.4146341463,1,6,5.18515625,1,0,0
18791,7,23,65,180,33,56,9,23,14,10,10,10,12,5,10,5,9,6,3,3,0,7,17,27,28,7,13,7.15736647859,0,4,2,2,2.64490656286,4.23333333333,42.3333333333,0,2,5.19321428571,1,0,0
18792,7,16,61,167,24,81,7,21,17,9,11,5,9,5,20,7,10,6,0,0,2,8,16,15,8,2,21,4.34842061227,3,6,1,0,1.98248226063,4.23952095808,42.3952095808,1,2,5.44086419753,0,0,0
18793,7,24,77,231,21,69,9,23,16,19,13,7,16,4,17,5,9,2,3,2,2,2,25,26,23,5,33,7.24570438333,3,6,3,2,2.01662579504,3.87445887446,38.7445887446,0,2,4.92884057971,4,3,0
18794,7,7,24,58,16,23,2,7,4,5,2,1,4,2,9,2,4,2,0,0,2,9,2,2,1,4,0,1.60010092012,1,1,0,0,2.12609176253,4.37931034483,43.7931034483,0,0,5.06913043478,1,0,0
18795,7,10,51,114,21,34,4,35,6,12,5,8,11,2,2,1,0,3,3,3,1,4,26,4,16,4,24,3.14557767439,0,5,0,1,2.38078591917,4.5,45.0,1,0,4.52029411765,1,0,0
18796,7,17,49,193,18,69,6,27,26,16,11,1,7,5,16,4,10,7,7,0,0,2,4,23,19,8,3,6.58575668984,3,2,2,0,1.81747537893,3.51295336788,35.1295336788,0,0,5.27942028986,0,0,0
18797,7,10,10,50,3,19,3,7,5,4,4,0,5,0,1,1,3,2,0,0,0,3,2,6,6,0,2,2.02095757868,0,0,1,0,1.55392853039,3.44,34.4,0,1,5.40526315789,1,0,0
18798,7,19,73,135,21,43,4,14,8,14,24,4,11,1,9,7,5,3,1,2,2,4,32,3,12,3,45,2.47921542211,1,3,2,1,2.12568071886,4.62962962963,46.2962962963,0,2,5.30674418605,1,0,4
18799,7,20,81,191,36,58,9,37,14,13,12,5,12,4,5,7,2,9,1,3,4,2,37,18,18,7,44,7.17987989459,2,4,4,1,2.2818850044,4.38743455497,43.8743455497,0,1,5.23172413793,6,0,0
18800,7,17,34,165,10,46,8,18,19,11,8,3,10,5,11,2,5,9,1,2,2,5,13,22,20,6,6,5.33817545477,0,3,1,2,1.92338470446,3.44242424242,34.4242424242,0,6,5.1552173913,1,0,0
18801,7,17,33,89,20,33,3,11,8,4,9,9,10,1,7,8,5,4,0,4,0,1,9,9,5,0,9,1.23107355712,0,3,3,1,2.7002061738,4.58426966292,45.8426966292,0,0,6.28303030303,0,0,0
18802,7,11,28,119,12,37,5,18,9,4,9,0,13,0,11,3,2,1,0,0,10,0,12,18,3,11,0,4.08343815075,0,5,1,0,1.61524922309,3.68067226891,36.8067226891,0,4,5.30297297297,1,1,0
18803,7,15,23,72,12,22,3,11,3,2,2,1,8,1,3,3,1,3,3,0,0,10,4,7,10,8,4,3.39144353426,0,0,1,0,1.95963771364,3.93055555556,39.3055555556,0,0,4.85181818182,0,1,0
18804,7,9,38,125,11,49,8,12,16,8,3,1,11,1,6,11,8,3,1,0,2,2,6,9,0,0,0,2.27453484554,0,12,5,0,1.64269644576,3.944,39.44,1,0,5.23530612245,3,4,0
18805,7,19,70,268,29,97,4,12,9,7,6,8,5,3,14,3,5,4,1,0,1,2,17,11,9,1,11,5.84597737336,3,5,1,0,1.90155074686,3.83208955224,38.3208955224,1,2,5.03670103093,0,0,0
18806,7,20,43,135,16,53,8,19,16,15,6,4,11,1,8,5,7,4,1,2,1,5,9,18,19,3,6,3.4699269171,0,2,0,2,2.18952731217,3.93333333333,39.3333333333,0,1,5.00716981132,0,0,0
18807,7,7,9,37,6,14,2,8,4,3,2,0,3,1,0,0,1,2,0,0,0,1,1,5,6,0,2,1.30213962603,0,0,0,0,2.0635547626,3.72972972973,37.2972972973,0,2,5.30214285714,0,0,0
18808,7,12,48,156,28,51,8,17,14,6,15,8,13,3,8,5,4,5,3,0,6,9,7,19,0,6,6,3.08757642492,0,13,4,0,2.08372122113,4.16025641026,41.6025641026,0,5,5.21411764706,0,1,0
18809,7,24,73,204,24,56,9,49,21,17,16,7,21,1,5,3,5,4,1,1,2,4,52,25,21,0,48,5.48542425725,1,10,1,0,1.99714855168,4.03921568627,40.3921568627,1,3,5.12714285714,1,0,0
18810,7,20,57,208,23,65,6,18,25,13,14,8,7,5,8,8,10,13,1,2,0,7,9,27,23,10,6,5.78543893026,4,3,2,0,2.00111451666,3.76923076923,37.6923076923,1,3,5.07138461538,3,0,0
18811,7,19,54,207,15,83,11,29,16,13,9,2,13,4,14,5,8,13,5,0,0,4,10,24,24,8,11,5.3501079732,1,4,1,0,1.67107900531,3.64734299517,36.4734299517,0,4,5.00036144578,2,0,0
18812,7,14,24,89,7,27,4,18,11,6,1,0,6,1,2,2,6,4,1,0,1,2,0,12,12,6,0,3.77636038824,0,0,1,0,1.7419008555,3.38202247191,33.8202247191,0,0,5.12925925926,0,0,0
18813,7,10,46,191,18,57,1,32,19,11,8,4,1,1,10,3,12,4,3,0,3,6,22,26,14,11,5,6.47203296754,1,7,4,0,1.88142579447,3.66492146597,36.6492146597,0,3,5.24666666667,2,0,0
18814,7,20,42,128,23,39,8,18,13,3,4,5,9,2,7,5,5,7,1,0,7,4,4,14,9,5,2,3.79865210942,1,4,2,0,2.21371385582,4.0703125,40.703125,0,2,5.45717948718,2,1,0
18815,7,17,69,188,34,62,9,33,17,10,17,10,16,3,22,6,6,5,0,2,2,4,17,19,25,7,20,6.93569323103,0,2,0,0,2.31043751604,4.23936170213,42.3936170213,0,3,5.1685483871,1,0,0
18816,7,17,46,159,17,64,8,31,15,22,13,4,13,2,6,3,4,4,0,3,3,3,13,15,20,4,14,3.59601668028,0,0,0,3,2.10934285569,4.00628930818,40.0628930818,1,1,5.1165625,1,0,1
18817,7,20,73,195,36,73,6,26,16,14,9,8,17,4,20,7,9,6,1,0,4,3,22,21,32,0,24,8.09392164889,2,0,1,0,2.04915796714,4.23076923077,42.3076923077,0,3,5.02643835616,3,0,0
18818,7,24,115,364,42,137,13,47,44,34,19,8,30,6,24,22,14,12,4,3,0,6,20,37,42,12,18,10.711311887,2,3,8,1,2.02782389483,3.87912087912,38.7912087912,0,0,5.23313868613,8,2,0
18819,7,16,42,134,19,52,7,22,13,8,9,4,9,3,11,3,9,5,1,0,0,6,5,14,20,5,2,3.45573361601,1,1,0,0,1.99433886253,4.00746268657,40.0746268657,0,0,4.78,2,0,0
18820,7,19,41,207,14,60,11,27,15,6,10,4,17,2,25,3,8,8,4,1,1,7,14,29,27,12,10,7.92627988466,0,4,0,0,1.78416550926,3.49758454106,34.9758454106,0,4,4.81716666667,0,1,0
18821,7,23,73,235,35,74,9,26,22,16,18,9,16,4,12,11,4,9,3,3,0,4,25,29,28,9,35,7.87929897317,2,13,0,0,2.16705481437,3.97872340426,39.7872340426,0,2,5.05283783784,2,1,0
18822,7,6,11,40,5,15,2,5,8,1,1,0,2,1,1,0,1,2,0,0,3,2,2,7,0,0,1,0.761766096339,1,5,0,0,1.97921896017,3.925,39.25,0,0,4.79466666667,0,3,0
18823,7,16,30,100,18,36,0,19,8,8,4,3,13,0,6,2,5,5,2,0,1,3,1,11,9,3,1,3.37709426083,0,3,1,0,2.20401378573,3.97,39.7,0,0,5.09111111111,2,0,0
18824,7,14,28,145,7,50,5,11,12,9,8,1,6,4,8,1,8,5,0,1,3,2,5,33,24,1,7,4.57105608856,2,0,3,0,1.69071727507,3.36551724138,33.6551724138,0,6,4.6928,1,0,0
18825,7,21,121,384,44,130,17,56,32,35,29,6,29,7,34,10,18,14,4,0,2,6,13,47,42,10,0,11.7864452722,0,5,5,0,1.89220601211,3.84114583333,38.4114583333,0,4,5.01961538462,6,0,0
18826,7,24,92,223,39,80,11,34,22,24,18,10,20,2,12,7,9,2,8,3,2,6,31,7,22,8,42,5.36167957261,1,1,6,0,2.17729122979,4.34529147982,43.4529147982,1,3,5.300875,3,0,0
18827,7,16,92,278,57,92,7,39,38,19,13,11,8,6,21,12,7,13,3,2,2,14,31,25,24,8,22,5.43053090279,5,6,3,0,2.15648853988,4.22302158273,42.2302158273,0,1,5.27836956522,2,2,1
18829,7,16,53,207,24,70,10,24,17,11,5,6,17,3,13,8,15,11,1,0,1,0,10,35,34,9,0,5.40728185677,0,5,0,0,2.05788381435,3.73429951691,37.3429951691,0,3,4.63328571429,1,0,0
18830,7,13,31,112,11,32,5,16,4,5,4,4,7,3,12,2,5,8,2,0,2,7,7,9,11,11,7,3.73791489735,1,1,1,0,1.91241624845,3.76785714286,37.6785714286,0,2,4.8109375,0,0,0
18831,7,18,51,183,23,52,7,22,23,12,15,8,19,1,3,2,6,4,2,0,2,6,31,29,21,4,28,5.84373300574,1,8,1,0,2.08568623513,3.84699453552,38.4699453552,0,3,4.76653846154,1,0,0
18832,7,24,63,167,27,69,7,27,18,12,16,5,8,5,13,4,5,4,5,1,2,12,10,10,14,7,10,5.38011097287,4,4,1,0,2.07283855924,4.18562874251,41.8562874251,0,0,5.28420289855,0,2,0
18833,7,19,86,241,34,66,10,32,20,14,22,12,20,3,23,2,2,7,2,5,2,6,54,19,20,5,32,8.23717255421,1,8,2,1,2.33381243846,4.14107883817,41.4107883817,0,2,5.41651515152,2,1,0
18834,7,17,49,148,13,52,8,29,10,21,10,3,13,0,8,7,4,6,1,1,3,3,14,10,15,2,8,2.85764101475,0,2,1,1,1.89330936052,3.97972972973,39.7972972973,1,2,5.49846153846,3,0,0
18835,7,22,85,267,34,98,14,26,33,17,12,6,16,6,22,8,6,7,3,1,2,7,14,41,35,5,12,7.59151514591,2,10,3,0,1.95999958622,3.97752808989,39.7752808989,0,3,5.03316326531,7,0,0
18836,7,17,36,116,20,43,6,29,8,10,5,5,6,2,4,2,3,6,1,2,2,2,5,11,13,5,3,2.96989687572,1,1,0,1,2.28604724229,4.00862068966,40.0862068966,0,2,5.23604651163,1,1,0
18837,7,19,40,96,22,27,4,20,7,7,8,4,9,1,3,2,7,4,0,0,4,2,22,8,11,0,14,1.37139783966,0,0,0,0,2.17632798741,4.52083333333,45.2083333333,0,3,4.8962962963,2,0,0
18839,7,22,82,214,33,76,10,27,17,19,24,10,17,3,18,8,6,3,4,3,7,6,34,21,4,1,28,7.30676755083,1,13,2,0,2.18221337115,4.23364485981,42.3364485981,1,2,5.01644736842,0,0,0
18840,7,12,22,71,5,20,2,10,3,6,4,0,7,2,5,1,4,3,1,0,0,3,11,8,8,6,6,2.17985216341,0,3,0,0,1.69530064165,3.69014084507,36.9014084507,0,1,4.7355,1,0,0
18841,7,15,27,115,12,34,3,16,5,3,8,2,5,3,10,3,8,7,0,1,0,1,4,13,14,8,2,4.26067162431,3,0,2,0,1.96719859902,3.61739130435,36.1739130435,0,4,4.91529411765,3,0,0
18842,7,22,145,367,42,126,16,68,30,25,31,17,25,4,17,12,14,12,3,1,2,9,54,43,44,0,51,14.4081525006,3,14,3,1,2.14401601981,4.06539509537,40.6539509537,1,3,5.0646031746,0,2,3
18843,7,17,61,217,24,79,9,34,20,13,19,3,13,6,12,8,7,9,4,0,2,10,23,22,25,11,18,7.29536666324,3,2,0,0,1.82304051039,3.8064516129,38.064516129,0,2,4.9346835443,1,0,0
18844,7,10,21,112,8,29,3,15,13,4,8,0,4,3,9,1,8,0,0,0,2,2,5,20,12,4,3,4.43270379741,3,2,0,0,1.58111339328,3.25892857143,32.5892857143,0,3,4.98827586207,0,0,0
18845,7,16,28,93,13,36,4,20,10,5,1,4,6,2,7,0,8,1,0,1,1,2,3,13,9,6,0,3.65702212542,1,1,2,0,2.10561483616,3.84946236559,38.4946236559,0,0,4.9775,1,0,0
18847,7,18,42,144,11,50,6,16,18,13,10,3,10,3,6,8,5,4,1,0,0,5,11,18,13,4,8,4.11392084481,2,5,1,0,1.81355885664,3.78472222222,37.8472222222,0,3,4.7016,2,1,0
18848,7,24,37,173,19,55,7,24,17,12,9,3,8,3,10,5,9,9,2,3,1,1,12,23,15,5,12,5.66186789635,2,9,0,0,1.98612271151,3.56647398844,35.6647398844,2,4,5.18218181818,0,0,0
18849,7,18,45,161,24,66,6,17,10,7,4,5,9,5,20,4,10,7,2,0,1,8,8,25,19,5,3,6.25721050273,2,2,3,0,2.08305795281,3.86956521739,38.6956521739,0,2,5.00606060606,0,3,0
18851,7,21,112,319,35,95,10,46,39,25,26,7,12,6,11,10,11,12,3,2,3,7,56,20,39,7,69,9.77140526669,4,7,0,0,1.83004009408,3.99686520376,39.9686520376,0,3,5.14915789474,2,2,0
18852,7,10,60,179,24,59,8,22,17,15,15,4,9,4,12,5,7,12,2,2,3,7,13,17,6,4,14,5.27993859666,3,8,2,2,2.17963307151,4.04469273743,40.4469273743,1,4,4.81033898305,1,0,0
18853,7,23,104,322,44,114,15,60,30,23,23,10,24,4,17,7,16,6,3,2,6,6,18,35,27,14,21,6.66963864728,1,5,7,2,2.06410536298,4.0652173913,40.652173913,2,5,5.25324561404,0,3,0
18854,7,17,36,142,17,38,2,29,12,8,8,5,3,2,10,5,14,0,0,0,2,4,10,13,14,8,3,4.76790417532,2,2,0,0,1.8509676687,3.79577464789,37.9577464789,0,2,5.23473684211,2,0,0
18855,7,14,35,137,14,51,8,17,11,8,13,2,9,4,4,4,5,12,1,0,0,5,7,13,16,2,6,3.1196830029,0,3,1,0,1.80256722608,3.71532846715,37.1532846715,0,5,5.07588235294,0,0,0
