id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15
1158,1,9,216,573,105,246,29,71,76,42,51
1159,1,12,181,412,96,139,14,64,56,34,38
1160,1,8,143,435,62,172,22,53,52,35,25
1161,1,8,114,329,44,127,15,38,34,35,25
1162,1,8,117,329,58,107,12,39,40,21,17
1163,1,10,250,526,115,200,26,82,46,46,48
1164,1,9,178,371,99,138,14,52,30,29,27
1165,1,8,104,324,48,133,11,47,31,26,15
1166,1,9,148,396,68,154,19,64,65,43,26
1167,1,10,165,441,65,180,19,60,44,39,25
1168,1,8,162,383,46,174,11,63,40,37,29
1169,1,10,187,417,107,150,11,72,42,32,14
1170,1,12,310,640,164,214,23,98,74,58,49
1171,1,12,293,781,134,302,26,98,78,60,57
1172,1,7,84,251,43,102,13,29,30,18,9
1173,1,8,129,336,70,117,13,51,30,32,27
1174,1,10,134,318,64,132,11,59,36,22,33
1175,1,9,223,521,102,175,29,74,66,40,37
1176,1,8,189,433,75,142,19,61,39,38,33
1177,1,6,68,197,28,71,9,28,20,12,10
1178,1,9,162,425,70,170,13,51,45,30,43
1179,1,8,112,365,53,140,13,57,44,28,18
1180,1,8,146,403,62,141,17,84,47,46,23
1181,1,10,131,340,66,134,16,60,35,31,21
1182,1,7,107,259,58,97,9,52,30,21,18
1183,1,8,79,270,24,83,10,30,34,22,21
1184,1,10,139,347,81,116,18,69,45,32,26
1185,1,8,127,304,59,110,12,48,35,34,23
1186,1,9,150,432,75,165,11,42,46,22,26
1187,1,10,151,354,84,138,15,50,47,23,30
1188,1,8,159,413,70,163,17,57,44,31,30
1189,1,9,114,296,58,114,14,44,30,26,11
1190,1,9,152,476,65,174,23,64,46,56,20
1191,1,8,168,436,62,174,19,68,51,35,29
1192,1,8,113,350,44,147,14,54,40,41,7
1193,1,10,196,503,110,181,27,70,55,41,45
1194,1,10,187,422,82,157,19,56,47,29,31
1195,1,11,172,396,94,143,16,60,40,33,29
1196,1,8,101,298,37,123,13,37,26,20,17
1197,1,8,154,511,71,180,19,65,67,45,20
1198,1,7,76,210,35,89,7,27,19,14,16
1199,1,8,116,292,55,117,9,46,30,32,22
1200,1,9,195,510,80,199,16,80,67,50,26
1201,1,12,223,460,124,163,21,77,66,44,34
1202,1,8,110,397,49,145,22,53,50,35,16
1203,1,8,134,397,59,140,21,62,46,35,26
1204,1,9,180,470,87,195,14,73,76,42,29
1205,1,8,133,325,59,120,14,38,29,25,21
1206,1,11,211,445,118,173,25,92,35,40,31
1207,1,8,189,449,98,158,18,60,52,41,36
1208,1,7,50,241,26,63,8,32,24,9,12
1209,1,8,126,310,56,127,16,49,35,21,13
1210,1,8,149,417,61,165,14,61,46,29,28
1211,1,9,161,408,87,145,18,63,42,38,41
1212,1,9,180,426,72,188,21,69,35,31,17
1213,1,8,153,363,97,156,16,53,40,16,5
1214,1,10,189,481,108,181,20,60,50,48,26
1215,1,8,152,471,47,145,13,65,44,43,45
1216,1,9,133,351,66,145,17,41,42,27,29
1217,1,4,24,100,12,37,5,6,10,8,4
1218,1,9,181,469,84,191,17,69,45,32,28
1219,1,8,109,327,48,120,15,44,33,19,22
1220,1,10,175,436,100,173,20,64,40,30,27
1221,1,10,194,507,99,202,24,85,71,46,33
1222,1,6,68,170,27,66,10,28,16,18,12
1223,1,9,175,434,84,156,14,56,47,27,32
1224,1,9,163,463,69,184,18,61,54,32,21
1225,1,8,114,376,55,133,20,52,47,29,21
1226,1,8,170,442,84,159,25,56,43,31,40
1227,1,8,69,176,35,62,7,35,16,19,16
1228,1,8,85,254,41,89,8,39,35,26,22
1229,1,8,149,435,66,160,18,38,44,22,35
1230,1,10,156,478,74,192,22,65,60,34,19
1231,1,6,62,174,24,77,8,16,22,10,12
1232,1,10,162,359,71,142,14,46,43,33,36
1233,1,9,205,462,102,191,19,48,57,36,42
1234,1,8,145,418,69,165,21,56,46,43,21
1236,1,10,133,331,70,125,16,64,37,39,26
1237,1,11,222,509,98,197,23,76,60,37,34
1238,1,10,133,317,69,111,15,45,42,26,22
1239,1,11,174,521,79,180,20,66,65,43,46
1240,1,10,161,437,76,150,21,52,39,26,31
1241,1,9,109,346,45,124,17,51,34,35,20
1242,1,8,81,260,42,105,12,29,23,25,15
1243,1,9,107,311,39,100,12,47,32,26,25
1244,1,8,186,531,62,189,20,72,69,61,17
1245,1,10,147,375,70,121,16,47,40,23,30
1246,1,7,120,293,52,101,12,50,36,15,19
1247,1,8,86,234,37,90,11,35,23,24,14
1248,1,8,164,396,56,167,20,51,59,35,31
1249,1,10,223,641,92,234,27,90,62,41,51
1250,1,12,315,766,163,270,32,136,104,54,42
1251,1,8,141,446,62,144,21,66,44,36,23
1252,1,11,141,395,76,142,14,57,36,23,31
1253,1,4,34,94,20,14,1,13,12,7,8
1254,1,8,141,384,60,139,18,58,36,30,27
1255,1,11,217,592,107,204,25,98,64,42,45
1256,1,8,140,417,63,162,17,56,41,32,44
1257,1,9,159,470,75,178,24,52,55,38,20
1258,1,12,184,500,98,196,21,82,57,48,31
1259,1,10,139,385,66,176,14,43,49,35,26
1260,1,8,125,303,49,110,16,66,46,24,17
1261,1,9,159,385,42,147,17,54,27,36,14
1262,1,8,138,395,43,156,18,57,42,42,19
1263,1,9,125,355,45,155,18,44,41,29,16
1264,1,9,159,357,68,144,17,45,36,27,37
1265,1,10,144,378,66,144,14,63,43,43,34
1266,1,8,102,302,40,106,14,39,42,22,9
1267,1,8,124,332,66,133,15,38,40,23,17
1268,1,8,115,310,52,116,12,32,30,18,18
1269,1,11,183,408,106,159,16,47,50,31,35
1270,1,10,106,273,50,93,11,37,40,24,24
1271,1,8,134,313,61,117,15,51,29,29,29
1272,1,9,130,403,62,141,20,64,55,32,18
1273,1,10,155,451,74,171,17,74,52,40,25
1274,1,6,46,139,20,49,7,20,22,18,6
1275,1,7,121,367,56,153,16,54,39,25,15
1276,1,8,98,320,46,121,14,44,51,29,10
1277,1,7,113,255,55,104,10,40,21,15,8
1278,1,8,81,259,39,92,9,25,28,16,18
1279,1,9,136,347,72,110,16,72,46,23,19
1280,1,6,74,237,43,83,11,37,34,20,15
1281,1,8,103,256,48,95,11,37,21,19,24
1282,1,10,194,483,96,189,22,70,55,48,37
1283,1,10,143,350,66,138,15,62,46,29,20
1284,1,8,143,384,71,142,16,62,44,40,38
1285,1,8,103,291,44,115,8,46,39,20,13
1286,1,8,78,203,45,71,11,41,21,18,11
1287,1,10,144,367,69,149,15,60,40,30,28
1288,1,10,193,523,104,175,22,78,61,54,28
1289,1,7,95,279,42,102,13,49,38,34,13
1290,1,8,153,350,62,142,17,44,46,21,20
1291,1,8,104,311,43,113,13,48,33,32,16
1292,1,8,105,319,48,124,16,45,32,23,11
1293,1,7,91,258,37,107,7,43,27,13,15
1294,1,9,185,547,76,192,24,78,62,41,45
1295,1,4,29,76,15,33,2,10,11,3,2
1296,1,9,169,461,78,183,12,80,58,43,31
1297,1,8,118,269,58,98,15,40,26,28,24
1298,1,7,91,248,35,90,13,36,34,25,18
1299,1,11,205,493,93,202,20,77,62,50,28
1300,1,7,112,338,59,121,13,37,26,21,18
1301,1,8,125,281,61,112,12,41,39,23,21
1302,1,10,138,372,69,128,18,37,43,27,41
1303,1,7,102,321,64,96,14,39,28,25,28
1304,1,11,240,487,133,204,23,61,48,34,43
1305,1,11,171,442,76,171,19,79,49,32,32
1306,1,8,147,373,77,133,18,62,55,28,27
1307,1,9,132,368,75,120,16,56,38,32,27
1308,1,9,139,389,50,170,19,48,48,23,34
1309,1,8,141,495,60,169,16,76,77,48,25
1310,1,7,103,292,46,99,9,43,24,23,20
1311,1,10,173,397,82,162,18,57,50,43,21
1312,1,9,143,397,69,152,22,68,43,43,22
1313,1,8,104,291,47,123,11,53,28,19,22
1314,1,10,238,574,126,218,23,82,63,51,41
1315,1,9,236,575,117,212,23,91,64,47,37
1316,1,9,122,314,69,128,14,35,29,20,23
1317,1,8,133,382,61,138,11,49,47,28,28
1318,1,8,114,385,48,157,19,56,46,32,23
1319,1,9,143,428,62,145,20,56,55,37,19
1320,1,11,235,605,114,236,29,87,70,57,39
1321,1,9,241,583,117,230,19,53,37,34,26
1322,1,9,121,348,60,133,13,55,44,29,20
1323,1,8,101,279,48,125,10,57,36,16,15
1324,1,8,140,381,62,167,17,51,41,28,22
1325,1,10,209,523,103,207,20,68,71,39,37
1326,1,8,128,409,54,115,20,41,40,26,5
1327,1,11,192,523,103,203,22,75,55,38,30
1328,1,8,149,449,68,159,20,52,41,18,33
1329,1,7,129,269,55,106,15,44,24,24,15
1330,1,8,152,436,67,170,11,64,50,38,31
1331,1,9,227,578,117,212,30,90,60,45,40
1332,1,9,135,376,78,129,16,61,51,17,21
1333,1,8,135,349,45,110,15,41,24,28,30
1334,1,8,76,230,33,72,11,25,25,19,17
1335,1,7,76,196,40,71,7,27,31,15,12
1336,1,10,211,602,104,217,27,89,65,51,34
1337,1,8,54,172,23,59,6,28,19,21,11
1338,1,9,231,541,102,212,24,69,72,42,41
1339,1,8,129,339,55,111,8,36,38,16,20
1340,1,8,133,330,66,131,15,38,40,26,30
1341,1,10,215,531,121,189,22,73,60,55,30
1342,1,8,122,316,49,112,10,45,35,23,24
1343,1,8,143,320,74,136,17,36,34,13,31
1344,1,8,140,357,58,139,15,52,32,29,24
1345,1,8,170,395,92,139,19,65,47,35,27
1346,1,8,101,281,43,115,9,34,36,14,18
1347,1,8,85,222,44,77,10,34,21,18,15
1348,1,7,64,195,29,65,8,29,24,16,15
1349,1,11,183,471,97,170,19,76,56,44,31
1350,1,10,192,496,92,200,22,65,59,42,38
1351,1,9,135,363,57,139,15,54,42,31,24
1352,1,8,156,331,82,142,15,39,43,28,20
1353,1,10,159,406,75,145,13,78,38,46,24
1354,1,8,110,260,64,90,11,45,36,30,17
1355,1,8,129,381,65,138,16,50,45,26,17
1356,1,8,107,275,43,103,12,50,30,27,22
1357,1,8,153,390,67,149,18,51,47,34,26
1358,1,11,194,473,94,192,12,74,44,33,36
1359,1,11,208,449,82,181,22,69,51,41,34
1360,1,8,172,365,89,145,13,66,42,38,28
1361,1,10,197,452,104,183,22,65,58,37,30
1362,1,9,183,412,100,171,21,66,52,25,25
1363,1,8,148,388,74,150,14,48,33,23,30
1364,1,9,182,440,83,185,16,51,52,28,46
1365,1,8,90,293,41,124,13,30,36,18,18
1366,1,8,123,359,57,137,14,50,35,26,33
1367,1,6,42,99,13,31,5,17,12,6,6
1368,1,7,110,272,53,103,8,42,46,28,17
1369,1,9,147,418,66,144,20,65,53,46,35
1370,1,9,166,378,90,111,16,58,46,26,27
1371,1,12,217,526,109,178,25,71,62,40,53
1372,1,8,129,338,56,132,16,39,49,13,25
1373,1,8,127,318,69,111,15,35,37,32,25
1374,1,10,144,373,70,140,20,63,51,37,25
1375,1,10,166,448,67,179,19,60,55,35,16
1376,1,8,85,250,48,95,10,36,29,18,17
1377,1,8,74,242,40,91,10,40,21,23,14
1378,1,9,162,553,69,196,26,59,57,38,41
1379,1,10,167,385,96,158,14,56,48,25,19
1380,1,12,193,505,113,184,20,78,67,34,38
1381,1,8,95,254,40,86,11,30,22,19,15
1382,1,10,178,419,82,145,14,92,50,55,22
1383,1,9,162,436,74,158,17,61,39,30,33
1384,1,10,153,380,67,141,20,56,34,25,28
1385,1,9,225,465,116,207,21,73,62,31,35
1386,1,9,135,315,70,127,17,58,45,33,26
1387,1,7,121,291,59,115,13,49,33,27,13
1388,1,8,117,325,66,139,15,47,38,29,16
1389,1,8,198,505,99,196,20,74,66,31,19
1390,1,8,107,356,48,124,16,58,55,28,17
1391,1,8,127,340,53,138,18,51,47,29,12
1392,1,5,132,376,64,130,18,46,46,28,27
1393,1,11,256,601,126,221,24,83,61,47,68
1394,1,6,92,237,49,84,7,41,26,23,18
1395,1,9,159,375,69,155,18,60,30,32,20
1396,1,9,123,264,54,82,11,45,23,21,25
1397,1,7,59,232,24,69,10,35,26,28,14
1398,1,9,146,446,66,162,22,73,54,49,29
1399,1,8,146,430,74,182,19,58,58,27,36
1400,1,9,129,399,63,148,17,51,41,28,12
1401,1,10,164,512,76,195,27,77,61,48,41
1402,1,9,105,262,44,109,11,34,25,25,23
1403,1,11,124,349,54,115,15,53,41,34,22
1404,1,10,215,512,109,209,23,101,58,37,28
1405,1,9,151,387,65,140,15,44,45,27,17
1406,1,9,169,402,84,156,13,75,46,31,29
1407,1,10,125,316,45,130,14,32,32,21,28
1408,1,8,148,324,76,128,14,37,35,35,24
1409,1,9,129,338,69,145,12,56,41,25,16
1410,1,7,108,236,54,82,13,36,21,20,24
1411,1,11,176,523,88,207,25,74,65,54,27
1412,1,10,158,388,68,142,20,43,41,26,16
1413,1,9,122,376,60,144,19,48,46,29,36
1414,1,8,98,256,42,102,11,34,34,15,12
1415,1,12,285,608,155,249,24,107,81,49,43
1416,1,8,89,238,41,76,7,39,31,26,16
1417,1,10,198,424,106,171,21,64,35,37,34
1418,1,8,110,392,47,139,17,53,38,33,27
1419,1,10,180,401,102,139,16,56,55,39,25
1420,1,8,126,346,53,139,18,36,46,29,22
1421,1,6,72,177,34,76,9,35,18,12,7
1422,1,8,179,579,94,208,25,85,59,56,41
1423,1,8,122,392,43,163,18,43,43,22,13
1424,1,10,180,438,92,163,22,70,58,48,20
1425,1,8,91,251,50,90,12,36,32,19,18
1426,1,10,130,362,62,147,8,55,37,36,26
1427,1,11,203,496,107,170,20,91,62,47,35
1428,1,6,68,181,32,61,9,28,24,14,8
1429,1,7,73,225,37,78,10,24,33,16,12
1430,1,8,97,249,52,78,13,44,31,24,9
1431,1,6,73,144,34,66,8,24,16,10,16
1432,1,8,130,386,59,142,17,57,42,37,18
1433,1,8,159,441,73,216,15,50,71,33,16
1434,1,9,143,411,81,132,22,49,34,35,31
1435,1,10,172,428,78,176,21,52,50,35,24
1436,1,8,126,367,77,143,16,55,36,23,29
1437,1,8,99,251,40,82,11,36,34,23,19
1438,1,9,127,338,59,127,16,39,39,33,17
1439,1,10,151,425,87,167,21,57,44,35,19
1440,1,10,213,541,108,192,26,96,54,41,45
1441,1,8,99,256,39,90,13,37,23,24,18
1442,1,6,53,188,27,61,5,20,18,19,5
1443,1,12,288,588,184,211,29,103,65,64,56
1444,1,10,133,324,77,126,17,63,35,30,25
1445,1,8,110,319,63,125,16,64,37,25,8
1446,1,10,148,400,79,160,18,58,53,35,24
1447,1,12,243,529,140,196,19,84,65,41,55
1448,1,9,120,327,67,118,16,47,31,33,26
1449,1,9,174,395,89,157,16,63,49,37,13
1450,1,10,162,381,73,149,17,74,43,44,43
1451,1,9,180,430,77,181,18,52,50,34,22
1452,1,12,247,526,130,211,24,67,66,37,44
1453,1,9,162,426,67,161,21,55,52,36,29
1454,1,11,217,490,121,188,19,76,67,39,54
1455,1,8,116,329,49,139,15,52,38,33,12
1456,1,10,235,638,111,222,30,92,75,48,32
1457,1,7,90,231,43,94,12,37,31,22,3
1458,1,9,155,311,94,120,12,59,40,24,22
1459,1,8,118,347,60,94,15,45,35,33,23
1460,1,10,168,414,79,165,21,58,51,28,36
1461,1,6,78,199,35,82,10,25,30,16,7
1462,1,7,54,119,29,45,5,16,10,11,8
1463,1,8,57,194,29,68,10,18,15,19,19
1464,1,10,264,534,109,161,10,73,70,43,52
1465,1,8,115,301,71,87,13,45,36,18,26
1466,1,8,76,225,43,79,6,38,27,19,12
1467,1,10,184,416,103,154,19,86,43,36,39
1468,1,9,131,306,69,113,10,43,33,30,23
1469,1,8,196,500,98,172,19,76,59,40,23
1470,1,10,179,413,94,157,22,66,52,44,30
1471,1,8,112,339,55,141,17,41,45,23,22
1472,1,8,94,258,52,93,10,39,27,31,11
1473,1,6,61,200,12,73,6,33,11,22,10
1474,1,4,36,86,19,27,4,12,13,5,6
1475,1,8,137,346,76,117,16,67,51,41,21
1476,1,9,135,351,65,165,19,42,41,18,24
1477,1,6,57,229,23,66,5,32,30,18,15
1478,1,9,141,347,53,147,17,45,42,39,15
1479,1,7,83,276,34,103,10,22,29,11,11
1480,1,9,139,396,53,154,14,61,41,40,9
1481,1,7,74,245,42,79,11,41,35,27,13
1482,1,7,77,216,30,94,9,25,23,12,16
1483,1,6,43,129,18,46,7,18,16,15,12
1484,1,9,143,389,61,164,16,52,37,33,18
1485,1,9,110,308,48,106,10,43,34,24,14
1486,1,8,89,312,39,111,14,33,34,24,26
1487,1,8,98,321,39,123,13,38,36,25,23
1488,1,8,159,384,77,159,14,48,47,39,21
1489,1,9,149,464,64,167,25,57,54,45,24
1490,1,6,59,158,31,61,8,21,23,9,10
1491,1,11,284,595,169,216,12,91,54,60,56
1492,1,8,57,150,20,70,7,25,23,17,5
1493,1,11,171,445,98,169,22,60,51,35,37
1494,1,10,181,453,91,172,21,56,52,36,27
1495,1,8,127,316,48,128,8,59,35,21,18
1496,1,6,44,127,20,41,5,15,12,10,7
1497,1,9,137,377,65,131,13,51,51,32,27
1498,1,8,149,435,63,169,13,53,42,35,37
1499,1,10,155,400,72,182,13,58,56,30,38
1500,1,8,140,367,73,147,16,63,49,32,26
1501,1,8,93,295,46,93,11,46,32,20,25
1502,1,10,195,495,97,159,27,72,53,36,33
1503,1,9,138,384,60,143,19,52,41,25,29
1504,1,8,114,326,55,119,13,33,31,18,22
1505,1,9,158,411,74,161,20,53,46,28,24
1506,1,8,94,262,37,89,10,35,25,23,25
1507,1,9,74,228,38,81,8,49,27,19,15
1508,1,8,69,198,26,76,7,26,18,12,17
1509,1,8,146,487,49,185,8,61,63,36,29
1510,1,8,136,343,79,121,15,67,44,27,11
1511,1,7,85,277,29,105,12,41,28,31,12
1512,1,8,126,286,55,87,14,38,23,13,27
1513,1,5,45,103,26,33,5,16,17,5,5
1514,1,8,119,352,72,129,16,55,48,15,17
1515,1,10,203,513,76,224,27,83,60,49,43
1516,1,8,142,304,75,107,12,47,37,18,26
1517,1,8,116,319,46,149,14,44,33,14,16
1518,1,10,172,434,94,169,21,77,42,35,32
1519,1,8,92,318,20,94,9,32,55,36,20
1520,1,9,137,327,61,126,13,52,34,30,24
1521,1,8,105,271,60,110,16,34,34,16,17
1522,1,10,215,495,114,187,24,80,62,40,41
1523,1,8,64,264,27,88,4,31,33,18,19
1524,1,6,49,140,21,53,5,20,12,12,12
1525,1,8,99,264,51,98,11,36,29,15,17
1526,1,10,167,416,74,160,19,53,45,31,30
1527,1,10,151,316,64,124,13,41,24,17,25
1528,1,6,53,125,16,50,6,20,18,11,4
1529,1,8,144,332,81,146,13,41,38,22,17
1530,1,8,112,340,51,132,13,43,31,20,26
1531,1,8,100,306,44,114,15,71,35,25,18
1532,1,6,91,251,39,103,15,37,24,17,23
1533,1,6,55,183,28,55,5,25,27,17,11
1534,1,9,115,439,52,159,19,79,42,29,21
1535,1,6,84,248,34,81,6,39,20,13,16
1536,1,4,47,127,15,51,4,13,16,9,13
1537,1,8,101,321,45,110,13,40,35,28,17
1538,1,9,120,344,56,135,14,60,30,28,15
1539,1,9,124,322,59,126,13,49,40,22,13
1540,1,8,105,322,47,110,19,54,41,34,21
1541,1,8,109,287,52,97,10,35,27,20,29
1542,1,10,190,472,85,186,21,69,63,41,38
1543,1,8,91,261,30,104,13,31,24,25,10
1544,1,10,169,466,67,187,19,73,57,44,29
1545,1,8,91,239,42,95,8,38,23,9,12
1546,1,10,158,420,75,172,18,55,46,36,29
1547,1,7,94,206,33,73,10,28,27,22,15
1548,1,8,104,250,52,103,12,27,27,16,12
1549,1,6,61,137,31,50,5,20,14,11,7
1550,1,8,120,359,59,112,16,50,32,29,24
1551,1,9,226,579,117,220,29,94,69,46,37
1552,1,6,85,279,40,103,9,49,31,29,15
1553,1,7,156,388,71,139,18,51,45,28,22
1554,1,8,144,374,57,151,16,41,48,34,24
1555,1,2,21,50,12,17,2,8,7,5,3
1556,1,8,118,323,60,118,13,56,43,28,17
1557,1,8,145,396,57,127,14,65,47,32,22
1558,1,8,146,367,66,144,14,65,39,37,22
1559,1,7,67,169,38,66,8,20,16,19,11
1560,1,9,162,451,74,145,20,50,48,41,38
1561,1,9,143,397,73,148,21,50,43,23,24
1562,1,4,42,97,22,32,3,18,10,14,8
1563,1,6,47,168,23,58,7,27,24,20,6
1564,1,8,99,286,45,102,13,33,36,19,22
1565,1,8,101,415,50,133,19,51,52,31,23
1566,1,8,119,299,63,116,13,49,26,14,16
1567,1,11,185,379,120,128,16,77,55,44,24
1568,1,7,92,219,39,91,11,27,23,15,15
1569,1,5,56,140,25,41,5,19,19,16,6
1570,1,11,175,532,72,200,20,71,58,35,22
1571,1,7,106,306,43,103,11,62,46,31,18
1572,1,8,141,373,64,143,19,55,41,30,13
1573,1,10,209,546,102,233,25,52,79,56,25
1574,1,8,211,529,94,213,25,82,56,33,43
1575,1,9,164,431,75,161,18,64,52,36,16
1576,1,8,104,287,37,126,11,37,32,33,11
1577,1,8,97,233,35,84,9,31,26,14,19
1578,1,9,110,288,46,97,6,52,30,24,20
1579,1,8,84,249,32,113,9,28,33,13,7
1580,1,8,81,270,34,83,10,38,26,29,19
1581,1,11,228,612,89,236,18,97,80,66,33
1582,1,10,174,419,88,148,22,66,40,33,40
1583,1,8,101,311,42,114,11,50,35,27,18
1584,1,9,103,312,44,111,16,40,36,28,32
1585,1,9,223,531,123,202,22,74,58,43,40
1586,1,7,113,248,55,96,13,49,37,15,7
1587,1,10,171,446,97,163,20,77,64,35,31
1588,1,10,267,512,120,194,23,83,65,34,36
1589,1,10,153,420,70,155,16,58,43,36,32
1590,1,11,206,473,107,200,19,74,55,43,35
1591,1,9,199,534,106,168,19,69,71,46,31
1592,1,2,8,32,7,4,0,3,0,4,5
1593,1,10,156,430,72,157,17,58,53,47,26
1594,1,8,110,338,42,138,14,44,43,23,21
1595,1,8,115,390,52,158,18,53,47,30,19
1596,1,9,137,389,58,152,21,50,42,40,27
1597,1,11,261,589,143,208,27,101,75,56,43
1598,1,10,203,550,98,184,26,73,61,55,32
1599,1,9,106,337,58,130,13,44,33,35,27
1600,1,8,111,331,55,101,14,35,35,27,19
1601,1,8,124,308,69,97,10,55,37,39,18
1602,1,10,185,472,95,153,19,76,57,38,32
1603,1,8,123,326,47,123,14,44,24,29,14
1604,1,8,100,263,54,100,10,29,31,18,19
1605,1,8,80,248,39,77,9,29,27,26,16
1606,1,9,139,379,76,129,13,39,40,29,39
1607,1,9,161,423,64,152,21,57,50,25,25
1608,1,8,96,340,40,100,13,49,40,25,20
1609,1,9,144,413,72,165,15,57,34,41,27
1610,1,11,288,708,137,232,29,116,95,50,57
1611,1,8,119,388,63,132,16,44,43,24,16
1612,1,8,106,241,50,94,12,38,21,23,25
1613,1,9,143,337,61,117,14,52,47,23,21
1614,1,9,130,360,58,133,13,41,40,16,23
1615,1,9,147,376,65,145,13,64,49,46,25
1616,1,9,211,422,134,169,21,58,50,27,27
1617,1,8,137,341,63,113,18,49,37,32,27
1618,1,8,67,211,27,67,10,37,20,15,10
1619,1,9,145,430,71,157,17,69,47,48,23
1620,1,7,101,279,54,82,9,37,40,19,13
1621,1,10,161,398,77,134,16,58,42,36,45
1622,1,10,262,742,126,286,32,108,87,67,54
1623,1,9,144,444,67,170,18,54,63,38,24
1624,1,8,115,373,50,155,16,48,42,35,11
1625,1,8,112,316,51,115,16,50,36,20,20
1626,1,8,192,427,103,167,21,65,53,26,24
1627,1,8,109,275,43,102,11,49,36,29,18
1628,1,10,181,474,93,196,25,69,50,32,25
1629,1,10,142,508,61,201,22,68,55,45,18
1630,1,10,198,508,104,189,21,95,57,58,23
1631,1,8,100,340,46,111,17,45,26,32,21
1632,1,8,129,425,57,179,14,38,51,29,25
1633,1,8,98,224,55,72,10,50,24,19,14
1634,1,8,119,343,47,123,14,47,51,29,22
1635,1,10,115,289,41,123,12,54,42,24,21
1636,1,10,218,510,87,211,13,62,69,32,28
1637,1,8,111,302,49,111,12,59,18,31,12
1638,1,8,105,284,52,111,12,41,29,22,18
1639,1,10,136,414,59,162,21,54,35,29,21
1640,1,8,94,299,32,104,14,42,15,29,20
1641,1,8,81,276,50,81,12,67,32,33,24
1642,1,8,119,298,65,108,11,53,37,33,18
1643,1,11,178,462,84,176,23,67,48,40,33
1644,1,8,130,339,61,130,14,65,40,21,27
1645,1,11,260,515,130,189,26,91,70,39,43
1646,1,8,85,301,44,96,15,41,46,19,13
1647,1,6,76,180,41,51,8,33,28,12,19
1648,1,11,176,414,98,161,16,60,39,26,43
1649,1,9,143,337,64,117,14,55,40,31,23
1650,1,8,112,365,47,149,16,50,35,29,24
1651,1,9,158,393,77,184,15,66,52,35,22
1652,1,8,95,218,61,74,9,43,25,16,25
1653,1,8,91,271,37,109,12,38,30,20,17
1654,1,9,197,454,102,163,20,74,37,37,34
1655,1,8,98,243,51,103,13,36,26,14,13
1656,1,8,91,257,35,98,13,44,23,15,14
1657,1,8,110,303,58,107,12,33,34,14,22
1658,1,9,150,382,58,125,18,50,41,38,18
1659,1,9,142,442,72,157,18,56,52,41,43
1660,1,8,126,343,51,120,14,32,36,18,34
1661,1,10,159,453,85,154,21,61,64,31,23
1662,1,8,139,370,71,130,13,55,42,33,18
1663,1,9,140,341,60,121,16,44,39,29,17
1664,1,8,115,379,52,135,19,61,36,40,20
1665,1,9,189,444,107,172,21,76,46,49,33
1666,1,9,150,481,75,204,25,73,63,57,38
1667,1,10,151,358,68,151,17,51,38,35,19
1668,1,9,141,459,54,168,20,72,57,39,31
1669,1,10,248,591,126,235,29,112,62,66,34
1670,1,9,122,395,40,146,17,46,40,39,30
1671,1,11,245,592,107,211,28,86,66,45,53
1672,1,6,82,195,42,85,7,33,22,13,14
1673,1,5,37,93,11,44,4,5,10,4,6
1675,1,11,194,551,76,194,26,78,55,37,50
1676,1,8,79,303,31,94,14,43,34,22,15
1677,1,10,164,470,73,146,19,68,38,46,24
1678,1,8,150,354,73,129,14,42,49,36,18
1679,1,8,124,314,64,125,16,39,28,32,19
1680,1,8,110,403,25,130,5,74,49,34,19
1681,1,6,49,162,20,57,6,17,14,10,14
1682,1,8,136,333,76,136,16,39,40,30,31
1683,1,7,100,227,49,100,11,39,30,21,22
1684,1,8,124,312,58,117,12,42,29,17,35
1685,1,8,151,379,84,133,15,71,54,38,23
1686,1,5,41,117,18,32,4,19,9,10,8
1687,1,10,240,672,107,293,29,78,63,62,45
1688,1,8,152,414,54,175,17,71,44,31,25
1689,1,7,88,194,27,76,4,22,17,16,16
1690,1,9,147,368,79,129,15,54,46,32,21
1691,1,11,211,503,95,196,18,79,54,41,34
1692,1,9,155,388,79,150,17,49,44,30,29
1693,1,10,172,477,80,148,18,60,54,31,23
1694,1,10,171,488,62,193,20,65,52,28,17
1695,1,9,159,437,79,147,20,73,48,41,30
1696,1,9,152,369,80,143,13,54,53,25,20
1697,1,8,116,353,45,122,15,45,35,37,25
1698,1,8,176,455,77,185,20,56,51,29,32
1699,1,8,123,321,48,119,15,46,35,22,21
1700,1,9,156,425,83,146,21,81,53,50,26
1701,1,8,106,301,60,117,12,49,25,24,17
1702,1,8,74,209,38,69,8,34,19,21,18
1703,1,11,210,513,121,172,23,92,58,26,41
1704,1,8,116,346,58,119,20,49,35,30,22
1705,1,12,176,445,100,143,20,63,37,52,37
1706,1,6,95,207,45,87,10,32,30,19,12
1707,1,7,68,239,26,94,13,35,23,20,8
1708,1,7,71,198,28,74,6,26,15,28,13
1709,1,8,106,381,61,131,13,47,35,27,26
1710,1,9,165,454,76,186,19,54,66,30,28
1711,1,6,67,221,31,67,9,46,24,20,15
1712,1,9,168,427,93,154,17,67,55,38,22
1713,1,8,134,359,56,132,21,49,27,24,19
1714,1,6,69,259,30,111,8,25,27,3,7
1715,1,10,227,538,97,213,22,74,69,24,36
1716,1,7,86,290,43,104,8,35,40,27,12
