id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4
1380,1,12,193,505,113,184,20,78,67
1381,1,8,95,254,40,86,11,30,22
1382,1,10,178,419,82,145,14,92,50
1383,1,9,162,436,74,158,17,61,39
1384,1,10,153,380,67,141,20,56,34
1385,1,9,225,465,116,207,21,73,62
1386,1,9,135,315,70,127,17,58,45
1387,1,7,121,291,59,115,13,49,33
1388,1,8,117,325,66,139,15,47,38
1389,1,8,198,505,99,196,20,74,66
1390,1,8,107,356,48,124,16,58,55
1391,1,8,127,340,53,138,18,51,47
1392,1,5,132,376,64,130,18,46,46
1393,1,11,256,601,126,221,24,83,61
1394,1,6,92,237,49,84,7,41,26
1395,1,9,159,375,69,155,18,60,30
1396,1,9,123,264,54,82,11,45,23
1397,1,7,59,232,24,69,10,35,26
1398,1,9,146,446,66,162,22,73,54
1399,1,8,146,430,74,182,19,58,58
1400,1,9,129,399,63,148,17,51,41
1401,1,10,164,512,76,195,27,77,61
1402,1,9,105,262,44,109,11,34,25
1403,1,11,124,349,54,115,15,53,41
1404,1,10,215,512,109,209,23,101,58
1405,1,9,151,387,65,140,15,44,45
1406,1,9,169,402,84,156,13,75,46
1407,1,10,125,316,45,130,14,32,32
1408,1,8,148,324,76,128,14,37,35
1409,1,9,129,338,69,145,12,56,41
1410,1,7,108,236,54,82,13,36,21
1411,1,11,176,523,88,207,25,74,65
1412,1,10,158,388,68,142,20,43,41
1413,1,9,122,376,60,144,19,48,46
1414,1,8,98,256,42,102,11,34,34
1415,1,12,285,608,155,249,24,107,81
1416,1,8,89,238,41,76,7,39,31
1417,1,10,198,424,106,171,21,64,35
1418,1,8,110,392,47,139,17,53,38
1419,1,10,180,401,102,139,16,56,55
1420,1,8,126,346,53,139,18,36,46
1421,1,6,72,177,34,76,9,35,18
1422,1,8,179,579,94,208,25,85,59
1423,1,8,122,392,43,163,18,43,43
1424,1,10,180,438,92,163,22,70,58
1425,1,8,91,251,50,90,12,36,32
1426,1,10,130,362,62,147,8,55,37
1427,1,11,203,496,107,170,20,91,62
1428,1,6,68,181,32,61,9,28,24
1429,1,7,73,225,37,78,10,24,33
1430,1,8,97,249,52,78,13,44,31
1431,1,6,73,144,34,66,8,24,16
1432,1,8,130,386,59,142,17,57,42
1433,1,8,159,441,73,216,15,50,71
1434,1,9,143,411,81,132,22,49,34
1435,1,10,172,428,78,176,21,52,50
1436,1,8,126,367,77,143,16,55,36
1437,1,8,99,251,40,82,11,36,34
1438,1,9,127,338,59,127,16,39,39
1439,1,10,151,425,87,167,21,57,44
1440,1,10,213,541,108,192,26,96,54
1441,1,8,99,256,39,90,13,37,23
1442,1,6,53,188,27,61,5,20,18
1443,1,12,288,588,184,211,29,103,65
1444,1,10,133,324,77,126,17,63,35
1445,1,8,110,319,63,125,16,64,37
1446,1,10,148,400,79,160,18,58,53
1447,1,12,243,529,140,196,19,84,65
1448,1,9,120,327,67,118,16,47,31
1449,1,9,174,395,89,157,16,63,49
1450,1,10,162,381,73,149,17,74,43
1451,1,9,180,430,77,181,18,52,50
1452,1,12,247,526,130,211,24,67,66
1453,1,9,162,426,67,161,21,55,52
1454,1,11,217,490,121,188,19,76,67
1455,1,8,116,329,49,139,15,52,38
1456,1,10,235,638,111,222,30,92,75
1457,1,7,90,231,43,94,12,37,31
1458,1,9,155,311,94,120,12,59,40
1459,1,8,118,347,60,94,15,45,35
1460,1,10,168,414,79,165,21,58,51
1461,1,6,78,199,35,82,10,25,30
1462,1,7,54,119,29,45,5,16,10
1463,1,8,57,194,29,68,10,18,15
1464,1,10,264,534,109,161,10,73,70
1465,1,8,115,301,71,87,13,45,36
1466,1,8,76,225,43,79,6,38,27
1467,1,10,184,416,103,154,19,86,43
1468,1,9,131,306,69,113,10,43,33
1469,1,8,196,500,98,172,19,76,59
1470,1,10,179,413,94,157,22,66,52
1471,1,8,112,339,55,141,17,41,45
1472,1,8,94,258,52,93,10,39,27
1473,1,6,61,200,12,73,6,33,11
1474,1,4,36,86,19,27,4,12,13
1475,1,8,137,346,76,117,16,67,51
1476,1,9,135,351,65,165,19,42,41
1477,1,6,57,229,23,66,5,32,30
1478,1,9,141,347,53,147,17,45,42
1479,1,7,83,276,34,103,10,22,29
1480,1,9,139,396,53,154,14,61,41
1481,1,7,74,245,42,79,11,41,35
1482,1,7,77,216,30,94,9,25,23
1483,1,6,43,129,18,46,7,18,16
1484,1,9,143,389,61,164,16,52,37
1485,1,9,110,308,48,106,10,43,34
1486,1,8,89,312,39,111,14,33,34
1487,1,8,98,321,39,123,13,38,36
1488,1,8,159,384,77,159,14,48,47
1489,1,9,149,464,64,167,25,57,54
1490,1,6,59,158,31,61,8,21,23
1491,1,11,284,595,169,216,12,91,54
1492,1,8,57,150,20,70,7,25,23
1493,1,11,171,445,98,169,22,60,51
1494,1,10,181,453,91,172,21,56,52
1495,1,8,127,316,48,128,8,59,35
1496,1,6,44,127,20,41,5,15,12
1497,1,9,137,377,65,131,13,51,51
1498,1,8,149,435,63,169,13,53,42
1499,1,10,155,400,72,182,13,58,56
1500,1,8,140,367,73,147,16,63,49
1501,1,8,93,295,46,93,11,46,32
1502,1,10,195,495,97,159,27,72,53
1503,1,9,138,384,60,143,19,52,41
1504,1,8,114,326,55,119,13,33,31
1505,1,9,158,411,74,161,20,53,46
1506,1,8,94,262,37,89,10,35,25
1507,1,9,74,228,38,81,8,49,27
1508,1,8,69,198,26,76,7,26,18
1509,1,8,146,487,49,185,8,61,63
1510,1,8,136,343,79,121,15,67,44
1511,1,7,85,277,29,105,12,41,28
1512,1,8,126,286,55,87,14,38,23
1513,1,5,45,103,26,33,5,16,17
1514,1,8,119,352,72,129,16,55,48
1515,1,10,203,513,76,224,27,83,60
1516,1,8,142,304,75,107,12,47,37
1517,1,8,116,319,46,149,14,44,33
1518,1,10,172,434,94,169,21,77,42
1519,1,8,92,318,20,94,9,32,55
1520,1,9,137,327,61,126,13,52,34
1521,1,8,105,271,60,110,16,34,34
1522,1,10,215,495,114,187,24,80,62
1523,1,8,64,264,27,88,4,31,33
1524,1,6,49,140,21,53,5,20,12
1525,1,8,99,264,51,98,11,36,29
1526,1,10,167,416,74,160,19,53,45
1527,1,10,151,316,64,124,13,41,24
1528,1,6,53,125,16,50,6,20,18
1529,1,8,144,332,81,146,13,41,38
1530,1,8,112,340,51,132,13,43,31
1531,1,8,100,306,44,114,15,71,35
1532,1,6,91,251,39,103,15,37,24
1533,1,6,55,183,28,55,5,25,27
1534,1,9,115,439,52,159,19,79,42
1535,1,6,84,248,34,81,6,39,20
1536,1,4,47,127,15,51,4,13,16
1537,1,8,101,321,45,110,13,40,35
1538,1,9,120,344,56,135,14,60,30
1539,1,9,124,322,59,126,13,49,40
1540,1,8,105,322,47,110,19,54,41
1541,1,8,109,287,52,97,10,35,27
1542,1,10,190,472,85,186,21,69,63
1543,1,8,91,261,30,104,13,31,24
1544,1,10,169,466,67,187,19,73,57
1545,1,8,91,239,42,95,8,38,23
1546,1,10,158,420,75,172,18,55,46
1547,1,7,94,206,33,73,10,28,27
1548,1,8,104,250,52,103,12,27,27
1549,1,6,61,137,31,50,5,20,14
1550,1,8,120,359,59,112,16,50,32
1551,1,9,226,579,117,220,29,94,69
1552,1,6,85,279,40,103,9,49,31
1553,1,7,156,388,71,139,18,51,45
1554,1,8,144,374,57,151,16,41,48
1555,1,2,21,50,12,17,2,8,7
1556,1,8,118,323,60,118,13,56,43
1557,1,8,145,396,57,127,14,65,47
1558,1,8,146,367,66,144,14,65,39
1559,1,7,67,169,38,66,8,20,16
1560,1,9,162,451,74,145,20,50,48
1561,1,9,143,397,73,148,21,50,43
1562,1,4,42,97,22,32,3,18,10
1563,1,6,47,168,23,58,7,27,24
1564,1,8,99,286,45,102,13,33,36
1565,1,8,101,415,50,133,19,51,52
1566,1,8,119,299,63,116,13,49,26
1567,1,11,185,379,120,128,16,77,55
1568,1,7,92,219,39,91,11,27,23
1569,1,5,56,140,25,41,5,19,19
1570,1,11,175,532,72,200,20,71,58
1571,1,7,106,306,43,103,11,62,46
1572,1,8,141,373,64,143,19,55,41
1573,1,10,209,546,102,233,25,52,79
1574,1,8,211,529,94,213,25,82,56
1575,1,9,164,431,75,161,18,64,52
1576,1,8,104,287,37,126,11,37,32
1577,1,8,97,233,35,84,9,31,26
1578,1,9,110,288,46,97,6,52,30
1579,1,8,84,249,32,113,9,28,33
1580,1,8,81,270,34,83,10,38,26
1581,1,11,228,612,89,236,18,97,80
1582,1,10,174,419,88,148,22,66,40
1583,1,8,101,311,42,114,11,50,35
1584,1,9,103,312,44,111,16,40,36
1585,1,9,223,531,123,202,22,74,58
1586,1,7,113,248,55,96,13,49,37
1587,1,10,171,446,97,163,20,77,64
1588,1,10,267,512,120,194,23,83,65
1589,1,10,153,420,70,155,16,58,43
1590,1,11,206,473,107,200,19,74,55
1591,1,9,199,534,106,168,19,69,71
1592,1,2,8,32,7,4,0,3,0
1593,1,10,156,430,72,157,17,58,53
1594,1,8,110,338,42,138,14,44,43
1595,1,8,115,390,52,158,18,53,47
1596,1,9,137,389,58,152,21,50,42
1597,1,11,261,589,143,208,27,101,75
1598,1,10,203,550,98,184,26,73,61
1599,1,9,106,337,58,130,13,44,33
1600,1,8,111,331,55,101,14,35,35
1601,1,8,124,308,69,97,10,55,37
1602,1,10,185,472,95,153,19,76,57
1603,1,8,123,326,47,123,14,44,24
1604,1,8,100,263,54,100,10,29,31
1605,1,8,80,248,39,77,9,29,27
1606,1,9,139,379,76,129,13,39,40
1607,1,9,161,423,64,152,21,57,50
1608,1,8,96,340,40,100,13,49,40
1609,1,9,144,413,72,165,15,57,34
1610,1,11,288,708,137,232,29,116,95
1611,1,8,119,388,63,132,16,44,43
1612,1,8,106,241,50,94,12,38,21
1613,1,9,143,337,61,117,14,52,47
1614,1,9,130,360,58,133,13,41,40
1615,1,9,147,376,65,145,13,64,49
1616,1,9,211,422,134,169,21,58,50
1617,1,8,137,341,63,113,18,49,37
1618,1,8,67,211,27,67,10,37,20
1619,1,9,145,430,71,157,17,69,47
1620,1,7,101,279,54,82,9,37,40
1621,1,10,161,398,77,134,16,58,42
1622,1,10,262,742,126,286,32,108,87
1623,1,9,144,444,67,170,18,54,63
1624,1,8,115,373,50,155,16,48,42
1625,1,8,112,316,51,115,16,50,36
1626,1,8,192,427,103,167,21,65,53
1627,1,8,109,275,43,102,11,49,36
1628,1,10,181,474,93,196,25,69,50
1629,1,10,142,508,61,201,22,68,55
1630,1,10,198,508,104,189,21,95,57
1631,1,8,100,340,46,111,17,45,26
1632,1,8,129,425,57,179,14,38,51
1633,1,8,98,224,55,72,10,50,24
1634,1,8,119,343,47,123,14,47,51
1635,1,10,115,289,41,123,12,54,42
1636,1,10,218,510,87,211,13,62,69
1637,1,8,111,302,49,111,12,59,18
1638,1,8,105,284,52,111,12,41,29
1639,1,10,136,414,59,162,21,54,35
1640,1,8,94,299,32,104,14,42,15
1641,1,8,81,276,50,81,12,67,32
1642,1,8,119,298,65,108,11,53,37
1643,1,11,178,462,84,176,23,67,48
1644,1,8,130,339,61,130,14,65,40
1645,1,11,260,515,130,189,26,91,70
1646,1,8,85,301,44,96,15,41,46
1647,1,6,76,180,41,51,8,33,28
1648,1,11,176,414,98,161,16,60,39
1649,1,9,143,337,64,117,14,55,40
1650,1,8,112,365,47,149,16,50,35
1651,1,9,158,393,77,184,15,66,52
1652,1,8,95,218,61,74,9,43,25
1653,1,8,91,271,37,109,12,38,30
1654,1,9,197,454,102,163,20,74,37
1655,1,8,98,243,51,103,13,36,26
1656,1,8,91,257,35,98,13,44,23
1657,1,8,110,303,58,107,12,33,34
1658,1,9,150,382,58,125,18,50,41
1659,1,9,142,442,72,157,18,56,52
1660,1,8,126,343,51,120,14,32,36
1661,1,10,159,453,85,154,21,61,64
1662,1,8,139,370,71,130,13,55,42
1663,1,9,140,341,60,121,16,44,39
1664,1,8,115,379,52,135,19,61,36
1665,1,9,189,444,107,172,21,76,46
1666,1,9,150,481,75,204,25,73,63
1667,1,10,151,358,68,151,17,51,38
1668,1,9,141,459,54,168,20,72,57
1669,1,10,248,591,126,235,29,112,62
1670,1,9,122,395,40,146,17,46,40
1671,1,11,245,592,107,211,28,86,66
1672,1,6,82,195,42,85,7,33,22
1673,1,5,37,93,11,44,4,5,10
1675,1,11,194,551,76,194,26,78,55
1676,1,8,79,303,31,94,14,43,34
1677,1,10,164,470,73,146,19,68,38
1678,1,8,150,354,73,129,14,42,49
1679,1,8,124,314,64,125,16,39,28
1680,1,8,110,403,25,130,5,74,49
1681,1,6,49,162,20,57,6,17,14
1682,1,8,136,333,76,136,16,39,40
1683,1,7,100,227,49,100,11,39,30
1684,1,8,124,312,58,117,12,42,29
1685,1,8,151,379,84,133,15,71,54
1686,1,5,41,117,18,32,4,19,9
1687,1,10,240,672,107,293,29,78,63
1688,1,8,152,414,54,175,17,71,44
1689,1,7,88,194,27,76,4,22,17
1690,1,9,147,368,79,129,15,54,46
1691,1,11,211,503,95,196,18,79,54
1692,1,9,155,388,79,150,17,49,44
1693,1,10,172,477,80,148,18,60,54
1694,1,10,171,488,62,193,20,65,52
1695,1,9,159,437,79,147,20,73,48
1696,1,9,152,369,80,143,13,54,53
1697,1,8,116,353,45,122,15,45,35
1698,1,8,176,455,77,185,20,56,51
1699,1,8,123,321,48,119,15,46,35
1700,1,9,156,425,83,146,21,81,53
1701,1,8,106,301,60,117,12,49,25
1702,1,8,74,209,38,69,8,34,19
1703,1,11,210,513,121,172,23,92,58
1704,1,8,116,346,58,119,20,49,35
1705,1,12,176,445,100,143,20,63,37
1706,1,6,95,207,45,87,10,32,30
1707,1,7,68,239,26,94,13,35,23
1708,1,7,71,198,28,74,6,26,15
1709,1,8,106,381,61,131,13,47,35
1710,1,9,165,454,76,186,19,54,66
1711,1,6,67,221,31,67,9,46,24
1712,1,9,168,427,93,154,17,67,55
1713,1,8,134,359,56,132,21,49,27
1714,1,6,69,259,30,111,8,25,27
1715,1,10,227,538,97,213,22,74,69
1716,1,7,86,290,43,104,8,35,40
1717,1,8,180,427,75,154,22,79,49
1718,1,9,119,325,64,104,15,53,36
1719,1,8,173,392,83,161,16,52,52
1720,1,11,171,444,97,157,18,63,60
1721,1,9,147,437,64,168,13,54,50
1722,1,9,144,388,59,148,20,52,43
1723,1,9,144,462,63,184,20,82,49
1724,1,10,172,450,79,186,21,67,54
1725,1,9,209,413,92,156,20,56,51
1726,1,9,176,427,86,161,15,83,54
1727,1,10,150,429,69,145,16,70,58
1728,1,9,202,484,94,206,22,63,62
1729,1,8,134,336,62,157,14,63,47
1730,1,10,170,382,106,135,17,56,45
1731,1,9,112,318,47,93,15,52,33
1732,1,8,110,336,52,137,12,43,36
1733,1,8,107,235,47,105,11,41,30
1734,1,9,157,464,78,175,15,58,59
1735,1,7,81,259,39,93,11,36,27
1736,1,11,286,718,139,285,30,82,65
1737,1,8,86,257,37,97,8,30,25
1738,1,7,125,332,59,143,9,45,47
1739,1,10,206,504,109,180,24,82,62
1740,1,8,133,382,58,161,18,43,39
1741,1,8,118,320,60,126,13,43,25
1742,1,6,89,215,49,95,9,25,22
1743,1,9,148,434,69,169,21,43,53
1744,1,11,178,491,86,209,19,73,54
1745,1,10,186,407,78,173,19,52,42
1746,1,10,113,349,51,165,16,63,38
1747,1,8,114,369,49,137,18,46,34
1748,1,9,117,324,71,116,18,48,41
1749,1,6,53,118,21,54,6,19,19
1750,1,8,105,300,49,95,14,38,32
1751,1,8,143,357,85,118,15,64,42
1752,1,9,181,473,77,158,16,72,44
1753,1,8,77,189,42,66,7,24,22
1754,1,10,331,760,156,283,35,101,80
1755,1,8,149,354,80,130,17,50,42
1756,1,10,176,409,62,155,17,72,41
1757,1,8,86,240,31,96,8,36,30
1758,1,10,213,517,101,202,22,88,53
1759,1,10,147,328,79,137,18,50,45
1760,1,12,209,550,95,198,23,86,59
1761,1,8,135,355,50,134,7,33,37
1762,1,8,118,337,44,130,14,46,37
1763,1,12,253,475,117,206,22,79,34
1764,1,8,129,405,76,146,20,61,56
1765,1,5,40,100,14,43,4,14,15
1766,1,8,148,359,65,116,18,63,33
1767,1,9,162,413,94,155,21,49,52
1768,1,8,189,471,70,196,12,70,51
1769,1,9,116,286,61,103,11,37,34
1770,1,10,154,344,68,149,16,53,41
1771,1,8,115,372,57,135,15,47,48
1772,1,10,231,500,118,182,20,77,48
1773,1,8,109,320,46,129,9,48,33
1774,1,10,191,403,91,158,16,59,42
1775,1,9,130,368,71,157,17,55,51
1776,1,9,149,390,60,152,15,64,41
1777,1,11,211,604,91,233,24,75,68
1778,1,5,52,116,18,49,4,20,16
1779,1,10,155,438,65,153,17,58,43
1780,1,9,198,463,90,168,21,63,35
1781,1,10,147,454,59,181,21,80,55
1782,1,8,130,330,69,128,16,52,38
1783,1,8,164,499,59,204,16,75,63
1784,1,7,72,200,35,71,9,32,26
1785,1,8,132,291,54,124,14,35,36
1786,1,2,3,15,2,6,1,1,1
1787,1,7,62,214,34,55,6,31,16
