id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18
4444,2,3,78,254,16,105,5,49
4445,2,3,167,518,68,221,25,71
4446,2,3,69,194,29,80,6,17
4447,2,3,211,519,64,246,27,58
4448,2,4,273,677,132,262,31,73
4449,2,4,166,377,84,156,18,53
4450,2,3,60,229,8,85,10,34
4451,2,4,189,561,78,202,20,67
4452,2,3,127,363,49,153,18,34
4453,2,4,173,363,73,158,17,61
4454,2,1,10,33,2,14,2,1
4455,2,4,256,563,127,237,26,69
4456,2,3,141,431,41,163,19,42
4457,2,3,119,293,62,126,13,37
4458,2,4,242,599,100,242,25,65
4459,2,5,209,519,88,217,22,54
4460,2,4,208,507,95,232,25,63
4461,2,4,120,308,43,147,15,44
4462,2,4,262,691,117,277,25,111
4463,2,4,208,430,102,162,18,69
4464,2,2,49,123,16,49,3,9
4465,2,4,132,357,43,124,15,48
4466,2,2,51,132,24,55,5,16
4467,2,3,67,177,33,63,7,43
4468,2,3,114,293,53,110,15,27
4469,2,4,201,487,81,205,20,57
4470,2,3,100,308,35,116,13,41
4471,2,4,198,542,86,235,18,50
4472,2,3,81,220,32,89,11,30
4473,2,4,121,314,56,133,13,26
4474,2,4,192,438,85,186,23,67
4475,2,2,52,168,4,68,8,10
4476,2,3,134,366,67,147,13,64
4477,2,3,145,429,50,171,19,38
4478,2,4,174,449,53,197,20,37
4479,2,4,152,622,64,224,27,82
4480,2,4,165,405,73,172,16,68
4481,2,3,157,423,59,168,20,56
4482,2,3,56,145,29,45,7,22
4483,2,3,158,446,62,184,20,21
4484,2,4,155,412,79,155,20,50
4485,2,3,210,596,65,244,19,73
4486,2,4,146,376,61,148,17,34
4487,2,3,152,537,52,232,26,54
4488,2,3,109,298,42,107,15,22
4489,2,4,165,431,74,179,22,54
4490,2,3,111,245,63,101,11,37
4491,2,4,153,345,74,139,12,40
4492,2,3,99,241,42,121,10,24
4493,2,4,195,481,81,206,20,55
4494,2,4,113,347,41,127,15,41
4495,2,4,104,254,53,105,10,36
4496,2,4,151,427,52,171,17,36
4497,2,4,181,495,69,237,21,65
4498,2,4,183,498,68,226,19,56
4499,2,4,202,540,72,203,20,61
4500,2,2,31,138,9,48,4,20
4501,2,4,159,365,70,136,17,47
4502,2,3,122,338,47,123,16,28
4503,2,4,304,802,164,317,33,121
4504,2,3,119,315,54,144,16,41
4505,2,3,67,309,26,110,16,24
4506,2,3,129,285,63,116,10,41
4507,2,2,46,130,21,58,6,2
4508,2,4,167,406,69,181,18,39
4509,2,3,47,145,11,57,5,14
4510,2,4,158,399,66,178,16,42
4511,2,5,216,495,104,194,22,55
4512,2,4,94,232,56,91,9,26
4513,2,4,174,448,67,187,18,44
4514,2,4,229,509,111,195,17,64
4515,2,3,78,229,36,80,9,32
4516,2,3,111,265,55,102,12,19
4517,2,3,128,276,57,146,13,43
4518,2,3,119,295,47,127,16,41
4519,2,3,149,389,61,161,17,49
4520,2,4,143,328,75,114,15,48
4521,2,4,178,508,74,186,21,65
4522,2,3,67,246,27,87,9,27
4523,2,4,156,407,94,154,21,63
4524,2,3,107,312,41,133,13,36
4525,2,3,71,212,31,80,10,33
4526,2,3,110,288,44,132,10,39
4527,2,4,250,688,119,255,23,82
4528,2,4,150,334,71,134,14,45
4529,2,3,110,374,31,128,12,48
4530,2,3,123,411,43,175,3,41
4531,2,4,127,317,43,126,14,57
4532,2,4,139,359,38,147,17,42
4533,2,3,131,297,51,134,10,33
4534,2,4,249,773,92,351,21,105
4535,2,2,98,329,45,131,12,36
4536,2,3,171,397,72,165,16,56
4537,2,4,212,423,108,199,18,72
4538,2,4,168,417,66,175,16,43
4539,2,4,125,371,48,123,15,52
4540,2,5,191,417,81,158,19,48
4541,2,5,256,670,114,271,26,101
4542,2,4,204,528,104,224,21,55
4543,2,4,195,470,85,191,22,71
4544,2,3,137,390,36,182,12,45
4545,2,4,144,355,50,170,15,34
4546,2,5,190,418,103,192,18,69
4547,2,2,21,88,9,34,5,9
4548,2,2,95,299,25,130,12,47
4549,2,3,175,441,59,194,21,79
4550,2,3,81,213,35,86,10,12
4551,2,3,102,310,31,111,13,45
4552,2,3,142,399,47,170,17,41
4553,2,4,177,467,73,178,22,54
4554,2,4,112,263,51,120,11,40
4555,2,3,65,156,29,67,8,21
4556,2,4,124,284,40,126,13,25
4557,2,4,145,366,74,138,14,53
4558,2,4,149,327,75,154,15,25
4559,2,4,249,600,104,263,22,93
4560,2,2,19,44,4,14,2,2
4561,2,3,112,304,43,112,13,31
4562,2,5,216,522,110,199,20,85
4563,2,3,124,263,66,106,13,37
4564,2,3,191,478,84,230,24,51
4565,2,3,168,432,81,193,22,44
4566,2,3,141,343,49,140,17,3
4567,2,5,199,421,97,147,19,48
4568,2,4,154,374,64,146,17,59
4569,2,3,116,323,57,118,13,45
4570,2,2,98,358,26,151,16,47
4571,2,3,190,437,79,171,16,75
4572,2,1,29,63,14,29,3,9
4573,2,3,95,288,37,104,15,52
4574,2,4,183,490,69,188,21,67
4575,2,4,159,397,68,202,18,48
4576,2,4,343,705,142,316,25,90
4577,2,5,297,897,121,383,34,122
4578,2,4,115,318,31,133,20,34
4579,2,4,212,527,114,212,26,73
4580,2,2,45,134,18,42,6,18
4581,2,4,146,436,53,177,20,55
4582,2,3,55,205,18,75,7,28
4583,2,3,114,342,48,131,15,39
4584,2,4,239,630,108,279,24,100
4585,2,3,176,340,92,150,14,50
4586,2,4,199,464,88,190,25,51
4587,2,2,99,237,45,108,10,16
4588,2,4,294,681,140,275,30,94
4589,2,4,112,307,44,117,16,32
4590,2,2,44,126,16,55,5,15
4591,2,3,170,642,100,209,22,77
4592,2,4,95,302,36,105,14,32
4593,2,3,110,306,59,108,9,37
4594,2,3,239,614,105,230,15,73
4595,2,3,83,238,29,100,10,25
4596,2,3,72,201,23,81,9,19
4597,2,3,85,289,28,107,10,38
4598,2,4,86,215,31,90,9,25
4599,2,3,70,181,29,67,9,21
4600,2,4,187,400,107,182,16,55
4601,2,3,309,808,125,308,33,95
4602,2,4,262,571,134,248,28,61
4603,2,3,84,222,27,91,9,20
4604,2,4,157,408,76,195,21,58
4605,2,3,95,346,29,126,18,44
4606,2,3,118,397,42,150,13,63
4607,2,3,69,174,35,81,8,19
4608,2,3,70,179,30,60,7,23
4609,2,4,166,385,85,162,16,59
4610,2,2,59,135,29,58,6,17
4611,2,3,202,496,92,199,20,69
4612,2,5,230,480,107,177,25,70
4613,2,3,282,839,94,321,28,109
4614,2,3,135,317,70,131,16,33
4615,2,3,134,295,68,116,14,40
4616,2,4,172,444,60,205,22,33
4617,2,4,165,445,72,171,22,71
4618,2,3,98,270,36,110,15,36
4619,2,3,88,244,44,107,10,32
4620,2,4,166,426,80,156,18,67
4621,2,4,152,327,69,147,11,42
4622,2,2,33,81,15,32,4,14
4623,2,4,133,369,52,138,19,48
4624,2,4,266,593,147,245,24,100
4625,2,3,94,269,38,112,9,42
4626,2,4,121,350,58,134,15,45
4627,2,3,128,328,57,129,16,34
4628,2,3,55,121,28,51,6,20
4629,2,4,217,656,94,264,29,93
4630,2,3,115,346,44,175,12,34
4631,2,3,124,330,54,136,12,36
4632,2,6,277,678,128,287,28,118
4633,2,3,150,422,67,147,20,65
4634,2,4,291,764,137,291,32,93
4635,2,3,87,214,38,77,8,25
4636,2,3,81,269,28,124,11,24
4637,2,3,94,271,30,120,10,29
4638,2,2,87,247,34,98,11,29
4639,2,4,134,384,41,180,16,54
4640,2,4,101,348,31,146,10,34
4641,2,3,54,159,24,55,9,4
4642,2,3,122,331,46,142,16,27
4643,2,3,94,218,32,87,10,31
4644,2,2,138,462,55,191,14,71
4645,2,4,122,304,57,113,15,44
4646,2,2,57,150,23,54,7,22
4647,2,4,218,465,114,196,25,49
4648,2,4,185,444,91,180,21,48
4649,2,4,186,546,69,215,26,81
4650,2,3,90,338,42,126,11,37
4651,2,3,97,245,43,103,12,23
4652,2,4,183,511,88,201,24,79
4653,2,3,90,249,38,109,10,22
4654,2,3,84,343,23,108,16,47
4655,2,4,94,297,43,108,14,34
4656,2,4,166,422,56,169,23,56
4657,2,1,10,31,1,17,2,1
4658,2,3,63,168,27,68,8,28
4659,2,3,114,349,39,146,16,38
4660,2,3,75,271,37,89,9,32
4661,2,4,188,457,98,180,16,59
4662,2,3,140,380,65,149,17,46
4663,2,4,269,660,130,284,17,80
4664,2,3,62,216,27,68,9,31
4665,2,2,40,143,21,51,6,15
4666,2,3,169,431,64,187,15,53
4667,2,4,217,754,94,311,32,89
4668,2,3,85,266,27,95,13,18
4669,2,4,232,606,91,240,26,89
4670,2,3,129,320,55,145,15,37
4671,2,4,194,423,101,187,20,56
4672,2,3,56,129,16,51,5,14
4673,2,2,68,157,30,54,7,31
4674,2,4,171,417,74,194,21,57
4675,2,2,71,184,24,75,4,16
4676,2,3,78,240,20,126,7,20
4677,2,4,214,553,97,248,20,88
4678,2,3,100,209,43,95,7,24
4679,2,4,139,437,50,174,20,45
4680,2,4,125,307,64,112,13,42
4681,2,3,89,222,31,90,7,20
4682,2,3,129,293,58,122,14,42
4683,2,2,51,115,25,45,5,13
4684,2,4,134,364,65,164,17,40
4685,2,4,323,788,100,311,32,105
4686,2,4,207,615,99,247,24,62
4687,2,4,149,403,68,171,11,29
4688,2,4,147,416,61,195,15,55
4689,2,4,143,383,61,171,14,63
4690,2,3,117,338,37,133,17,28
4691,2,3,130,315,49,125,14,38
4692,2,4,182,487,80,224,19,58
4693,2,3,87,224,45,90,7,30
4694,2,4,105,317,46,125,11,51
4695,2,4,301,668,149,311,32,80
4696,2,3,111,316,35,116,13,38
4697,2,4,171,554,73,253,26,42
4698,2,5,252,649,132,253,22,107
4699,2,3,132,338,60,135,13,50
4700,2,4,243,558,119,233,26,85
4701,2,3,86,228,45,79,12,20
4702,2,3,136,346,58,158,15,53
4703,2,4,115,320,47,133,12,44
4704,2,4,186,516,67,200,21,91
4705,2,4,192,432,85,181,21,53
4706,2,3,95,303,33,134,11,31
4707,2,3,105,329,42,152,13,37
4708,2,5,202,593,72,239,30,95
4709,2,3,131,386,48,142,20,52
4710,2,3,79,213,41,95,10,28
4711,2,4,164,451,67,191,18,61
4712,2,3,94,233,50,95,12,25
4713,2,3,93,296,46,111,12,47
4714,2,3,62,182,16,71,8,23
4715,2,4,219,511,97,221,22,73
4716,2,2,37,158,11,55,4,11
4717,2,2,54,150,23,52,6,19
4718,2,4,187,503,68,214,20,64
4719,2,5,432,919,180,419,40,140
4720,2,4,219,635,85,225,28,105
4721,2,4,193,492,97,195,23,68
4722,2,2,68,182,31,72,9,20
4723,2,4,233,619,107,270,21,72
4724,2,3,89,313,27,121,15,37
4725,2,4,174,401,92,171,19,57
4726,2,4,240,593,89,276,25,86
4727,2,3,122,353,34,133,16,45
4728,2,4,153,380,66,149,16,38
4729,2,4,163,449,73,187,19,67
4730,2,3,143,459,57,170,20,43
4731,2,2,26,76,7,37,2,12
4732,2,4,154,438,64,177,19,41
4733,2,4,158,441,75,149,16,66
4734,2,3,131,347,54,137,18,50
4735,2,2,48,130,22,41,5,24
4736,2,3,81,214,34,91,5,19
4737,2,3,62,175,22,74,4,30
4738,2,3,122,410,49,155,13,43
4739,2,3,134,324,70,119,18,50
4740,2,4,167,467,69,150,21,63
4741,2,3,68,182,26,62,8,24
4742,2,4,184,481,80,207,24,39
4743,2,4,237,506,106,214,25,65
4744,2,2,58,177,24,75,6,2
4745,2,3,138,364,55,160,14,50
4746,2,4,139,424,53,154,17,48
4747,2,5,160,450,70,163,17,64
4748,2,2,105,296,48,109,15,48
4749,2,3,83,258,20,94,8,29
4750,2,2,35,77,10,32,3,8
4751,2,4,246,610,97,257,23,55
4752,2,4,132,334,63,147,13,41
4753,2,4,233,763,65,321,38,87
4754,2,5,313,697,163,286,30,102
4755,2,4,191,509,64,172,22,50
4756,2,4,193,543,70,202,27,67
4757,2,4,129,483,35,197,20,44
4758,2,4,159,368,66,162,17,55
4759,2,3,104,284,42,115,14,37
4760,2,3,177,407,86,184,22,50
4761,2,3,108,270,52,96,14,37
4762,2,4,150,387,66,160,17,42
4763,2,3,87,246,22,112,9,40
4764,2,4,169,409,76,150,17,47
4765,2,4,208,528,97,208,25,45
4766,2,5,259,653,115,303,33,72
4767,2,3,102,324,39,120,13,34
4768,2,3,246,546,128,227,22,76
4769,2,3,231,592,101,231,28,78
4770,2,5,160,405,83,124,18,54
4771,2,4,121,343,49,143,19,43
4772,2,3,106,240,62,102,12,40
4773,2,3,78,239,24,117,12,38
4774,2,3,98,242,41,85,10,18
4775,2,2,33,113,10,43,4,15
4776,2,3,189,502,70,213,23,71
4777,2,3,163,467,67,168,23,54
