id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20
21322,8,36,176,711,62,254,21,99,89,73,29,7,23,18,55,16,33,26,7,3,7,18,13,87,62,23,10
21323,8,43,243,701,141,268,30,107,90,85,47,41,34,17,41,19,28,28,13,18,12,10,29,47,68,17,42
21324,8,40,288,842,104,315,42,135,108,93,54,23,50,19,61,22,36,25,2,3,7,31,30,74,92,20,32
21325,8,45,268,777,130,308,36,112,97,69,34,40,52,16,40,22,37,21,12,10,2,30,29,96,97,33,20
21327,8,33,128,497,36,179,12,66,69,36,21,7,17,12,27,13,27,9,6,0,5,10,7,74,67,13,8
21329,8,30,120,406,47,139,14,64,39,37,23,8,41,3,22,19,18,11,10,1,8,11,23,37,26,19,13
21330,8,37,270,658,135,272,26,105,85,71,34,43,29,19,41,29,25,28,9,13,6,22,41,48,66,13,48
21331,8,26,33,92,20,41,5,11,10,11,5,7,8,0,4,6,6,2,0,2,4,0,3,11,5,1,1
21332,8,40,176,505,71,201,23,46,59,41,28,10,43,7,53,16,15,14,4,0,8,17,22,71,21,11,14
21333,8,36,181,508,64,212,24,70,57,43,33,22,36,9,31,18,18,14,7,4,20,14,43,58,16,10,29
21334,8,30,61,172,17,61,8,28,15,12,15,6,10,2,2,10,5,6,3,1,6,3,19,16,16,9,26
21336,8,36,243,799,91,295,31,87,79,62,42,23,36,18,63,23,27,28,22,12,13,21,27,116,87,30,27
21338,8,34,217,601,67,228,18,74,70,49,36,22,23,14,34,21,7,14,5,1,12,23,73,82,68,15,90
21339,8,34,204,726,53,262,23,110,82,84,42,2,25,17,40,20,30,24,6,0,14,12,32,79,55,22,42
21340,8,37,233,705,102,282,33,92,78,66,48,20,37,17,45,36,24,19,16,6,4,22,18,58,69,30,22
21342,8,40,201,596,79,219,29,89,69,46,51,27,39,13,32,26,28,19,5,3,3,19,23,59,51,24,29
21343,8,47,250,710,90,279,25,87,69,47,33,12,33,18,58,11,32,19,24,2,4,30,46,85,89,25,47
21344,8,47,196,513,57,179,24,82,50,42,39,12,40,8,21,13,21,24,7,3,3,17,55,43,49,23,73
21345,8,32,272,848,98,334,21,141,70,91,46,22,22,20,58,29,56,38,2,6,42,12,24,66,11,18,7
21346,8,31,174,489,41,180,13,77,54,18,40,7,28,10,28,12,14,21,8,2,5,6,60,60,68,4,65
21347,8,32,308,831,120,279,39,121,101,61,63,41,62,14,65,15,32,15,16,9,10,19,93,98,100,32,100
21348,8,40,253,828,101,337,39,97,84,63,36,24,47,19,60,35,44,32,9,5,26,26,18,113,45,23,11
21350,8,36,204,515,70,173,22,78,53,35,57,21,35,11,40,16,16,6,9,5,28,7,46,46,5,16,42
21351,8,31,180,551,70,218,16,77,52,49,40,25,24,12,43,17,26,11,5,8,27,11,38,67,16,6,19
21352,8,37,178,679,59,275,34,92,70,64,35,13,40,17,45,29,27,26,17,1,3,14,22,73,75,25,33
21354,8,35,110,357,39,145,10,58,58,35,15,9,11,8,28,7,15,6,3,5,2,12,6,32,47,10,2
21355,8,28,81,390,23,122,6,59,38,31,23,1,9,6,21,4,13,13,9,0,5,11,28,55,60,14,4
21356,8,37,280,842,106,321,33,121,94,80,89,46,70,16,52,42,27,30,3,12,13,12,57,71,69,10,48
21357,8,41,220,614,70,261,25,86,63,43,55,14,55,8,39,20,23,13,8,0,30,9,48,56,5,12,38
21358,8,46,312,767,129,253,35,114,87,65,75,40,44,17,46,18,31,26,16,10,2,14,80,54,86,36,102
21360,8,35,138,496,51,179,22,69,57,45,18,10,32,8,23,11,18,16,6,1,11,11,9,77,58,19,6
21361,8,45,206,527,72,188,21,65,44,49,40,15,50,5,38,11,18,18,14,8,4,13,58,52,75,12,67
21364,8,45,217,613,90,247,29,96,76,58,37,11,46,11,38,26,22,14,12,3,22,14,30,66,31,17,14
21365,8,37,253,727,91,266,35,71,63,30,51,15,49,11,73,14,27,32,7,3,17,19,65,105,59,23,75
21366,8,41,214,587,105,204,29,99,64,56,32,23,52,11,30,18,16,23,7,4,1,17,30,69,63,23,22
21367,8,39,188,576,78,213,24,77,61,62,31,16,26,15,34,24,25,16,7,5,6,18,19,66,60,20,21
21369,8,29,115,381,30,138,14,46,41,28,23,8,16,8,20,9,18,11,3,4,8,13,5,65,24,8,1
21370,8,31,63,192,23,67,11,29,18,18,13,8,14,3,12,8,10,7,5,3,12,6,5,16,2,7,4
21373,8,40,287,746,117,290,32,135,83,80,55,38,48,14,45,37,31,28,10,13,8,17,22,48,53,22,26
21374,8,38,239,717,115,279,33,95,74,58,57,36,38,13,36,19,40,24,23,20,3,12,51,64,84,29,63
21375,8,37,177,557,74,214,26,93,65,50,36,18,30,13,27,13,17,28,13,2,5,20,12,59,55,25,13
21377,8,34,176,569,65,218,25,72,80,69,29,13,27,14,38,23,25,12,8,1,4,16,19,56,58,7,27
21379,8,35,285,811,118,328,40,103,99,82,42,31,59,11,56,31,40,17,26,20,9,26,43,82,91,14,47
21380,8,37,209,728,88,260,24,93,68,41,34,7,28,13,59,27,43,17,5,2,16,24,18,96,65,46,6
21382,8,42,256,753,114,306,33,96,88,54,58,33,46,16,46,31,33,26,4,5,19,20,23,84,49,25,25
21383,8,40,215,570,92,227,21,76,62,49,49,18,35,15,46,30,26,9,4,4,16,21,31,53,30,22,22
21384,8,38,252,840,98,292,42,128,109,72,26,16,50,17,37,30,49,43,8,4,1,18,39,83,103,40,43
21385,8,50,312,765,155,295,32,112,105,67,53,52,35,21,54,40,40,21,19,10,19,19,30,69,36,25,21
21386,8,42,337,842,91,296,40,99,96,47,50,15,55,16,51,25,29,27,17,1,2,19,114,114,114,6,159
21387,8,40,289,817,112,319,35,110,78,59,70,21,41,17,59,26,38,27,8,7,12,23,36,86,60,26,42
21388,8,40,298,806,122,305,43,126,103,76,40,28,46,17,35,32,34,26,15,9,0,30,22,70,100,46,25
21389,8,20,9,34,3,18,2,6,3,2,4,0,2,1,3,1,1,2,0,0,2,0,1,0,2,6,0
21390,8,36,281,848,81,318,36,97,91,57,63,13,48,20,62,22,41,24,1,2,34,38,55,102,82,15,52
21391,8,34,205,781,76,278,34,133,73,62,36,16,39,21,53,19,48,26,11,2,13,23,30,80,70,31,34
21392,8,40,175,532,54,211,23,68,57,42,37,6,35,12,32,24,26,15,18,1,3,12,26,54,57,20,28
21393,8,30,83,302,21,100,14,34,51,33,16,4,20,6,18,8,3,11,2,0,2,3,20,39,31,3,24
21394,8,31,200,654,93,250,25,88,63,49,30,21,29,15,60,18,33,23,8,6,26,19,20,80,3,30,7
21397,8,40,199,641,64,263,27,74,71,46,53,11,31,20,61,16,34,22,13,3,8,16,4,72,61,19,5
21398,8,50,275,827,131,327,30,127,101,75,49,37,41,21,70,24,35,25,13,9,9,21,41,65,63,37,43
21399,8,25,113,255,55,99,10,41,23,25,24,15,22,2,17,13,8,0,0,2,5,6,19,21,1,3,24
21403,8,41,332,835,150,325,38,125,81,81,51,27,73,11,44,45,26,34,13,10,5,34,75,60,98,32,107
21404,8,37,189,556,82,213,21,78,63,38,47,31,25,13,34,10,32,19,4,14,21,16,15,66,20,19,11
21405,8,40,129,365,41,160,16,35,46,30,16,8,20,7,34,13,17,8,4,1,14,18,15,49,15,9,3
21407,8,40,129,355,33,141,13,44,50,35,27,3,17,8,23,14,14,3,5,0,5,7,30,32,23,13,44
21408,8,21,47,131,18,54,5,19,12,17,11,8,6,3,5,9,3,7,1,2,9,2,1,6,1,2,0
21409,8,44,266,852,86,314,36,113,95,78,48,17,48,18,61,22,48,24,9,9,15,24,44,90,73,32,53
21410,8,33,182,580,68,249,25,88,69,64,41,24,29,14,45,23,25,19,9,6,17,11,8,48,14,10,3
21411,8,31,267,841,87,326,16,90,105,61,51,29,18,13,61,27,50,28,3,10,21,16,58,110,40,19,61
21412,8,32,192,617,77,233,15,100,58,54,52,15,16,12,34,17,23,21,4,7,14,19,37,55,46,16,35
21413,8,46,291,843,104,359,34,118,99,93,51,17,40,24,65,49,32,33,14,5,9,23,17,64,67,25,16
21414,8,41,153,390,72,157,17,60,41,43,30,24,21,6,22,14,10,10,4,14,7,11,10,38,14,7,17
21415,8,35,272,847,98,325,42,105,88,48,45,12,47,22,72,32,34,26,16,0,10,23,26,95,93,48,25
21416,8,40,127,373,46,166,17,37,43,32,23,15,20,10,37,10,21,12,6,4,10,4,0,44,17,11,1
21418,8,45,236,692,69,252,27,66,60,44,47,25,67,8,60,19,32,29,14,11,10,16,35,91,77,18,20
21419,8,43,279,848,113,330,33,77,95,74,37,23,36,24,63,13,47,30,26,12,12,32,36,98,83,22,43
21421,8,41,302,835,141,302,32,109,85,60,52,29,47,22,67,19,32,31,16,6,19,19,38,95,71,38,40
21422,8,41,237,706,101,269,33,86,89,51,37,14,35,17,58,34,38,23,4,3,9,26,7,75,58,28,1
21424,8,36,273,849,121,346,30,121,105,73,55,29,38,20,70,14,30,21,15,2,15,30,21,109,82,22,19
21425,8,34,92,310,36,112,18,43,22,25,18,6,22,3,18,9,10,16,2,0,3,12,3,37,33,12,1
21426,8,41,284,841,100,304,36,119,91,75,65,35,39,23,57,17,26,37,18,9,3,25,41,84,84,26,51
21427,8,35,194,546,83,215,25,55,53,41,42,24,36,10,40,31,27,20,6,7,11,28,12,57,55,13,11
21428,8,30,113,404,41,161,19,48,52,18,13,7,23,7,34,19,17,17,5,2,8,9,24,52,10,30,4
21429,8,55,361,831,169,332,32,126,112,81,67,62,43,22,44,51,22,24,9,20,12,32,47,53,57,32,56
21431,8,40,198,509,76,183,23,65,60,40,31,21,30,9,22,19,20,17,9,2,5,19,39,49,64,13,49
21432,8,50,272,625,125,254,31,108,70,54,49,42,35,17,33,29,27,19,11,11,5,4,20,51,62,37,30
21433,8,35,287,777,95,261,41,102,93,100,55,21,48,14,42,20,24,33,12,5,4,13,81,67,82,4,113
21434,8,32,124,431,52,149,14,68,53,27,21,7,16,10,41,9,27,15,4,4,8,3,31,36,39,13,46
21436,8,37,157,413,84,177,18,66,38,30,29,19,23,10,31,20,19,8,6,3,13,13,5,32,7,14,6
21437,8,34,252,626,103,280,34,61,64,36,38,24,43,12,69,31,28,15,2,6,10,14,20,83,47,10,12
21438,8,46,211,658,89,285,29,71,78,39,37,22,31,20,68,17,36,19,4,2,19,24,39,98,33,18,28
21440,8,34,245,543,122,265,28,84,76,48,40,36,37,9,12,51,16,15,21,15,15,8,1,17,12,17,8
21441,8,41,308,841,135,356,35,99,108,83,42,37,42,23,59,30,36,31,26,9,4,29,3,84,71,12,5
21442,8,40,183,510,66,201,25,56,53,34,25,17,35,10,50,21,24,18,14,1,17,5,26,70,19,1,27
21443,8,34,153,512,65,181,24,62,53,45,26,16,32,12,37,21,15,20,18,1,10,12,7,54,39,15,3
21444,8,30,70,276,16,120,5,20,22,17,14,1,6,5,21,11,23,16,1,0,7,10,11,31,23,4,0
21446,8,30,68,222,28,74,10,41,24,30,16,7,15,5,20,5,9,6,2,3,3,3,9,20,24,3,4
21447,8,36,205,700,69,259,24,76,74,42,29,18,26,20,45,18,45,26,11,8,20,22,20,108,60,31,7
21448,8,30,79,274,31,96,10,43,32,24,6,7,11,8,13,6,12,14,6,1,1,7,2,28,41,13,1
21449,8,32,100,362,36,123,12,60,33,34,10,2,14,11,25,7,23,7,2,0,4,14,14,40,36,15,0
21450,8,35,180,630,68,222,18,69,62,49,39,2,22,14,55,29,36,17,5,0,9,26,24,82,69,18,16
21451,8,45,186,456,106,181,24,72,50,40,45,26,30,7,28,18,19,12,11,7,9,13,19,33,34,13,26
21452,8,33,77,263,37,112,9,40,31,29,20,12,12,8,9,11,16,3,2,7,8,3,9,34,15,10,9
21453,8,36,177,499,78,175,20,57,62,35,38,27,23,11,50,17,20,17,6,5,6,4,33,50,42,13,50
21454,8,42,295,845,108,318,40,142,97,68,64,28,69,11,38,30,36,14,6,9,9,22,38,106,94,45,43
21456,8,39,270,757,90,280,33,106,72,60,49,18,65,11,42,33,35,27,12,4,29,14,72,88,50,8,82
21457,8,40,189,526,61,215,21,69,49,31,42,11,33,11,35,17,19,14,7,1,27,15,53,78,18,4,49
21458,8,40,207,605,98,260,26,76,76,58,44,22,35,12,38,21,25,8,5,6,32,35,7,70,5,13,4
21459,8,40,310,843,103,307,34,101,94,60,48,20,39,26,54,27,39,39,6,6,4,26,48,93,90,36,59
21460,8,32,75,336,28,103,8,40,36,34,17,8,9,7,20,15,19,13,1,3,7,8,10,31,34,4,13
21462,8,35,252,849,77,299,39,134,82,72,46,11,47,19,53,28,36,30,12,8,20,27,42,89,95,32,42
21463,8,25,74,181,35,64,8,44,18,11,14,8,19,1,16,3,6,6,0,4,9,2,18,13,10,6,6
21465,8,36,231,646,70,261,25,78,69,53,57,29,31,16,55,23,30,15,12,4,13,20,37,51,35,15,51
21467,8,45,191,551,77,213,24,78,49,47,49,22,43,9,29,17,28,18,12,0,1,17,20,60,61,18,26
21468,8,35,160,466,45,200,22,38,50,21,26,14,25,12,41,28,24,18,4,2,5,3,21,51,32,13,14
21470,8,36,286,831,123,320,37,130,82,73,68,41,59,11,72,38,55,23,15,9,19,14,30,79,59,15,21
21471,8,40,272,847,106,333,41,91,107,77,55,26,59,15,56,40,32,28,14,7,9,22,13,92,74,23,12
21472,8,33,241,838,70,290,42,126,74,58,55,17,52,17,51,33,17,40,13,0,18,11,72,67,67,33,85
21473,8,39,149,525,62,182,25,90,60,46,32,6,35,9,30,7,19,15,0,2,6,21,16,58,40,23,21
21475,8,40,166,434,75,168,21,63,63,29,35,12,22,9,29,10,12,13,5,4,6,12,20,48,40,14,23
21476,8,28,23,110,12,31,4,17,9,8,7,2,5,4,7,2,7,4,1,0,3,4,1,15,9,5,1
21477,8,28,27,80,8,20,2,6,6,9,3,3,3,2,2,2,5,5,0,0,0,0,17,9,9,1,30
21478,8,42,297,757,97,315,32,117,95,62,60,24,54,16,42,38,38,0,3,10,14,33,69,83,54,9,79
21479,8,31,166,571,52,236,27,61,70,40,28,8,38,12,53,27,32,5,5,0,3,10,16,85,58,12,23
21480,8,32,266,856,81,279,44,92,82,53,63,22,55,17,79,41,47,26,7,4,12,8,47,112,77,25,61
21481,8,40,284,839,82,281,32,108,105,69,38,14,37,24,59,20,41,35,14,1,12,12,93,64,95,15,127
21482,8,30,134,360,43,124,16,48,18,21,26,7,22,9,16,15,27,12,3,1,13,7,37,38,13,21,43
21483,8,41,191,511,68,222,24,75,73,34,43,22,27,12,45,24,12,7,12,5,15,10,14,42,19,19,17
21484,8,50,330,776,153,306,39,147,99,86,63,58,53,11,35,31,19,24,19,16,5,15,51,47,73,37,61
21485,8,36,229,585,76,224,26,98,72,43,51,18,45,9,31,22,19,14,14,4,6,10,55,55,54,23,81
21487,8,30,234,765,78,305,35,119,76,70,68,29,38,16,38,33,35,32,5,11,42,11,40,59,20,21,33
21488,8,41,235,701,86,282,32,82,64,45,38,31,32,20,60,30,25,37,12,12,3,12,11,85,79,31,4
21489,8,22,50,194,18,64,9,45,23,16,5,3,17,3,8,7,6,7,0,1,0,0,19,14,13,11,23
21490,8,50,288,850,93,315,36,108,104,87,51,12,47,21,50,34,27,29,10,2,17,21,25,105,52,36,16
21491,8,30,212,584,86,247,27,90,62,51,44,23,37,11,33,18,21,30,12,10,21,10,13,47,22,22,10
21494,8,40,250,843,109,346,19,96,104,49,43,30,21,16,51,27,44,42,23,4,26,25,13,98,27,31,6
21495,8,36,181,641,54,243,21,94,60,45,52,15,21,18,49,24,33,23,9,2,8,14,16,65,54,19,3
21500,8,37,271,745,96,301,33,103,92,62,40,26,55,12,57,33,20,15,11,14,14,32,55,68,55,23,58
21501,8,28,72,289,28,98,14,47,33,25,13,5,17,8,9,8,17,9,0,1,13,5,2,30,12,16,2
21502,8,38,369,846,146,307,28,124,63,52,76,46,65,12,41,25,12,32,6,17,20,21,126,96,84,32,180
21503,8,32,248,706,94,271,25,97,78,58,52,20,30,18,52,27,23,22,6,2,6,26,32,90,76,11,38
21505,8,40,148,448,68,193,21,46,43,35,35,21,37,5,62,11,22,10,3,7,15,10,17,44,43,9,9
21506,8,45,214,637,95,266,30,73,56,44,40,19,53,10,48,4,24,17,7,4,8,22,44,102,56,15,51
21507,8,36,250,708,104,293,29,97,69,60,43,28,32,21,57,17,35,22,18,4,7,25,21,77,81,10,27
21508,8,45,278,785,130,307,39,133,90,65,53,38,62,8,50,17,25,27,18,14,14,19,15,70,60,39,25
21509,8,30,114,391,39,128,15,45,23,24,20,11,35,5,38,8,11,19,9,3,7,16,27,54,41,21,12
21510,8,43,272,850,115,322,46,133,104,72,47,37,55,17,61,20,27,40,24,14,5,23,15,104,78,28,7
21511,8,37,175,598,80,245,25,86,82,65,28,16,26,22,35,25,28,21,10,6,1,19,11,65,63,12,6
21512,8,28,98,394,36,135,7,62,38,47,28,4,8,7,28,6,22,12,5,0,0,13,18,36,44,6,22
21513,8,37,290,756,122,283,22,104,71,67,70,29,25,18,46,18,34,21,7,5,14,26,55,81,58,23,78
21514,8,34,122,394,44,160,17,58,42,26,26,12,19,10,30,8,20,11,6,2,15,10,18,53,21,15,6
21515,8,36,226,835,61,293,40,115,84,63,56,10,50,15,36,23,35,37,6,3,9,14,47,114,92,32,47
21516,8,35,221,606,81,240,22,83,58,57,44,23,30,18,38,28,20,14,12,6,22,18,31,53,22,18,42
21517,8,32,154,408,59,157,19,51,46,39,30,15,26,8,25,14,16,15,8,0,4,18,23,32,34,11,32
21518,8,40,163,460,69,189,15,63,48,34,28,21,17,12,53,18,20,21,7,5,20,6,10,35,8,9,9
21519,8,37,256,767,119,255,31,83,77,69,55,23,32,22,65,26,30,34,10,5,13,28,47,80,64,8,65
21521,8,38,342,849,142,317,34,138,81,63,74,25,65,11,40,18,29,25,12,9,22,28,114,76,98,33,128
21522,8,40,199,557,89,242,28,65,63,45,37,20,32,13,58,21,24,15,16,3,3,20,23,55,63,17,24
21525,8,30,242,849,95,288,24,127,83,69,52,16,24,18,48,16,54,28,5,4,23,21,52,91,79,19,67
21526,8,40,200,631,94,210,26,88,80,69,35,26,31,17,34,30,31,21,18,5,4,11,32,49,61,21,35
21529,8,38,164,527,71,189,24,89,62,50,35,15,28,12,27,20,14,22,6,6,4,13,24,58,56,22,31
21530,8,46,191,522,74,233,21,65,52,43,41,29,28,16,33,25,24,20,9,8,21,14,7,51,7,4,10
21531,8,50,344,804,124,319,33,118,99,82,65,39,35,23,52,42,36,27,16,17,14,20,55,56,41,30,77
21532,8,50,198,540,95,196,26,98,63,48,37,27,33,12,33,14,21,12,13,8,2,18,17,47,60,29,18
21533,8,35,95,281,39,117,13,56,38,33,15,10,14,8,16,8,9,11,4,3,1,8,8,15,26,9,0
21535,8,35,248,836,111,395,28,74,75,54,44,27,34,22,75,24,47,48,4,12,26,22,21,124,6,10,7
21536,8,35,170,512,56,230,25,64,54,48,38,13,29,13,44,27,22,12,7,2,14,6,9,61,17,20,4
21537,8,33,141,371,48,148,18,38,36,30,19,9,25,10,26,23,22,12,9,2,5,10,15,39,31,15,18
21539,8,45,336,842,143,312,40,114,100,61,50,37,54,18,61,26,8,31,16,8,5,26,66,85,101,42,79
21540,8,45,281,849,130,296,36,109,108,71,62,44,42,28,71,15,33,31,18,8,9,34,22,96,63,28,21
21541,8,40,132,398,59,152,20,53,38,30,27,14,33,5,19,15,13,11,11,2,6,13,16,48,40,17,24
21542,8,40,196,500,98,188,23,61,62,42,40,41,24,15,42,25,24,28,4,12,31,17,21,29,3,10,29
21544,8,31,127,411,58,136,19,67,41,30,31,17,26,6,24,13,23,18,2,2,5,7,24,47,35,17,24
21545,8,36,230,632,91,270,26,86,78,45,40,34,30,17,53,32,25,19,3,19,28,21,9,69,17,22,2
21546,8,35,219,831,63,302,43,130,101,88,45,13,55,12,55,19,50,23,7,1,3,15,16,101,90,21,6
21547,8,42,248,750,91,283,32,109,92,73,52,18,50,13,37,32,28,28,7,6,7,24,23,79,73,15,20
21548,8,35,207,653,90,268,31,69,67,49,47,17,40,13,47,41,30,25,10,4,25,13,5,76,35,9,11
21549,8,30,74,243,22,88,11,39,26,20,14,1,14,6,20,6,13,7,1,0,3,6,7,29,26,6,0
21550,8,40,287,845,99,328,33,103,100,64,52,22,38,19,62,25,41,34,3,7,20,29,50,85,77,28,64
21552,8,33,129,486,29,180,19,64,41,42,22,2,36,8,44,9,16,16,9,1,4,3,19,75,70,14,20
21553,8,25,59,295,17,102,14,53,35,36,19,3,23,5,18,5,8,11,1,1,12,5,15,25,17,14,10
21554,8,31,203,772,71,293,18,106,78,56,36,9,19,14,47,17,31,19,8,0,11,36,18,126,86,29,8
21555,8,25,59,212,16,90,10,34,22,22,13,2,18,2,9,13,6,13,3,1,7,3,11,21,3,4,3
21556,8,44,320,850,153,332,40,148,107,106,43,49,54,15,44,48,35,23,14,8,0,34,2,63,99,18,5
21557,8,42,253,751,103,287,37,107,89,86,53,31,57,9,49,25,34,21,14,11,10,23,19,59,69,24,28
21558,8,38,307,841,113,318,38,110,102,85,62,37,51,20,62,22,31,29,21,9,2,10,69,73,93,18,85
21559,8,31,120,406,48,157,20,66,56,44,21,18,25,8,29,15,15,12,4,4,1,13,6,35,39,20,3
21560,8,44,314,842,132,327,35,114,101,81,63,41,37,24,45,45,36,37,19,7,2,28,42,57,80,22,60
21561,8,40,149,418,63,149,14,53,66,31,31,9,16,12,29,8,13,11,9,2,7,9,32,37,41,14,39
21563,8,46,254,696,120,255,31,91,71,61,63,37,46,14,61,31,26,19,9,10,14,17,35,64,48,25,43
21564,8,41,260,578,147,206,29,109,73,59,51,52,32,13,25,34,22,10,14,23,25,24,43,21,10,29,54
21566,8,37,279,840,124,314,32,100,82,72,53,32,45,23,75,24,28,34,11,8,11,16,24,96,109,43,21
21567,8,45,209,689,87,268,35,90,74,50,59,17,41,17,55,15,20,29,12,6,11,28,11,73,61,28,8
21568,8,40,158,460,78,191,23,76,48,49,26,23,29,13,30,15,23,13,11,7,3,16,14,38,49,19,15
21569,8,34,156,443,55,172,19,72,58,60,38,18,21,10,26,10,21,15,4,0,18,11,28,23,28,3,43
21570,8,31,162,490,65,183,20,77,49,49,32,18,26,12,29,23,27,12,6,5,8,9,48,30,45,16,60
21571,8,40,153,432,72,199,18,61,41,37,31,22,24,9,23,16,22,17,4,5,20,9,10,34,3,11,9
21573,8,35,223,614,75,212,26,90,67,61,42,12,33,16,22,18,1,17,14,1,8,18,81,64,63,14,120
21574,8,40,330,841,128,359,38,104,91,60,66,30,70,12,70,28,34,14,11,11,36,31,71,107,38,7,72
21575,8,30,101,338,26,125,13,40,32,19,29,5,14,10,20,12,25,14,4,1,15,10,15,44,5,4,19
21577,8,40,153,417,84,159,17,45,48,34,20,31,20,10,27,32,28,15,4,13,9,15,5,49,20,5,8
21578,8,32,191,560,70,230,29,49,65,45,42,20,35,12,58,27,24,15,3,2,7,10,22,67,38,8,2
21579,8,27,38,222,13,70,4,39,24,8,16,2,5,3,17,8,14,9,2,2,1,5,6,14,27,15,1
21581,8,36,132,468,54,201,19,59,57,30,19,14,21,14,27,20,19,19,10,6,18,13,18,52,21,21,21
21582,8,34,199,594,66,218,27,86,61,49,43,18,36,14,35,20,31,10,9,3,4,15,48,64,74,24,43
21584,8,30,256,841,104,334,31,119,102,68,51,21,43,19,65,22,24,29,13,3,22,26,23,104,37,31,25
21586,8,39,229,739,83,279,34,101,77,71,39,9,36,19,41,24,30,35,8,1,3,25,38,87,74,22,36
21587,8,30,116,352,45,160,15,42,46,17,20,11,18,9,32,11,24,10,3,0,12,8,8,39,9,6,3
21589,8,30,335,851,90,281,15,116,81,68,83,15,16,12,52,34,12,16,8,4,30,26,132,64,37,29,157
21592,8,40,172,474,81,184,25,68,55,39,31,27,34,7,43,16,13,9,5,8,7,18,7,51,30,18,7
21594,8,32,171,595,66,217,30,88,64,25,27,10,42,8,33,7,37,24,8,1,8,21,16,90,66,15,8
21595,8,36,128,385,53,145,17,52,37,37,19,13,22,8,31,17,20,12,6,2,2,15,9,40,37,13,6
21596,8,31,110,359,39,142,12,64,44,49,13,7,14,9,21,13,15,15,10,1,0,15,4,22,37,8,4
21598,8,30,122,366,56,137,17,62,33,42,30,10,19,11,11,12,7,13,2,4,5,16,26,24,32,13,33
21599,8,47,273,849,100,318,40,124,94,83,65,26,67,10,40,31,28,31,19,9,2,13,49,89,95,27,58
21601,8,40,135,427,57,164,18,60,37,37,29,13,28,9,30,7,19,16,7,2,5,16,23,43,47,6,27
21603,8,35,156,474,57,187,21,82,51,47,26,10,27,11,29,10,17,20,12,1,5,9,26,50,44,14,5
21604,8,33,196,494,83,200,21,67,52,47,39,24,32,7,34,18,15,14,3,6,7,3,27,53,39,12,12
21605,8,36,124,304,56,105,13,36,40,33,24,22,16,7,24,16,11,10,7,5,9,11,9,22,13,4,7
21606,8,36,123,430,50,136,20,55,39,33,25,11,24,10,45,5,30,18,11,3,1,8,31,44,51,11,36
21607,8,48,308,818,155,286,40,130,115,84,48,50,59,13,40,32,28,26,18,13,5,19,37,76,87,34,52
21608,8,40,211,553,95,245,24,69,71,53,40,28,26,14,32,37,25,21,3,11,25,11,3,49,3,14,4
21609,8,40,246,664,126,271,31,85,73,54,45,49,38,16,35,42,29,33,8,15,19,8,9,76,24,19,13
21610,8,40,292,849,127,354,32,137,103,89,41,23,39,25,43,58,35,25,23,3,10,17,6,58,62,40,5
21611,8,42,327,847,137,309,40,131,103,100,69,42,53,16,54,26,27,24,14,9,24,22,63,66,66,14,93
21613,8,40,276,754,109,277,35,81,91,59,56,31,39,20,51,39,33,23,12,8,14,23,28,72,42,18,39
21615,8,32,249,766,86,251,14,98,73,53,72,27,14,12,68,9,54,24,12,5,7,17,78,68,98,12,96
21617,8,36,227,710,92,268,40,91,81,75,47,32,49,11,50,25,32,29,12,9,0,14,20,69,85,20,18
21618,8,40,249,717,72,246,39,81,80,50,48,12,41,14,63,25,27,21,9,2,1,26,51,82,93,20,59
21619,8,10,1,4,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
21620,8,33,243,788,93,313,28,76,77,57,73,22,32,20,59,35,55,26,16,2,9,27,18,96,61,16,17
21621,8,44,316,834,108,322,35,114,83,54,57,31,44,19,69,17,34,24,10,9,18,27,85,60,82,37,105
21623,8,35,218,764,83,287,29,115,77,71,37,21,30,22,47,23,43,26,12,4,7,30,9,68,87,39,10
21624,8,30,230,816,80,270,15,119,74,68,46,25,23,12,52,32,35,57,9,11,7,11,65,69,82,22,81
21626,8,35,296,844,102,321,25,95,86,62,51,29,28,21,63,32,54,20,8,4,25,7,62,112,48,11,86
21628,8,32,166,545,58,220,21,82,51,45,41,9,34,10,48,27,26,15,2,4,6,9,46,56,45,10,47
21629,8,40,312,816,162,289,26,112,104,87,53,48,38,17,52,31,37,24,23,13,14,25,72,59,72,16,87
21630,8,40,192,562,92,199,30,71,70,48,35,27,41,9,51,17,22,9,11,14,13,14,29,67,48,19,33
21633,8,40,163,468,73,189,23,54,56,38,37,30,30,10,33,29,12,11,10,12,17,10,15,43,16,13,21
